@relation 'bundler-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {sabado,quinta-Feira,quarta-feira,terca-feira,segunda-feira,domingo,sexta-feira}
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {true,false}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {indirect,segiddins,RochesterinNYC,schneems,allenzhao,sonalkr132,BronzDoc,asutoshpalai,mobilutz,njam,mib32,jbodah,Elffers,glennpratt,christhekeele,cirdes,lamont-granquist,dtognazzini,Zorbash,vassilevsky,MOZGIII,arthurnn,hughbien,Agis-,morsheed,pcarranza,dthjones,drn,smellsblue,deepj,jperville,doy,benlovell,fotanus,JuanitoFatas,TimMoore,stantona,CoralineAda,blackxored,deivid-rodriguez,dwb,felixbuenemann,sikachu,denmat,Nikolay-Pomytkin,andremedeiros,csfrancis,toolmantim,voxik,goughy000,jtarchie,A5308Y,samphippen,dilumn,Sirupsen,esasse,jasonkarns,jaym,lukaso,robinboening,philnash,heliocola,asymmetric,jrafanie,esse,masarakki,Eric-Guo,smlance,seanlinsley,pmenglund,chulkilee,grosser,Koronen,jordanthomas,mastfish,sferik,tf,steved,frsyuki,EduardoBautista,byroot,roseweixel,cdwort,hbd225,mattbrictson,amatsuda,ethanez713,PG-kura,AlexanderPavlenko,mcantor,joshk,pducks32,danieltdt,timblair,Bartuz,tjschuck,cstrahan,steverob,habibalamin,karlo57,tony-spataro-rs,strand,neoeno,postmodern,waynn,skateman,ivantsepp,e2,hartator,repinel,akihiro17,nickborromeo,spastorino,Strech,ineiti,stevenjack,pjump,fny,aprescott,hone,tenderlove,korobkov,hiukkanen,panthomakos,sealocal,jdmundrawala,digitalextremist,mlarraz,matiasow,seamusabshere,jhass,simi,chastell,bobishh,kodnin,marocchino,marutosi,niku4i,janlelis,Sxl1092,sanemat,kohgpat,kirs,banyan,maclover7,keiths-osc,neerfri,moeffju,steakknife,darnould,tamird,bjfish,ccutrer,eagletmt,joneslee85,k0kubun,dsisnero,claudiob,bkeepers,selcham,BenMorganIO,tdtds,jnraine,pangloss,eapache,aroben,y-yagi,onetwopunch,myronmarston,gfvcastro,rohit,myabc,petedmarsh,dholdren,toy,thomasfedb,kuraga,doodzik,staugaard,Who828,GeekOnCoffee,gsamokovarov,obfusk,zzak,Deradon,agenteo,arronmabrey,patvice,Sketch,gretel,twcctz50,elia,dubek,rrrene,dangoita,danfinnie,DevRubySlippers,Intrepidd,fvaleur,seuros,meganemura,yous,ryansouza,dx7,aasmith,kares,ruyrocha,HonoreDB,benlakey,bak,eloyesp,citizen428,hwartig,tonytonyjan,ejaypcanaria,splattael,allyraza,reiz,lgierth,pmahoney,jetaggart,tryba,nickpellant,mraidel,zmack,jasonrclark,jemc,rodreegez,Razzell,Nerian,IvanUkhov,notlaforge,jc00ke,Juanxo,prathamesh-sonpatki,aptinio,vinbarnes,tiredpixel,mvz,mattwynne,gjaldon,MSNexploder,deitrick,unak,robolson,aughr,richo,grant-olson,1337807,gnufied,jmmk,peter-mtso,YorickPeterse,mokhan,jm,dylanahsmith,j15e,d-reinhold,mathonsunday,stevecj,vais,as-cii,urbanautomaton,tbuehlmann,aitor,mrphs,headius,kiela,mdkent,suzukaze,stlay,jfvanderwalt,divineforest,lardcanoe,burke,strzalek,davidblondeau,jwworth,narutosanjiv,zebardy,punkle,smashwilson,kgrz,shrey-sharma,andreychernih,suhastech,loveky,codertux,salimane,v-yarotsky,rafaelfranca,deependersingla,olivierlacan,phallstrom,tundal45,DavidEGrayson,dougcole,yaotti,tdumitrescu,skottler,sunny,ognevsky,spohlenz,arunagw,rhysd,mrkn,steveklabnik,qblake,grddev,tyler,cainlevy,jendiamond,misfo,mfojtik,samsm,ghedamat,joyicecloud,cowboyd,brandonblack,henrik,jasonmp85,SamSaffron,steved555,benjamintanweihao,wfarr,joallard,Garoe,snackbandit,mcfiredrill,rykov,larskanis,flyinprogramer,xaviershay,Plaristote,jlsuttles,JordanFaust,faun,lucasmazza,ssrihari,shtirlic,fuadsaud,gudleik,ndbroadbent,nubbel,ixti,rthbound,tricknotes,jfoy,JonRowe,apsoto,kml,mipearson,Gaelan,rahearn,bwillis,Nitrodist,pjvds,regularfry,matthewd,BrentWheeldon,mpapis,epinault,Holek,ardavis,Ptico,hbakhtiyor,dougal,qichunren,chief,nslocum,jayniz,rehevkor5,sakuro,gregory-m,bradleybuda,dmueller,halorgium,nevir,okitan,coop,ogra,danielsdeleo,JamesFerguson,zimbatm,alup,sunaku,jarl-dk,raggi,matthewrudy,parndt,luislavena,gaffneyc,CosmicCat,utkarshkukreti,ddopson,databus23,matschaffer,EmilRehnberg,RyanonRails,Peeja,andreagoulet,dblock,csgui,timoschilling,NARKOZ,gkop,liveh2o,ToadJamb,jisaacks,semanticart,farski,drbrain,crowbot,Empact,kcurtin,wildchild,cheald,wallyqs,sol,brettporter,nbibler,tomykaira,koraktor,pivotalcommon,rking,MafcoCinco,phocke,dkastner,jmoses,benmoss,godfat,BMorearty,davidcelis,brainopia,jdelStrother,mkristian,Flameeyes,mrflip,carlosantoniodasilva,hirochachacha,eightbitraptor,kikito,luismreis,zofrex,trans,bobbus,takkanm,phil-monroe,bowsersenior,jgaskins,gilesbowkett,nwwatson,rkh,stevenh512,coding46,drogus,kucaahbe,mpabst,dougbarth,fpauser,bryanwoods,richardkmichael,bpardee,echohead,kytrinyx,jimmycuadra,jgeiger,ariofrio,jhlllnd,floehopper,dlee,soulcutter,dekellum,etehtsea,svenfuchs,hlidotbe,gerwinbrunner,Fluxx,josevalim,nashby,Vanuan,jpatokal,zeha,knu,d,geemus,lsimoneau,ANithian,mattconnolly,mhoran,vijaydev,osheroff,jreidinger,sodabrew,invisiblefunnel,ilude,dadooda,brixen,eric1234,laserlemon,stve,petervandenabeele,nurse,jeremy,derekprior,jredville,smartinez87,lunks,lastobelus,arsduo,albus522,jjb,sleeper,francois,timfel,jch,roend83,maxjustus,nono,bensie,jacobo,lanej,pirj,sundbp,benhoskings,nextmat,leereilly,stephencelis,slagyr,rwilcox,radsaq,DNNX,Trevoke,tpope,retr0h,tiegz,robertwahler,boffbowsh,neonlex,cldwalker,mtylty,cgriego,kmayer,mheffner,tadman,joelmoss,leejarvis,rkbodenner,benhamill,ybart,pascalh1011,mbirk,rubiii,csquared,mikehoward,mpj,tissak,ngollan,josh,ryanbriones,evanphx,dhh,krekoten,rslifka,cmeiklejohn,gucki,jordansissel,voidlock,bgreenlee,jonah-carbonfive,nledez,botanicus,jackdempsey,epall,wuputah,nolith,hedgehog,nicksieger,opsb,goneflyin,vandrijevik,mjio,jfelchner,baroquebobcat,sumbach,Lytol,sgrove,davesmylie,tigris,aaronblohowiak,bcardarella,now,adelcambre,ecoleman,gyngve,leobessa,dasch,ai,net1957,sdhull,rcarver,mcolyer,kalv,shwoodard,ultrasaurus,tsigo,dismaldenizen,bobbywilson0,antono,jfirebaugh,tarcieri,rjharmon,ddollar,kakutani,jstorimer,irjudson,trampoline,dennisreimann,graaff,aslakhellesoy,MasterLambaster,mephux,bsears,fd,chipiga,spraints}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {true,false}
@attribute watcher_project {true,false}
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
domingo,noite,false,false,false,6,1,0,0,2,2,0,0,2,0,0,9.815783,0.755614,2,2,0.012739,0,0,783,0.748404,0.089172,10800,1292.592593,94.259259,142.314815,2376,22,1650,27,travis,hwartig,0,0,22,28,1907,false,false,false,false,0,0,0,1,2,0,-1,1
sabado,tarde,false,true,false,12,3,0,0,1,1,1,0,0,33,0,13.151697,1.012406,7,7,0.045161,0,8,782,0.748082,0.083871,10798,1291.813299,94.184108,142.248565,2374,22,1649,38,travis,tonytonyjan,0,0,166,39,1165,true,false,false,false,0,0,0,0,1,0,316,1
sabado,tarde,false,false,false,17,1,0,0,2,2,2,0,0,2,14,8.792855,0.676867,0,0,0,0,0,781,0.747759,0.084416,10798,1291.813299,94.184108,142.248565,2373,21,1649,27,travis,ejaypcanaria,0,0,7,15,345,false,false,true,false,0,1,0,0,0,0,358,1
segunda-feira,manha,false,false,false,24,2,0,0,3,3,3,0,0,3,25,18.024919,1.387548,27,18,0.063291,0,0,780,0.748718,0.082278,10798,1291.813299,94.184108,142.248565,2364,21,1644,26,travis,splattael,0,0,71,287,2113,false,true,false,false,0,0,0,0,0,0,24,0
domingo,noite,false,false,false,5,1,0,0,1,1,0,0,1,0,0,4.579614,0.352536,2,2,0.012346,0,1,779,0.749679,0.080247,10798,1291.813299,94.184108,142.248565,2364,21,1643,41,travis,grosser,4,0.5,324,7,2255,false,false,false,false,1,4,2,0,3,1,168,0
domingo,noite,false,false,false,9,1,0,0,1,1,0,0,1,0,0,5.018696,0.386336,10,10,0.061728,0,0,778,0.749357,0.080247,10798,1291.813299,94.184108,142.248565,2364,21,1643,35,travis,grosser,3,0.333333,324,7,2255,false,false,false,false,1,4,1,0,3,1,174,1
domingo,noite,false,false,false,48,1,0,0,1,1,0,0,1,0,0,5.120873,0.394202,10,10,0.061728,0,3,777,0.749035,0.080247,10798,1291.813299,94.184108,142.248565,2364,21,1643,33,travis,grosser,2,0,324,7,2255,false,false,false,false,1,4,0,0,3,1,181,1
sexta-feira,tarde,false,false,false,15,1,0,0,1,1,1,0,0,3,0,4.549795,0.350241,2,2,0.011905,0,4,776,0.75,0.071429,10798,1291.813299,94.184108,142.248565,2361,19,1641,36,travis,allyraza,0,0,8,41,-486,false,true,false,false,0,0,0,0,0,0,41,0
sexta-feira,manha,false,false,false,313,1,0,0,3,3,3,0,0,10,0,11.357841,0.874321,6,3,0.017964,0,0,775,0.749677,0.071856,10792,1292.531505,94.236471,142.32765,2361,18,1641,22,travis,dubek,0,0,6,0,2274,false,false,false,false,0,0,0,0,0,0,20,1
quarta-feira,noite,false,false,false,23,1,0,0,1,1,1,0,0,1,0,4.83249,0.372019,6,6,0.037037,0,0,774,0.750646,0.074074,10790,1292.771084,94.253939,142.354032,2358,18,1639,23,travis,reiz,0,0,50,31,1236,false,false,false,false,0,0,0,0,0,0,-1,0
segunda-feira,madrugada,false,false,false,59,2,0,0,2,2,2,0,0,14,17,13.283112,1.019587,7,4,0.025478,0,5,772,0.752591,0.082803,10807,1290.737485,94.105672,142.130101,2355,18,1637,22,travis,lgierth,2,0,87,117,2180,false,true,false,false,0,0,0,0,0,0,440,0
segunda-feira,noite,false,false,false,41,2,0,0,3,3,3,0,0,5,37,17.096852,1.312317,4,4,0,0,0,771,0.75227,0.04908,10806,1290.209143,94.02184,142.050713,2347,20,1630,21,travis,pmahoney,1,1,9,1,1829,false,true,false,false,1,1,0,0,2,0,3097,1
domingo,madrugada,false,false,false,25,1,0,0,2,2,2,0,0,2,13,8.8927,0.706135,0,0,0,0,0,770,0.751948,0.047619,10446,1229.370094,89.603676,135.65001,2345,20,1628,21,travis,jetaggart,1,1,46,20,1681,false,false,true,false,0,0,1,0,0,0,0,1
domingo,madrugada,false,false,false,37,1,0,0,1,1,1,0,0,0,13,4.404012,0.338042,4,4,0.023952,0,0,769,0.751625,0.047904,10806,1289.283731,93.929299,141.86563,2345,20,1628,21,travis,jetaggart,0,0,46,20,1681,false,false,true,false,0,0,0,0,0,0,-1,1
quinta-Feira,madrugada,false,false,false,30,1,0,0,1,1,1,0,0,11,0,4.587242,0.352098,3,3,0.017857,0,0,768,0.751302,0.047619,10806,1289.283731,93.929299,141.86563,2345,20,1625,21,travis,tryba,1,1,1,0,1307,true,false,false,false,0,2,1,0,1,0,-1,1
terca-feira,noite,false,false,false,45,1,0,0,1,1,1,0,0,0,6,4.626446,0.357843,3,3,0.018072,0,0,767,0.750978,0.048193,10759,1291.848685,94.060786,141.741798,2344,20,1624,22,travis,nickpellant,0,0,10,6,1699,true,false,false,false,0,0,0,0,1,0,-1,1
terca-feira,madrugada,false,false,false,42,3,2,0,6,8,7,0,0,99,38,40.537167,3.135443,31,20,0.012121,0,1,766,0.750653,0.048485,10759,1291.848685,94.060786,141.741798,2343,19,1623,21,travis,tryba,0,0,1,0,1305,true,false,false,false,0,0,0,0,1,0,1188,1
segunda-feira,tarde,false,false,false,45,2,0,0,4,4,4,0,0,16,11,18.63271,1.436534,5,4,0.004717,0,0,765,0.750327,0.042453,10837,1280.612716,93.199225,140.444773,2330,23,1609,22,travis,mraidel,0,0,20,1,2265,false,false,false,false,0,0,0,0,1,0,445,1
domingo,manha,false,false,false,45,1,0,0,1,1,1,0,0,4,0,4.665167,0.359672,8,8,0.038278,0,0,764,0.75,0.038278,10837,1280.612716,93.199225,140.444773,2329,24,1608,22,travis,zmack,0,0,70,63,2307,false,false,false,false,0,0,0,0,0,0,755,1
quinta-Feira,manha,false,false,false,174,2,0,0,2,2,2,0,0,23,26,13.276559,1.023589,4,4,0.019048,0,0,763,0.749672,0.047619,10834,1280.136607,93.225032,140.483663,2325,24,1605,23,travis,jasonrclark,0,0,33,1,1730,false,false,false,false,0,0,0,0,0,0,1,1
quarta-feira,tarde,false,true,false,10,2,0,0,2,2,2,0,0,8,50,8.958369,0.690667,4,4,0.019048,0,0,762,0.750656,0.047619,10834,1280.136607,93.225032,140.483663,2325,24,1604,22,travis,jemc,0,0,26,15,378,false,false,false,false,0,2,0,0,0,0,2952,0
segunda-feira,tarde,false,false,false,331,1,0,0,1,1,1,0,0,0,3,4.356672,0.335888,2,2,0.009615,0,0,761,0.750329,0.048077,10834,1280.044305,93.225032,140.483663,2322,24,1602,22,travis,TimMoore,11,0.818182,64,70,1988,true,true,true,false,5,22,2,0,4,0,385,1
quarta-feira,noite,false,false,false,57,1,0,0,1,1,1,0,0,446,0,4.679612,0.360786,24,24,0.117647,0,3,760,0.75,0.039216,10834,1280.044305,93.225032,140.483663,2318,24,1597,38,travis,rodreegez,0,0,57,30,1935,false,false,false,false,0,0,0,0,0,0,133,1
segunda-feira,noite,false,false,false,14,1,0,0,4,4,4,0,0,10,0,17.433099,1.344048,37,24,0.044118,0,0,759,0.750988,0.039216,10834,1280.044305,93.225032,140.483663,2316,24,1595,35,travis,Razzell,0,0,1,0,613,false,false,false,false,0,0,0,0,0,0,-1,0
sexta-feira,tarde,false,false,false,17,3,3,1,4,8,6,0,1,90,0,40.698205,3.137728,36,25,0.009804,0,1,758,0.751979,0.044118,10834,1280.044305,93.225032,140.483663,2314,23,1592,20,travis,Nerian,0,0,32,2,1499,false,false,false,false,0,0,0,0,0,0,70,0
terca-feira,noite,false,false,false,146,1,0,0,1,1,1,0,0,2,0,4.714548,0.36348,5,5,0.024272,0,0,757,0.751651,0.053398,10834,1280.044305,93.225032,140.483663,2309,23,1589,20,travis,rrrene,1,1,70,14,1442,false,false,false,false,0,1,1,0,0,0,108,1
segunda-feira,manha,false,false,false,14,1,0,0,1,1,0,0,1,0,0,4.884185,0.376557,0,0,0,0,0,756,0.751323,0.071429,10834,1280.044305,93.225032,140.483663,2306,23,1588,20,travis,IvanUkhov,0,0,12,9,1924,false,true,false,false,0,0,0,0,0,0,-1,1
quarta-feira,noite,false,false,false,41,2,0,0,1,1,1,0,0,12,0,4.511568,0.347812,0,0,0,0,0,755,0.752318,0.098592,10821,1279.918677,93.244617,140.652435,2302,22,1583,36,travis,notlaforge,0,0,41,0,2266,false,false,false,false,0,0,0,0,0,0,1474,0
terca-feira,noite,false,false,false,6,1,0,0,1,1,0,0,1,0,0,4.224453,0.325678,11,11,0.052133,0,1,752,0.753989,0.104265,10821,1279.918677,93.244617,140.652435,2297,22,1582,17,travis,jc00ke,2,1,108,2,2134,false,false,false,false,0,0,0,0,0,0,70,1
segunda-feira,madrugada,false,false,false,42,1,0,0,1,1,1,0,0,2,0,4.712239,0.363302,6,6,0.028986,0,0,751,0.753662,0.10628,10821,1279.826264,93.244617,140.652435,2296,22,1581,17,travis,Juanxo,0,0,17,25,897,false,false,false,false,0,0,0,0,0,0,164,1
domingo,tarde,false,false,false,13,1,0,0,1,1,1,0,0,0,2,4.300975,0.331594,5,5,0.024272,0,2,750,0.753333,0.106796,10821,1279.826264,93.244617,140.652435,2296,22,1580,17,travis,prathamesh-sonpatki,2,1,156,242,1194,false,true,true,false,0,0,1,0,1,0,314,1
terca-feira,manha,false,false,false,9,1,0,0,2,2,1,0,1,2,0,10.129553,0.780962,14,10,0.04717,0,0,749,0.754339,0.132075,10821,1279.826264,93.244617,140.652435,2291,22,1575,17,travis,seuros,0,0,152,8,606,false,false,false,false,0,0,0,0,0,0,-1,0
quinta-Feira,noite,false,false,false,364,35,0,1,21,22,21,0,1,259,83,49.77027,3.837412,39,23,0.013825,1,3,748,0.754011,0.16129,10821,1279.179373,93.152204,140.560022,2291,25,1570,21,travis,Who828,12,0.833333,40,3,924,true,true,false,false,9,28,4,1,19,0,751,1
quinta-Feira,manha,false,false,false,5,1,0,0,1,1,0,0,1,0,0,4.862886,0.374941,2,2,0.009346,0,0,747,0.753681,0.163551,10821,1279.179373,93.152204,140.560022,2291,25,1570,16,travis,aptinio,0,0,7,8,2120,true,false,false,false,0,0,0,0,1,0,-1,1
quinta-Feira,madrugada,false,false,false,4,1,0,0,1,1,1,0,0,2,0,4.000896,0.308479,0,0,0,0,1,746,0.753351,0.169014,10821,1279.179373,93.152204,140.560022,2291,24,1569,16,travis,vinbarnes,0,0,71,1,2225,true,false,false,false,0,0,0,0,1,0,51,1
segunda-feira,tarde,false,false,true,107,1,0,0,3,3,3,0,0,6,24,14.297387,1.102703,28,23,0.031088,1,0,745,0.75302,0.202073,10804,1278.322843,92.928545,140.410959,2291,21,1567,33,travis,andremedeiros,2,0,57,25,2195,true,false,false,false,0,16,2,0,3,0,-1,1
sabado,tarde,false,false,false,72,1,0,0,1,1,0,0,1,0,0,4.587741,0.356365,1,1,0.005988,0,0,744,0.754032,0.245509,10800,1275.555556,92.685185,140,2291,20,1565,33,travis,tiredpixel,0,0,18,15,1044,false,false,false,false,0,0,0,0,2,0,-1,0
quinta-Feira,manha,false,false,false,30,1,0,0,1,1,1,0,0,0,2,4.738466,0.368074,2,2,0.012346,0,0,743,0.753701,0.253086,10800,1275.555556,92.685185,140,2291,20,1563,14,travis,mvz,2,1,49,23,2179,true,true,false,false,0,9,4,0,5,0,514,1
segunda-feira,tarde,false,false,false,9,1,0,0,1,1,1,0,0,1,0,4.116542,0.319768,0,0,0,0,0,742,0.753369,0.361702,10802,1277.170894,92.945751,140.251805,2291,19,1560,15,travis,mattwynne,0,0,192,0,2103,false,false,false,false,0,1,0,0,0,0,-1,1
domingo,noite,false,false,false,7,1,0,0,1,1,1,0,0,2,0,4.337218,0.33691,18,18,0.095238,0,0,741,0.753036,0.365079,10802,1277.170894,92.945751,140.251805,2291,19,1559,15,travis,JuanitoFatas,2,0.5,502,327,984,true,true,true,false,0,5,2,1,4,0,-1,1
quinta-Feira,noite,false,false,false,112,1,0,0,1,1,1,0,0,0,19,4.743052,0.368435,0,0,0,0,5,738,0.756098,0.376344,10802,1277.170894,92.945751,140.251805,2290,19,1556,35,travis,myronmarston,3,1,266,24,1921,false,false,false,false,1,7,0,0,0,0,856,0
terca-feira,madrugada,false,false,false,8,2,0,0,3,3,2,0,1,1,24,4.850347,0.3768,1,1,0.005464,0,5,737,0.755767,0.377049,10802,1275.504536,92.575449,139.881503,2288,18,1554,13,travis,JuanitoFatas,0,0,501,327,979,false,true,true,false,0,0,0,0,0,0,3266,1
sabado,noite,false,false,false,23,2,0,0,2,2,2,0,0,100,5,9.135617,0.709821,21,21,0.117318,0,0,736,0.755435,0.418994,10785,1270.2828,92.257765,139.545665,2282,18,1551,14,travis,gjaldon,2,1,35,56,795,true,true,false,false,0,2,3,0,0,0,347,1
sabado,noite,false,false,false,37,1,0,0,1,1,1,0,0,3,0,4.780832,0.371462,3,3,0.01676,0,1,735,0.755102,0.418994,10785,1270.2828,92.257765,139.545665,2282,18,1551,14,travis,rrrene,0,0,70,14,1404,false,false,false,false,0,0,0,0,0,0,143,1
terca-feira,noite,false,false,false,25,1,6,0,17,23,23,0,0,401,943,105.933732,8.41222,75,27,0.011364,0,0,732,0.756831,0.471591,10496,1234.756098,90.129573,136.528201,2278,18,1547,12,travis,MSNexploder,0,0,26,0,1754,true,true,false,false,0,0,0,0,1,0,1907,1
segunda-feira,manha,false,false,false,16,3,0,0,5,5,5,0,0,4,13,9.264823,0.735722,9,6,0.033708,0,0,731,0.756498,0.483146,10496,1234.756098,90.129573,136.528201,2277,17,1546,16,travis,mvz,1,1,49,23,2162,true,true,false,false,0,3,3,0,3,0,5446,1
domingo,tarde,false,false,false,52,2,0,0,5,5,5,0,0,4,15,22.943406,1.821912,8,4,0.011494,0,1,729,0.757202,0.488506,10475,1225.966587,89.355609,135.369928,2275,16,1545,11,travis,mvz,0,0,49,23,2161,true,true,false,false,0,1,0,0,3,0,320,1
sexta-feira,noite,false,false,false,67,11,0,0,11,11,11,0,0,48,128,84.031893,6.672886,31,17,0,2,2,728,0.756868,0.497076,10475,1225.966587,89.355609,135.369928,2274,15,1543,10,travis,gjaldon,1,1,35,56,787,false,true,false,false,0,0,0,0,0,0,38,1
terca-feira,manha,false,false,false,22,2,0,0,1,1,1,0,0,11,0,4.259155,0.338222,2,2,0.012048,0,0,727,0.756534,0.524096,10435,1229.611883,89.6023,135.697173,2272,14,1540,12,travis,Who828,10,0.9,40,3,894,true,true,false,false,12,34,2,1,16,0,88,1
terca-feira,madrugada,false,false,false,37,1,0,0,3,3,3,0,0,4,7,13.228639,1.050494,15,13,0.030303,1,2,726,0.757576,0.527273,10435,1229.611883,89.6023,135.697173,2272,14,1539,16,travis,deitrick,0,0,33,41,891,false,false,false,false,0,0,0,0,0,0,44,0
sexta-feira,tarde,false,false,false,30,1,0,0,4,4,4,0,0,42,0,19.066703,1.514215,6,4,0.012346,0,1,725,0.757241,0.580247,10418,1228.066807,89.460549,135.630639,2272,14,1536,12,travis,unak,0,0,47,0,2089,false,false,false,false,0,0,0,0,0,0,7731,1
sexta-feira,madrugada,false,false,false,7,2,0,0,1,1,1,0,0,2,0,9.359026,0.743263,22,22,0.135802,0,2,724,0.756906,0.58642,10418,1228.066807,89.460549,135.630639,2272,14,1536,11,travis,banyan,5,0.8,133,177,2075,false,true,false,false,0,0,0,0,0,0,10,1
quinta-Feira,noite,false,false,false,10,1,0,0,1,1,1,0,0,2,0,4.705481,0.373694,23,23,0.136095,0,1,723,0.757953,0.60355,10418,1228.066807,89.460549,135.630639,2272,14,1535,11,travis,robolson,0,0,54,56,2189,false,false,false,false,0,0,0,0,0,0,199,0
domingo,noite,false,false,false,46,1,0,0,2,2,2,0,0,2,16,8.65756,0.687555,15,10,0.051546,0,0,722,0.757618,0.639175,10418,1228.066807,89.460549,135.630639,2272,15,1531,12,travis,aughr,1,1,10,15,1877,false,false,false,false,0,11,1,0,1,0,-1,1
domingo,manha,false,false,false,22,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,721,0.758669,0.647368,9718,1249.331138,91.994237,139.226178,2272,15,1531,12,travis,zzak,2,1,413,97,1422,true,false,true,false,2,5,3,0,2,0,3,0
sexta-feira,madrugada,false,false,false,42,1,0,0,1,1,1,0,0,2,0,4.04658,0.321376,11,11,0.055556,0,0,720,0.759722,0.666667,10418,1228.066807,89.460549,135.630639,2272,15,1528,14,travis,richo,2,0.5,205,58,1240,false,false,false,false,0,0,0,0,0,0,-1,0
sexta-feira,madrugada,false,false,false,23,1,0,0,1,1,0,0,1,0,0,4.104529,0.325978,1,1,0.005076,0,1,719,0.760779,0.670051,10418,1228.066807,89.460549,135.630639,2272,14,1528,13,travis,grant-olson,0,0,21,19,1436,false,false,false,false,0,0,0,0,0,0,5,0
quinta-Feira,manha,false,false,false,30,2,0,0,3,3,3,0,0,30,50,13.275059,1.054294,38,34,0.009901,0,1,718,0.760446,0.678218,10418,1228.066807,89.460549,135.630639,2272,14,1528,12,travis,1337807,0,0,76,30,1427,false,false,false,false,1,0,0,0,1,0,852,1
quinta-Feira,madrugada,false,false,true,30,1,0,0,1,1,1,0,0,9,0,4.41654,0.350758,22,22,0.109453,0,0,717,0.760112,0.681592,10418,1228.066807,89.460549,135.630639,2272,14,1528,12,travis,gnufied,13,0.692308,150,101,2240,true,false,false,false,2,2,2,3,3,0,32,1
quarta-feira,manha,false,false,false,2,1,0,0,1,1,1,0,0,2,0,4.705481,0.373714,28,28,0.141414,0,0,716,0.759777,0.69697,10418,1228.066807,89.460549,135.630639,2272,13,1527,12,travis,jmmk,0,0,10,9,903,false,false,false,false,0,0,0,0,0,0,-1,1
terca-feira,noite,false,false,false,32,1,0,0,1,1,0,0,1,0,0,4.775893,0.37925,1,1,0.005208,0,0,715,0.759441,0.723958,10383,1227.101994,89.6658,135.509968,2272,13,1526,14,travis,peter-mtso,0,0,0,0,200,false,false,false,false,1,1,0,0,0,0,-1,1
terca-feira,noite,false,false,false,8,1,0,0,1,1,1,0,0,2,0,4.602466,0.365478,0,0,0,0,0,714,0.759104,0.723958,10383,1227.101994,89.6658,135.509968,2272,13,1526,12,travis,YorickPeterse,0,0,165,31,1779,true,false,false,false,0,1,0,0,2,0,928,1
terca-feira,madrugada,false,false,false,71,1,0,0,1,1,1,0,0,4,0,4.769857,0.37877,0,0,0,0,0,713,0.760168,0.789773,10383,1227.101994,89.6658,135.509968,2272,12,1525,11,travis,mokhan,0,0,20,37,1793,false,false,false,false,0,0,0,0,0,0,1,0
