@relation 'Nancy-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {terca-feira,segunda-feira,quarta-feira,sexta-feira,domingo,quinta-Feira,sabado}
@attribute created_at_day_turn {tarde,noite,madrugada,manha}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {false,true}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {jchannon,khellang,thecodejunkie,akoeplinger,hwqdt,phillip-haydon,jasonmead,feeeper,stuart-bennett,SonnevilleJ,xt0rted,Yantrio,grumpydev,uliian,Liversage,EasyAsABC123,06b,damianh,dwonisch,aryelfnd,jeffthiele-iq,jonathanfoster,onliner10,phoenixx,asbjornu,richardprice,DavidLievrouw,horsdal,mikle111,jongleur1983,jlennox,joebuschmann,duszekmestre,ayoung,danielmue,bsommardahl,felipeleusin,samal84,lijunle,gitter-badger,rudygt,AIexandr,anton-gogolev,wtilton,dbent,taharrison,AdamFinley,sroylance,Crisfole,VictorTomaili,tparnell8,jvandertil,awec,oskar,hmemcpy,kobi,cchrisman,danbarua,jbattermann,shiftbot,hlesesne,etishor,scottcarr,ranjitCatchinUp,loftum,DarthWalsh,Tsingbo-Kooboo,adamhathcock,johnduhart,onatm,bendetat,ClemPi,ptomasroos,khalidsalomao,Kibele,albertjan,mtharrington,PureKrome,sloncho,devcrafting,Corstiaan84,sschlesier,jayharris,omeaart,kthompson,IngvarKofoed,yannisgu,nathanmarlor,canton7,wilhen01,solyutor,AnthonySteele,jeff-pang,jjchiw,Jevonius,mat-mcloughlin,Novakov,amityagov,rasmus-beck,Hihaj,pdoh00,StephenFriend,ExUltima,jugglingnutcase,aharin,paulsuart,logiclrd,DavidHoerster,icelorrio,kzhen,nerdfury,mloenow,DarrellMozingo,jtroe,jeffdoolittle,washcroft,tpluscode,acorkery,robertbeal,provegard,csainty,wallymathieu,liddellj,stanislavromanov,philjones88,rcknight,dot-i,stabbylambda,detroitpro,despertargz,Adalyat,frankradocaj,DavidKarlas,scottt732,jbonhag,zippy1981,williambogaiv,CumpsD,tempaccount0,lukesmith,fliiiix,FredrikL,jfis,MCord,raurfang,steenhulthin,marcusoftnet,rogeralsing,anilanar,omockler,TheFastCat,SimonCropp,adamralph,davidalpert,Deadarius,btompkins,DavidChristiansen,brianwigfield,emilianionascu,wasabii,justinvp,sirbadger,ferretallica,mattilaj,haf,DevAtWork,czb,Willmo36,prabirshrestha,MattsGitCode,johnsimons,dragan,thefringeninja,danielporfirio,salaerts,kekekeks,thecopy,whatknott,Invizory,rlipscombe,yojimbo87,JoelHT-Landmark,grahamrhay,kppullin,smithjacobj,erdomke,mike-ward,half-ogre,davepermen,pwain,andreichuk,majimenezp,bwatts,kevfromireland,mjamin,dariusdamalakas,jar349,adamclerk,franhoey,EKibort,timplourde,dchrno,tischlda,jhovgaard,MichaelAz,chrisdavies,danhaller,Dashue,garethrhughes,ChrisBrandhorst,shytikov,RoyJacobs,synhershko,codeprogression,ehanneken,luuksommers,inTagger,kayone,rhwy,emilcardell,palsson,laazyj,maxwe789,alexanderbeletsky,emertechie,webdkmfs,alanta,somedave,tylerburd,GregBrant,blackjable,PaulECoyote,runesoerensen,logicbomb,kleinron,RobertTheGrey,larsw,skinny,yadazula,serbajlo,jfabre,dlineberger,squidge,thinkbeforecoding,nicolasgarfinkiel,frankgeerlings,Fax,loudej,occ,Jeej,vbedegi,paultyng,denkhaus,craiggwilson,hfjallemark,BenHall,nolanw,mbettex,fschwiet,huyderman,rodrigoi,bvanderveen,CedricYao,ant512,kouphax,ChrisMH,t3hc13h,superlogical,factormystic,rspacjer,juanfranblanco,rguerreiro,nathanpalmer,stanhua,markrendle,jschmid,chrisnicola,carlokok,lhaussknecht,jscoles,gbanister,leoduran,andypike,duncansmart,gatapia,pcibraro,jfromaniello,hgarcia,patrik-hagne,GraemeF,tombell,Mpdreamz,ToJans,cryophobia,thedersen,hongymagic,avlasova,mmozuras,khalidabuhakmeh}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {true,false}
@attribute watcher_project {true,false}
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
quinta-Feira,tarde,false,false,false,6,7,3,0,11,14,11,0,3,378,0,64.77499,1.097469,3,2,0.011364,0,0,775,0.836129,0.965909,311,0,0,0,2063,4,1169,38,travis,albertjan,15,0.733333,19,55,1183,false,true,true,false,2,17,5,0,0,0,17761,1
quinta-Feira,manha,false,false,false,78,4,2,0,7,9,7,0,2,380,0,36.201478,0.613354,29,12,0,0,0,774,0.835917,0.965909,311,0,0,0,2063,4,1169,33,travis,liddellj,2,1,9,16,949,false,true,false,false,0,6,3,0,0,0,284,1
terca-feira,noite,false,false,false,145,3,2,0,13,15,14,0,1,1466,0,125.494569,2.126228,65,21,0.090909,0,0,773,0.836999,0.965909,311,0,0,0,2062,4,1167,43,travis,khellang,1,1,101,116,952,false,true,false,false,1,1,1,2,0,0,39,0
quinta-Feira,tarde,false,false,false,2,1,0,0,1,1,1,0,0,4,0,4.732983,0.08019,0,0,0,0,0,772,0.836788,0.955056,311,0,0,0,2061,4,1162,29,travis,Willmo36,0,0,4,7,405,false,true,false,false,0,0,0,0,0,0,-1,1
quarta-feira,tarde,false,false,false,40,1,0,0,37,37,1,0,36,2,0,184.04061,3.118161,29,11,0,0,0,771,0.836576,0.955056,311,0,0,0,2061,4,1161,31,travis,prabirshrestha,27,0.814815,113,75,1190,false,true,true,false,0,2,0,0,0,0,-1,1
terca-feira,tarde,false,false,false,6,1,5,5,4,14,0,0,14,0,0,0,0,0,0,0,0,1,770,0.837662,0.955056,311,0,0,0,2061,4,1160,35,travis,SimonCropp,9,0.888889,82,7,1454,false,true,false,false,1,0,0,0,0,0,53829,0
segunda-feira,tarde,false,false,false,48,8,0,0,2,2,2,0,0,156,0,18.132879,0.307222,8,8,0.089888,0,2,769,0.837451,0.955056,311,0,0,0,2061,4,1159,30,travis,khellang,0,0,100,115,944,false,true,false,false,1,0,0,0,0,0,33,1
domingo,madrugada,false,true,false,27,25,4,0,19,23,17,1,4,840,0,260.565609,4.414708,108,36,0.022472,0,7,768,0.83724,0.955056,311,0,0,0,2060,4,1157,46,travis,damianh,12,0.916667,96,53,1642,true,false,false,false,1,10,4,1,1,0,144970,1
sabado,noite,false,false,false,45,1,1,0,4,5,4,0,1,82,0,22.696349,0.384539,13,11,0,0,0,767,0.837027,0.955056,311,0,0,0,2060,4,1157,38,travis,thecodejunkie,144,0.993056,187,0,1667,true,true,false,true,14,86,42,52,39,0,-1,1
sexta-feira,tarde,false,false,false,67,2,0,0,1,1,1,0,0,31,0,4.439359,0.075215,9,9,0.098901,0,1,766,0.836815,0.923077,311,0,0,0,2060,5,1156,23,travis,liddellj,1,1,9,16,936,false,true,false,false,0,1,2,0,0,0,7,1
sexta-feira,manha,false,false,false,58,1,0,0,1,1,1,0,0,15,0,4.45425,0.075467,9,9,0.098901,0,2,765,0.836601,0.923077,311,0,0,0,2060,5,1156,23,travis,liddellj,0,0,9,16,936,false,true,false,false,0,0,0,0,0,0,75,1
quinta-Feira,tarde,false,false,false,31,1,0,0,1,1,1,0,0,3,0,4.586103,0.077701,0,0,0,0,0,764,0.836387,0.921348,311,0,0,0,2060,5,1155,24,travis,marcusoftnet,11,0.636364,34,15,1312,false,true,false,false,0,2,1,0,0,0,-1,1
quarta-feira,manha,false,false,false,50,4,3,3,6,12,7,0,2,118,0,39.856991,0.675287,7,4,0,0,0,763,0.836173,0.911111,311,0,0,0,2060,5,1154,23,travis,thecodejunkie,143,0.993007,186,0,1664,true,true,false,true,12,90,45,60,40,0,392,1
terca-feira,madrugada,false,false,false,21,1,0,0,2,2,2,0,0,26,0,7.834348,0.132735,0,0,0,0,0,762,0.835958,0.910112,311,0,0,0,2059,5,1152,23,travis,MattsGitCode,0,0,3,0,555,false,false,false,false,0,0,0,0,0,0,6,1
sabado,noite,false,false,false,11,1,0,8,1,9,4,0,5,857,0,0,0,0,0,0,0,0,761,0.835742,0.915663,311,0,0,0,2059,4,1150,27,travis,damianh,11,0.909091,95,52,1635,false,false,false,false,1,9,3,1,0,0,-1,1
quinta-Feira,noite,false,false,false,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0.835526,0.9125,316,0,0,0,2059,4,1148,27,travis,thecodejunkie,142,0.992958,186,0,1658,true,true,false,false,12,89,42,60,38,0,19,1
quinta-Feira,tarde,false,false,false,13,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,759,0.83531,0.906667,316,0,0,0,2059,4,1148,28,travis,damianh,10,0.9,95,52,1633,false,false,false,false,1,9,2,1,0,0,-1,1
sexta-feira,manha,false,false,false,28,20,4,30,45,79,18,0,67,570,0,18.4438,0.30052,8,5,0.054795,0,0,758,0.835092,0.90411,316,0,0,0,2058,4,1142,27,travis,damianh,9,0.888889,93,51,1627,false,false,false,false,1,7,1,0,0,0,5,1
quinta-Feira,tarde,false,false,false,22,1,0,0,3,3,3,0,0,61,0,13.268392,0.216193,12,9,125,0,0,757,0.834875,0.902778,316,0,0,0,2058,4,1141,27,travis,thecodejunkie,141,0.992908,186,0,1651,true,true,false,true,12,86,41,60,33,0,-1,1
quinta-Feira,tarde,false,false,false,8,2,0,0,4,4,4,0,0,34,0,23.001155,0.374777,11,6,0.041667,0,0,756,0.834656,0.902778,316,0,0,0,2058,4,1141,27,travis,thecodejunkie,140,0.992857,186,0,1651,true,true,false,true,12,84,40,60,33,0,-1,1
quinta-Feira,manha,false,false,false,23,4,0,0,4,4,4,0,0,222,0,40.269256,0.65614,8,6,0.041096,0,0,755,0.834437,0.890411,316,0,0,0,2058,4,1141,27,travis,thecodejunkie,139,0.992806,186,0,1651,true,true,false,true,14,82,39,60,33,0,-1,1
quinta-Feira,madrugada,false,false,false,5,1,0,0,1,1,1,0,0,4,0,4.217084,0.068712,7,7,0.097222,0,1,754,0.834218,0.888889,316,0,0,0,2058,4,1140,24,travis,johnsimons,0,0,17,1,1434,false,true,false,false,0,0,0,0,0,0,-1,1
segunda-feira,noite,false,false,false,31,1,0,0,1,1,1,0,0,2,0,5.13942,0.083741,3,3,0.039474,0,0,753,0.835325,0.842105,316,0,0,0,2056,4,1138,27,travis,dragan,0,0,32,38,1597,false,false,false,false,0,0,0,0,0,0,10,0
segunda-feira,noite,false,false,false,59,8,3,0,9,12,8,1,3,152,0,37.04459,0.603598,17,12,0.065789,0,6,752,0.835106,0.842105,316,0,0,0,2056,4,1138,33,travis,thefringeninja,9,0.777778,17,5,985,false,true,false,false,0,0,1,0,0,0,62,1
sexta-feira,madrugada,false,false,false,14,2,0,0,3,3,2,0,1,46,0,13.648813,0.222391,7,7,0,1,2,751,0.834887,0.842105,316,0,0,0,2050,4,1135,62,travis,danielporfirio,0,0,2,0,881,false,false,false,false,0,0,0,0,0,0,179,1
sexta-feira,madrugada,false,false,false,199,5,1,1,4,6,3,0,2,44,0,41.15962,0.670647,2,2,0,0,0,750,836,0.842105,316,0,0,0,2050,4,1134,64,travis,salaerts,0,0,2,1,1539,false,false,false,false,0,0,0,0,0,0,1080780,0
segunda-feira,tarde,false,false,false,96,1,0,0,3,3,3,0,0,37,0,13.066936,0.212914,18,11,0.068493,0,1,749,0.835781,0.835616,316,0,0,0,2044,4,1131,26,travis,rasmus-beck,0,0,0,0,1153,false,true,false,false,0,0,0,0,0,0,4814,1
domingo,noite,false,true,false,256,28,11,4,12,27,19,0,3,2802,0,374.431086,6.101023,23,14,0,0,3,748,0.835561,0.835616,316,0,0,0,2044,4,1130,43,travis,lukesmith,3,1,6,0,1483,true,true,false,false,0,1,0,0,1,0,96456,1
sexta-feira,manha,false,false,false,51,2,0,0,2,2,2,0,0,78,0,8.661921,0.141138,7,5,0.066667,0,3,747,0.835341,0.813333,316,0,0,0,2043,3,1128,44,travis,kekekeks,0,0,50,8,674,false,false,false,false,0,0,0,0,0,0,9223,1
quarta-feira,noite,false,false,false,6,2,0,0,2,2,1,0,1,16,0,19.00435,0.309659,2,2,0.027027,0,0,746,0.835121,0.810811,316,0,0,0,2042,3,1126,21,travis,jchannon,23,0.869565,89,5,1470,false,true,false,false,0,8,1,2,0,0,-1,1
quarta-feira,manha,false,true,false,16,2,0,0,2,2,2,0,0,37,0,9.452482,0.154017,7,7,0.09589,0,7,745,0.836242,0.808219,316,0,0,0,2042,3,1126,46,travis,thecopy,2,1,2,1,406,false,false,false,false,0,0,2,0,0,0,21,0
terca-feira,noite,false,false,false,26,3,0,0,2,2,2,0,0,16,0,4.643137,0.075654,0,0,0,0,0,744,0.836022,0.8,316,0,0,0,2042,3,1125,21,travis,whatknott,0,0,0,1,872,false,false,false,false,0,0,0,0,0,0,-1,1
terca-feira,tarde,false,false,false,38,1,0,0,2,2,2,0,0,35,0,8.906281,0.145117,1,1,0.014286,4,1,743,0.835801,0.8,316,0,0,0,2042,3,1125,32,travis,thecopy,1,1,2,1,405,false,false,false,false,0,0,1,0,0,0,13258,1
terca-feira,tarde,false,false,false,74,2,0,0,2,2,2,0,0,36,0,8.795571,0.143313,1,1,0.014286,2,1,742,0.83558,0.8,316,0,0,0,2042,3,1125,32,travis,thecopy,0,0,2,1,405,false,false,false,false,0,0,0,0,0,0,13259,1
segunda-feira,tarde,false,false,false,27,14,1,1,5,7,5,0,1,606,0,54.61679,0.889914,29,23,0.070423,0,0,741,0.835358,0.802817,316,0,0,0,2042,3,1124,32,travis,albertjan,14,0.714286,18,54,1138,false,true,true,false,2,17,6,0,0,0,192,1
quinta-Feira,noite,false,false,false,111,60,12,4,53,69,51,0,12,3794,0,615.908774,10.367111,26,7,0,0,0,740,0.835135,0.791045,316,0,0,0,2042,3,1120,13,travis,grumpydev,126,0.928571,113,1,944,true,true,true,false,12,47,56,8,40,0,-1,1
segunda-feira,tarde,false,false,false,28,3,0,0,3,3,3,0,0,8,0,8.573088,0.144407,5,4,0.0625,0,0,739,0.834912,0.765625,316,0,0,0,2042,3,1117,18,travis,Invizory,0,0,3,4,623,false,true,false,false,0,0,0,0,0,0,112,1
segunda-feira,tarde,false,false,false,18,5,0,0,2,2,2,0,0,225,0,19.075086,0.321306,9,9,0.140625,1,1,738,0.834688,0.765625,316,0,0,0,2042,3,1117,17,travis,albertjan,13,0.692308,18,53,1131,false,true,true,false,1,12,5,0,0,0,322,1
sexta-feira,noite,false,true,false,172,2,0,0,1,1,1,0,0,89,0,4.817928,0.081154,9,9,0.134328,0,0,737,0.834464,0.761194,316,0,0,0,2042,3,1114,17,travis,marcusoftnet,10,0.6,32,15,1271,false,true,false,false,0,0,0,0,0,0,1117,1
sexta-feira,manha,false,false,false,30,1,0,0,2,2,2,0,0,16,0,9.126676,0.153732,0,0,0,0,0,736,0.834239,0.75,316,0,0,0,2042,3,1114,16,travis,rlipscombe,1,1,3,0,1103,false,true,false,false,0,0,1,0,0,0,-1,1
sexta-feira,manha,false,false,false,20,2,0,0,2,2,2,0,0,32,0,9.336801,0.157272,0,0,0,0,0,735,0.834014,0.75,316,0,0,0,2042,3,1114,16,travis,rlipscombe,0,0,3,0,1103,false,true,false,false,0,0,0,0,0,0,13,1
quinta-Feira,noite,false,false,false,11,1,0,0,2,2,2,0,0,4,0,8.784368,0.147966,3,3,0.044776,0,0,734,0.833787,0.746269,316,0,0,0,2042,3,1113,14,travis,jugglingnutcase,17,0.882353,16,71,1192,false,true,true,false,1,8,5,0,0,0,-1,1
quinta-Feira,noite,false,false,false,179,6,1,0,4,5,3,0,1,99,0,14.211278,0.239379,4,3,0.029851,0,6,733,0.833561,0.746269,316,0,0,0,2042,3,1113,14,travis,jugglingnutcase,16,875,16,71,1192,false,true,true,false,1,8,4,0,0,0,731,1
quinta-Feira,tarde,false,false,false,7,1,0,0,1,1,1,0,0,7,0,4.567877,0.076943,15,15,0.227273,0,0,732,0.833333,0.742424,316,0,0,0,2042,3,1113,13,travis,yojimbo87,0,0,34,35,1044,false,true,false,false,0,0,0,0,0,0,-1,1
domingo,madrugada,false,false,false,8,1,0,0,2,2,2,0,0,36,0,8.486925,0.142956,5,5,0.072464,0,1,731,0.833105,0.710145,316,0,0,0,2041,4,1108,13,travis,thecodejunkie,138,0.992754,180,0,1618,true,true,false,true,11,60,36,49,19,0,2118,1
quarta-feira,tarde,false,false,false,37,12,2,0,9,11,7,0,2,719,0,42.967133,0.730591,11,7,0.044776,0,1,730,0.832877,0.701493,316,0,0,0,2041,4,1105,40,travis,jchannon,22,0.863636,88,5,1449,false,true,false,false,0,4,1,1,0,0,16,1
quarta-feira,manha,false,false,false,35,8,6,0,16,22,16,0,3,464,0,77.398957,1.316051,10,8,0,0,1,729,0.832647,0.712121,316,0,0,0,2041,4,1105,15,travis,grumpydev,125,928,113,1,929,true,true,true,false,10,37,69,4,44,0,94,1
terca-feira,manha,false,false,false,7,1,7,2,25,34,0,0,34,0,0,130.414307,2.217497,5,3,0,0,0,728,0.832418,0.720588,316,0,0,0,2041,4,1104,14,travis,adamralph,4,0.75,76,19,837,false,true,false,false,1,2,3,0,0,0,6,1
sabado,madrugada,false,false,false,17,1,0,0,7,7,7,0,0,873,0,31.971753,0.543654,10,10,0,0,0,727,0.832187,0.7,316,0,0,0,2040,5,1100,12,travis,thecodejunkie,137,0.992701,179,0,1610,true,true,false,true,9,56,37,49,18,0,-1,1
quarta-feira,manha,false,false,false,26,1,0,0,2,2,2,0,0,58,0,9.479807,0.161202,4,4,0.055556,0,0,726,0.831956,0.652778,316,0,0,0,2039,7,1098,12,travis,grumpydev,124,0.927419,112,1,922,true,true,false,false,12,41,80,8,40,0,-1,1
domingo,tarde,false,false,false,16,1,0,0,1,1,1,0,0,10,0,0,0,0,0,0,0,0,725,0.831724,0.647887,316,0,0,0,2038,7,1095,12,travis,grumpydev,123,0.926829,112,1,919,true,true,true,false,11,38,79,8,40,0,-1,1
sexta-feira,noite,false,false,false,46,11,5,5,16,26,23,0,19,457,0,167.698956,2.856135,5,5,0,0,0,724,0.831492,0.637681,316,0,0,0,2037,7,1093,27,travis,damianh,8,875,92,50,1578,true,false,false,false,0,9,4,7,2,0,3,1
sexta-feira,tarde,false,false,false,112,2,1,0,3,4,2,0,1,148,0,13.966666,0.237867,18,14,0.057143,0,0,723,0.831259,0.628571,316,0,0,0,2037,7,1093,16,travis,JoelHT-Landmark,1,1,2,1,421,false,false,false,false,0,0,0,0,1,0,7,1
segunda-feira,tarde,false,false,false,7,2,0,0,2,2,2,0,0,27,0,7.994462,0.136261,17,17,0.217949,0,0,722,0.831025,0.564103,316,0,0,0,2035,8,1089,16,travis,adamralph,3,0.666667,71,19,822,false,true,false,false,1,1,2,0,0,0,-1,1
segunda-feira,tarde,false,false,false,10,1,1,0,3,4,3,0,1,37,0,18.665845,0.318389,4,4,0,0,0,721,0.830791,0.552632,316,0,0,0,2035,8,1089,16,travis,grumpydev,122,0.92623,112,1,913,true,true,false,false,12,37,82,8,44,0,-1,1
segunda-feira,tarde,false,false,false,44,1,0,0,1,1,1,0,0,53,0,4.413564,0.075283,2,2,0.026667,0,0,720,0.830556,0.546667,316,0,0,0,2035,8,1089,16,travis,grumpydev,121,0.92562,112,1,913,true,true,false,false,12,37,79,8,43,0,-1,1
sexta-feira,tarde,false,false,false,61,1,0,0,1,1,1,0,0,5,0,4.413722,0.075858,7,7,0.104478,0,0,719,0.83032,0.492537,316,0,0,0,2034,8,1086,24,travis,albertjan,12,0.666667,16,53,1100,true,true,true,false,1,10,6,1,1,0,294,1
quinta-Feira,noite,false,false,false,11,1,0,0,1,1,1,0,0,7,0,4.655972,0.080022,0,0,0,0,0,718,0.830084,0.492537,316,0,0,0,2033,8,1085,23,travis,adamralph,2,0.5,71,19,818,false,true,false,false,1,0,1,0,0,0,-1,1
domingo,madrugada,false,false,false,88,2,0,0,2,2,2,0,0,49,0,9.072724,0.155933,3,2,0.028986,0,0,717,0.829847,0.507246,316,0,0,0,2032,8,1081,23,travis,thefringeninja,8,0.75,17,5,928,false,true,false,false,0,0,0,0,0,0,450,1
sexta-feira,tarde,false,false,false,54,1,0,0,1,1,1,0,0,8,0,4.086512,0.070235,9,9,0.132353,0,0,716,0.829609,0.5,316,0,0,0,2032,8,1079,23,travis,grumpydev,120,925,111,1,903,true,true,false,false,7,17,64,8,35,0,-1,1
quarta-feira,noite,false,false,false,71,2,1,0,3,4,2,0,1,67,0,13.987575,0.240405,16,12,0.092308,0,0,715,0.829371,0.476923,316,0,0,0,2032,8,1077,24,travis,omeaart,0,0,1,1,632,false,false,false,false,0,0,0,0,0,0,14373,1
quarta-feira,tarde,false,false,false,2,3,0,0,5,5,5,0,0,12,0,21.690463,0.372795,12,6,0.061538,0,0,714,0.829132,0.476923,316,0,0,0,2032,8,1077,24,travis,jugglingnutcase,15,0.866667,15,67,1156,true,true,false,false,1,8,6,0,1,0,6,1
segunda-feira,noite,false,false,false,39,4,0,0,3,3,3,0,0,1162,0,27.962467,0.480592,15,15,0.060606,0,0,713,0.828892,0.484848,316,0,0,0,2032,8,1075,23,travis,dot-i,8,875,4,1,370,false,false,false,false,0,4,3,2,0,0,11,1
quinta-Feira,noite,false,false,false,44,6,1,0,4,5,4,0,1,219,0,4.56119,0.078393,0,0,0,1,1,712,0.828652,0.484848,316,0,0,0,2030,8,1071,22,travis,jugglingnutcase,14,0.857143,15,67,1150,true,true,false,false,1,6,5,0,1,0,4600,1
quinta-Feira,tarde,false,false,false,29,1,0,0,5,5,5,0,0,12,0,21.370029,0.367287,6,2,0.030769,0,0,711,0.828411,0.492308,316,0,0,0,2030,8,1071,22,travis,jugglingnutcase,13,0.846154,15,67,1150,true,true,false,false,1,4,4,0,1,0,11,1
terca-feira,noite,false,false,false,28,10,5,0,8,13,6,0,5,250,0,64.565835,1.109695,2,2,0,0,1,710,0.828169,0.492308,316,0,0,0,2030,8,1069,24,travis,tpluscode,0,0,4,0,851,false,false,false,false,0,0,0,0,0,0,7358,1
domingo,tarde,false,false,false,39,58,6,0,36,42,36,0,2,1136,0,289.938974,4.983189,33,10,0,0,1,709,0.827927,0.492308,316,0,0,0,2029,8,1067,25,travis,dot-i,7,0.857143,4,1,362,false,false,false,false,0,0,0,0,0,0,10505,1
sexta-feira,tarde,false,false,false,9,1,7,0,4,11,2,0,9,8,0,28.6325,0.492108,12,7,0,0,1,708,0.829096,0.5,316,0,0,0,2029,8,1065,22,travis,grahamrhay,1,1,10,22,1228,false,false,false,false,0,4,0,0,3,0,13273,0
sexta-feira,manha,false,false,false,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0.828854,0.515625,316,0,0,0,2029,8,1065,20,travis,phillip-haydon,15,1,49,18,689,true,true,true,false,0,3,7,3,3,0,1,1
sexta-feira,manha,false,false,false,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0.828612,0.52381,316,0,0,0,2029,8,1065,21,travis,kppullin,2,1,8,11,1009,false,true,false,false,0,0,0,0,0,0,-1,1
quinta-Feira,tarde,false,false,false,100,18,2,0,12,14,13,0,1,427,0,59.796584,1.027731,36,30,0,0,3,705,0.828369,0.52381,316,0,0,0,2029,8,1064,47,travis,phillip-haydon,14,1,49,18,688,true,true,false,false,0,3,6,3,3,0,14848,1
quinta-Feira,manha,false,false,false,99,2,0,0,1,1,1,0,0,34,0,9.441742,0.162276,2,2,0.031746,0,0,704,0.828125,0.52381,316,0,0,0,2029,8,1064,24,travis,albertjan,11,0.636364,16,52,1078,true,true,true,false,0,4,5,1,1,0,15137,1
quinta-Feira,manha,false,false,false,43,2,0,0,2,2,2,0,0,32,0,8.752209,0.150425,0,0,0,0,0,703,0.827881,0.52381,316,0,0,0,2029,8,1064,20,travis,albertjan,10,0.6,16,52,1078,true,true,true,false,0,4,4,1,1,0,-1,1
terca-feira,tarde,false,false,false,81,1,0,0,1,1,1,0,0,6,0,4.48283,0.077047,5,5,0.074627,0,1,702,0.827635,0.552239,316,0,0,0,2028,8,1062,25,travis,phillip-haydon,13,1,49,18,686,true,true,true,false,0,2,5,3,3,0,17677,1
terca-feira,tarde,false,false,false,121,1,0,0,1,1,1,0,0,21,0,4.225309,0.072621,0,0,0,0,0,701,0.827389,0.552239,316,0,0,0,2028,8,1062,24,travis,phillip-haydon,12,1,49,18,686,true,true,true,false,0,2,4,3,3,0,802,1
segunda-feira,tarde,false,false,false,47,2,0,0,1,1,1,0,0,17,0,4.351707,0.074793,3,3,0.042857,0,0,700,0.827143,0.585714,316,0,0,0,2028,8,1061,16,travis,smithjacobj,0,0,0,0,83,false,false,false,false,0,0,0,0,0,0,6,1
segunda-feira,manha,false,false,false,7,6,0,0,5,5,5,0,0,162,0,9.032728,0.155246,0,0,0,0,8,699,0.826896,0.653465,316,0,0,0,2024,8,1054,19,travis,albertjan,9,0.555556,16,51,1068,true,true,true,false,0,3,3,1,1,0,11395,1
domingo,madrugada,false,false,false,23,2,0,0,2,2,2,0,0,38,0,4.06549,0.069874,4,4,0.036697,0,4,698,0.826648,0.678899,316,0,0,0,2023,8,1052,37,travis,erdomke,0,0,1,0,0,false,false,false,false,0,0,0,0,0,0,17686,1
sabado,tarde,false,false,false,98,3,0,0,2,2,2,0,0,411,0,17.312832,0.297557,10,10,0.088496,0,1,697,0.827834,0.663717,316,0,0,0,2023,8,1052,22,travis,adamralph,1,1,68,19,785,false,true,false,false,1,0,0,0,0,0,-1,0
