@relation 'scala-js-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R22,7,6,10,2,8,14,17,11,9,15,12,16,18,1,53'

@attribute at_mentions_description numeric
@attribute num_commits numeric
@attribute description_length numeric
@attribute files_modified numeric
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute files_added numeric
@attribute other_files numeric
@attribute new_entropy numeric
@attribute files_changed numeric
@attribute files_deleted numeric
@attribute src_churn numeric
@attribute src_files numeric
@attribute test_churn numeric
@attribute entropy_diff numeric
@attribute created_at_week_day {domingo,quinta-Feira,quarta-feira,segunda-feira,terca-feira,sexta-feira,sabado}
@attribute status {0,1}

@data
0,2,3,1,tarde,0,0,4.998504,1,0,56,1,0,0.231282,segunda-feira,0
0,1,6,3,tarde,0,0,14.782911,3,0,15,3,0,0.684009,segunda-feira,1
0,17,69,34,noite,0,0,445.562716,34,0,3079,34,85,20.612329,domingo,1
0,30,8,32,tarde,0,0,230.60752,32,0,3341,32,170,10.668213,sabado,1
0,5,34,19,tarde,0,0,254.622166,19,0,683,19,0,11.779163,sabado,1
0,3,16,10,manha,3,0,116.236225,13,0,1798,13,12,5.377244,sabado,0
0,4,104,3,noite,0,0,31.630739,3,0,1059,3,0,1.463291,sexta-feira,1
0,6,8,13,madrugada,0,0,108.279961,13,0,322,13,63,5.04128,sexta-feira,1
0,3,7,5,tarde,1,0,80.493765,6,0,288,6,213,3.754762,quarta-feira,1
0,4,120,5,tarde,2,1,4.571882,7,0,75,6,89,0.207988,quarta-feira,1
0,18,6,15,manha,0,0,366.030594,15,0,3140,15,0,16.651791,quarta-feira,1
0,7,2,25,manha,0,2,365.842921,36,11,2862,28,18,16.643253,quarta-feira,1
0,1,145,21,noite,1,0,102.699608,24,2,1021,24,48,4.7005,segunda-feira,1
0,5,4,8,manha,0,0,67.769391,8,0,108,8,30,3.101726,segunda-feira,1
0,9,3,3,tarde,1,0,63.502454,4,0,517,3,103,2.912085,domingo,1
0,6,4,4,tarde,1,0,24.546074,5,0,386,5,76,1.12563,domingo,1
0,3,11,1,madrugada,0,0,9.157457,1,0,394,1,0,0.419941,domingo,1
0,54,14,29,manha,4,0,387.529072,35,2,12770,31,287,17.771246,quarta-feira,1
0,14,338,40,tarde,4,1,344.834695,44,0,3520,36,206,15.813374,segunda-feira,1
0,2,6,3,noite,0,0,23.198354,3,0,42,3,80,1.072712,quarta-feira,1
0,4,5,8,tarde,0,0,70.962661,8,0,38,8,160,3.281376,quarta-feira,1
0,10,19,9,noite,0,0,4.360536,9,0,1034,9,0,0.201635,segunda-feira,1
0,3,6,3,tarde,2,0,23.123224,5,0,108,3,0,1.069238,domingo,1
0,1,8,2,tarde,0,0,9.866772,2,0,94,2,0,0.456248,domingo,1
0,1,9,2,tarde,0,0,9.08651,2,0,4,2,10,0.420168,domingo,1
0,3,6,20,noite,2,0,215.415108,22,0,4484,26,2,9.960984,sabado,1
0,2,3,5,noite,0,0,22.832007,5,0,244,5,2,1.055776,sexta-feira,1
0,5,65,6,tarde,0,0,37.063685,6,0,191,6,31,1.713841,sexta-feira,1
0,2,3,7,tarde,0,0,32.16478,7,0,32,7,87,1.487313,sexta-feira,1
0,1,8,1,tarde,0,0,4.661643,1,0,3,1,0,0.215557,sexta-feira,1
0,1,11,3,tarde,0,0,12.929449,3,0,9,3,22,0.597865,sexta-feira,1
0,1,11,36,tarde,0,0,169.46751,36,0,1032,36,171,7.851944,quinta-Feira,1
0,5,4,7,tarde,1,0,46.844227,8,0,567,8,32,2.170435,quinta-Feira,1
0,1,68,3,noite,0,0,14.021756,3,0,88,3,122,0.64967,quarta-feira,1
0,8,77,13,noite,2,0,297.382905,15,0,4512,15,426,13.778652,quarta-feira,1
0,1,105,3,tarde,0,0,13.218188,3,0,97,3,0,0.612439,terca-feira,1
0,1,20,2,tarde,0,0,9.256049,2,0,73,2,18,0.428861,terca-feira,1
0,1,255,4,noite,0,0,19.143445,4,0,201,4,0,0.886979,segunda-feira,1
0,1,7,2,noite,0,0,9.172881,2,0,1,2,13,0.425006,segunda-feira,1
0,3,23,3,tarde,0,0,16.989439,3,0,61,3,0,0.787238,segunda-feira,1
0,1,9,3,tarde,0,0,13.977708,3,0,9,3,68,0.647679,segunda-feira,1
0,1,21,3,manha,0,1,12.804485,3,0,27,2,0,0.593349,segunda-feira,1
0,1,10,7,noite,0,0,32.105954,7,0,41,7,25,1.487763,domingo,1
0,1,10,2,tarde,0,0,9.474413,2,0,21,2,23,0.439038,domingo,1
0,1,27,2,noite,1,0,12.348667,3,0,43,3,0,0.573364,sexta-feira,1
0,1,12,1,noite,0,0,4.782284,1,0,54,1,0,0.222048,sexta-feira,1
0,1,8,2,tarde,0,0,9.557626,2,0,33,2,0,0.443774,sexta-feira,1
0,1,28,12,tarde,0,0,53.618609,12,0,38,89,398,2.48958,sexta-feira,1
0,3,3,5,tarde,1,0,28.60237,7,1,233,7,0,1.328621,sexta-feira,1
0,2,6,3,tarde,0,0,4.57832,3,0,25,3,0,0.212196,sexta-feira,1
0,1,23,10,tarde,0,0,43.568166,10,0,57,10,0,2.019257,sexta-feira,1
0,1,37,5,manha,0,0,24.098074,5,0,78,5,0,1.11687,sexta-feira,1
0,1,10,1,manha,0,0,4.687435,1,0,219,1,0,0.217248,sexta-feira,1
0,1,7,2,manha,0,0,9.608408,2,0,4,2,0,0.44532,sexta-feira,1
0,4,1,22,manha,0,0,109.928325,23,1,148,23,76,5.095058,sexta-feira,1
0,1,13,3,tarde,0,1,0,3,0,25,2,0,0,quinta-Feira,1
0,1,12,2,tarde,0,0,9.701379,2,0,3,2,4,0.449625,quinta-Feira,1
0,1,4,1,tarde,0,0,4.736075,1,0,18,1,0,0.2195,quinta-Feira,1
0,1,7,1,tarde,0,0,4.839013,1,0,37,1,0,0.224271,quinta-Feira,1
0,1,9,3,tarde,0,1,13.748534,3,0,4,2,20,0.637251,quarta-feira,1
0,1,6,5,tarde,0,0,23.054362,5,0,18,5,77,1.068581,quarta-feira,1
0,4,53,11,manha,0,1,55.675853,11,0,264,10,7,2.580633,quarta-feira,0
0,1,9,2,manha,0,0,8.83187,2,0,6,2,0,0.409366,quarta-feira,1
0,1,11,1,manha,0,0,4.743404,1,0,0,0,0,0.220373,quarta-feira,1
0,2,3,7,noite,0,1,37.142604,7,0,255,6,3,1.721598,terca-feira,1
0,1,52,3,tarde,0,0,13.954005,3,0,116,3,0,0.648297,terca-feira,1
0,4,9,7,noite,1,0,13.293582,8,0,367,8,24,0.617604,segunda-feira,1
0,1,17,0,noite,2,0,10.289521,2,0,107,2,104,0.478047,segunda-feira,0
0,1,9,4,tarde,0,0,18.498847,4,0,9,4,181,0.859492,segunda-feira,1
0,2,5,9,tarde,0,0,55.865168,9,0,94,9,9,2.595656,segunda-feira,1
0,1,7,2,tarde,0,0,9.349335,2,0,7,2,0,0.434475,segunda-feira,1
0,1,7,1,manha,0,0,4.658277,1,0,2,1,0,0.216476,segunda-feira,1
0,1,57,1,manha,0,0,4.961656,1,0,21,1,0,0.230534,segunda-feira,1
0,1,6,3,manha,1,0,17.356324,4,0,50,5,0,0.806466,segunda-feira,0
0,1,7,5,manha,0,0,23.493979,5,0,25,5,4,1.091793,segunda-feira,1
0,2,6,15,noite,0,0,111.905326,15,0,467,15,0,5.199712,domingo,1
0,2,4,2,madrugada,0,1,9.825087,3,1,41,2,0,0.455495,domingo,1
0,1,6,1,tarde,20,14,39.846764,21,0,89,4,0,1.847312,sabado,0
0,1,9,3,tarde,0,0,13.45775,3,0,4,3,4,0.625239,sexta-feira,1
0,1,8,2,manha,0,0,9.978046,2,0,59,2,24,0.463591,sexta-feira,1
0,1,38,2,noite,0,0,9.591105,3,1,502,3,0,0.444688,quarta-feira,1
0,1,9,3,tarde,1,1,18.649466,4,0,29,3,0,0.868241,quarta-feira,1
0,1,8,2,tarde,1,0,14.131259,3,0,502,3,0,0.657892,quarta-feira,1
0,1,53,2,tarde,0,0,9.546656,2,0,34,2,0,0.444456,terca-feira,1
0,1,7,2,tarde,1,0,14.325299,3,0,24,3,73,0.668415,terca-feira,1
0,1,7,3,manha,0,1,12.661911,3,0,23,2,0,0.590831,terca-feira,1
0,1,3,1,noite,0,0,4.714062,1,0,124,1,0,0.219966,segunda-feira,1
0,2,6,3,tarde,1,1,13.619791,4,0,56,3,648,0.632767,segunda-feira,1
0,1,11,2,madrugada,0,0,8.560086,2,0,1,2,10,0.399427,sabado,1
0,1,8,2,madrugada,0,0,9.402564,2,0,13,2,0,0.438738,sabado,1
0,1,8,2,tarde,0,0,9.090795,2,0,7,2,0,0.424211,quinta-Feira,1
0,1,5,6,tarde,3,0,42.368206,9,0,1930,9,0,1.990487,quarta-feira,1
0,1,7,1,tarde,0,0,4.557943,1,0,118,1,0,0.214136,segunda-feira,1
0,1,8,1,tarde,0,0,4.395455,1,0,2,1,0,0.206503,domingo,1
0,1,52,1,noite,0,0,4.641854,1,0,14,1,0,0.218079,sabado,1
0,1,8,1,tarde,0,0,3.939001,1,0,4,1,0,0.185059,sabado,1
0,1,9,1,tarde,0,0,4.370836,1,0,0,1,5,0.205347,sabado,1
0,1,9,2,tarde,0,0,9.03015,2,0,2,2,12,0.424246,sabado,1
0,1,29,1,manha,0,0,5.024898,1,0,43,1,0,0.236583,sexta-feira,1
0,1,10,8,madrugada,1,0,41.28493,9,0,408,9,158,1.943787,sexta-feira,1
0,1,9,2,tarde,0,0,9.230782,2,0,12,2,45,0.434608,quinta-Feira,1
0,3,203,3,manha,1,1,13.943242,4,0,45,2,622,0.656479,quinta-Feira,0
0,2,2,5,noite,1,0,31.543162,6,0,52,6,66,1.487718,quarta-feira,1
0,1,10,3,tarde,0,0,13.696698,3,0,14,3,28,0.645999,quarta-feira,1
0,1,10,1,tarde,0,0,4.66014,1,0,324,1,0,0.219793,quarta-feira,1
0,1,35,1,noite,0,0,4.827051,1,0,62,1,0,0.229235,terca-feira,1
0,5,3,16,tarde,3,2,101.671069,19,0,997,17,0,4.828607,terca-feira,1
0,2,4,10,tarde,0,0,51.606027,10,0,126,10,0,2.450896,segunda-feira,1
0,1,7,1,manha,0,0,4.616473,1,0,2,1,0,0.21925,sexta-feira,1
0,1,9,2,noite,0,0,9.723725,2,0,2,2,9,0.461808,quinta-Feira,1
0,5,2,12,manha,1,0,144.225983,13,0,110,13,195,6.867761,quarta-feira,1
0,2,10,3,noite,0,0,18.269633,4,1,1716,4,4,0.883504,terca-feira,1
0,12,3,14,noite,8,1,256.847131,22,0,1506,74,108,12.420913,segunda-feira,1
0,1,7,1,tarde,0,1,4.513769,1,0,0,0,0,0.220228,segunda-feira,1
0,2,11,1,tarde,0,0,10.046109,1,0,203,1,0,0.490153,segunda-feira,1
0,6,3,4,tarde,4,0,119.552832,8,0,744,8,544,5.833022,segunda-feira,1
0,2,2,2,manha,0,0,13.899989,2,0,10,2,0,0.690766,sabado,1
0,1,10,3,manha,0,0,14.568115,4,1,56,4,0,0.723969,sabado,1
0,2,7,1,noite,0,0,9.037941,1,0,59,1,0,0.44919,sexta-feira,1
0,1,78,1,tarde,0,0,4.986843,1,0,58,1,0,0.247848,sexta-feira,1
0,1,6,1,tarde,0,0,4.584173,1,0,23,1,0,0.227948,quinta-Feira,1
0,4,7,4,manha,0,0,19.000371,4,0,152,4,45,0.944793,quinta-Feira,1
0,1,8,1,manha,0,0,4.521989,1,0,34,1,0,0.224856,quinta-Feira,1
0,1,8,1,manha,0,0,4.669917,1,0,2,1,0,0.232211,quinta-Feira,1
0,1,8,2,tarde,0,0,9.558781,2,0,24,2,604,0.47531,quarta-feira,1
0,1,12,1,tarde,0,0,4.997799,1,0,13,1,0,0.248515,terca-feira,1
0,6,5,4,tarde,9,0,121.870254,13,0,1026,13,550,6.059993,terca-feira,1
0,3,3,2,tarde,8,0,56.22155,10,0,514,10,220,2.795614,terca-feira,0
0,1,5,3,tarde,0,0,13.549612,3,0,30,3,0,0.673754,segunda-feira,1
0,1,4,3,tarde,0,0,14.136645,3,0,26,3,4,0.702944,segunda-feira,1
0,1,8,2,tarde,0,0,9.125125,2,0,3,2,11,0.453746,segunda-feira,1
0,1,47,1,tarde,0,0,4.639587,1,0,3,1,0,0.231215,sexta-feira,1
0,2,4,1,tarde,1,0,17.648618,2,0,6,2,57,0.879524,sexta-feira,1
0,3,9,14,manha,0,0,194.195779,14,0,412,15,0,9.677801,sexta-feira,1
0,1,11,1,tarde,0,0,4.239562,1,0,58,1,0,0.211276,quinta-Feira,1
0,2,10,1,noite,0,0,9.504659,1,0,78,1,0,0.47368,quarta-feira,1
0,1,12,2,noite,0,1,9.45268,2,0,0,1,3,0.47109,quarta-feira,1
0,2,4,2,noite,0,0,9.014851,2,0,4,2,16,0.44927,quarta-feira,1
0,3,70,6,tarde,4,0,28.142219,10,0,43,9,38,1.402513,sabado,0
0,2,6,2,noite,1,0,27.101029,3,0,56,3,39,1.353207,quinta-Feira,1
0,1,9,1,noite,0,0,4.654197,1,0,24,1,0,0.232393,quinta-Feira,1
0,1,8,2,tarde,0,0,8.85297,2,0,23,2,27,0.442042,quinta-Feira,1
0,1,9,1,tarde,0,0,4.431574,1,0,19,1,0,0.221275,quinta-Feira,1
0,1,5,1,noite,0,0,5.052708,1,0,2,1,0,0.252294,terca-feira,1
0,3,4,2,tarde,0,1,13.793925,2,0,2,1,0,0.68881,terca-feira,1
0,1,92,3,tarde,0,0,13.991891,3,0,21,3,0,0.698695,terca-feira,1
0,3,3,4,tarde,0,0,23.29588,4,0,61,4,0,1.163297,terca-feira,1
0,2,6,3,noite,0,0,13.959634,3,0,12,3,0,0.697092,segunda-feira,1
0,1,9,3,madrugada,1,0,17.340462,4,0,55,4,0,0.875936,segunda-feira,1
0,3,6,1,noite,0,0,12.815498,1,0,109,1,0,0.647315,domingo,1
0,5,3,14,noite,4,0,260.239971,18,0,973,16,0,13.144799,domingo,1
0,2,9,4,tarde,0,0,36.89489,4,0,46,2,20,1.863515,domingo,1
0,1,19,7,tarde,0,0,32.432265,7,0,33,5,11,1.638113,domingo,1
0,1,3,2,manha,0,0,9.095005,2,0,0,0,0,0.4594,domingo,1
0,1,7,5,noite,0,0,23.065645,5,0,212,5,0,1.165195,sabado,1
0,2,6,2,madrugada,0,0,19.150295,2,0,4,2,9,0.976471,sabado,1
0,1,5,3,madrugada,4,1,31.629552,7,0,12,2,0,1.612788,sabado,1
0,1,76,1,noite,0,0,4.516917,1,0,225,1,0,0.230317,sexta-feira,1
0,1,18,1,noite,0,0,4.319065,1,0,16,1,0,0.220229,quinta-Feira,1
0,2,9,3,tarde,0,0,29.582005,3,0,150,3,0,1.508351,quinta-Feira,1
0,4,5,5,tarde,0,0,21.859915,5,0,265,5,0,1.114611,quinta-Feira,1
0,3,7,2,tarde,0,0,12.998784,2,0,16,2,0,0.662793,quarta-feira,1
0,1,12,1,tarde,0,0,4.524929,1,0,2,1,0,0.230721,quarta-feira,1
0,3,32,3,noite,1,0,51.47404,4,0,239,5,0,2.630781,segunda-feira,1
0,1,69,1,tarde,0,1,4.336686,9,8,46,71,0,0.222231,segunda-feira,1
0,9,16,16,tarde,0,0,23.216108,16,0,7530,16,0,1.189703,segunda-feira,1
0,1,10,3,tarde,0,1,13.652181,3,0,21,3,0,0.699602,segunda-feira,1
0,3,4,2,manha,5,0,55.813791,7,0,2189,7,929,2.860161,segunda-feira,1
0,2,3,1,tarde,0,0,9.194557,1,0,360,1,0,0.471178,quinta-Feira,1
0,1,4,4,manha,0,0,18.907549,4,0,5,4,38,0.969062,quinta-Feira,1
0,1,7,1,manha,0,0,4.461027,1,0,2,1,0,0.22864,quinta-Feira,1
0,1,11,1,tarde,0,0,4.711533,1,0,20,1,0,0.241489,quarta-feira,1
0,1,8,2,tarde,0,0,8.761673,2,0,2,2,4,0.449078,quarta-feira,1
0,1,5,1,tarde,0,0,4.641845,1,0,57,1,0,0.237916,quarta-feira,1
0,1,8,1,noite,0,0,4.308189,1,0,20,1,0,0.220814,segunda-feira,1
0,1,6,1,noite,0,0,4.532297,1,0,2,1,0,0.232301,segunda-feira,1
0,2,3,1,tarde,0,0,9.044924,1,0,30,1,0,0.463599,segunda-feira,1
0,4,5,2,tarde,0,0,28.15548,2,0,516,2,0,1.443121,segunda-feira,1
0,1,5,2,tarde,0,0,9.107385,2,0,31,2,0,0.466805,segunda-feira,1
0,2,74,1,tarde,0,0,9.018867,1,0,118,1,0,0.462264,segunda-feira,1
0,9,10,2,tarde,0,0,40.144394,2,0,574,2,0,2.057612,segunda-feira,1
0,2,39,5,noite,1,0,50.608459,6,0,914,6,0,2.599631,domingo,1
1,1,57,1,tarde,0,0,4.705012,1,0,86,1,0,0.241685,domingo,1
0,1,8,1,tarde,0,0,4.362151,1,0,18,1,0,0.224073,sabado,1
0,2,32,12,manha,0,0,63.658772,12,0,324,12,14,3.269993,sabado,1
0,4,65,12,tarde,0,0,109.222724,12,0,642,12,28,5.6105,sexta-feira,0
0,2,9,2,tarde,0,0,8.254428,2,0,18,2,0,0.424013,sexta-feira,1
0,1,10,1,tarde,0,0,4.803531,1,0,12,1,0,0.246748,sexta-feira,1
0,1,10,0,manha,1,0,4.584728,1,0,15,3,0,0.242937,quinta-Feira,1
0,1,4,1,noite,0,0,4.849287,1,0,4,1,0,0.256961,quarta-feira,1
0,1,41,1,noite,0,0,4.610631,1,0,2,1,0,0.244318,terca-feira,1
0,4,78,10,tarde,0,0,26.914048,10,0,644,10,0,1.429631,segunda-feira,1
0,1,10,1,tarde,1,0,9.459397,2,0,0,2,59,0.502468,segunda-feira,1
0,37,44,17,noite,4,0,158.218555,21,0,10827,18,0,8.404317,domingo,1
0,1,10,1,tarde,0,0,4.648461,1,0,13,1,0,0.246921,domingo,1
0,3,42,6,manha,0,0,26.799045,6,0,56,6,0,1.423532,domingo,1
0,3,51,9,manha,0,0,44.739613,9,0,302,9,12,2.376507,domingo,1
0,1,33,1,manha,0,0,4.475363,1,0,7,1,0,0.237725,domingo,1
0,1,9,2,noite,0,0,8.979743,2,0,13,2,24,0.476994,sabado,1
0,4,10,4,noite,2,0,45.421729,6,0,41,6,80,2.552124,quinta-Feira,1
0,2,6,3,manha,0,0,21.899694,3,0,8,3,222,1.230487,quinta-Feira,1
0,14,9,19,manha,38,1,759.073833,57,0,3183,50,5455,42.650387,quinta-Feira,1
0,1,5,2,tarde,0,1,9.663936,2,0,9,1,0,0.543007,terca-feira,1
0,1,7,3,tarde,0,1,13.692442,3,0,14,2,0,0.769354,segunda-feira,1
0,2,9,2,manha,0,0,18.876315,2,0,8,2,20,1.060632,segunda-feira,1
0,1,8,2,manha,0,0,9.591332,2,0,18,2,0,0.538923,segunda-feira,1
1,1,33,3,madrugada,0,0,13.689634,3,0,34,3,20,0.769209,segunda-feira,1
0,4,2,4,noite,1,0,52.668669,5,0,269,5,675,2.967667,sexta-feira,1
0,4,2,4,tarde,0,0,37.317377,4,0,157,4,0,2.102762,sexta-feira,1
0,1,9,1,tarde,0,0,4.827532,1,0,7,1,0,0.272025,quinta-Feira,1
0,3,2,3,tarde,0,0,18.738325,3,0,50,3,30,1.055878,quinta-Feira,0
0,6,3,2,manha,10,1,235.379257,12,0,6182,65,0,13.263282,quinta-Feira,1
0,2,2,3,madrugada,0,0,28.127173,3,0,28,3,23,1.585056,quinta-Feira,1
0,1,28,2,tarde,1,0,14.065785,3,0,1358,3,0,0.794815,quarta-feira,1
0,1,7,5,manha,1,0,28.283932,6,0,81,6,0,1.602534,quarta-feira,1
0,2,19,4,noite,0,0,36.998062,4,0,179,4,0,2.096264,terca-feira,1
0,3,3,4,tarde,6,0,79.316774,10,0,441,10,514,4.5896,terca-feira,1
0,1,7,1,tarde,0,0,4.798405,1,0,4,1,0,0.278292,segunda-feira,1
0,7,21,1,noite,2,0,71.107902,3,0,996,3,466,4.12403,sabado,1
0,1,7,3,noite,0,0,14.237173,3,0,18,3,0,0.825725,quinta-Feira,1
0,2,13,3,noite,1,0,36.148373,4,0,24,4,68,2.096528,quinta-Feira,1
0,2,7,4,noite,0,0,36.276854,4,0,50,4,76,2.103979,quinta-Feira,1
0,1,7,2,madrugada,0,0,9.447817,2,0,0,2,41,0.54797,quinta-Feira,1
0,1,9,1,tarde,0,1,4.717165,1,0,0,0,0,0.27359,quarta-feira,1
0,1,8,2,tarde,0,0,9.033651,2,0,10,2,0,0.523941,quarta-feira,1
0,1,50,1,noite,0,0,4.606562,1,0,38,1,0,0.267175,sabado,0
0,1,5,1,tarde,0,0,4.301917,1,0,4,1,0,0.249515,sexta-feira,0
0,2,5,13,tarde,0,0,60.094793,13,0,208,13,0,3.487795,quinta-Feira,1
0,1,11,2,tarde,0,0,9.719546,2,0,2,2,7,0.564106,quinta-Feira,1
0,1,8,2,tarde,0,0,9.370648,2,0,0,2,30,0.543865,terca-feira,1
0,1,12,2,manha,0,0,8.330403,2,0,0,2,5,0.483505,terca-feira,1
0,1,8,1,madrugada,0,0,4.526844,1,0,8,1,0,0.262743,terca-feira,1
0,1,10,1,madrugada,0,0,4.812782,1,0,2,1,0,0.279348,terca-feira,1
0,1,15,4,noite,0,0,18.819549,4,0,15,4,18,1.092366,segunda-feira,1
0,3,4,3,noite,0,0,14.022953,3,0,5,3,10,0.813951,segunda-feira,1
0,3,2,3,noite,0,1,15.135062,3,0,11,2,0,0.878597,domingo,1
0,7,3,5,tarde,0,0,46.751148,5,0,286,5,24,2.714156,domingo,1
0,2,17,4,madrugada,0,0,37.238229,4,0,20,4,0,2.16188,sabado,1
0,1,8,3,tarde,0,0,14.583342,3,0,21,3,17,0.846642,sexta-feira,1
0,1,8,2,tarde,0,0,9.23798,2,0,4,2,38,0.536315,sexta-feira,1
0,1,8,1,noite,0,0,4.728051,1,0,2,1,0,0.274489,quarta-feira,1
0,1,6,2,tarde,0,0,9.170429,2,0,8,2,0,0.532393,quinta-Feira,1
0,1,12,1,noite,0,0,5.368403,1,0,2,1,0,0.311669,quarta-feira,1
0,1,15,1,noite,0,1,4.299598,1,0,0,0,0,0.24963,quarta-feira,1
0,2,3,3,tarde,0,1,19.592287,3,0,10,2,0,1.137766,quarta-feira,1
0,1,9,4,tarde,8,5,59.733139,12,0,149,7,0,3.553141,quarta-feira,1
0,1,8,1,manha,0,0,4.709733,1,0,4,1,0,0.280159,quarta-feira,1
0,1,9,1,manha,0,0,4.379063,1,0,13,1,0,0.260489,quarta-feira,1
0,1,9,1,noite,0,0,4.629629,1,0,36,1,0,0.275393,terca-feira,1
0,2,46,6,noite,0,0,51.1996,6,0,62,6,19,3.045413,terca-feira,1
0,2,17,3,tarde,1,1,35.959813,4,0,82,3,70,2.144127,terca-feira,1
0,1,13,6,tarde,0,0,26.709165,6,0,35,6,2,1.592546,terca-feira,1
0,4,2,4,tarde,0,0,23.758764,4,0,43,4,4,1.416513,terca-feira,1
0,2,10,9,manha,0,0,83.185343,9,0,28,1,0,4.959564,terca-feira,1
0,2,2,3,manha,0,0,14.280333,3,0,3,3,6,0.851006,terca-feira,1
0,6,7,10,manha,0,0,153.336955,10,0,380,4,0,9.137785,terca-feira,1
0,7,2,2,tarde,0,0,37.936376,2,0,151,2,46,2.253637,domingo,1
0,2,72,7,noite,2,0,85.508609,12,3,1520,12,0,5.079699,sabado,1
0,1,5,5,noite,0,0,22.118511,5,0,42,5,0,1.313966,sabado,1
0,16,3,16,tarde,0,0,62.143091,16,0,458,10,46,3.691654,sexta-feira,1
0,1,9,1,tarde,0,0,4.634926,1,0,16,1,0,0.276067,sexta-feira,1
0,1,7,5,manha,0,0,22.264104,5,0,19,1,0,1.326109,sexta-feira,1
0,4,2,3,manha,1,0,23.234207,4,0,320,4,0,1.383891,sexta-feira,1
0,2,4,1,manha,0,0,9.661343,1,0,72,1,0,0.575455,sexta-feira,1
0,2,11,4,tarde,0,0,37.542568,4,0,156,4,22,2.236218,quinta-Feira,1
0,4,2,9,tarde,0,0,70.610791,9,0,1172,9,0,4.205923,quinta-Feira,1
0,1,7,1,tarde,0,0,5.170434,1,0,4,1,0,0.31061,quinta-Feira,1
0,2,10,7,tarde,3,1,88.709442,10,0,452,11,142,5.32916,quinta-Feira,1
0,2,4,1,manha,1,0,18.662785,2,0,291,2,0,1.12433,quinta-Feira,1
0,2,117,8,tarde,0,0,74.397034,8,0,1279,8,0,4.602857,quarta-feira,1
0,1,7,3,tarde,4,1,31.896481,7,0,20,2,0,1.973398,quarta-feira,1
0,11,1,5,noite,0,0,18.933151,5,0,1587,5,0,1.171425,segunda-feira,1
0,4,20,28,tarde,21,1,567.483014,58,9,6592,53,189,35.111111,segunda-feira,1
0,1,32,4,manha,0,0,18.02789,4,0,32,4,0,1.115419,segunda-feira,1
0,3,4,3,tarde,3,0,27.640366,6,0,663,4,28,1.724708,sabado,1
0,2,6,2,noite,0,0,9.234893,2,0,32,2,0,0.57624,sexta-feira,1
0,2,3,2,noite,0,0,19.464339,2,0,12,2,24,1.214539,sexta-feira,1
0,4,26,5,noite,0,0,21.289985,5,0,289,5,0,1.33232,quinta-Feira,1
0,1,12,2,tarde,0,0,9.23991,2,0,0,0,0,0.57823,quarta-feira,1
0,1,23,1,manha,0,0,4.473715,1,0,1,1,0,0.280833,domingo,1
0,1,5,1,tarde,0,1,4.535384,1,0,0,0,0,0.284704,sexta-feira,1
0,1,9,1,manha,0,0,4.768009,1,0,0,1,2,0.300174,sexta-feira,1
0,1,14,2,tarde,0,0,9.22947,2,0,13,2,21,0.581082,quinta-Feira,1
0,1,10,3,tarde,0,0,13.923737,3,0,0,3,23,0.876676,quinta-Feira,1
0,1,3,0,tarde,2,2,10.073168,3,1,69,3,0,0.634234,quarta-feira,1
0,2,2,1,manha,10,1,57.581223,11,0,97,10,42,3.735593,quarta-feira,1
0,2,2,5,noite,0,0,27.044827,5,0,56,5,40,1.754541,terca-feira,1
0,1,10,1,noite,0,0,4.403292,1,0,31,1,0,0.285665,terca-feira,1
0,1,5,1,manha,0,1,5.037756,1,0,0,0,0,0.325791,terca-feira,1
0,1,54,2,manha,0,0,9.508736,3,1,75,3,0,0.614929,terca-feira,1
0,1,6,1,manha,0,0,4.516948,1,0,2,1,0,0.292111,terca-feira,1
0,1,58,1,tarde,0,0,4.721255,1,0,44,1,0,0.305324,segunda-feira,1
0,1,8,2,tarde,0,0,9.168934,2,0,39,2,0,0.592954,segunda-feira,1
0,2,7,2,tarde,0,0,18.609306,2,0,214,2,0,1.203462,segunda-feira,1
0,1,9,2,madrugada,0,0,9.119881,2,0,38,2,98,0.589776,segunda-feira,1
