@relation 'Nancy-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,6,2,1,15,8,11,12,10,36,17,18,5,21,14,53'

@attribute num_commits numeric
@attribute description_length numeric
@attribute created_at_day_turn {tarde,noite,madrugada,manha}
@attribute created_at_week_day {terca-feira,segunda-feira,quarta-feira,sexta-feira,domingo,quinta-Feira,sabado}
@attribute src_churn numeric
@attribute files_added numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute files_modified numeric
@attribute requester {jchannon,khellang,thecodejunkie,akoeplinger,hwqdt,phillip-haydon,jasonmead,feeeper,stuart-bennett,SonnevilleJ,xt0rted,Yantrio,grumpydev,uliian,Liversage,EasyAsABC123,06b,damianh,dwonisch,aryelfnd,jeffthiele-iq,jonathanfoster,onliner10,phoenixx,asbjornu,richardprice,DavidLievrouw,horsdal,mikle111,jongleur1983,jlennox,joebuschmann,duszekmestre,ayoung,danielmue,bsommardahl,felipeleusin,samal84,lijunle,gitter-badger,rudygt,AIexandr,anton-gogolev,wtilton,dbent,taharrison,AdamFinley,sroylance,Crisfole,VictorTomaili,tparnell8,jvandertil,awec,oskar,hmemcpy,kobi,cchrisman,danbarua,jbattermann,shiftbot,hlesesne,etishor,scottcarr,ranjitCatchinUp,loftum,DarthWalsh,Tsingbo-Kooboo,adamhathcock,johnduhart,onatm,bendetat,ClemPi,ptomasroos,khalidsalomao,Kibele,albertjan,mtharrington,PureKrome,sloncho,devcrafting,Corstiaan84,sschlesier,jayharris,omeaart,kthompson,IngvarKofoed,yannisgu,nathanmarlor,canton7,wilhen01,solyutor,AnthonySteele,jeff-pang,jjchiw,Jevonius,mat-mcloughlin,Novakov,amityagov,rasmus-beck,Hihaj,pdoh00,StephenFriend,ExUltima,jugglingnutcase,aharin,paulsuart,logiclrd,DavidHoerster,icelorrio,kzhen,nerdfury,mloenow,DarrellMozingo,jtroe,jeffdoolittle,washcroft,tpluscode,acorkery,robertbeal,provegard,csainty,wallymathieu,liddellj,stanislavromanov,philjones88,rcknight,dot-i,stabbylambda,detroitpro,despertargz,Adalyat,frankradocaj,DavidKarlas,scottt732,jbonhag,zippy1981,williambogaiv,CumpsD,tempaccount0,lukesmith,fliiiix,FredrikL,jfis,MCord,raurfang,steenhulthin,marcusoftnet,rogeralsing,anilanar,omockler,TheFastCat,SimonCropp,adamralph,davidalpert,Deadarius,btompkins,DavidChristiansen,brianwigfield,emilianionascu,wasabii,justinvp,sirbadger,ferretallica,mattilaj,haf,DevAtWork,czb,Willmo36,prabirshrestha,MattsGitCode,johnsimons,dragan,thefringeninja,danielporfirio,salaerts,kekekeks,thecopy,whatknott,Invizory,rlipscombe,yojimbo87,JoelHT-Landmark,grahamrhay,kppullin,smithjacobj,erdomke,mike-ward,half-ogre,davepermen,pwain,andreichuk,majimenezp,bwatts,kevfromireland,mjamin,dariusdamalakas,jar349,adamclerk,franhoey,EKibort,timplourde,dchrno,tischlda,jhovgaard,MichaelAz,chrisdavies,danhaller,Dashue,garethrhughes,ChrisBrandhorst,shytikov,RoyJacobs,synhershko,codeprogression,ehanneken,luuksommers,inTagger,kayone,rhwy,emilcardell,palsson,laazyj,maxwe789,alexanderbeletsky,emertechie,webdkmfs,alanta,somedave,tylerburd,GregBrant,blackjable,PaulECoyote,runesoerensen,logicbomb,kleinron,RobertTheGrey,larsw,skinny,yadazula,serbajlo,jfabre,dlineberger,squidge,thinkbeforecoding,nicolasgarfinkiel,frankgeerlings,Fax,loudej,occ,Jeej,vbedegi,paultyng,denkhaus,craiggwilson,hfjallemark,BenHall,nolanw,mbettex,fschwiet,huyderman,rodrigoi,bvanderveen,CedricYao,ant512,kouphax,ChrisMH,t3hc13h,superlogical,factormystic,rspacjer,juanfranblanco,rguerreiro,nathanpalmer,stanhua,markrendle,jschmid,chrisnicola,carlokok,lhaussknecht,jscoles,gbanister,leoduran,andypike,duncansmart,gatapia,pcibraro,jfromaniello,hgarcia,patrik-hagne,GraemeF,tombell,Mpdreamz,ToJans,cryophobia,thedersen,hongymagic,avlasova,mmozuras,khalidabuhakmeh}
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute intra_branch {false,true}
@attribute hotness numeric
@attribute other_files numeric
@attribute status {0,1}

@data
4,39,noite,quarta-feira,167,3,9,5,6,codeprogression,22.618022,0.448086,false,0,2,1
6,207,noite,quarta-feira,823,9,17,6,7,codeprogression,77.997494,1.545209,false,0,2,0
2,31,manha,sexta-feira,3,0,1,1,1,adamclerk,4.650346,0.092128,false,0,0,1
1,5,tarde,quinta-Feira,7,0,2,2,2,grumpydev,8.749911,0.173977,false,0.044444,0,1
1,22,madrugada,quinta-Feira,114,3,5,3,2,thecodejunkie,23.558074,0.468412,false,0,2,1
2,13,tarde,quarta-feira,23,0,1,1,1,grumpydev,4.353165,0.086555,false,0.031111,0,1
4,45,noite,segunda-feira,728,3,10,5,7,jchannon,0,0,false,0,3,1
29,45,noite,segunda-feira,1786,10,41,30,30,jchannon,292.802927,5.857757,false,0.012931,3,0
1,32,manha,segunda-feira,2,0,1,1,1,thecodejunkie,4.677804,0.093583,false,0.035714,0,1
1,9,madrugada,sexta-feira,13,1,4,2,3,thecodejunkie,18.179659,0.363699,false,0.012931,1,1
4,11,madrugada,sexta-feira,84,0,3,3,3,thecodejunkie,23.314827,0.466433,false,0,0,1
1,55,noite,quinta-Feira,2,0,2,2,2,ehanneken,9.256379,0.185182,false,0,0,1
25,170,tarde,quinta-Feira,1338,46,79,38,27,jchannon,0,0,false,0,24,1
1,68,tarde,quarta-feira,387,0,8,6,8,thecodejunkie,36.392705,0.728066,false,0,2,1
1,8,tarde,terca-feira,82,0,1,1,1,jchannon,5.359135,0.107212,false,0,0,1
1,18,tarde,segunda-feira,2,0,1,1,1,jchannon,4.202069,0.084065,false,0.013825,0,1
32,113,tarde,segunda-feira,2715,8,31,22,22,jchannon,80.513242,1.61071,false,0.023364,2,1
1,83,manha,segunda-feira,32,1,2,1,1,prabirshrestha,9.461581,0.189284,false,0.090476,1,1
1,25,noite,sexta-feira,0,0,1,0,1,jchannon,4.616753,0.092361,false,0,1,1
1,24,tarde,sexta-feira,0,0,1,0,1,jchannon,4.700723,0.094041,false,0,0,0
11,92,tarde,sexta-feira,291,0,5,4,5,jchannon,13.8804,0.277686,false,0.118812,1,1
1,27,tarde,quinta-Feira,16,0,1,1,1,jchannon,4.848807,0.097003,false,0.12,0,1
2,31,noite,domingo,101,1,4,2,2,luuksommers,13.859066,0.277259,false,0.009524,1,1
1,17,noite,sexta-feira,2,0,1,1,1,jugglingnutcase,4.761092,0.095249,false,0.009346,0,1
3,85,madrugada,quinta-Feira,64,0,1,1,1,prabirshrestha,4.55802,0.091296,false,0.022727,0,1
3,105,noite,terca-feira,241,1,4,2,3,jugglingnutcase,24.435875,0.489446,false,0.009091,1,1
6,20,tarde,terca-feira,181,0,14,7,14,thecodejunkie,98.396989,1.972515,false,0,7,1
1,23,tarde,terca-feira,52,1,4,3,3,thecodejunkie,18.074864,0.362338,false,0.018018,1,1
3,15,noite,segunda-feira,50,0,2,2,2,phillip-haydon,17.937137,0.359577,false,0.031532,0,1
2,24,madrugada,segunda-feira,301,0,5,5,5,thecodejunkie,24.780221,0.496718,false,0,0,1
1,59,manha,sexta-feira,12,0,3,3,3,thecodejunkie,12.156697,0.243674,false,0,0,1
1,16,tarde,quinta-Feira,36,0,2,2,2,thecodejunkie,9.109099,0.182585,false,0.08,0,1
1,39,manha,quinta-Feira,13,0,1,1,1,thecodejunkie,4.308469,0.086358,false,0,0,1
6,287,noite,terca-feira,86,14,53,1,34,adamralph,407.256064,8.163212,false,0,56,1
4,97,manha,terca-feira,531,1,12,11,11,thecodejunkie,41.641402,0.837756,false,0.013216,1,1
4,104,noite,domingo,55,0,2,2,2,thefringeninja,8.92901,0.179637,false,0.12,0,0
10,27,manha,sabado,721,0,2,2,2,phillip-haydon,13.41718,0.269932,false,0,0,1
1,52,madrugada,sabado,72,0,1,1,1,jugglingnutcase,4.504042,0.090614,false,0.00885,0,1
2,99,noite,sexta-feira,39,0,2,2,2,jugglingnutcase,4.769551,0.095956,false,0,0,1
2,26,noite,quarta-feira,209,2,9,6,7,sloncho,36.416895,0.73265,false,0.021739,2,1
4,3,tarde,terca-feira,66,0,1,1,1,inTagger,4.139998,0.08329,false,0.016736,0,1
3,17,tarde,domingo,12,0,2,2,2,luuksommers,8.794737,0.176936,false,0.012448,0,0
1,18,madrugada,sabado,7,0,1,1,1,thecodejunkie,4.258366,0.085671,false,0,0,1
3,80,noite,quinta-Feira,93,0,2,2,2,inTagger,4.85053,0.097584,false,24,0,1
1,13,noite,quarta-feira,62,0,3,3,3,prabirshrestha,12.109154,0.243615,false,0.026923,0,1
4,9,tarde,terca-feira,116,0,2,2,2,phillip-haydon,13.11235,0.263798,false,0.027027,0,1
2,24,madrugada,terca-feira,73,0,2,2,2,kayone,8.540784,0.171826,false,0.03861,0,1
1,25,madrugada,terca-feira,2,0,1,1,1,luuksommers,4.317511,0.086861,false,0,0,1
2,38,tarde,segunda-feira,36,0,2,2,2,thecodejunkie,8.882172,0.178694,false,0.007663,0,1
4,21,manha,segunda-feira,202,2,16,12,14,thecodejunkie,42.542449,0.854322,false,0.011494,4,1
1,28,manha,segunda-feira,87,0,4,4,4,thecodejunkie,17.520021,0.352473,false,0.042146,0,1
4,61,madrugada,sexta-feira,9,0,2,2,2,rhwy,4.442031,0.089366,false,0.01145,0,1
205,20,noite,quinta-Feira,12415,16,179,143,153,rhwy,1554.411914,31.401964,false,0,24,1
18,49,madrugada,quarta-feira,749,5,10,5,5,prabirshrestha,144.552554,2.908148,false,0,2,0
1,22,manha,terca-feira,3,0,1,1,1,phillip-haydon,4.773753,0.09604,false,0.003831,0,1
2,45,madrugada,quinta-Feira,101,0,5,5,5,thecodejunkie,20.601389,0.414781,false,0,0,1
1,41,tarde,quarta-feira,7,0,1,1,1,thecodejunkie,3.830139,0.077184,false,0.007874,0,1
1,44,madrugada,quarta-feira,77,1,3,2,2,thecodejunkie,13.892079,0.279949,false,0.003953,1,1
1,7,noite,terca-feira,4,0,1,1,1,bsommardahl,4.624111,0.093183,false,0.003968,0,1
1,85,madrugada,segunda-feira,22,1,3,2,2,prabirshrestha,14.13429,0.284827,false,0.011111,1,0
13,92,tarde,quarta-feira,569,0,11,11,11,grumpydev,128.189756,2.583375,false,0,0,1
1,34,noite,segunda-feira,26,0,1,1,1,thecodejunkie,4.603858,0.093035,false,0.015748,0,1
1,7,tarde,segunda-feira,4,0,1,1,1,thecodejunkie,4.271828,0.086325,false,0,0,1
1,43,noite,quinta-Feira,72,0,2,2,2,emilcardell,9.076871,0.183426,false,0.012448,0,0
1,23,tarde,quinta-Feira,39,0,4,4,4,DarrellMozingo,16.868928,0.340883,false,0.008368,0,1
2,76,madrugada,quarta-feira,58,0,5,5,5,thefringeninja,22.433237,0.453318,false,0,0,1
3,24,noite,terca-feira,355,1,6,5,5,thecodejunkie,27.750314,0.560763,false,0.014286,1,1
2,24,tarde,terca-feira,122,0,2,2,2,phillip-haydon,0,0,false,0,0,1
2,24,tarde,terca-feira,91,0,2,2,2,grumpydev,0,0,false,0,0,1
1,51,noite,segunda-feira,139,0,2,2,2,grumpydev,8.865999,0.17916,false,0.208738,0,1
2,19,noite,domingo,4,0,1,1,1,prabirshrestha,0,0,false,0,0,1
1,8,tarde,quarta-feira,14,0,1,1,1,prabirshrestha,0,0,false,0,0,1
3,125,manha,quarta-feira,161,2,9,8,7,thecodejunkie,46.168856,0.932941,false,15,1,1
1,11,tarde,terca-feira,2,0,1,1,1,dot-i,0,0,false,0,0,1
4,7,madrugada,terca-feira,292,0,2,2,2,dot-i,0,0,false,0,0,1
5,7,noite,segunda-feira,112,0,3,3,3,andreichuk,18.239981,0.368519,false,0.015228,0,1
1,5,tarde,domingo,28,0,5,5,5,andreichuk,22.765293,0.457865,false,0,0,1
3,24,noite,sabado,201,6,10,4,4,thecodejunkie,58.411184,1.175708,false,0,6,0
5,22,tarde,quarta-feira,589,0,7,7,7,andreichuk,31.84119,0.640904,false,0.037975,0,1
1,11,manha,quarta-feira,298,0,7,7,7,andreichuk,0,0,false,0,0,1
3,69,noite,terca-feira,125,1,6,4,5,sloncho,4.729083,0.095188,false,0,2,1
1,10,manha,terca-feira,43,1,1,1,0,thecodejunkie,0,0,false,0,0,1
1,19,noite,segunda-feira,20,0,1,1,1,thecodejunkie,0,0,false,0,0,1
1,184,noite,sabado,58,0,4,4,4,prabirshrestha,0,0,false,0,0,1
2,11,tarde,sexta-feira,41,0,2,2,2,thecodejunkie,0,0,false,0,0,1
1,21,tarde,quinta-Feira,89,0,4,4,4,thecodejunkie,17.045609,0.344352,false,0.058824,0,1
1,25,manha,quinta-Feira,12,0,1,1,1,thecodejunkie,0,0,false,0,0,1
10,38,manha,quinta-Feira,479,3,19,15,16,thecodejunkie,49.953483,1.009152,false,0.027027,2,1
1,14,tarde,terca-feira,58,0,1,1,1,dot-i,0,0,false,0,0,0
1,42,noite,quinta-Feira,4,0,2,2,2,dot-i,0,0,false,0,0,1
3,43,noite,quinta-Feira,58,1,18,4,17,dot-i,76.145622,1.538281,false,0.013699,14,1
2,29,tarde,quarta-feira,62,0,2,2,2,palsson,0,0,false,0,0,1
60,86,noite,segunda-feira,19337,4,28,12,15,prabirshrestha,309.086337,6.244287,false,0,8,1
1,2,noite,domingo,219,0,22,5,1,grumpydev,0,0,false,0,17,1
11,15,tarde,sexta-feira,954,4,20,14,15,grumpydev,72.945753,1.446979,false,0,2,1
1,42,madrugada,terca-feira,55,0,16,16,16,prabirshrestha,0,0,false,0,0,1
1,18,manha,quarta-feira,1,0,1,1,1,thefringeninja,0,0,false,0,0,0
2,83,tarde,segunda-feira,10,0,2,2,2,laazyj,8.684209,0.172929,false,0.008403,0,0
1,34,tarde,segunda-feira,78,2,4,2,2,thecodejunkie,0,0,false,0,2,1
7,92,manha,segunda-feira,283,1,13,9,12,maxwe789,66.887645,1.331933,false,0,3,0
1,4,noite,domingo,0,10,23,0,5,thecodejunkie,25.564121,0.509058,false,0,38,1
3,96,tarde,domingo,54,1,17,2,15,dot-i,76.145622,1.516287,false,0.016949,14,1
2,78,noite,sabado,54,1,16,2,15,dot-i,66.476581,1.323747,false,0.016949,14,1
4,12,noite,sexta-feira,213,0,8,6,8,emilcardell,42.14578,0.839248,false,0,2,0
5,91,noite,quinta-Feira,404,14,35,5,7,thecodejunkie,92.918302,1.850257,false,0,11,1
1,131,tarde,quinta-Feira,72,0,2,2,2,codeprogression,8.841442,0.176057,false,0.099099,0,1
1,17,tarde,quinta-Feira,91,0,4,2,4,emilcardell,0,0,false,0,2,0
2,5,tarde,quinta-Feira,15,0,1,1,1,jchannon,0,0,false,0,0,1
3,161,tarde,quarta-feira,74,0,3,3,3,maxwe789,0,0,false,0,0,0
9,11,noite,terca-feira,14,0,3,3,3,maxwe789,13.124764,0.261354,false,0.063636,0,1
1,12,noite,terca-feira,20,0,2,2,2,jugglingnutcase,0,0,false,0,0,1
1,17,tarde,terca-feira,1,0,1,1,1,maxwe789,0,0,false,0,0,1
3,76,noite,segunda-feira,131,0,2,2,2,alexanderbeletsky,0,0,false,0,0,1
13,110,tarde,segunda-feira,285,0,3,3,3,prabirshrestha,0,0,false,0,0,1
1,18,tarde,segunda-feira,154,2,6,4,4,thecodejunkie,0,0,false,0,2,1
59,408,manha,domingo,2590,22,57,38,28,csainty,179.648914,3.583738,false,0,8,0
7,19,noite,sexta-feira,48,0,4,3,4,prabirshrestha,0,0,false,0,1,1
2,25,manha,sexta-feira,30,0,2,2,2,SimonCropp,0,0,false,0,0,1
1,63,tarde,quinta-Feira,4,0,1,1,1,JoelHT-Landmark,0,0,false,0,0,1
5,31,manha,quarta-feira,61,0,3,3,3,prabirshrestha,0,0,false,0,0,1
15,127,madrugada,quarta-feira,6914,3,20,10,12,prabirshrestha,17.306163,0.345828,false,0,7,0
1,48,noite,segunda-feira,87,0,3,3,3,emertechie,0,0,false,0,0,0
2,45,tarde,quarta-feira,0,3,11,0,5,jugglingnutcase,4.764193,0.097015,false,0,13,1
1,22,tarde,terca-feira,2,0,1,1,1,thecodejunkie,0,0,false,0,0,1
1,55,tarde,terca-feira,3,0,1,1,1,webdkmfs,4.533775,0.092323,false,0,0,0
1,143,noite,segunda-feira,23,0,2,2,2,alanta,9.171261,0.186758,false,0,0,1
1,94,tarde,quinta-Feira,459,1,4,3,3,hmemcpy,0,0,true,0,1,0
2,48,noite,quarta-feira,109,0,2,2,2,somedave,8.84562,0.180127,false,0,0,1
1,10,tarde,terca-feira,0,0,1,0,1,jugglingnutcase,0,0,false,0,1,0
1,67,noite,quarta-feira,8,0,1,1,1,kayone,0,0,false,0,0,1
16,12,manha,quarta-feira,1439,52,127,28,60,thecodejunkie,631.870593,13.163039,false,0,69,1
1,23,madrugada,quarta-feira,11,0,2,2,2,thefringeninja,0,0,false,0,0,1
14,9,tarde,terca-feira,180,5,24,13,16,maxwe789,0,0,false,0,14,1
1,63,noite,sexta-feira,104,2,7,6,5,tylerburd,0,0,false,0,1,0
1,9,noite,sabado,4,0,1,1,1,GregBrant,0,0,false,0,0,1
5,21,noite,quarta-feira,195,3,9,5,6,grumpydev,39.148764,0.818299,false,0.013333,2,1
1,4,manha,quarta-feira,0,0,13,0,13,grumpydev,0,0,false,0,13,1
1,4,tarde,terca-feira,10,0,3,2,3,thecodejunkie,0,0,false,0,1,1
1,4,noite,segunda-feira,2,0,1,1,1,thecodejunkie,0,0,false,0,0,1
1,14,noite,segunda-feira,44,1,2,2,1,thecodejunkie,0,0,false,0,0,1
6,6,tarde,segunda-feira,513,0,2,2,2,thecodejunkie,9.123219,0.190886,false,0,0,1
1,7,tarde,segunda-feira,2,0,1,1,1,blackjable,4.534167,0.094869,true,0.016129,0,1
2,20,tarde,quinta-Feira,195,0,2,2,2,thecodejunkie,17.256422,0.36086,false,0.078947,0,1
3,9,manha,segunda-feira,707,3,11,7,8,thecodejunkie,37.058498,0.777797,false,0,3,1
15,121,madrugada,segunda-feira,1439,52,127,28,60,bsommardahl,33.724327,0.70254,false,0,69,1
1,29,manha,sexta-feira,1,0,1,1,1,thecodejunkie,0,0,false,0,0,1
5,4,manha,sexta-feira,201,0,4,4,4,thecodejunkie,18.636668,0.391153,false,0.04,1,1
1,59,tarde,quinta-Feira,116,0,3,3,3,thecodejunkie,0,0,false,0,0,1
1,12,tarde,terca-feira,58,0,3,3,3,albertjan,0,0,false,0,0,0
4,35,tarde,terca-feira,517,2,22,12,17,thecodejunkie,0,0,false,0,9,1
1,49,manha,terca-feira,757,0,2,2,2,thecodejunkie,0,0,false,0,0,1
6,32,tarde,segunda-feira,69,0,6,6,6,albertjan,57.690031,1.21082,false,0.014706,0,0
10,26,tarde,segunda-feira,1381,6,21,14,13,albertjan,112.961125,2.362202,false,0,2,0
2,41,tarde,segunda-feira,53,0,2,2,2,thecodejunkie,0,0,false,0,0,1
3,20,manha,segunda-feira,1143,5,18,21,9,thecodejunkie,64.552349,1.354849,false,0,1,1
2,48,manha,segunda-feira,106,0,2,2,2,thecodejunkie,0,0,false,0,0,1
1,26,noite,terca-feira,0,0,1,0,1,PaulECoyote,0,0,false,0,1,1
1,58,madrugada,terca-feira,1,0,1,1,1,runesoerensen,0,0,false,0,0,0
2,10,madrugada,segunda-feira,192,0,1,1,1,logicbomb,0,0,false,0,0,1
1,43,madrugada,domingo,42,0,10,10,10,kleinron,0,0,false,0,0,1
1,23,madrugada,quarta-feira,43,0,3,3,3,logicbomb,0,0,false,0,0,0
4,14,noite,quarta-feira,44,1,4,2,3,logicbomb,0,0,false,0,1,1
1,52,manha,terca-feira,6,0,1,1,1,csainty,0,0,false,0,0,1
1,25,madrugada,sexta-feira,5,0,1,1,1,prabirshrestha,0,0,false,0,0,1
32,15,noite,segunda-feira,751,14,42,17,25,logicbomb,209.975351,4.460747,false,0,22,1
1,49,tarde,domingo,207,9,15,3,6,RobertTheGrey,0,0,false,0,12,1
3,21,tarde,quinta-Feira,16,0,2,1,2,larsw,0,0,false,0,1,1
1,15,madrugada,quarta-feira,2,0,1,1,1,skinny,0,0,false,0,0,0
3,29,madrugada,terca-feira,162,0,3,3,3,prabirshrestha,0,0,false,0,0,1
3,51,tarde,segunda-feira,47,0,1,1,1,jchannon,0,0,false,0,0,1
1,51,noite,quinta-Feira,77,0,3,3,3,yadazula,0,0,false,0,0,0
2,71,noite,quinta-Feira,48,0,2,2,2,prabirshrestha,0,0,false,0,0,1
16,180,tarde,quinta-Feira,445,1,13,10,11,somedave,44.080679,0.945334,false,0.048387,2,1
2,39,noite,terca-feira,43,0,4,4,4,skinny,0,0,false,0,0,1
4,70,madrugada,terca-feira,249,3,6,4,3,prabirshrestha,0,0,false,0,2,1
4,117,noite,sabado,25,0,2,2,2,prabirshrestha,0,0,false,0,0,1
4,10,madrugada,sexta-feira,101,1,5,3,4,prabirshrestha,0,0,false,0,1,1
5,35,tarde,quarta-feira,164,0,7,6,5,thecodejunkie,44.775069,0.980011,false,0.042553,1,1
10,22,tarde,quarta-feira,542,3,10,4,6,thecodejunkie,78.945594,1.722966,false,0.042553,2,1
4,7,tarde,quarta-feira,287,1,9,8,8,thecodejunkie,51.726581,1.130898,false,0,1,1
1,23,tarde,terca-feira,10,0,1,1,1,serbajlo,0,0,false,0,0,1
2,44,tarde,sabado,114,3,8,7,5,grumpydev,0,0,false,0,1,1
2,52,tarde,quinta-Feira,253,0,5,5,5,jfabre,0,0,false,0,0,1
1,37,noite,quarta-feira,0,0,1,0,1,RobertTheGrey,0,0,false,0,1,1
1,31,madrugada,quinta-Feira,2,0,1,1,1,prabirshrestha,0,0,false,0,0,1
1,9,tarde,quarta-feira,4,0,3,3,3,prabirshrestha,0,0,false,0,1,1
1,25,tarde,segunda-feira,2,0,1,1,1,thecodejunkie,0,0,false,0,0,1
1,174,madrugada,domingo,49,0,2,2,2,dlineberger,0,0,false,0,0,1
1,15,tarde,sabado,4,0,1,1,1,shiftbot,0,0,true,0,0,1
4,19,manha,sexta-feira,209,0,6,3,4,squidge,0,0,false,0,3,1
1,30,madrugada,sexta-feira,2,0,1,1,1,prabirshrestha,0,0,false,0,0,1
1,6,tarde,quinta-Feira,48,0,4,4,4,thecodejunkie,0,0,false,0,0,1
1,14,tarde,quarta-feira,2,0,1,1,1,PaulECoyote,0,0,false,0,0,1
4,157,tarde,quarta-feira,659,17,28,9,7,thecodejunkie,0,0,false,0,12,1
1,44,madrugada,quarta-feira,353,1,8,7,7,thecodejunkie,0,0,false,0,1,1
5,73,manha,terca-feira,598,1,5,3,4,jugglingnutcase,23.830357,0.535163,true,0,1,1
2,15,madrugada,terca-feira,54,0,3,3,3,thinkbeforecoding,16.834618,0.378058,false,0.2,0,1
2,43,noite,segunda-feira,54,0,3,3,3,thinkbeforecoding,0,0,false,0,0,1
1,42,madrugada,domingo,7,0,1,1,1,PaulECoyote,0,0,false,0,0,1
1,18,madrugada,domingo,2,0,1,1,1,PaulECoyote,0,0,false,0,0,0
6,71,madrugada,domingo,354,0,11,10,11,thecodejunkie,45.076338,1.012246,false,0,0,1
1,21,noite,sexta-feira,38,0,4,4,4,nicolasgarfinkiel,0,0,false,0,0,0
2,116,madrugada,sexta-feira,121,2,4,2,2,prabirshrestha,0,0,false,0,2,0
1,16,tarde,quinta-Feira,0,0,2,0,2,FredrikL,0,0,false,0,2,1
1,39,tarde,quarta-feira,61,0,2,2,2,codeprogression,9.066939,0.203817,false,0.923077,0,1
1,42,noite,terca-feira,165,3,6,4,3,codeprogression,27.13795,0.614174,false,0.769231,2,0
15,14,tarde,segunda-feira,547,0,37,37,37,thecodejunkie,197.974508,4.48047,false,0,0,1
2,34,tarde,domingo,162,0,6,6,6,albertjan,45.354953,1.026453,true,0.05,0,1
1,29,tarde,domingo,134,0,6,6,6,albertjan,27.004882,0.611162,false,0.05,0,0
3,45,madrugada,sexta-feira,319,2,5,2,3,prabirshrestha,18.50818,0.388452,false,2,2,0
4,37,madrugada,sexta-feira,163,1,6,4,5,horsdal,0,0,false,0,1,1
3,21,noite,terca-feira,61,0,4,4,4,frankgeerlings,0,0,false,0,0,1
1,6,tarde,segunda-feira,2,0,1,1,1,FredrikL,0,0,false,0,0,1
2,6,tarde,segunda-feira,14,0,1,1,1,FredrikL,0,0,false,0,0,1
3,56,tarde,segunda-feira,147,1,4,2,3,thecodejunkie,0,0,false,0,1,1
1,31,manha,domingo,1,0,1,1,1,PaulECoyote,4.582267,0.104348,false,0.277778,0,0
1,14,tarde,sexta-feira,2,0,1,1,1,albertjan,0,0,false,0,0,1
5,189,madrugada,sexta-feira,194,0,3,3,3,Crisfole,23.032931,0.483418,false,225,0,0
2,21,madrugada,quinta-Feira,32,0,2,2,2,thecodejunkie,0,0,false,0,0,1
2,18,noite,quarta-feira,68,0,4,4,4,FredrikL,18.463547,0.420453,false,125,0,1
26,29,tarde,quarta-feira,1446,6,53,43,47,FredrikL,69.294741,1.568247,false,0,4,1
1,20,tarde,quarta-feira,16,1,2,1,1,FredrikL,0,0,false,0,1,1
7,15,madrugada,segunda-feira,692,0,4,4,4,PaulECoyote,17.96416,0.409081,false,0.05,0,0
7,18,madrugada,segunda-feira,692,0,4,4,4,PaulECoyote,13.381893,0.304733,false,0,0,0
1,41,tarde,quarta-feira,21,1,6,5,5,grumpydev,0,0,false,0,1,1
2,54,manha,terca-feira,245,7,12,6,5,thecodejunkie,0,0,false,0,5,1
4,34,noite,sexta-feira,30,4,9,4,5,garethrhughes,0,0,false,0,5,1
1,16,manha,sexta-feira,134,5,7,2,2,logicbomb,0,0,false,0,5,1
2,16,madrugada,sexta-feira,79,5,7,2,2,logicbomb,0,0,false,0,1,1
3,29,noite,quinta-Feira,89,5,10,4,5,logicbomb,0,0,false,0,1,0
1,36,noite,quinta-Feira,108,1,5,4,4,thecodejunkie,0,0,false,0,1,1
1,24,noite,terca-feira,1,0,1,1,1,Fax,0,0,false,0,0,1
3,21,tarde,segunda-feira,515,6,12,6,6,thinkbeforecoding,54.054065,1.242006,false,0,3,1
3,49,madrugada,sabado,462,9,29,14,15,loudej,4.440581,0.10204,false,0,14,0
1,46,manha,quinta-Feira,29,0,3,3,3,codeprogression,0,0,false,0,0,0
1,19,noite,quarta-feira,3,0,1,1,1,occ,0,0,false,0,0,1
1,48,tarde,quarta-feira,69,9,12,2,3,Jeej,0,0,false,0,10,0
1,11,noite,domingo,8,0,1,1,1,vbedegi,0,0,false,0,0,0
