@relation 'rosdistro-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R16,17,8,18,6,7,25,2,14,24,5,10,11,19,21,53'

@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute entropy_diff numeric
@attribute description_length numeric
@attribute num_commits numeric
@attribute project_succ_rate numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute other_files numeric
@attribute prev_pull_reqs_project numeric
@attribute intra_branch {false,true}
@attribute files_modified numeric
@attribute files_changed numeric
@attribute commits_on_files_touched numeric
@attribute hotness numeric
@attribute status {0,1}

@data
0,4.387388,0,0.137981,66,1,0.937386,manha,1,5478,false,1,1,838,0.965438,1
0,4.447775,0,0.13988,141,1,0.937374,manha,1,5477,false,1,1,834,0.963048,1
0,4.415401,0,0.138862,88,1,0.937363,manha,1,5476,false,1,1,832,0.96185,1
0,4.382236,0,0.137819,52,1,0.937352,manha,1,5475,false,1,1,832,0.96185,1
0,4.464657,0,0.140411,192,1,0.93734,manha,1,5474,false,1,1,689,0.797454,1
0,4.448664,0,0.139908,192,1,0.937329,manha,1,5473,false,1,1,253,0.292824,1
0,4.42899,0,0.139289,83,1,0.937317,madrugada,1,5472,false,1,1,687,0.79422,1
0,4.302628,0,0.135315,92,1,0.937306,madrugada,1,5471,false,1,1,832,0.930649,1
0,0,0,0,36,1,0.937294,madrugada,1,5470,false,1,1,0,0,1
0,0,0,0,36,1,0.937283,madrugada,1,5469,false,1,1,0,0,1
0,0,0,0,36,1,0.937271,madrugada,1,5468,false,1,1,0,0,1
0,0,0,0,36,1,0.93726,madrugada,1,5467,false,1,1,0,0,1
0,4.208114,0,0.132343,3,1,0.937248,noite,1,5466,false,1,1,679,0.748622,1
0,0,0,0,49,1,0.937237,noite,1,5465,false,1,1,0,0,1
0,38.859566,0,1.222117,23,11,0.937225,noite,2,5464,false,2,2,47,0.051592,1
0,0,0,0,84,1,0.937214,noite,1,5463,false,1,1,0,0,1
0,4.336605,0,0.136384,187,1,0.937202,noite,1,5462,false,1,1,673,0.741189,1
0,4.378153,0,0.137691,187,1,0.937374,noite,1,5461,false,1,1,673,0.742007,0
0,0,0,0,123,1,0.937363,noite,1,5460,false,1,1,0,0,1
0,8.412384,0,0.264566,7,2,0.937351,noite,1,5459,false,1,1,668,0.738938,1
0,4.444937,0,0.139791,154,1,0.93734,tarde,1,5458,false,1,1,828,0.926174,1
0,4.419576,0,0.138994,146,1,0.937328,tarde,1,5457,false,1,1,828,0.926174,1
0,4.400177,0,0.138384,36,2,0.9375,tarde,1,5456,false,1,1,829,0.927293,0
0,4.407471,0,0.138613,56,1,0.937489,tarde,1,5455,false,1,1,828,0.927212,1
0,4.421713,0,0.139061,116,1,0.937477,manha,1,5454,false,1,1,830,0.927374,1
0,4.433312,0,0.139426,72,1,0.937466,manha,1,5453,false,1,1,672,0.745011,1
0,4.417102,0,0.138916,72,1,0.937454,manha,1,5452,false,1,1,251,0.278579,1
0,4.4523,0,0.140023,43,1,0.937443,madrugada,1,5451,false,1,1,828,0.918979,1
0,0,0,0,57,1,0.937431,madrugada,1,5450,false,1,1,0,0,1
0,4.378371,0,0.137698,43,1,0.93742,madrugada,1,5449,false,1,1,668,0.742222,1
0,4.275938,0,0.134476,46,1,0.937408,manha,1,5448,false,1,1,832,0.927536,1
0,4.45152,0,0.139998,54,2,0.937397,madrugada,1,5447,false,1,1,679,0.756968,1
0,4.366215,0,0.137316,72,1,0.937385,noite,1,5446,false,1,1,721,0.804688,1
0,4.378244,0,0.137694,45,1,0.937557,noite,1,5445,false,1,1,869,0.97095,0
0,4.376737,0,0.137647,36,1,0.93773,tarde,1,5444,false,1,1,873,0.975419,0
0,4.321022,0,0.135894,99,1,0.937718,manha,1,5443,false,1,1,881,0.984358,1
0,4.369835,0,0.137429,36,1,0.937707,manha,1,5442,false,1,1,878,0.983203,1
0,4.256573,0,0.133867,49,1,0.937695,manha,1,5441,false,1,1,889,0.995521,1
0,8.76582,0,0.275681,24,2,0.937684,noite,1,5440,false,1,1,889,0.996637,1
0,4.344302,0,0.136626,59,1,0.937672,noite,1,5439,false,1,1,889,0.996637,1
0,4.414487,0,0.138834,204,1,0.937661,noite,1,5438,false,1,1,728,0.816143,1
0,4.410149,0,0.138697,69,1,0.937649,noite,1,5437,false,1,1,889,0.996637,1
0,4.448364,0,0.139899,69,1,0.937638,noite,1,5436,false,1,1,724,0.814398,1
0,4.428816,0,0.139284,61,1,0.937626,noite,1,5435,false,1,1,887,0.99775,1
0,4.427904,0,0.139256,61,1,0.937615,noite,1,5434,false,1,1,724,0.814398,1
0,4.437696,0,0.139564,52,1,0.937604,noite,1,5433,false,1,1,885,0.996622,1
0,0,0,0,36,2,0.937592,noite,1,5432,false,1,1,0,0,1
0,4.246444,0,0.133549,49,1,0.937581,manha,1,5431,false,1,1,884,0.993258,1
0,4.270062,0,0.134292,5,1,0.937569,noite,1,5430,false,1,1,882,0.992126,1
0,4.458359,0,0.140214,130,1,0.937558,noite,1,5429,false,1,1,727,0.819617,1
0,4.441766,0,0.139692,130,1,0.937546,noite,1,5428,false,1,1,251,0.282976,1
0,4.433312,0,0.139426,275,1,0.937535,noite,1,5427,false,1,1,727,0.819617,1
0,4.417102,0,0.138916,275,1,0.937523,noite,1,5426,false,1,1,251,0.282976,1
0,4.38333,0,0.137854,265,1,0.937512,noite,1,5425,false,1,1,727,0.819617,1
0,4.372768,0,0.137522,265,1,0.9375,noite,1,5424,false,1,1,251,0.282658,1
0,4.160925,0,0.130859,5,1,0.937488,tarde,1,5423,false,1,1,725,0.813692,1
0,4.37512,0,0.137596,36,1,0.937477,madrugada,1,5422,false,1,1,249,0.278835,1
0,4.356934,0,0.137024,36,1,0.937465,madrugada,1,5421,false,1,1,877,0.980984,1
0,4.487727,0,0.141137,4,2,0.937454,noite,1,5420,false,1,1,875,0.977654,1
0,0,0,0,155,1,0.937442,noite,1,5419,false,1,1,0,0,1
0,0,0,0,49,1,0.937431,noite,1,5418,false,1,1,0,0,1
0,0,0,0,66,1,0.937419,noite,1,5417,false,1,1,0,0,1
0,4.348373,0,0.136755,2,1,0.937408,tarde,1,5416,false,1,1,865,0.967562,1
0,4.356934,0,0.137024,36,1,0.937396,tarde,1,5415,false,1,1,867,0.969799,1
0,4.446847,0,0.139852,36,1,0.937385,tarde,1,5414,false,1,1,867,0.969799,1
0,4.435189,0,0.139485,36,1,0.937558,tarde,1,5413,false,1,1,867,0.969799,0
0,4.425954,0,0.139195,36,1,0.937731,tarde,1,5412,false,1,1,867,0.969799,0
0,4.451622,0,0.140002,6,1,0.937719,manha,1,5411,false,1,1,54,0.060403,1
0,4.356934,0,0.137024,36,1,0.937708,manha,1,5410,false,1,1,865,0.969731,1
0,4.356934,0,0.137024,36,1,0.937696,madrugada,1,5409,false,1,1,863,0.966405,1
0,4.387286,0,0.137978,469,1,0.937685,madrugada,1,5408,false,1,1,718,0.804031,1
0,4.293177,0,0.135019,256,1,0.937673,madrugada,1,5407,false,1,1,855,0.960674,1
0,4.43606,0,0.139512,62,1,0.937662,noite,1,5406,false,1,1,855,0.960674,1
0,4.433563,0,0.139434,68,1,0.93765,noite,1,5405,false,1,1,855,0.960674,1
0,4.379746,0,0.137741,72,1,0.937639,noite,1,5404,false,1,1,855,0.960674,1
0,4.498443,0,0.141474,95,2,0.937627,noite,1,5403,false,1,1,718,0.806742,1
0,4.538091,0,0.142721,36,2,0.937616,noite,1,5402,false,1,1,718,0.806742,1
0,4.529296,0,0.142445,36,6,0.937604,noite,1,5401,false,1,1,718,0.807649,1
0,4.465055,0,0.140424,70,1,0.937593,noite,1,5400,false,1,1,853,0.960586,1
0,4.364708,0,0.137268,41,2,0.937581,noite,1,5399,false,1,1,718,0.80947,1
0,4.456611,0,0.140159,36,1,0.937569,noite,1,5398,false,1,1,716,0.809955,1
0,4.348373,0,0.136755,2,1,0.937558,noite,1,5397,false,1,1,851,0.96267,1
0,4.442938,0,0.139729,36,1,0.937546,noite,1,5396,false,1,1,251,0.283937,1
0,4.470782,0,0.140604,4,1,0.937535,noite,1,5395,false,1,1,52,0.059091,1
0,4.40773,0,0.138621,37,1,0.937523,tarde,1,5394,false,1,1,712,0.809091,1
0,4.375014,0,0.137592,3,1,0.937512,tarde,1,5393,false,1,1,850,0.965909,1
0,4.349736,0,0.136797,56,1,0.9375,tarde,1,5392,false,1,1,712,0.809091,1
0,4.123857,0,0.129694,36,1,0.937488,tarde,1,5391,false,1,1,710,0.807736,1
0,4.372366,0,0.137509,74,1,0.937477,tarde,1,5390,false,1,1,846,0.963554,1
0,4.430625,0,0.139341,53,1,0.937465,tarde,1,5389,false,1,1,846,0.963554,1
0,4.147176,0,0.130427,5,1,0.937454,tarde,1,5388,false,1,1,249,0.283922,1
0,4.303096,0,0.135331,36,1,0.937442,tarde,1,5387,false,1,1,845,0.966819,1
0,4.38562,0,0.137926,36,1,0.93743,tarde,1,5386,false,1,1,843,0.965636,1
0,4.417927,0,0.138942,36,1,0.937419,tarde,1,5385,false,1,1,715,0.817143,1
0,3.974574,0,0.124999,2,1,0.937407,manha,1,5384,false,1,1,839,0.959954,1
0,4.373489,0,0.137545,112,1,0.937396,manha,1,5383,false,1,1,839,0.959954,1
0,4.388118,0,0.138005,4,2,0.937384,manha,1,5382,false,1,1,49,0.055745,1
0,4.402854,0,0.138468,68,1,0.937372,madrugada,1,5381,false,1,1,840,0.95672,1
0,4.336585,0,0.136384,125,1,0.937361,noite,1,5380,false,1,1,840,0.95672,1
0,4.364424,0,0.137259,3,1,0.937349,noite,1,5379,false,1,1,839,0.954494,1
0,4.489157,0,0.141182,6,1,0.937337,noite,1,5378,false,1,1,47,0.053592,1
0,4.291429,0,0.134964,3,1,0.937326,noite,1,5377,false,1,1,838,0.95553,1
0,4.351276,0,0.136846,36,1,0.937314,noite,1,5376,false,1,1,836,0.954338,1
0,4.384592,0,0.137894,36,1,0.937302,tarde,1,5375,false,1,1,834,0.953143,1
0,8.743611,0,0.274983,109,2,0.937291,tarde,1,5374,false,1,1,722,0.827033,1
0,4.412147,0,0.13876,150,1,0.937279,tarde,1,5373,false,1,1,835,0.956472,1
0,4.389225,0,0.138039,36,1,0.937267,manha,1,5372,false,1,1,720,0.826636,1
0,4.371298,0,0.137476,36,1,0.937256,manha,1,5371,false,1,1,250,0.287026,1
0,4.346646,0,0.1367,2,1,0.937244,manha,1,5370,false,1,1,833,0.957471,1
0,4.460187,0,0.140271,36,1,0.937232,madrugada,1,5369,false,1,1,720,0.826636,1
0,4.374124,0,0.137564,66,1,0.937221,madrugada,1,5368,false,1,1,718,0.825287,1
0,4.44525,0,0.139801,76,1,0.937209,madrugada,1,5367,false,1,1,716,0.823936,1
0,4.477419,0,0.140813,58,1,0.937197,madrugada,1,5366,false,1,1,250,0.288351,1
0,4.483544,0,0.141006,58,1,0.937185,madrugada,1,5365,false,1,1,714,0.823529,1
0,4.436803,0,0.139536,36,1,0.937174,noite,1,5364,false,1,1,712,0.820276,1
0,4.354776,0,0.136956,2,1,0.937162,noite,1,5363,false,1,1,837,0.966513,1
0,4.39795,0,0.138314,98,1,0.93715,noite,1,5362,false,1,1,710,0.818916,1
0,4.45167,0,0.140003,69,1,0.937139,noite,1,5361,false,1,1,835,0.964203,1
0,4.379121,0,0.137722,36,1,0.937127,noite,1,5360,false,1,1,244,0.282407,1
0,4.393178,0,0.138164,36,1,0.937115,noite,1,5359,false,1,1,706,0.81713,1
0,4.279511,0,0.134589,82,1,0.937103,tarde,1,5358,false,1,1,706,0.81713,1
0,4.310104,0,0.135551,65,1,0.937092,tarde,1,5357,false,1,1,244,0.282081,1
0,4.470617,0,0.140599,50,1,0.93708,tarde,1,5356,false,1,1,244,0.282081,1
0,4.476718,0,0.140791,50,1,0.937068,tarde,1,5355,false,1,1,698,0.808806,1
0,4.318169,0,0.135805,65,1,0.937056,tarde,1,5354,false,1,1,698,0.808806,1
0,4.490659,0,0.14123,41,1,0.937045,tarde,1,5353,false,1,1,698,0.808806,1
0,4.394902,0,0.138218,36,1,0.937033,tarde,1,5352,false,1,1,698,0.808806,1
0,4.479211,0,0.140869,91,1,0.937021,tarde,1,5351,false,1,1,696,0.806489,1
0,4.379121,0,0.137722,36,1,0.937009,manha,1,5350,false,1,1,242,0.280742,1
0,4.357174,0,0.137031,5,1,0.936998,manha,1,5349,false,1,1,839,0.974448,1
0,4.49292,0,0.141301,36,1,0.937173,madrugada,1,5348,false,1,1,701,0.815116,0
0,4.446693,0,0.139847,36,1,0.937348,madrugada,1,5347,false,1,1,701,0.815116,0
0,4.434308,0,0.139457,49,1,0.937336,madrugada,1,5346,false,1,1,701,0.815116,1
0,4.424464,0,0.139148,57,1,0.937325,madrugada,1,5345,false,1,1,695,0.810023,1
0,4.346568,0,0.136698,66,1,0.937313,madrugada,1,5344,false,1,1,695,0.810023,1
0,4.40029,0,0.138387,99,1,0.937301,madrugada,1,5343,false,1,1,695,0.810023,1
0,4.387686,0,0.137991,99,1,0.937289,madrugada,1,5342,false,1,1,244,0.284382,1
0,4.402986,0,0.138472,99,1,0.937465,madrugada,1,5341,false,1,1,693,0.808635,0
0,13.047983,0,0.410354,2,1,0.937453,madrugada,3,5340,false,3,3,1648,0.808635,1
0,4.360178,0,0.137126,3,1,0.937441,madrugada,1,5339,false,1,1,836,0.976636,1
0,12.685827,0,0.398964,4,1,0.93743,noite,3,5338,false,3,3,1644,0.806301,1
0,13.018848,0,0.409438,2,1,0.937418,noite,3,5337,false,3,3,1650,0.806075,1
0,12.831364,0,0.403541,4,1,0.937406,noite,3,5336,false,3,3,1648,0.8028,1
0,4.426461,0,0.13921,55,1,0.937395,tarde,1,5335,false,1,1,831,0.970794,1
0,4.46249,0,0.140343,62,1,0.937383,tarde,1,5334,false,1,1,684,0.801876,1
0,4.445808,0,0.139819,62,1,0.937371,tarde,1,5333,false,1,1,237,0.277843,1
0,4.433312,0,0.139426,77,1,0.937359,tarde,1,5332,false,1,1,684,0.801876,1
0,4.417102,0,0.138916,77,1,0.937348,tarde,1,5331,false,1,1,237,0.277843,1
0,4.437039,0,0.139543,77,1,0.937336,madrugada,1,5330,false,1,1,682,0.80141,1
0,12.916282,0,0.406212,2,1,0.937324,madrugada,3,5329,false,3,3,1635,0.801643,1
0,13.163484,0,0.413986,5,1,0.937312,noite,3,5328,false,3,3,1633,0.799296,1
0,4.369872,0,0.137431,2,1,0.937301,noite,1,5327,false,1,1,822,0.964789,1
0,4.362201,0,0.137189,54,1,0.937289,noite,1,5326,false,1,1,820,0.962441,1
0,4.367157,0,0.137345,36,1,0.937277,tarde,1,5325,false,1,1,685,0.803991,1
0,4.184499,0,0.131601,9,1,0.937265,tarde,1,5324,false,1,1,818,0.960094,1
0,4.448897,0,0.139916,156,1,0.937253,tarde,1,5323,false,1,1,818,0.960094,1
0,4.475876,0,0.140764,156,1,0.937242,tarde,1,5322,false,1,1,684,0.802817,1
0,4.370944,0,0.137464,36,1,0.93723,tarde,1,5321,false,1,1,819,0.961268,1
0,4.46249,0,0.140343,151,1,0.937218,manha,1,5320,false,1,1,684,0.802817,1
0,4.445808,0,0.139819,151,1,0.937206,manha,1,5319,false,1,1,231,0.271127,1
0,4.479987,0,0.140894,50,1,0.937194,manha,1,5318,false,1,1,231,0.271127,1
0,4.48612,0,0.141087,50,1,0.937183,manha,1,5317,false,1,1,684,0.802817,1
0,4.338542,0,0.136445,3256,1,0.937171,madrugada,1,5316,false,1,1,229,0.268779,1
0,4.3006,0,0.135252,123,2,0.937159,madrugada,1,5315,false,1,1,820,0.961313,1
0,4.419918,0,0.139005,681,1,0.937147,madrugada,1,5314,false,1,1,683,0.802585,1
0,4.426211,0,0.139203,52,2,0.937135,madrugada,1,5313,false,1,1,817,0.961176,1
0,4.390256,0,0.138072,63,1,0.937123,madrugada,1,5312,false,1,1,815,0.958824,1
0,4.288026,0,0.134857,22,1,0.937112,noite,1,5311,true,1,1,813,0.957597,1
0,4.475271,0,0.140746,53,1,0.9371,tarde,1,5310,false,1,1,813,0.959858,1
0,4.501013,0,0.141555,107,1,0.937088,tarde,1,5309,false,1,1,811,0.958629,1
0,4.360664,0,0.137141,36,1,0.937076,tarde,1,5308,false,1,1,809,0.957396,1
0,4.360577,0,0.137138,48,1,0.937064,tarde,1,5307,false,1,1,807,0.956161,1
0,4.283049,0,0.1347,594,1,0.937052,manha,1,5306,false,1,1,805,0.958333,1
0,4.391298,0,0.138105,594,1,0.937041,manha,1,5305,false,1,1,682,0.812872,1
0,4.376283,0,0.137632,594,1,0.937029,manha,1,5304,false,1,1,225,0.268176,1
0,4.369529,0,0.13742,51,1,0.937017,madrugada,1,5303,false,1,1,803,0.955952,1
0,4.376298,0,0.137633,51,1,0.937005,madrugada,1,5302,false,1,1,680,0.809524,1
0,4.396607,0,0.138272,5,1,0.936993,madrugada,1,5301,false,1,1,678,0.808105,1
0,4.355896,0,0.136991,28,1,0.936981,madrugada,1,5300,false,1,1,801,0.954708,1
0,4.360222,0,0.137127,52,1,0.936969,noite,1,5299,false,1,1,795,0.947557,1
0,4.366959,0,0.137339,52,1,0.936957,noite,1,5298,false,1,1,676,0.805721,1
0,4.333313,0,0.136281,50,1,0.936945,noite,1,5297,false,1,1,225,0.268496,1
0,4.349163,0,0.136779,50,1,0.936934,noite,1,5296,false,1,1,676,0.807646,1
0,4.312386,0,0.135623,50,1,0.936922,noite,1,5295,false,1,1,795,0.950957,1
0,4.256023,0,0.13385,17,3,0.93691,noite,1,5294,false,1,1,795,0.950957,1
0,4.393556,0,0.138176,36,1,0.937087,noite,1,5293,false,1,1,795,0.950957,0
0,4.394231,0,0.138197,50,4,0.937075,tarde,1,5292,false,1,1,790,0.948379,1
0,4.430621,0,0.139341,63,1,0.937063,tarde,1,5291,false,1,1,674,0.811071,1
0,4.249347,0,0.13364,1056,1,0.937051,tarde,1,5290,false,1,1,784,0.942308,1
0,4.351219,0,0.136844,41,1,0.937039,tarde,1,5289,false,1,1,784,0.942308,1
0,4.360577,0,0.137138,48,1,0.937027,manha,1,5288,false,1,1,784,0.943442,1
0,4.340455,0,0.136506,3256,1,0.937015,manha,1,5287,false,1,1,672,0.808664,1
0,4.307574,0,0.135472,36,1,0.937003,manha,1,5286,false,1,1,780,0.939759,1
0,4.360577,0,0.137138,49,1,0.936991,manha,1,5285,false,1,1,780,0.939759,1
0,4.410946,0,0.138723,8,1,0.93698,manha,1,5284,false,1,1,223,0.268999,1
0,8.695163,0,0.273459,2,1,0.936968,manha,2,5283,false,2,2,1383,0.939614,1
0,4.433312,0,0.139426,250,1,0.936956,manha,1,5282,false,1,1,666,0.803378,1
0,4.417102,0,0.138916,250,1,0.936944,manha,1,5281,false,1,1,221,0.266586,1
0,4.394702,0,0.138212,174,1,0.936932,madrugada,1,5280,false,1,1,664,0.801932,1
0,4.483446,0,0.141003,10,1,0.93692,madrugada,1,5279,true,1,1,664,0.801932,1
0,4.419779,0,0.139,47,1,0.936908,madrugada,1,5278,false,1,1,662,0.801453,1
0,4.476721,0,0.140791,36,1,0.936896,madrugada,1,5277,true,1,1,660,0.8,1
0,34.68223,1,1.090743,6,7,0.937074,madrugada,3,5276,true,4,5,1375,0.800971,0
201,13.436569,1,0.422571,25,2,0.937062,madrugada,1,5275,true,2,3,0,0,1
0,8.695163,0,0.273459,2,1,0.93705,madrugada,2,5274,false,2,2,1373,0.949816,1
0,8.695163,0,0.273459,2,1,0.937038,noite,2,5273,false,2,2,1369,0.954377,1
0,4.479987,0,0.140894,105,1,0.937026,noite,1,5272,false,1,1,219,0.27037,1
0,4.48612,0,0.141087,105,1,0.937014,noite,1,5271,false,1,1,654,0.807407,1
0,4.348027,0,0.136744,47,1,0.937002,noite,1,5270,false,1,1,773,0.9508,1
0,4.369246,0,0.137411,52,1,0.93699,tarde,1,5269,false,1,1,772,0.947239,1
0,4.180575,0,0.131477,3,1,0.936978,tarde,1,5268,false,1,1,654,0.802454,1
0,4.360577,0,0.137138,51,1,0.936966,manha,1,5267,false,1,1,767,0.937653,1
0,4.393147,0,0.138163,76,1,0.936954,manha,1,5266,false,1,1,652,0.797066,1
0,4.375196,0,0.137598,76,1,0.936942,manha,1,5265,false,1,1,219,0.267726,1
0,4.4242,0,0.139139,57,2,0.93693,madrugada,1,5264,false,1,1,764,0.931707,1
0,4.465055,0,0.140424,132,1,0.936918,noite,1,5263,false,1,1,756,0.917476,1
0,4.462962,0,0.140358,58,1,0.936906,noite,1,5262,false,1,1,756,0.917476,1
0,4.470169,0,0.140585,110,1,0.936894,noite,1,5261,false,1,1,756,0.917476,1
0,4.420591,0,0.139026,161,2,0.936882,tarde,1,5260,false,1,1,756,0.916364,1
0,4.411065,0,0.138726,36,1,0.93687,manha,1,5259,false,1,1,654,0.793689,1
0,4.228251,0,0.132977,9,1,0.936858,manha,1,5258,false,1,1,754,0.917275,1
0,8.7723,0,0.275885,3,1,0.936846,manha,2,5257,false,2,2,826,0.793187,1
0,4.432421,0,0.139398,36,1,0.936834,manha,1,5256,false,1,1,754,0.917275,1
0,4.410946,0,0.138723,5,1,0.936822,madrugada,1,5255,false,1,1,218,0.265854,1
0,4.411453,0,0.138738,41,1,0.93681,madrugada,1,5254,false,1,1,752,0.917073,1
0,4.416965,0,0.138912,303,1,0.936798,madrugada,1,5253,false,1,1,746,0.910867,1
0,4.401168,0,0.138415,104,1,0.936786,madrugada,1,5252,false,1,1,746,0.910867,1
0,4.427124,0,0.139231,204,1,0.936774,madrugada,1,5251,false,1,1,746,0.910867,1
0,4.451133,0,0.139986,204,1,0.936762,noite,1,5250,false,1,1,655,0.800733,1
0,4.439901,0,0.139633,104,1,0.93675,noite,1,5249,false,1,1,653,0.799266,1
0,4.442009,0,0.139699,177,1,0.936738,noite,1,5248,false,1,1,651,0.797794,1
0,4.402101,0,0.138444,469,1,0.936726,noite,1,5247,false,1,1,639,0.784049,1
0,4.413614,0,0.138806,105,1,0.936714,noite,1,5246,false,1,1,213,0.26135,1
0,4.390417,0,0.138077,469,1,0.936702,noite,1,5245,false,1,1,213,0.26135,1
0,4.419221,0,0.138983,105,1,0.93669,noite,1,5244,false,1,1,639,0.784049,1
0,4.476721,0,0.140791,69,1,0.936677,noite,1,5243,false,1,1,639,0.784049,1
0,4.464657,0,0.140412,216,1,0.936665,noite,1,5242,false,1,1,639,0.784049,1
0,4.448664,0,0.139909,216,1,0.936653,noite,1,5241,false,1,1,213,0.26135,1
0,4.457953,0,0.140201,303,1,0.936641,tarde,1,5240,false,1,1,641,0.786503,1
0,4.302704,0,0.135318,1056,1,0.936629,tarde,1,5239,false,1,1,641,0.786503,1
0,4.374606,0,0.13758,55,1,0.936617,tarde,1,5238,false,1,1,749,0.919018,1
0,4.265961,0,0.134163,36,1,0.936605,manha,1,5237,false,1,1,746,0.916462,1
0,4.367412,0,0.137353,36,1,0.936593,manha,1,5236,false,1,1,746,0.916462,1
0,4.411164,0,0.138729,308,1,0.936581,madrugada,1,5235,false,1,1,752,0.924969,1
0,4.383308,0,0.137853,419,1,0.936569,madrugada,1,5234,false,1,1,655,0.800733,1
0,4.363647,0,0.137235,419,1,0.936556,madrugada,1,5233,false,1,1,211,0.257946,1
0,4.33737,0,0.136409,51,1,0.936544,madrugada,1,5232,false,1,1,760,0.929095,1
0,4.365782,0,0.137302,36,1,0.936532,noite,1,5231,false,1,1,209,0.255501,1
0,4.333618,0,0.136291,111,1,0.93652,tarde,1,5230,false,1,1,758,0.917676,1
0,4.358535,0,0.137074,36,1,0.936508,madrugada,1,5229,false,1,1,207,0.248798,1
0,4.323469,0,0.135971,14,2,0.936496,tarde,1,5228,false,1,1,758,0.905615,1
0,4.520757,0,0.142176,11,1,0.936484,tarde,1,5227,false,1,1,653,0.779236,1
0,8.675018,0,0.272826,2,1,0.936471,manha,2,5226,false,2,2,1338,0.903846,1
0,4.38949,0,0.138048,7,1,0.936459,manha,1,5225,false,1,1,645,0.77524,1
0,4.454238,0,0.140084,93,1,0.936447,manha,1,5224,false,1,1,752,0.903846,1
0,4.483446,0,0.141003,292,1,0.936435,manha,1,5223,false,1,1,645,0.77524,1
0,4.483446,0,0.141003,292,1,0.936423,manha,1,5222,false,1,1,645,0.77524,1
0,4.476983,0,0.140799,292,1,0.936602,manha,1,5221,false,1,1,645,0.77524,0
0,4.415513,0,0.138866,56,1,0.93659,noite,1,5220,false,1,1,752,0.899522,1
0,4.331339,0,0.136219,104,1,0.936578,noite,1,5219,false,1,1,752,0.899522,1
0,4.398284,0,0.138324,63,1,0.936566,noite,1,5218,false,1,1,752,0.899522,1
0,4.420239,0,0.139015,63,1,0.936554,noite,1,5217,false,1,1,649,0.776316,1
0,4.388755,0,0.138025,5,1,0.936541,tarde,1,5216,false,1,1,739,0.881862,1
0,4.410442,0,0.138707,36,1,0.936529,tarde,1,5215,false,1,1,740,0.883055,1
0,4.344498,0,0.136633,9,1,0.936709,tarde,1,5214,false,1,1,51,0.060859,0
0,4.411834,0,0.138751,36,1,0.936697,tarde,1,5213,false,1,1,741,0.884248,1
0,4.457145,0,0.140176,5,1,0.936685,tarde,1,5212,false,1,1,741,0.885305,1
0,4.417982,0,0.138944,36,1,0.936672,tarde,1,5211,false,1,1,741,0.885305,1
0,4.334687,0,0.136324,4,1,0.93666,tarde,1,5210,false,1,1,741,0.885305,1
0,4.473917,0,0.140703,36,1,0.936648,tarde,1,5209,false,1,1,650,0.778443,1
0,4.410579,0,0.138711,2069,1,0.936636,tarde,1,5208,false,1,1,739,0.88503,1
0,4.392792,0,0.138152,480,1,0.936624,manha,1,5207,false,1,1,736,0.882494,1
0,4.503282,0,0.141627,36,1,0.936612,manha,1,5206,false,1,1,736,0.882494,1
0,4.417888,0,0.138941,36,1,0.936599,manha,1,5205,false,1,1,650,0.780312,1
0,4.246444,0,0.133549,49,1,0.936587,manha,1,5204,false,1,1,735,0.883413,1
0,8.525816,0,0.268134,77,2,0.936575,noite,3,5203,false,3,3,1338,0.874556,1
0,4.260722,0,0.133998,58,2,0.936563,noite,1,5202,false,1,1,653,0.773697,1
0,4.395463,0,0.138236,4,2,0.936551,noite,1,5201,false,1,1,48,0.05694,1
0,8.648622,0,0.271996,2,1,0.936538,tarde,2,5200,false,2,2,1330,0.871734,1
0,4.421956,0,0.139069,849,1,0.936526,tarde,1,5199,false,1,1,725,0.866189,1
0,4.478545,0,0.140849,226,1,0.936514,tarde,1,5198,false,1,1,725,0.864124,1
0,4.477702,0,0.140822,50,1,0.936502,tarde,1,5197,false,1,1,725,0.859005,1
