@relation 'meteor-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,4,6,9,11,8,10,12,13,36,1,15,18,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute forward_links {false,true}
@attribute description_length numeric
@attribute files_deleted numeric
@attribute files_changed numeric
@attribute files_added numeric
@attribute files_modified numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute requester {emgee3,tmeasday,aldeed,glasser,zol,Primigenus,woogenius,laosb,Sarah-Alsinan,mitar,aericson,mattmccutchen,martijnwalraven,trusktr,jithesh55,meonkeys,birkskyum,Kauress,cloudzombie,LewisW,sebakerckhof,avital,fabienb4,dotansimha,lassombra,mquandalle,queso,rafael-nunez,emars,benjamn,pra85,okland,ozsay,zimme,rdickert,jiku,jrmlstf,tonycastle,nagelflorian,sedouard,n1mmy,bwobst,mjmasn,bwhitty,IeuanG,nathan-muir,brunocassol,Veered,aofrozen,slava,sheeldotme,reel,lpinto93,horner,oricordeau,talha-asad,robfallows,devgrok,skishore,rgoomar,stubailo,bySabi,dburles,welelay,mbrookes,TomFreudenberg,zacharydenton,markoshust,yhoiseth,TechplexEngineer,AlexeyMK,greggman,benweissmann,timwachsener,KiwiHacks08,martijndeh,Gwendall,JonTheNiceGuy,ekatek,eXon,ClarenceL,theavish,anand-vishal,bradvogel,kencheung,dandv,johnthepink,brettle,yyx990803,DAB0mB,aramk,pbastowski,sclausen,DCKT,lalomartins,shadedprofit,maxnowack,cedla,wojtkowiak,wh0,Urigo,brianlukoff,OleksandrChekhovskyi,vjau,cherbst,dgreensp,luohuazju,tomwasd,timhaines,quetzalcoatl,anubhav94,servel333,Rebolon,TC827,JamesMGreene,acidsound,atcwells,peterchoo,wbyrnetx,kookoskar,lieuwex,kentonv,omeid,patmoore,RobertLowe,chmac,edwinlin1987,firdausramlan,clothiersphere,robertpitt,tahirabas12,ffxsam,ApplePicke,jboulhous,Kriegslustig,freiit,carterchung,HQingYi,zhenyasav,gsuess,dolgarev,zicai,speciose,Lavan,adhearn,alanning,BraveKenny,jperl,Andarist,avalanche1,rbabayoff,lezed1,copleykj,jagi,jozzas,dferber90,maersu,DenisGorbachev,krazyeom,SachaG,ryneeverett,skagedal,warrenseine,ecwyne,hammadasad,hjst,edull24,dabrorius,Siilwyn,ksepehri,aquator,raix,Dev1an,srounce,Danieboy,jamgold,Sanjo,zyzo,lucendio,rjakobsson,hwillson,dropfen,murillo128,tomarcafe,svda,koolaid1551,Tarang,multilinear,bobiblazeski,hypno2000,mininao,mariorodriguespt,jakozaur,awatson1978,yauh,romanzolotarev,tomByrer,0a-,DanielDent,prasadKodeInCloud,d4nyll,estark37,cuberoot,smallhelm,netanelgilad,prinzdezibel,fay-jai,nothingisdead,splendido,lourd,strikeout,adnissen,restebanez,rissem,knownasilya,ogourment,locksmithdon,taromero,graemian,comerc,musically-ut,waitingkuo,colllin,physiocoder,DanielDornhardt,anstarovoyt,Cangit,ChristianBundy,pcjpcj2,Maxim-Filimonov,PooMaster,sebsylvester,ograycode,chrisbridgett,LyuGGang,olizilla,kevinchiu,awwx,matteodem,plexorama,andylash,stefankutko,mizzao,gitter-badger,adelq,timbrandin,rosh93,vince-stark,Gaelan,richguan,rick-golden-healthagen,davidworkman9,rzymek,pscanf,ryanmurakami,timoabend,evliu,subhog,wulfmeister,prapicault,clauswitt,theosp,justinsb,CryptoQuick,WimAtIHomer,RichardLitt,giavjeko,apendua,JimHough,twhy,MaximDubrovin,plachintas,Sewdn,lorensr,thatneat,ImtiazMajeed,boneyao,cmather,ORiON-,duckspeaker,iamstephenkerr,jbruni,FredericoC,ducdigital,pahans,kevb,babenzele,arbesfeld,juan-lavaina,tbjers,mikowals,rcy,andyeskridge,AntonLS,felixrabe,vsivsi,arunoda,Pent,nodecoder,Neftedollar,lukemt,davegonzalez,rgould,paulswartz,gdi2290,jfhamlin,subjective,marcandre,ankurp,greggdourgarian,patrickleet,yeputons,andreas-karlsson,OyoKooN,michaelbishop,mart-jansink,siggioskarsson,jvanveen,jaredsohn,gandev-de,alexhancock,ScottPolhemus,Tarangp,danieljonce,FooBarWidget,blackcoat,lencinhaus,andriesmalan,MaerF0x0,zeldovich,et,akralj,mcbain,demyanrogozhin,mrmrs,bitsthatmatter,Maxhodges,codeinthehole,sdarnell,bruceharris,BenjaminRH,dnprock,opyh,ansman,meawoppl,andreioprisan,jpmx,ryw,btipling,mrhein,eymiha,deepwell,eldog,bchelli,reezer,drgorb,Xample,yubozhao,lennartcl,zvictor,johnston,adamjspooner,jacott,ashaffer,stephentcannon,gib,pius,sixolet,pmark,jagill,spang,AjayMT,joshuaconner,tutukin,ianserlin,kevee,erundook,jhoxray,reustle,pstuart2,justinledwards,nate-strauser,sylvaingi,rasmuserik,haircuttedfreak,jmhredsox,kevinxucs,qzg,biocross,krizka,michaelglenadams,jerico-dev,dbimmler,belisarius222,Multiply,mrcoles,bbbmmmlll,wihl,RoboTeddy,hijonathan,crunchie84,milesmatthias,xenolf,bramp,bminer,zealoushacker,imageoptimiser,michaelneale,geoffd123,danawoodman,AVGP,rep,scottburch,hipertracker,substack,Ed-von-Schleck,airlok,TimHeckel,acemtp,nwmartin,roymax,workmad3,lvbreda,stephanebisson,Charuru,Gigaroby,75lb,jwulf,ayal,evo42,html5cat,jbernab,tifroz,motro,yonggao,bradens,yanivoliver,possibilities,fivethirty,psoots,joshrtay,TomWij,alansikora,jaeh,heavyk,zhangcheng,alex-seville,corbanbrook,MStumpp,adrusi,mpj,node-migrator-bot,ibash,groodt,TrevorBurnham,1337807,sindrenm,wbzyl,thomasf1,jonathanKingston,jlamontagne,huetsch,clarete,cobbweb,barisbalic,antoviaque,tylerball,phillc,bfirsh,climboid,JasonGiedymin,jackp,gabriel-dehan,d2s,viddo,dsummersl,adrianmaurer,txm,alanvdam,jpmec,AndyMoreland,skalb,iwoj,mindscratch,bobbywarner,shama,jamesotron,dmayle,andredublin,kiba,heikki,thatguydan,joshmcarthur,quarterto,cldwalker,ghostrocket,bnookala,hswolff,davemo,edward,debergalis}
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
1,noite,false,43,0,3,0,3,3,0,matteodem,domingo,14,0.212607,18,1
2,noite,false,34,0,5,0,5,5,0,matteodem,domingo,17,0.350614,27,0
1,tarde,false,15,0,2,0,2,2,0,matteodem,domingo,3,0.138007,11,1
2,tarde,false,19,0,1,0,1,1,0,mitar,domingo,20,0.067726,15,1
3,tarde,false,59,0,3,0,3,3,0,plexorama,sabado,98,0.344312,424,0
1,madrugada,false,43,0,5,0,5,5,0,benjamn,sabado,370,0.3642,2,1
2,madrugada,false,55,0,1,0,1,1,0,andylash,sexta-feira,4,0.069499,11,1
3,noite,false,9,0,4,0,4,4,0,mitar,segunda-feira,15,0.147385,32,1
2,noite,false,105,0,3,0,3,2,1,mitar,segunda-feira,27,0.28237,70,0
1,noite,false,38,0,3,0,3,2,1,mitar,segunda-feira,28,0.214741,70,0
1,noite,false,18,0,1,0,1,1,0,mitar,segunda-feira,15,0.073178,33,0
1,noite,false,84,0,3,0,3,3,0,mitar,segunda-feira,23,0.214406,50,0
2,noite,false,16,0,1,0,1,1,0,mitar,segunda-feira,28,0.071424,33,0
2,noite,false,106,0,2,0,2,2,0,mitar,segunda-feira,69,0.134994,15,1
9,noite,false,35,0,6,0,6,5,1,netanelgilad,domingo,31,0.21231,144,0
2,noite,false,37,0,1,0,1,1,0,stefankutko,sabado,18,0.072285,16,0
1,noite,true,10,0,1,0,1,1,0,mitar,sexta-feira,15,0.073371,33,0
1,manha,false,2,0,1,0,1,1,0,mitar,sexta-feira,2,0.074209,70,1
1,manha,false,64,0,1,0,1,1,0,mizzao,sexta-feira,5,0.070043,88,1
1,noite,false,15,0,1,0,1,1,0,ecwyne,terca-feira,2,0.065556,23,1
1,tarde,false,8,0,1,0,1,0,1,mquandalle,terca-feira,0,0.074365,58,0
1,tarde,false,9,0,1,0,1,0,0,mquandalle,terca-feira,0,0.068499,108,1
1,tarde,false,66,0,1,0,1,1,0,Primigenus,segunda-feira,2,0.075083,10,1
2,madrugada,false,22,0,3,0,3,3,0,bradvogel,sexta-feira,16,0.077763,4,0
1,madrugada,false,57,0,1,0,1,1,0,gitter-badger,quinta-Feira,1,0.077004,7,0
1,tarde,false,26,0,1,0,1,0,1,DenisGorbachev,terca-feira,0,0.072974,55,1
2,manha,false,135,0,3,0,3,3,0,adelq,segunda-feira,6,0.2412,55,1
1,tarde,false,92,0,1,0,1,1,0,svda,domingo,1,0.078535,14,1
1,noite,false,46,0,1,0,1,1,0,timbrandin,sabado,26,0.080034,4,0
1,noite,false,44,0,1,0,1,1,0,timbrandin,sabado,26,0.084334,4,0
1,noite,false,30,0,1,0,1,1,0,rosh93,sexta-feira,4,0.08017,21,0
1,madrugada,false,5,0,1,0,1,1,0,mquandalle,sexta-feira,2,0.076051,5,1
6,madrugada,false,10,0,6,2,4,5,0,mquandalle,sexta-feira,36,0.548436,23,1
1,madrugada,false,90,0,2,0,2,0,2,vince-stark,quinta-Feira,0,0.146249,6,0
1,noite,false,90,0,1,0,1,1,0,awwx,quarta-feira,4,0.07813,9,0
1,manha,false,15,0,2,0,2,2,0,yauh,quarta-feira,6,0.148814,5,1
2,madrugada,false,192,0,5,0,5,3,1,mquandalle,segunda-feira,232,0.799126,238,1
2,noite,true,19,0,1,0,1,1,0,Gaelan,domingo,4,0.082245,9,1
1,manha,false,22,0,1,0,1,1,0,richguan,domingo,2,0.078098,4,1
4,noite,false,157,0,5,0,5,4,0,TomFreudenberg,sabado,216,0.332956,142,0
1,noite,false,116,0,1,0,1,1,0,adelq,sabado,4,0.084056,30,0
1,madrugada,false,49,0,1,0,1,1,0,jperl,sabado,1,0.081755,59,0
1,noite,false,4,0,1,0,1,1,0,ecwyne,sexta-feira,1054,0.083301,0,0
1,noite,false,4,0,1,0,1,1,0,ecwyne,sexta-feira,1054,0.083301,0,0
1,manha,false,5,0,1,0,1,0,1,mitar,quinta-Feira,0,0.080838,112,1
2,madrugada,false,74,0,2,0,2,1,0,rissem,quinta-Feira,133,0.077014,199,0
1,madrugada,false,7,0,1,0,1,1,0,rick-golden-healthagen,quinta-Feira,0,0.069869,5,1
1,madrugada,false,168,0,2,0,2,2,0,davidworkman9,quinta-Feira,19,0.154087,9,0
2,madrugada,false,11,0,1,0,1,0,1,meonkeys,quarta-feira,0,0.175732,1,1
1,tarde,false,113,0,2,0,2,2,0,rzymek,terca-feira,21,0.158633,17,1
2,noite,false,74,0,1,0,1,1,0,pscanf,segunda-feira,26,0.084764,19,1
2,noite,false,32,0,3,0,3,3,0,ryanmurakami,segunda-feira,29,0.240913,13,0
2,manha,false,44,0,3,0,3,3,0,timoabend,sexta-feira,16,0.349647,27,1
1,noite,false,16,0,1,0,1,1,0,jperl,quarta-feira,2,0.083,9,1
1,madrugada,false,5,0,1,0,1,0,1,evliu,quarta-feira,0,0.083708,55,1
1,madrugada,false,37,0,1,0,1,0,1,meonkeys,quarta-feira,0,0.087325,0,0
1,madrugada,false,50,0,1,0,1,0,1,meonkeys,terca-feira,0,0.081948,110,0
1,tarde,false,14,0,1,0,1,1,0,subhog,quinta-Feira,2,0.080363,96,0
1,noite,false,13,0,1,0,1,0,1,mitar,quarta-feira,0,0.08735,100,0
1,tarde,false,3,0,1,0,1,0,1,wulfmeister,segunda-feira,0,0.078823,7,1
1,manha,false,28,0,1,0,1,1,0,mizzao,segunda-feira,2,0.082925,99,1
1,manha,false,6,0,1,0,1,0,1,meonkeys,domingo,0,0.078996,0,1
1,madrugada,false,33,0,1,0,1,0,1,meonkeys,sabado,0,0.09037,82,1
1,noite,false,50,0,1,0,1,1,0,subhog,sexta-feira,2,0.081584,13,0
1,madrugada,false,42,0,1,0,1,0,1,lucendio,sexta-feira,0,0.072034,4,0
1,noite,false,8,0,1,0,1,1,0,prapicault,quarta-feira,1,0.081551,77,1
1,tarde,false,37,0,1,0,1,1,0,waitingkuo,quarta-feira,2,0.082947,90,1
1,manha,false,37,0,1,0,1,1,0,waitingkuo,quarta-feira,2,0.082947,90,1
1,manha,false,77,0,1,0,1,1,0,clauswitt,terca-feira,2,0.085233,52,0
1,manha,false,8,0,1,0,1,1,0,theosp,segunda-feira,1,0.078728,6,0
1,madrugada,false,12,0,2,0,2,2,0,mitar,segunda-feira,8,0.155865,4,1
1,madrugada,false,136,0,1,0,1,1,0,justinsb,sabado,45,0.081502,57,0
1,noite,false,12,0,1,0,1,1,0,anstarovoyt,sexta-feira,28,0.088894,54,0
2,tarde,false,53,0,1,0,1,1,0,CryptoQuick,sexta-feira,4,0.16637,5,1
1,noite,false,129,0,45,6,39,36,9,awwx,quinta-Feira,843,3.923544,80,1
1,noite,false,1,0,1,0,1,1,0,mitar,domingo,2,0.085279,0,1
3,tarde,false,53,0,2,0,2,2,0,mitar,quinta-Feira,111,0.180872,5,1
2,madrugada,false,187,0,21,1,20,18,4,awwx,segunda-feira,559,1.875815,31,0
3,noite,false,38,0,2,0,2,2,0,Tarang,domingo,19,0.266981,24,0
2,tarde,false,50,0,3,0,3,3,0,mquandalle,sexta-feira,1335,0.559832,78,0
4,madrugada,false,28,0,2,0,2,2,0,mquandalle,sexta-feira,72,0.266145,46,1
2,tarde,false,58,0,1,0,1,1,0,WimAtIHomer,quinta-Feira,8,0.097791,0,0
1,manha,false,33,0,2,0,2,1,0,RichardLitt,sabado,2,0.182786,4,1
2,madrugada,false,31,0,2,0,2,1,1,RichardLitt,sexta-feira,12,0.401727,30,0
1,madrugada,false,4,0,2,0,2,1,1,dandv,sexta-feira,2,0.205416,81,0
4,madrugada,false,42,0,3,0,3,3,0,mquandalle,quinta-Feira,51,0.196737,17,1
1,madrugada,false,11,0,1,0,1,1,0,mquandalle,quinta-Feira,4,0.108721,5,1
1,noite,false,54,0,2,1,1,2,0,giavjeko,quarta-feira,11,0.195496,0,1
1,tarde,false,239,0,5,0,5,4,1,apendua,quarta-feira,246,0.504274,40,0
2,madrugada,false,11,0,1,0,1,0,1,RichardLitt,domingo,0,0.098635,15,1
250,madrugada,false,4,33,171,18,120,135,11,awatson1978,sabado,16444,43.07092,260,1
1,madrugada,false,17,0,0,0,0,0,0,awatson1978,sabado,0,0,0,0
1,tarde,false,52,0,1,0,1,1,0,JimHough,sexta-feira,12,0.096309,7,0
2,madrugada,false,6,0,2,0,2,2,0,Cangit,quinta-Feira,1906,0.306114,0,0
1,tarde,false,2,0,1,0,1,0,1,twhy,terca-feira,0,0.097731,13,1
1,madrugada,false,62,0,1,0,1,1,0,MaximDubrovin,sabado,40,0.101868,1,1
1,tarde,false,20,0,1,0,1,1,0,plachintas,sexta-feira,8,0.098294,17,0
1,tarde,false,86,0,1,0,1,1,0,Sewdn,sexta-feira,81,0.101232,15,1
1,madrugada,false,44,0,1,0,1,1,0,mizzao,quinta-Feira,4,0.09419,3,0
1,madrugada,false,3,0,1,0,1,1,0,dandv,quarta-feira,4,0.10384,0,1
1,noite,false,49,0,1,0,1,0,1,lorensr,segunda-feira,0,0.099342,14,0
1,noite,true,62,0,1,0,1,1,0,MaximDubrovin,segunda-feira,43,0.088959,4,0
1,noite,false,58,0,1,0,1,1,0,thatneat,domingo,2,0.095083,0,1
1,madrugada,false,44,0,1,0,1,1,0,ImtiazMajeed,sexta-feira,2,0.097291,99,1
1,madrugada,false,17,0,1,0,1,1,0,zol,sexta-feira,2,0.095332,0,1
19,manha,false,14,4,40,13,23,22,6,boneyao,quarta-feira,756,5.565258,62,1
4,noite,false,209,0,4,0,4,4,0,awatson1978,terca-feira,9,0.425684,26,0
1,manha,false,120,0,2,0,2,2,0,cmather,terca-feira,11,0.202398,3,1
5,manha,false,71,0,1,0,1,1,0,alanning,sabado,133,0.102434,11,0
1,manha,false,57,0,1,0,1,1,0,splendido,quinta-Feira,54,0.101496,16,0
1,manha,true,71,0,1,0,1,1,0,queso,quarta-feira,4,0.101907,16,1
2,madrugada,false,2,0,9,0,9,1,8,ORiON-,terca-feira,4,0.099651,1,0
160,tarde,false,2,26,158,51,81,103,5,boneyao,sexta-feira,20601,42.249267,113,1
2,madrugada,false,160,0,3,0,3,2,1,Cangit,sexta-feira,70,0.306307,4,1
1,noite,true,5,0,1,0,1,1,0,jperl,segunda-feira,2,0.094277,2,1
1,manha,false,11,0,1,0,1,1,0,mitar,quinta-Feira,1,0.096218,0,1
5,madrugada,false,17,0,2,0,2,2,0,duckspeaker,quinta-Feira,6,0.167211,6,1
1,tarde,false,17,0,1,0,1,1,0,iamstephenkerr,quarta-feira,4,0.102399,3,0
1,tarde,false,14,0,2,0,2,1,0,Cangit,quarta-feira,2,0.174239,3,1
1,madrugada,false,18,0,1,0,1,1,0,jperl,terca-feira,16,0.09773,23,0
1,tarde,false,55,0,1,0,1,1,0,Cangit,sexta-feira,2,0.095367,4,1
1,tarde,false,9,0,1,0,1,1,0,jbruni,sexta-feira,8,0.101273,4,1
2,manha,false,49,0,1,0,1,1,0,FredericoC,quarta-feira,58,0.204324,14,1
1,madrugada,false,6,0,1,0,1,1,0,estark37,quarta-feira,2,0.075346,82,0
1,madrugada,false,5,0,1,0,1,1,0,estark37,quarta-feira,2,0.074258,111,0
1,madrugada,false,6,0,1,0,1,1,0,estark37,quarta-feira,2,0.095341,0,0
3,madrugada,false,13,0,3,0,3,2,0,mquandalle,quarta-feira,12,0.747547,115,1
2,madrugada,false,25,0,1,0,1,1,0,ducdigital,terca-feira,18,0.099548,22,1
2,madrugada,false,71,0,1,0,1,1,0,mizzao,terca-feira,100,0.203845,0,1
1,noite,false,31,0,1,0,1,1,0,justinsb,segunda-feira,0,0.100478,27,1
4,noite,false,13,1,11,2,8,11,0,awwx,sabado,879,1.009611,41,1
1,manha,false,2,0,1,0,1,0,1,pahans,sexta-feira,0,0.096584,0,0
2,manha,false,11,0,1,0,1,1,0,kevb,sexta-feira,4,0.096354,5,0
1,noite,false,30,0,1,0,1,1,0,justinsb,quarta-feira,0,0.106251,2,1
1,noite,false,22,0,1,0,1,0,1,babenzele,quarta-feira,0,0.103393,5,1
1,manha,false,8,0,2,0,2,2,0,tmeasday,quarta-feira,18,0.205348,10,1
1,manha,false,26,0,2,0,2,2,0,arbesfeld,terca-feira,22,0.204391,6,1
3,madrugada,false,41,0,4,0,4,4,0,rbabayoff,sexta-feira,32,0.399828,36,0
2,tarde,false,33,0,1,0,1,1,0,jbruni,quinta-Feira,19,0.100025,13,0
1,tarde,false,15,0,1,0,1,1,0,mquandalle,quinta-Feira,1,0.100231,0,1
1,madrugada,false,40,0,2,0,2,1,0,kentonv,quinta-Feira,16,0.203508,17,1
3,madrugada,false,30,0,4,0,4,4,0,juan-lavaina,quinta-Feira,32,0.400229,36,0
1,noite,false,37,0,1,0,1,1,0,tbjers,terca-feira,4,0.114674,15,1
2,manha,false,98,0,2,0,2,2,0,mikowals,terca-feira,17,0.300692,46,0
1,madrugada,false,26,0,1,0,1,0,1,emgee3,sexta-feira,0,0.101911,5,0
1,madrugada,false,29,0,1,0,1,1,0,emgee3,sexta-feira,2,0.100023,3,1
7,noite,false,12,0,5,0,5,4,1,rcy,quinta-Feira,52,0.635556,8,1
3,tarde,false,17,0,4,0,4,3,1,subhog,sabado,20,0.512206,93,1
3,manha,false,120,0,3,0,3,3,0,andyeskridge,quinta-Feira,178,0.553525,14,0
1,noite,false,20,0,1,0,1,1,0,AntonLS,quarta-feira,11,0.110649,15,0
12,manha,false,27,0,2,0,2,2,0,tmeasday,segunda-feira,72,0.608201,21,1
1,madrugada,false,7,0,1,0,1,1,0,felixrabe,segunda-feira,2,0.102171,19,1
1,madrugada,false,1,0,1,0,1,1,0,felixrabe,segunda-feira,2,0.099127,22,1
1,noite,false,194,0,11,0,11,11,0,felixrabe,domingo,22,1.129755,29,1
1,manha,false,45,0,1,0,1,1,0,vsivsi,quinta-Feira,5,0.092879,9,0
2,madrugada,false,52,0,4,0,4,4,0,awwx,sexta-feira,3,0.494848,21,1
4,madrugada,false,85,0,3,0,3,1,2,emgee3,quinta-Feira,46,0.415093,41,1
1,madrugada,false,5,0,1,0,1,1,0,dandv,quarta-feira,0,0.101762,13,1
1,noite,false,12,0,5,0,5,5,0,awwx,terca-feira,9,0.507244,148,1
1,madrugada,false,9,0,1,0,1,1,0,dandv,quinta-Feira,2,0.101001,28,1
1,madrugada,false,13,0,1,0,1,0,1,dandv,quinta-Feira,0,0.103134,75,0
1,madrugada,false,8,0,1,0,1,1,0,dandv,quarta-feira,2,0.100326,26,1
1,madrugada,false,23,0,4,0,4,3,1,arbesfeld,quarta-feira,12,0.437037,66,1
3,manha,false,21,0,1,0,1,1,0,arunoda,terca-feira,11,0.100964,27,0
1,madrugada,false,24,0,1,0,1,1,0,dandv,terca-feira,2,0.102596,26,0
2,tarde,false,68,0,5,1,4,4,1,apendua,sexta-feira,2,0.502582,62,0
2,tarde,false,68,0,2,0,2,1,1,dandv,quinta-Feira,2,0.209988,80,0
1,tarde,false,69,0,2,0,2,1,1,dandv,quinta-Feira,2,0.209506,73,0
1,manha,false,29,0,1,0,1,1,0,Pent,quinta-Feira,7,0.102307,6,1
1,tarde,false,65,0,1,0,1,1,0,nodecoder,terca-feira,6,0.096613,6,0
3,madrugada,false,74,0,1,0,1,1,0,aldeed,sabado,8,0.100673,13,0
4,madrugada,true,127,0,7,1,6,6,0,timhaines,sabado,133,0.710447,5,1
1,tarde,false,11,0,1,0,1,1,0,Neftedollar,terca-feira,2,0.109268,6,1
1,madrugada,false,18,0,2,0,2,2,0,mquandalle,terca-feira,37,0.21507,14,1
1,tarde,false,33,0,1,0,1,1,0,apendua,segunda-feira,4,0.097493,18,0
2,tarde,false,42,0,4,0,4,3,1,apendua,segunda-feira,8,0.192042,19,1
13,madrugada,false,57,2,8,2,4,7,0,mquandalle,segunda-feira,431,0.731941,10,1
1,tarde,false,31,0,2,0,2,2,0,apendua,quinta-Feira,8,0.190169,9,1
2,noite,false,19,0,2,0,2,1,1,lukemt,sexta-feira,4,0.213023,0,0
5,noite,false,256,1,14,3,10,10,0,timhaines,quarta-feira,382,0.993726,5,1
1,noite,false,17,0,1,0,1,1,0,davegonzalez,quarta-feira,2,0.116875,5,1
1,manha,false,124,0,1,0,1,1,0,cmather,domingo,6,0.094481,24,1
3,noite,false,34,0,3,0,3,3,0,justinsb,sabado,51,0.228513,1,1
1,noite,false,21,0,1,0,1,1,0,JamesMGreene,quinta-Feira,8,0.104515,0,0
3,manha,false,23,0,2,0,2,1,1,dandv,quarta-feira,6,0.107749,53,1
1,madrugada,false,34,0,1,0,1,1,0,timhaines,quarta-feira,4,0.113266,2,1
1,manha,false,40,0,1,0,1,0,1,lorensr,terca-feira,0,0.10688,53,0
1,noite,false,9,0,1,0,1,0,1,timhaines,segunda-feira,0,0.108739,2,1
2,manha,false,18,0,1,0,1,1,0,Gaelan,segunda-feira,4,0.110625,18,0
10,noite,false,71,0,2,0,2,2,0,mizzao,sexta-feira,4,0.226157,85,0
8,madrugada,false,120,1,21,7,13,16,0,awwx,quarta-feira,550,1.335439,58,1
1,madrugada,false,31,0,1,0,1,1,0,rgould,terca-feira,220,0.123817,0,1
2,madrugada,false,8,0,1,0,1,1,0,timhaines,terca-feira,6,0.221867,9,1
1,noite,false,7,0,1,0,1,1,0,timhaines,segunda-feira,2,0.11307,93,0
1,madrugada,false,117,0,1,0,1,1,0,chmac,quinta-Feira,42,0.110775,33,0
1,madrugada,false,91,0,1,0,1,1,0,queso,quarta-feira,0,0.099125,9,0
2,noite,false,52,0,2,0,2,2,0,aldeed,sabado,59,0.345924,29,0
1,madrugada,false,20,0,1,0,1,0,1,mitar,segunda-feira,0,0.104509,0,1
1,madrugada,false,61,0,1,0,1,1,0,paulswartz,segunda-feira,11,0.124068,0,1
1,noite,false,55,0,1,0,1,1,0,dandv,sexta-feira,4,0.115859,10,0
7,madrugada,false,74,0,17,4,13,13,1,awwx,quinta-Feira,1068,1.823879,65,1
2,noite,false,65,0,1,0,1,1,0,raix,quarta-feira,6,0.235464,0,0
1,tarde,false,30,0,1,0,1,1,0,dandv,quarta-feira,4,0.113798,11,1
1,tarde,false,8,0,1,0,1,0,1,dandv,quarta-feira,0,0.130148,26,1
1,tarde,false,4,0,1,0,1,0,0,gdi2290,segunda-feira,0,0.118943,9,0
1,manha,false,34,0,1,0,1,1,0,jfhamlin,segunda-feira,6,0.116624,0,1
2,madrugada,false,14,0,4,0,4,3,0,mquandalle,sabado,12,0.935149,51,1
3,manha,false,51,0,1,0,1,1,0,mitar,quinta-Feira,29,0.121745,5,0
1,tarde,false,9,0,1,0,1,0,1,subjective,terca-feira,0,0.120332,23,1
3,madrugada,false,69,0,3,0,3,2,0,marcandre,terca-feira,20,0.470248,4,1
2,madrugada,false,81,0,3,0,3,2,0,marcandre,terca-feira,16,0.347522,4,1
1,madrugada,false,8,0,1,0,1,1,0,ankurp,segunda-feira,5,0.118712,26,0
1,noite,false,11,0,1,0,1,1,0,greggdourgarian,domingo,4,0.120034,18,0
1,noite,false,11,0,1,0,1,1,0,greggdourgarian,domingo,6,0.126608,0,0
3,madrugada,false,59,0,4,0,4,3,1,zol,sabado,34,0.244619,27,1
2,noite,false,10,0,10,5,5,4,2,awwx,sexta-feira,141,0.991594,75,1
6,madrugada,false,16,0,2,0,2,1,1,mizzao,sexta-feira,2,0.240348,21,1
4,noite,false,5,0,1,0,1,1,0,patrickleet,quinta-Feira,16,0.4886,5,0
3,madrugada,false,56,0,1,0,1,1,0,marcandre,quarta-feira,18,0.328856,1,0
2,madrugada,false,16,0,1,0,1,1,0,marcandre,quarta-feira,10,0.21783,1,1
3,manha,false,403,0,2,0,2,2,0,rdickert,sabado,34,0.114,2,1
1,tarde,false,16,0,1,0,1,1,0,yeputons,sexta-feira,5,0.126036,0,1
2,madrugada,false,101,0,3,0,3,3,0,timhaines,quinta-Feira,31,0.350512,17,1
1,noite,false,18,0,1,0,1,1,0,andreas-karlsson,terca-feira,8,0.109448,16,0
1,manha,false,49,0,4,0,4,3,0,patmoore,terca-feira,58,0.45792,0,0
1,noite,false,20,0,1,0,1,0,1,OyoKooN,segunda-feira,0,0.116964,22,1
10,madrugada,false,27,0,8,2,6,5,1,marcandre,sexta-feira,147,3.459157,23,1
1,madrugada,false,37,0,1,0,1,1,0,michaelbishop,sexta-feira,2,0.111129,0,1
