@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,2,6,7,10,12,15,8,11,14,16,23,1,17,18,53'

@attribute doc_files numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_modified numeric
@attribute src_files numeric
@attribute src_churn numeric
@attribute files_added numeric
@attribute files_changed numeric
@attribute other_files numeric
@attribute test_churn numeric
@attribute at_mentions_comments numeric
@attribute created_at_week_day {terca-feira,sexta-feira,quarta-feira,quinta-Feira,sabado,segunda-feira,domingo}
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute status {0,1}

@data
0,tarde,10,2,2,2,9,0,2,0,0,1,sexta-feira,13.628123,0.593301,1
0,madrugada,4,1,1,1,34,0,1,0,0,0,sexta-feira,4.88015,0.212455,1
0,madrugada,6,1,1,0,0,0,1,1,0,0,quinta-Feira,4.607573,0.200582,1
0,madrugada,16,2,1,1,6,0,1,0,0,0,quinta-Feira,8.832184,0.384495,1
0,noite,31,2,2,2,102,0,2,0,0,0,quarta-feira,18.248004,0.794388,1
0,noite,16,1,3,15,17,0,15,0,86,0,quarta-feira,14.120861,0.599994,1
0,madrugada,22,2,8,27,1151,1,83,56,0,3,quarta-feira,41.810096,1.527814,1
0,madrugada,38,3,3,3,40,0,3,0,0,0,terca-feira,42.378683,1.548581,1
0,madrugada,34,1,1,1,7,0,1,0,0,0,terca-feira,4.3625,0.159412,1
0,noite,3,1,0,20,1077,73,73,53,0,0,segunda-feira,278.139813,11.795922,1
0,tarde,7,1,1,1,2,0,1,0,0,0,domingo,4.681893,0.198954,1
2,madrugada,5,2,0,99,14123,1,173,68,0,0,domingo,4.428911,0.138004,1
0,madrugada,53,2,3,3,214,0,3,0,0,0,sabado,27.671538,0.862233,1
0,madrugada,18,1,2,3,376,1,3,0,0,0,sabado,13.919861,0.434377,1
0,madrugada,50,1,3,3,4,0,3,0,0,0,sabado,14.158311,0.441818,1
0,noite,18,1,1,1,3,0,1,0,0,0,sexta-feira,4.69312,0.146452,1
0,manha,10,1,5,5,40,0,5,0,23,1,sexta-feira,23.868062,0.744817,0
0,madrugada,53,1,3,4,4,3,6,2,103,0,sexta-feira,18.27468,0.572167,1
0,noite,28,2,2,2,108,0,2,0,0,3,quinta-Feira,19.230847,0.602103,1
0,noite,15,5,2,2,102,1,3,0,0,1,quinta-Feira,18.881355,0.592052,1
0,noite,70,1,2,2,10,0,2,0,12,0,quinta-Feira,9.105524,0.285513,1
0,madrugada,21,1,1,2,33,1,2,0,35,0,quinta-Feira,9.117523,0.286285,1
0,noite,10,1,2,2,2,0,2,0,0,0,quarta-feira,9.061954,0.28454,1
0,noite,10,2,2,2,14,0,2,0,0,0,quarta-feira,14.107919,0.44298,1
0,noite,57,2,1,2,25,1,2,0,65,4,quarta-feira,9.492654,0.298064,1
0,madrugada,10,1,1,1,2,0,1,0,0,2,quarta-feira,4.719896,0.148208,1
0,noite,34,1,3,2,0,0,3,1,4,0,terca-feira,13.914314,0.436936,1
0,tarde,9,2,4,4,124,0,4,0,0,0,terca-feira,39.826078,1.250724,1
0,manha,25,1,2,2,30,0,2,0,14,0,terca-feira,9.290741,0.291772,1
0,madrugada,86,2,22,22,242,0,22,0,908,1,terca-feira,206.492945,6.484839,1
0,madrugada,221,1,1,0,0,0,1,1,0,0,terca-feira,4.649815,0.146026,1
0,madrugada,35,1,1,1,0,0,1,0,33,0,terca-feira,4.763656,0.149602,1
0,madrugada,13,2,1,1,188,0,1,0,0,3,terca-feira,8.610134,0.2704,1
0,madrugada,6,7,2,2,70,0,2,0,0,0,sabado,46.348559,1.455575,1
0,tarde,114,3,2,2,136,0,2,0,0,0,sexta-feira,29.15219,0.915524,1
0,madrugada,29,2,3,1,82,0,3,2,0,0,sexta-feira,27.586254,0.866345,1
0,tarde,45,1,1,1,11,0,1,0,0,0,quinta-Feira,4.604545,0.144606,1
0,noite,13,1,1,1,6,0,1,0,0,0,quarta-feira,4.606713,0.144675,1
0,manha,24,1,2,1,5,0,2,1,0,0,quarta-feira,9.480138,0.297725,1
0,madrugada,8,1,2,3,0,1,3,0,39,0,quarta-feira,15.029252,0.472731,1
0,noite,24,1,0,2,0,2,2,0,51,1,terca-feira,9.331046,0.294358,1
0,tarde,3,1,2,2,17,0,2,0,0,0,terca-feira,9.579704,0.302202,1
0,madrugada,30,2,10,5,44,0,10,5,0,1,terca-feira,88.652442,2.796636,1
0,noite,9,2,2,2,64,0,2,0,0,0,segunda-feira,18.749861,0.591485,1
0,noite,29,1,1,2,47,1,2,0,71,0,segunda-feira,9.352508,0.295451,1
0,noite,22,1,1,1,2,0,1,0,0,0,segunda-feira,4.28406,0.136375,0
0,madrugada,16,7,5,1,44,0,5,4,0,0,sabado,13.849222,0.440864,0
0,noite,11,2,4,1,14,0,4,3,0,0,sexta-feira,4.592746,0.146202,1
0,tarde,42,3,1,1,22,0,1,0,0,0,sexta-feira,9.124331,0.290457,1
0,tarde,11,4,3,3,164,0,3,0,68,1,sexta-feira,43.059761,1.37073,1
0,manha,66,1,3,3,47,0,3,0,0,1,sexta-feira,14.237811,0.453235,1
0,noite,8,13,13,14,138,4,17,3,90,2,quinta-Feira,61.301603,1.963254,1
0,noite,8,1,1,1,2,0,1,0,0,0,quinta-Feira,4.593031,0.147097,1
0,noite,36,1,1,4,24,3,4,0,54,0,quinta-Feira,18.969513,0.60752,1
0,tarde,24,1,1,1,0,0,1,0,7,1,quarta-feira,4.854868,0.155483,1
0,tarde,4,1,1,2,33,2,3,1,0,0,quarta-feira,14.941526,0.480071,1
0,madrugada,32,2,3,2,34,1,4,2,53,1,terca-feira,37.196466,1.195109,1
0,madrugada,32,1,1,1,0,0,1,0,4,0,terca-feira,4.485775,0.144126,1
0,tarde,14,1,1,1,2,0,1,0,0,0,segunda-feira,4.361559,0.140135,1
0,noite,6,2,6,8,77,5,11,3,465,1,sexta-feira,98.705894,3.171385,1
0,noite,28,1,1,1,73,0,1,0,0,1,quinta-Feira,4.594279,0.147613,1
0,tarde,10,1,1,1,93,0,1,0,0,0,quinta-Feira,4.676228,0.150245,1
0,madrugada,19,1,1,1,3,0,1,0,0,0,quinta-Feira,4.747689,0.152547,1
0,noite,31,2,10,10,156,0,10,0,0,1,segunda-feira,95.163543,3.067097,1
0,manha,5,1,4,4,21,0,4,0,0,0,segunda-feira,18.991695,0.612089,1
0,tarde,12,1,0,0,0,2,2,0,0,0,domingo,9.684584,0.312128,1
0,?,12,1,1,1,4,0,1,0,0,0,sexta-feira,4.757643,0.153336,1
0,madrugada,24,2,2,2,7,0,2,0,0,0,sexta-feira,13.990775,0.450928,1
0,madrugada,18,1,1,1,8,0,1,0,0,0,quinta-Feira,4.700974,0.151515,1
0,noite,20,1,3,3,5,0,3,0,0,0,quarta-feira,14.437744,0.465336,1
0,noite,9,1,1,1,5,0,1,0,0,0,quarta-feira,4.990392,0.160842,1
0,manha,3,1,1,27,12,0,1,0,0,0,quarta-feira,4.559783,0.146955,1
0,madrugada,4,1,2,2,6,0,2,0,0,0,quarta-feira,9.511964,0.306558,1
0,madrugada,10,1,3,4,139,1,4,0,0,0,quarta-feira,19.3514,0.624591,1
0,noite,2,1,5,5,95,0,5,0,0,0,terca-feira,23.885667,0.77094,1
0,noite,2,1,5,5,30,0,5,0,0,0,terca-feira,22.687423,0.73225,1
0,noite,13,1,1,1,45,0,1,0,0,0,terca-feira,5.020103,0.162033,1
0,noite,8,1,5,4,101,0,5,1,0,1,terca-feira,23.540353,0.759806,1
0,manha,6,1,4,1,13,0,4,3,0,0,terca-feira,18.373813,0.593047,1
0,madrugada,28,1,2,2,92,0,2,0,0,0,terca-feira,9.611865,0.31024,1
0,madrugada,4,1,1,1,287,0,1,0,0,0,terca-feira,5.130576,0.165595,1
0,madrugada,8,1,2,2,64,0,2,0,0,0,terca-feira,9.650188,0.311475,1
0,madrugada,3,1,1,1,22,0,1,0,0,0,terca-feira,4.950121,0.159777,1
0,noite,18,1,1,1,2,0,1,0,0,0,segunda-feira,4.72891,0.152637,1
0,noite,38,2,8,8,84,0,8,0,0,1,segunda-feira,38.630509,1.246908,1
0,tarde,30,2,1,1,90,0,1,0,0,0,segunda-feira,4.55065,0.146885,1
0,tarde,9,1,7,7,27,0,7,0,38,0,segunda-feira,32.8622,1.06072,1
0,noite,102,2,3,1,6,0,3,2,0,0,domingo,13.695668,0.442067,1
0,tarde,2,1,2,1,26,0,2,1,0,0,sexta-feira,9.45301,0.305124,1
0,tarde,66,4,4,4,84,0,4,0,0,0,sexta-feira,46.282309,1.493899,1
0,madrugada,35,1,0,28,317,0,0,0,0,1,sexta-feira,0,0,1
0,noite,8,1,5,5,104,0,5,0,58,0,quinta-Feira,23.089886,0.745295,1
0,noite,12,1,1,1,3,0,1,0,0,0,quinta-Feira,4.561803,0.14724,1
0,noite,13,1,1,1,6,0,1,0,0,0,quinta-Feira,4.602304,0.148546,1
0,tarde,4,1,2,2,111,1,3,1,0,0,quinta-Feira,13.627822,0.441915,1
0,noite,21,1,1,1,4,0,1,0,0,1,quarta-feira,4.448297,0.14425,1
0,noite,23,1,1,1,6,0,1,0,0,0,quarta-feira,4.77931,0.154982,1
0,noite,9,1,5,5,14,0,5,0,9,0,terca-feira,22.632689,0.733924,1
0,tarde,5,1,1,1,35,0,1,0,0,0,terca-feira,4.867668,0.157851,1
0,tarde,15,1,6,6,22,0,6,0,0,0,terca-feira,27.508968,0.893418,1
0,tarde,5,1,8,8,303,0,8,0,0,0,terca-feira,37.994004,1.233944,1
0,tarde,3,1,2,2,100,0,2,0,0,0,terca-feira,9.683596,0.31452,1
0,manha,26,3,1,3,142,2,3,0,0,0,terca-feira,40.771055,1.324228,1
0,madrugada,5,1,0,1,67,1,1,0,0,0,terca-feira,4.868434,0.158376,1
0,noite,28,1,3,2,12,0,3,1,0,0,segunda-feira,13.656535,0.444263,1
0,noite,58,1,1,1,5,0,1,0,0,0,segunda-feira,4.383766,0.142609,1
0,manha,6,1,3,2,0,0,3,1,57,0,sabado,14.205105,0.462094,1
0,madrugada,5,1,2,0,0,0,2,2,0,0,sabado,8.966589,0.291684,1
0,madrugada,18,1,1,1,24,0,1,0,0,0,sabado,5.225046,0.169972,1
0,madrugada,11,1,1,0,0,0,1,1,0,0,sabado,4.627962,0.150549,1
0,madrugada,2,1,2,0,0,0,2,2,0,0,sabado,8.86432,0.288358,1
0,noite,11,3,2,1,24,0,2,1,0,0,sexta-feira,9.255925,0.301097,1
0,noite,3,1,2,1,0,0,2,1,27,0,sexta-feira,9.271291,0.301597,1
0,noite,6,1,7,4,31,0,7,3,17,0,sexta-feira,32.396102,1.05386,1
0,madrugada,29,2,1,1,208,0,1,0,0,0,sexta-feira,10.389616,0.33851,1
0,noite,16,1,0,1,59,1,1,0,0,0,quinta-Feira,4.832857,0.157467,1
0,tarde,6,3,5,5,552,0,5,0,0,2,quinta-Feira,71.97284,2.345034,1
0,manha,21,2,7,7,112,0,7,0,25,0,quinta-Feira,51.163232,1.669525,1
0,madrugada,16,1,1,1,4,0,1,0,0,0,quinta-Feira,4.595681,0.149963,1
0,madrugada,13,1,1,1,4,0,1,0,0,0,quinta-Feira,4.797615,0.156553,1
0,madrugada,12,2,2,2,82,0,2,0,0,0,quinta-Feira,19.25865,0.628455,1
0,noite,43,2,9,9,720,0,9,0,0,0,quarta-feira,81.393695,2.660322,0
0,noite,12,1,4,4,208,0,4,0,0,0,quarta-feira,19.049083,0.622626,1
0,noite,2,2,30,26,491,0,30,4,0,1,quarta-feira,275.580234,9.007171,1
0,madrugada,102,2,11,10,412,2,13,3,74,0,quarta-feira,117.300191,3.833886,1
0,madrugada,3,6,2,2,343,0,2,0,0,0,quarta-feira,42.990694,1.405125,1
0,madrugada,8,1,1,1,0,0,1,0,10,0,quarta-feira,4.669903,0.152632,1
0,noite,4,2,4,2,12,0,4,2,136,0,terca-feira,19.03869,0.622272,1
0,noite,84,3,4,5,142,1,5,0,18,0,terca-feira,56.92271,1.860495,1
0,tarde,8,2,2,2,4,0,2,0,0,0,terca-feira,4.941716,0.161518,1
0,tarde,11,2,5,5,50,0,5,0,0,0,terca-feira,46.700506,1.526387,0
0,madrugada,2,3,5,3,19,0,5,2,0,0,terca-feira,14.145101,0.462327,1
0,madrugada,9,1,2,0,0,0,2,2,0,0,terca-feira,8.974842,0.293338,1
0,noite,22,2,3,3,98,0,3,0,0,0,segunda-feira,28.713988,0.939957,1
0,manha,18,3,1,1,6,0,1,0,0,0,segunda-feira,9.814694,0.321286,1
0,madrugada,20,3,17,16,798,2,19,3,321,0,domingo,263.615941,8.629501,1
0,tarde,39,1,3,3,42,0,3,0,0,2,sabado,14.72641,0.482088,1
0,noite,2,1,6,5,27,1,7,2,61,4,sexta-feira,33.288045,1.091479,1
0,manha,2,1,1,1,0,0,1,0,20,0,sexta-feira,4.673394,0.153235,1
0,noite,6,1,4,4,81,0,5,1,0,0,quinta-Feira,18.954981,0.621504,1
0,noite,6,1,4,1,8,0,4,3,0,0,quarta-feira,18.649077,0.611478,1
0,madrugada,14,2,2,1,14,0,2,1,0,0,quarta-feira,13.79181,0.452215,1
0,noite,3,1,1,1,2,0,1,0,0,0,terca-feira,4.80685,0.157611,1
0,noite,82,1,1,1,32,0,1,0,0,2,terca-feira,0,0,1
0,tarde,204,1,1,1,10,0,1,0,0,0,terca-feira,4.566969,0.149745,1
0,tarde,56,1,4,4,70,1,5,1,105,0,terca-feira,23.376933,0.767745,1
0,madrugada,72,3,8,6,281,0,8,2,48,2,terca-feira,108.770619,3.572244,1
0,madrugada,48,1,1,1,1,0,1,0,0,0,terca-feira,4.462856,0.146569,0
0,noite,39,1,1,0,0,0,1,1,0,0,segunda-feira,4.306324,0.141423,1
0,manha,2,1,1,0,0,0,1,1,0,0,segunda-feira,4.335553,0.142383,1
0,manha,1,2,4,4,4,0,4,0,6,0,segunda-feira,18.381929,0.603681,1
0,manha,2,1,1,1,2,0,1,0,0,0,segunda-feira,4.648146,0.15265,1
0,madrugada,31,1,2,2,37,0,2,0,0,0,domingo,9.6945,0.318378,1
0,madrugada,64,1,8,6,35,0,8,2,17,0,sabado,36.06672,1.18447,0
0,madrugada,22,4,5,7,325,1,7,0,345,0,sabado,91.372111,3.00076,1
0,tarde,7,2,1,1,41,0,1,0,0,0,sexta-feira,9.332545,0.306995,1
0,tarde,2,1,1,1,2,0,1,0,0,0,sexta-feira,4.539577,0.149339,1
0,manha,4,1,7,5,1,0,7,2,141,0,sexta-feira,32.306387,1.062797,1
0,manha,19,1,3,1,2,0,3,2,0,0,sexta-feira,13.408382,0.441101,1
0,madrugada,12,2,3,3,76,0,3,0,8,0,sexta-feira,28.312861,0.93142,1
0,tarde,3,1,1,1,0,0,1,0,86,0,quinta-Feira,4.959487,0.164197,1
0,madrugada,44,2,1,1,146,0,1,0,0,1,quinta-Feira,9.206651,0.304811,1
0,madrugada,45,2,10,14,404,4,14,0,173,0,quinta-Feira,124.037867,4.106614,1
1,tarde,3,1,0,20,1378,23,30,9,0,0,quarta-feira,116.914977,3.991629,1
0,tarde,4,1,1,1,8,0,1,0,0,0,quarta-feira,4.612558,0.157479,1
0,noite,24,4,1,1,128,0,1,0,0,0,terca-feira,4.829513,0.164886,1
0,noite,8,2,2,1,14,0,2,1,0,0,terca-feira,9.453829,0.322768,1
0,tarde,4,1,1,0,0,0,1,1,0,0,terca-feira,4.545484,0.155203,1
0,tarde,2,1,10,9,15,0,10,1,203,0,terca-feira,45.24557,1.544932,1
0,manha,7,1,7,8,135,2,9,1,145,0,terca-feira,41.610876,1.425333,1
0,madrugada,5,10,7,9,1724,2,9,0,283,3,terca-feira,109.585013,3.75371,1
0,noite,53,2,3,1,20,0,3,2,0,4,segunda-feira,27.189131,0.931333,1
0,noite,9,1,1,1,1,0,1,0,0,0,segunda-feira,4.429921,0.151742,1
0,noite,14,2,12,11,167,0,12,1,0,0,segunda-feira,109.397437,3.728474,1
0,tarde,16,1,55,58,895,0,58,0,0,0,segunda-feira,257.414899,8.773193,1
1,manha,3,1,3,31,2101,23,36,4,1,0,segunda-feira,113.377525,3.951649,1
0,madrugada,8,1,0,0,0,0,0,0,0,0,segunda-feira,0,0,0
0,madrugada,8,1,0,0,0,0,0,0,0,0,segunda-feira,0,0,0
0,noite,3,1,5,5,30,0,5,0,0,0,sexta-feira,25.117379,0.880176,1
0,noite,5,2,1,2,89,1,2,0,0,0,sexta-feira,4.528707,0.158986,1
0,manha,55,1,1,1,1,0,1,0,0,0,sexta-feira,4.60281,0.161594,1
0,madrugada,35,2,3,3,4,0,3,0,28,0,sexta-feira,26.815635,0.941423,1
0,madrugada,40,1,1,1,2,0,1,0,0,0,sexta-feira,4.574751,0.160892,1
0,noite,51,1,1,0,0,0,1,1,0,0,quinta-Feira,4.545606,0.159866,1
0,tarde,4,2,1,1,40,0,1,0,0,0,quinta-Feira,9.538187,0.336391,1
0,tarde,4,1,1,1,2,0,1,0,0,0,quinta-Feira,4.743394,0.167289,0
0,noite,38,3,4,4,158,0,4,0,0,0,quarta-feira,9.680892,0.341424,0
0,tarde,5,1,4,4,14,0,4,0,0,0,quarta-feira,18.902892,0.668936,1
0,tarde,3,1,6,8,247,3,9,3,0,0,quarta-feira,46.920558,1.669944,1
0,madrugada,2,1,3,0,0,0,3,3,0,0,quarta-feira,13.591905,0.483754,1
0,madrugada,135,1,28,28,658,0,28,0,0,0,quarta-feira,132.350851,4.71054,1
0,noite,4,1,1,1,5,0,1,0,0,0,terca-feira,4.948604,0.176114,1
0,noite,11,3,6,8,215,2,8,0,124,0,terca-feira,113.587329,4.042404,1
0,tarde,18,3,1,1,126,0,1,0,0,0,terca-feira,9.733929,0.346416,0
0,tarde,13,1,0,1,69,1,1,0,0,0,terca-feira,5.045342,0.179877,1
0,manha,4,2,3,2,48,0,3,1,0,0,terca-feira,25.408962,0.905864,1
0,manha,2,1,1,0,0,0,1,1,0,0,terca-feira,4.458493,0.158951,1
0,manha,4,2,7,6,3284,1,14,8,14,0,terca-feira,72.956434,2.560817,1
0,madrugada,15,1,0,1,122,0,1,0,0,0,terca-feira,0,0,1
0,madrugada,47,1,2,2,11,0,2,0,0,0,terca-feira,9.207798,0.3232,1
0,tarde,107,2,6,4,146,1,7,3,0,3,segunda-feira,64.980474,2.319741,1
0,madrugada,58,1,1,1,2,0,1,0,0,0,segunda-feira,4.190957,0.149613,1
0,noite,10,3,8,14,574,4,12,0,0,1,domingo,123.886536,4.422641,1
0,noite,23,4,17,17,62,0,17,0,0,0,domingo,98.251356,3.50751,1
0,noite,22,4,2,13,3890,8,13,0,0,3,sabado,58.734978,2.096784,1
0,tarde,24,1,9,10,3,1,10,0,119,2,sabado,47.232864,1.689027,1
0,tarde,28,1,5,5,80,0,5,0,0,0,sabado,22.111767,0.790707,1
0,madrugada,19,2,6,6,292,0,6,0,114,0,sabado,56.881903,2.034258,1
0,madrugada,11,2,1,1,4,0,1,0,0,0,sabado,9.890781,0.353722,1
0,noite,17,1,0,2,134,2,2,0,0,0,sexta-feira,9.770562,0.351232,1
0,tarde,3,1,9,10,196,1,10,0,0,0,sexta-feira,47.154139,1.695098,1
0,manha,2,1,2,2,0,0,2,0,15,0,sexta-feira,9.514857,0.342041,1
0,manha,4,1,1,0,0,0,1,1,0,0,sexta-feira,4.088412,0.146971,1
0,manha,2,1,2,2,0,0,2,0,6,0,sexta-feira,9.237899,0.332083,1
0,madrugada,67,2,6,4,121,1,7,3,182,0,sexta-feira,57.126849,2.055934,1
0,noite,12,1,12,12,80,0,12,0,0,0,quinta-Feira,57.183024,2.057956,1
0,noite,30,1,1,1,15,0,1,0,0,0,quinta-Feira,4.761909,0.171377,1
0,tarde,34,4,3,3,208,0,3,0,0,0,quinta-Feira,41.66187,1.499371,0
0,tarde,77,1,4,3,13,0,4,1,8,0,quinta-Feira,18.376908,0.661368,1
0,noite,36,1,1,1,24,0,1,0,0,0,quarta-feira,4.765762,0.171836,1
0,tarde,6,2,10,9,390,0,10,1,4,1,quarta-feira,96.198779,3.46858,1
0,madrugada,36,4,1,1,72,0,1,0,0,0,quarta-feira,4.779652,0.17236,0
0,noite,4,1,8,7,58,0,8,1,7,2,terca-feira,37.810852,1.363511,1
0,noite,3,1,7,7,194,0,7,0,0,0,terca-feira,33.522246,1.208863,1
0,madrugada,4,1,1,1,1,0,1,0,0,0,terca-feira,4.828899,0.174137,1
0,noite,4,2,8,7,116,0,8,1,14,2,segunda-feira,75.621703,2.727022,1
0,tarde,14,2,13,15,685,1,14,0,0,0,segunda-feira,133.058787,4.798282,1
0,tarde,5,1,3,2,2,0,3,1,2,0,segunda-feira,13.073621,0.471454,1
0,manha,11,2,12,14,164,2,15,1,248,0,segunda-feira,128.964027,4.658843,1
0,noite,2,1,13,35,315,16,37,2,1211,0,domingo,140.781385,5.154624,1
0,noite,37,1,11,11,42,0,11,0,0,0,domingo,51.959063,1.902449,1
0,noite,5,1,30,33,16,3,33,0,392,0,sabado,154.894487,5.709833,1
0,tarde,47,1,0,1,42,1,1,0,0,0,sabado,5.052805,0.18626,1
0,madrugada,17,1,2,0,0,0,2,1,0,0,sabado,9.112346,0.335906,1
0,noite,3,1,1,0,0,0,1,0,0,0,sexta-feira,4.65019,0.171419,1
0,noite,16,7,6,5,141,1,7,1,138,5,sexta-feira,45.954846,1.694004,0
0,noite,238,2,2,2,87,0,2,0,0,0,sexta-feira,18.44143,0.681111,1
0,noite,3,1,2,0,0,0,2,1,0,1,sexta-feira,9.230467,0.340916,1
0,noite,5,1,1,1,20,0,1,0,0,0,sexta-feira,4.529743,0.1673,1
0,manha,79,1,0,1,239,1,1,0,0,2,sexta-feira,5.276832,0.194893,1
0,noite,21,1,2,2,0,0,2,0,14,0,quinta-Feira,9.464642,0.34956,1
0,noite,2,2,6,28,4,20,29,1,2391,0,quinta-Feira,130.933833,4.983241,1
0,tarde,5,2,3,3,29,0,3,0,11,0,quinta-Feira,14.287626,0.543778,1
0,tarde,3,3,12,13,20,1,13,0,136,0,quinta-Feira,59.701016,2.275719,1
0,madrugada,10,1,1,1,2,0,1,0,0,2,quinta-Feira,4.289281,0.163501,1
0,noite,4,1,3,2,41,0,3,1,0,0,quarta-feira,13.940104,0.531348,1
0,noite,10,1,23,23,19,0,23,0,201,0,quarta-feira,108.439806,4.134741,1
0,tarde,6,1,25,39,0,14,39,0,1247,0,quarta-feira,186.072537,7.280537,1
0,manha,4,2,3,3,2,0,3,0,8,0,quarta-feira,13.835959,0.541391,1
0,manha,3,1,0,8,0,7,8,0,987,0,quarta-feira,33.597024,1.329514,1
0,noite,7,1,1,1,7,0,1,0,0,0,terca-feira,4.5177,0.178776,1
0,tarde,4,1,3,8,0,4,8,0,765,0,terca-feira,32.775409,1.304312,1
0,tarde,5,1,5,6,0,1,6,0,73,0,terca-feira,28.686184,1.147285,1
0,manha,6,2,3,1,0,0,3,2,9,0,terca-feira,13.677409,0.547023,1
0,manha,4,1,3,3,23,0,3,0,12,0,terca-feira,14.110788,0.564355,1
0,madrugada,6,2,2,2,13,0,2,0,0,0,domingo,4.79199,0.194216,0
0,noite,32,2,7,6,983,1,8,2,0,1,sabado,32.925507,1.334448,1
0,madrugada,21,2,2,2,31,0,2,0,0,1,sabado,9.731043,0.394389,0
0,madrugada,13,3,2,2,59,0,2,0,66,0,sabado,22.187638,0.899243,0
0,noite,17,1,1,1,17,0,1,0,0,0,sexta-feira,4.757741,0.192826,1
0,tarde,29,1,1,1,2,0,1,0,0,0,sexta-feira,4.678114,0.189599,1
0,noite,20,1,1,1,73,0,1,0,0,0,quinta-Feira,4.989648,0.20221,1
0,manha,5,1,2,3,0,0,2,0,62,0,quinta-Feira,9.943698,0.403861,1
0,manha,5,1,1,0,0,0,1,1,0,0,quinta-Feira,4.674227,0.189842,1
0,manha,44,1,2,2,76,0,2,0,0,0,quinta-Feira,9.685301,0.39332,1
0,noite,29,1,2,2,30,0,2,0,0,0,quarta-feira,9.606752,0.390143,1
0,tarde,29,1,2,2,9,0,2,0,6,0,sexta-feira,9.056433,0.411161,1
0,madrugada,6,1,1,1,10,0,1,0,0,0,sexta-feira,4.400935,0.199802,0
0,noite,7,1,1,1,85,0,1,0,0,0,quinta-Feira,4.720531,0.214333,1
0,noite,14,1,3,3,44,0,3,0,0,0,quinta-Feira,14.361833,0.65209,1
0,tarde,8,1,1,1,3,0,1,0,0,0,quinta-Feira,4.897145,0.222352,1
0,madrugada,75,1,2,3,42,1,3,0,106,0,quinta-Feira,14.258116,0.64874,1
0,noite,3,3,5,6,85,0,5,0,0,7,quarta-feira,23.38369,1.06395,1
0,madrugada,37,1,2,2,16,0,2,0,0,0,quarta-feira,9.138678,0.415807,1
0,manha,13,1,1,1,2,0,1,0,0,0,terca-feira,4.939626,0.217647,0
0,manha,34,1,1,1,3,0,1,0,0,0,terca-feira,4.690167,0.206656,1
0,madrugada,12,1,1,1,4,0,1,0,0,0,terca-feira,4.729299,0.215654,1
0,madrugada,2,172,186,209,10701,23,242,15,2031,0,terca-feira,2396.081477,105.575021,1
0,noite,13,1,1,1,21,0,1,0,0,0,domingo,4.731102,0.215738,1
0,madrugada,3,1,2,2,65,0,2,0,0,0,sabado,9.55426,0.435673,1
0,madrugada,14,1,1,1,4,0,1,0,0,0,sabado,4.615924,0.210909,1
0,madrugada,11,1,10,17,1612,0,19,2,0,0,sabado,48.575792,2.176695,1
0,madrugada,2,1,3,3,78,1,4,0,0,0,sabado,19.072405,0.854686,1
0,madrugada,30,1,1,1,13,0,1,0,0,0,sabado,4.529734,0.199587,1
0,madrugada,25,1,1,1,13,0,1,0,0,0,sabado,4.529734,0.203875,1
0,noite,11,1,1,1,21,0,1,0,0,0,sexta-feira,4.885735,0.219901,1
0,madrugada,12,1,5,5,200,0,5,0,0,0,sexta-feira,24.814928,1.116966,1
0,noite,24,1,2,3,4,1,3,0,95,0,quinta-Feira,13.988972,0.617678,1
0,madrugada,7,1,1,5,1292,1,5,0,0,0,quinta-Feira,0,0,1
0,noite,23,1,2,3,4,1,3,0,61,0,quarta-feira,13.896015,0.623665,1
0,noite,19,1,2,2,80,0,2,0,18,0,quarta-feira,8.898744,0.399384,1
0,manha,16,1,1,2,4,1,2,0,95,0,quarta-feira,9.62105,0.434879,1
0,madrugada,17,1,1,1,6,0,1,0,0,0,quarta-feira,4.750421,0.211842,1
0,noite,5,2,2,2,284,0,2,0,0,0,terca-feira,19.078891,0.850811,1
0,noite,44,1,3,16,1023,4,14,0,0,0,terca-feira,33.391298,1.489064,1
