@relation 'hazelcast-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,7,8,9,14,6,2,11,4,10,12,17,15,16,18,53'

@attribute doc_files numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute other_files numeric
@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_changed numeric
@attribute forward_links {false,true}
@attribute files_modified numeric
@attribute src_files numeric
@attribute new_entropy numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute entropy_diff numeric
@attribute status {0,1}

@data
0,1,0,0,0,6,tarde,2,false,2,2,9.579794,0,6,0.038458,1
0,1,0,0,0,15,tarde,1,false,1,1,4.431278,9,0,0.017827,1
0,1,0,0,0,15,madrugada,1,false,1,1,0,19,0,0,1
0,1,0,0,0,15,madrugada,1,false,1,1,4.307605,19,0,0.020086,0
0,1,0,0,0,50,noite,6,false,6,6,27.675683,20,104,0.129049,1
0,1,0,0,0,50,noite,5,false,5,5,0,30,0,0,0
0,2,0,0,0,50,noite,5,false,5,5,43.389883,54,0,0.202324,0
0,1,0,0,0,37,noite,6,true,6,6,27.13489,16,27,0.109144,1
0,1,0,0,0,31,tarde,3,false,3,3,13.78683,45,37,0.064286,1
0,3,0,0,0,10,tarde,6,false,6,6,41.132151,131,353,0.165444,1
0,2,0,0,0,218,madrugada,6,false,6,6,28.167438,36,232,0.113297,1
0,1,0,0,0,5,madrugada,2,false,2,2,9.778968,2,81,0.039334,1
0,2,4,0,2,11,noite,8,false,4,6,51.219788,90,1091,0.206019,1
0,2,0,0,0,30,noite,3,false,3,3,13.684971,74,74,0.055045,1
0,2,0,0,0,6,noite,4,false,4,4,18.553899,99,402,0.074629,1
0,2,0,0,0,37,noite,2,false,2,2,18.090168,26,45,0.072763,1
0,2,0,0,0,17,noite,4,false,4,4,36.62059,48,146,0.147298,1
0,1,0,0,0,30,noite,2,false,2,2,9.272436,3,25,0.037296,1
0,1,2,0,0,26,tarde,10,false,8,10,46.338252,128,174,0.186998,1
0,2,6,0,4,7,tarde,15,false,9,11,35.551978,242,130,0.143136,1
0,2,2,0,0,24,madrugada,10,false,8,10,83.604468,224,358,0.336662,1
0,1,2,0,0,6,noite,2,false,0,2,9.748791,0,120,0.039349,1
0,2,1,0,0,4,noite,1,false,0,1,9.539084,0,344,0.038502,1
0,2,0,0,0,21,noite,4,false,4,4,25.474815,12,0,0.102823,1
0,2,16,0,0,7,tarde,60,false,44,66,222.356923,3423,826,0.897494,1
0,2,1,0,0,29,tarde,5,false,4,5,23.557386,91,140,0.095084,1
0,2,0,0,0,17,tarde,9,false,9,9,38.925555,65,0,0.157114,1
0,2,0,0,0,9,noite,3,false,3,3,18.155252,15,0,0.073265,1
0,2,0,0,0,24,noite,1,false,1,1,4.736938,0,19,0.019116,1
0,2,18,1,0,2,tarde,47,false,28,60,392.39788,1407,2025,1.583514,1
0,1,0,0,0,50,tarde,8,false,8,8,35.633451,195,95,0.143798,1
0,1,0,0,0,47,tarde,2,false,2,2,8.867497,12,0,0.035785,1
0,2,0,0,0,7,tarde,3,false,3,3,9.722791,0,25,0.039236,1
0,1,0,0,0,14,madrugada,2,false,2,2,9.196553,4,55,0.042882,1
0,2,0,0,0,14,madrugada,2,false,2,2,9.194346,22,110,0.037103,1
0,1,0,0,0,12,noite,2,false,2,2,9.592164,0,79,0.038739,1
0,3,0,0,0,85,noite,9,false,9,9,38.304681,208,52,0.154696,1
0,2,1,0,0,5,tarde,4,false,3,4,18.591306,25,65,0.075082,1
0,2,6,0,1,122,tarde,9,false,3,8,23.16664,0,605,0.09356,1
0,2,0,0,0,98,tarde,50,false,50,50,390.256557,20,3548,1.576077,1
0,1,0,0,0,9,tarde,1,false,1,1,4.878221,0,7,0.019701,1
0,1,0,0,0,10,tarde,2,false,2,2,9.28642,1,13,0.037504,1
0,2,0,0,0,27,tarde,34,false,34,34,139.917376,119,44,0.564957,1
0,2,0,0,0,46,tarde,56,false,56,56,446.683767,798,36,1.803616,1
0,1,0,0,0,39,madrugada,1,false,1,1,4.508997,26,0,0.018206,1
0,3,0,0,0,34,noite,7,false,7,7,31.935778,284,119,0.12895,1
0,1,0,1,0,21,noite,4,false,3,4,13.199413,103,10,0.053296,1
0,2,0,0,0,6,noite,15,false,15,15,130.992713,645,353,0.528921,1
0,1,0,0,0,5,noite,4,false,4,4,18.164643,40,0,0.073345,1
0,2,0,0,0,81,noite,4,false,4,4,37.056417,26,248,0.149626,1
0,2,0,0,0,11,noite,7,false,7,7,63.161556,71,171,0.255033,1
0,2,6,2,0,44,madrugada,72,false,64,72,637.653367,2785,3212,2.574709,1
0,1,0,0,0,26,noite,8,false,8,8,36.252062,41,7,0.146378,1
0,2,0,0,0,41,tarde,4,true,4,4,9.023758,43,0,0.036436,1
0,1,0,0,0,19,tarde,4,false,4,4,19.249988,0,86,0.077728,1
0,1,0,0,0,7,tarde,1,false,1,1,4.573667,1,0,0.021327,1
0,2,0,0,0,27,tarde,2,false,2,2,19.003139,6,136,0.08861,1
0,1,0,0,0,16,tarde,2,true,2,2,9.400739,3,71,0.037958,1
0,1,0,0,0,17,tarde,1,false,1,1,4.775344,3,0,0.019282,1
0,2,0,0,0,22,noite,4,false,4,4,30.717855,38,1,0.124078,1
0,2,0,0,0,19,noite,5,false,5,5,45.358558,32,0,0.183215,1
0,3,0,0,0,51,noite,8,false,8,8,51.388965,178,11,0.207574,1
0,1,0,0,0,5,noite,1,false,1,1,4.573667,1,0,0.018471,1
0,2,2,0,0,26,tarde,12,false,10,12,92.534406,359,55,0.431661,1
0,2,0,5,0,44,tarde,17,false,12,19,106.70061,1246,0,0.430907,1
0,2,0,1,1,12,tarde,11,false,10,10,41.091148,376,0,0.165945,1
0,1,0,0,3,24,tarde,3,false,3,0,12.694444,0,0,0.101579,1
0,1,0,0,0,11,manha,6,false,6,6,0,124,63,0,1
0,1,0,0,0,11,manha,6,false,6,6,27.894079,124,63,0.223205,1
0,3,0,0,0,4,manha,1,false,1,1,9.024077,28,0,0.07221,1
0,1,0,0,0,12,tarde,1,false,1,1,4.284727,0,17,0.034286,1
0,1,5,0,1,6,tarde,101,false,96,100,456.944726,1322,0,3.656402,0
0,1,0,0,0,5,tarde,2,false,2,2,0,131,0,0,1
0,2,0,0,0,30,tarde,3,false,3,3,13.245051,17,0,0.105985,1
0,1,0,0,0,1,noite,1,false,1,1,0,163,0,0,1
0,4,0,0,0,5,tarde,4,false,4,4,9.226224,301,0,0.073826,1
0,1,0,0,0,16,tarde,1,false,1,1,4.667496,23,0,0.038847,1
0,1,0,0,0,12,tarde,1,false,1,1,4.667496,23,0,0.037348,1
0,2,0,0,0,32,noite,1,true,1,1,4.710811,19,0,0.037695,0
0,2,0,0,0,11,tarde,3,false,3,3,13.893419,50,106,0.115633,1
0,2,0,0,0,11,tarde,3,false,3,3,14.124652,50,63,0.113022,1
0,1,0,0,3,10,tarde,5,false,5,2,20.425605,8,2,0.17,1
0,1,0,0,3,9,tarde,5,false,5,2,20.425605,8,2,0.163441,1
0,1,1,0,0,18,tarde,2,false,1,2,0,73,0,0,1
0,1,1,0,0,17,tarde,2,false,1,2,9.436729,73,0,0.07554,1
0,1,0,0,0,42,manha,1,false,1,1,0,64,0,0,1
0,10,0,0,2,6,tarde,7,false,7,5,31.891451,43,0,0.255365,1
0,2,0,0,0,15,tarde,3,false,3,3,0,42,65,0,1
0,2,0,0,0,15,tarde,3,false,3,3,12.624463,42,65,0.101088,1
0,1,1,0,0,7,tarde,2,false,1,2,9.061083,104,182,0.075475,1
0,1,0,0,0,14,manha,4,false,4,4,17.802377,36,52,0.148286,1
0,1,0,0,0,15,manha,2,false,2,2,9.454489,45,33,0.078752,1
0,7,4,8,10,35,madrugada,29,true,17,20,79.973869,1082,365,0.640395,1
0,1,0,0,0,12,noite,2,false,2,2,9.454489,45,33,0.075707,1
0,1,0,0,0,11,tarde,4,false,4,4,18.220487,36,29,0.145901,1
0,1,0,0,0,18,noite,1,false,1,1,4.29793,4,0,0.0358,1
0,1,0,0,0,17,noite,1,false,1,1,4.29793,4,0,0.034416,1
0,1,0,0,0,6,tarde,4,false,4,4,18.344906,56,0,0.146898,1
0,2,0,0,0,5,tarde,4,false,4,4,22.863061,60,0,0.190438,1
0,7,4,0,0,42,tarde,9,false,5,7,33.159789,185,337,0.266379,1
0,7,4,0,0,43,tarde,9,false,5,7,33.159789,185,337,0.276648,1
0,1,3,0,1,5,tarde,84,false,81,84,396.559731,1148,0,3.188998,1
0,2,0,0,0,13,tarde,4,false,4,4,18.153733,162,0,0.151454,1
0,2,0,0,0,13,tarde,4,false,4,4,18.153733,162,0,0.145986,1
0,1,5,0,1,5,tarde,87,false,82,86,409.978627,963,0,3.303035,1
0,1,0,0,1,14,manha,1,false,1,0,0,0,0,0,1
0,1,0,0,1,6,manha,1,false,1,0,0,0,0,0,1
0,7,0,0,5,72,noite,15,false,15,10,78.158153,165,46,0.652064,0
0,1,0,0,0,2,tarde,7,false,7,7,33.584165,59,14,0.280514,1
0,1,0,0,0,2,tarde,8,false,8,8,38.569188,36,33,0.311083,1
0,2,3,0,1,6,manha,5,false,2,3,14.242561,288,199,0.114874,1
0,2,3,0,1,6,manha,5,false,2,3,14.278589,294,199,0.119263,1
0,2,0,0,0,17,noite,2,false,2,2,9.204687,2,102,0.076883,1
0,2,0,0,0,5,tarde,2,false,2,2,8.42884,2,27,0.07043,1
0,2,0,0,0,4,tarde,2,false,2,2,8.42884,2,27,0.068085,1
0,1,0,0,0,20,manha,1,false,1,1,0,23,0,0,1
0,1,0,0,0,30,manha,2,false,2,2,8.706902,48,0,0.070331,1
0,1,0,0,0,18,manha,1,false,1,1,0,2,0,0,1
0,1,0,0,0,7,manha,1,false,1,1,0,11,0,0,1
0,1,0,0,0,10,manha,1,false,1,1,0,11,0,0,1
0,1,0,0,0,2,manha,1,false,1,1,0,5,0,0,1
0,3,1,0,0,39,manha,5,false,4,4,13.885102,7,67,0.112287,1
0,2,3,0,1,8,tarde,5,false,2,3,14.189099,5,64,0.118704,1
0,2,3,0,1,9,tarde,5,false,2,3,14.046698,2,64,0.113595,1
0,1,0,0,0,4,tarde,8,false,8,8,0,64,2,0,1
0,3,0,0,1,6,manha,8,false,8,7,37.055507,20,0,0.299424,1
0,1,0,3,2,14,noite,5,false,2,3,8.762797,0,252,0.070835,1
0,1,1,0,0,10,noite,10,false,9,10,46.047547,137,0,0.372232,1
0,1,0,0,0,10,noite,11,false,11,11,46.839726,40,2,0.378636,1
0,1,1,0,0,13,tarde,3,false,2,3,14.20321,51,0,0.118868,1
0,1,1,0,0,12,tarde,3,false,2,3,14.20321,51,0,0.114814,1
0,1,1,0,0,37,tarde,2,false,1,2,9.556126,3,27,0.077309,1
0,3,0,0,0,46,tarde,2,false,2,2,8.656751,60,0,0.070033,1
0,1,0,0,0,10,tarde,4,false,4,4,18.605387,44,0,0.150517,1
0,1,0,0,0,11,tarde,4,false,4,4,18.605387,44,0,0.155899,1
0,2,1,0,0,12,tarde,3,false,2,2,13.703241,111,0,0.114823,1
0,1,1,0,0,10,tarde,2,false,1,2,9.407397,108,0,0.076106,1
0,1,1,0,1,4,tarde,2,false,1,1,9.827875,20,0,0.079627,1
0,1,2,0,1,4,manha,37,false,35,36,167.238441,426,0,1.354991,1
0,6,1,0,1,8,noite,10,false,9,9,130.496911,393,0,1.057305,0
0,3,1,0,1,2,tarde,20,false,19,19,84.3239,925,9,0.683209,1
0,1,0,0,0,6,manha,1,false,1,1,0,0,2,0,1
0,5,0,0,0,4,manha,16,false,16,16,115.618237,879,0,0.936761,1
0,1,0,0,1,2,manha,5,false,5,4,0,82,0,0,1
0,1,0,0,1,2,manha,17,false,17,16,0,176,0,0,1
0,1,0,0,1,2,tarde,17,false,17,16,0,166,0,0,1
0,1,0,0,1,2,tarde,16,false,16,15,0,165,0,0,1
0,1,1,0,0,37,manha,2,false,1,2,9.556126,3,27,0.080073,1
0,5,2,0,0,46,tarde,5,false,3,4,28.104707,0,3653,0.22771,1
0,8,1,0,0,30,noite,16,false,15,16,76.141927,490,90,0.63801,1
0,3,0,0,0,29,tarde,15,false,15,15,62.606535,206,90,0.524595,0
0,11,0,0,0,28,tarde,16,false,16,16,67.134841,388,99,0.544688,1
0,1,0,0,0,7,tarde,2,false,2,2,8.852738,72,0,0.074179,1
0,1,1,0,1,4,tarde,28,false,27,27,0,1093,0,0,1
0,1,0,0,0,23,tarde,1,false,1,1,4.219237,1,0,0.034259,1
0,2,1,0,1,4,manha,20,false,19,19,0,431,0,0,1
0,3,0,0,0,58,manha,3,false,3,3,9.283534,248,0,0.075649,1
0,1,0,0,0,4,noite,1,false,1,1,4.638093,0,124,0.039007,1
0,2,0,0,0,4,noite,1,false,1,1,4.727945,0,284,0.038527,1
0,3,1,0,0,16,noite,5,false,4,5,18.096092,101,385,0.15219,1
0,4,1,0,0,16,noite,4,false,3,5,18.246137,108,384,0.148566,1
0,1,0,0,0,21,tarde,12,false,12,12,56.96553,105,0,0.463833,1
0,1,0,0,0,8,tarde,2,false,2,2,8.66238,2,76,0.072852,1
0,1,0,0,0,8,tarde,2,false,2,2,8.877725,2,86,0.072287,1
0,2,0,0,0,3,manha,2,false,2,2,9.05764,119,37,0.076176,1
0,1,0,0,0,3,manha,2,false,2,2,8.816867,23,37,0.071791,1
0,1,0,0,0,5,manha,2,false,2,2,8.822986,4,17,0.074202,1
0,20,3,0,0,5,manha,29,false,26,29,136.255149,1054,147,1.109454,1
0,1,0,0,0,14,manha,2,false,2,2,8.822986,4,17,0.071841,1
0,1,4,0,1,5,noite,77,false,73,76,0,1719,0,0,1
0,2,0,0,0,5,tarde,1,false,1,1,4.867008,0,83,0.039684,1
0,3,0,0,0,7,tarde,4,false,4,4,18.724192,39,28,0.152461,1
0,1,0,3,0,9,tarde,3,false,0,3,0,379,0,0,1
0,1,0,0,0,7,tarde,36,false,36,36,0,788,0,0,1
0,1,0,0,0,12,tarde,2,false,2,2,9.143163,0,3,0.07458,1
0,1,0,0,0,3,tarde,1,false,1,1,4.27665,0,20,0.034898,1
0,2,0,0,0,17,tarde,1,false,1,1,9.263477,0,7,0.075591,1
0,6,2,0,0,12,manha,5,false,3,5,23.716064,66,19,0.193525,1
0,1,0,0,0,20,manha,2,false,2,2,9.421942,0,19,0.079269,1
0,1,1,0,0,16,manha,2,false,1,2,8.800123,576,0,0.074038,1
0,2,0,0,0,13,manha,1,false,1,1,8.866308,0,25,0.072447,1
0,5,0,0,1,14,madrugada,2,false,2,1,3.976054,4,0,0.033284,1
0,1,0,0,0,16,madrugada,2,false,2,2,9.421942,0,19,0.078872,1
0,1,1,0,0,12,noite,2,false,1,2,8.798881,584,0,0.073656,1
0,6,3,0,0,4,noite,9,false,6,7,32.975795,0,348,0.268875,1
0,2,0,0,0,12,tarde,2,false,2,2,9.536333,0,143,0.079829,1
0,1,0,0,0,26,tarde,4,false,4,4,17.715488,0,49,0.148298,1
0,1,0,0,0,26,tarde,4,false,4,4,17.715488,0,49,0.149045,1
0,3,0,0,0,5,tarde,1,false,1,1,8.814917,0,32,0.07379,1
0,11,1,3,0,3,noite,9,false,5,8,41.580583,621,5,0.34835,1
0,7,11,3,17,3,noite,30,false,16,25,140.171195,1360,528,1.179782,1
0,6,11,3,17,2,noite,29,false,15,25,140.16893,1360,528,1.178936,1
0,5,6,0,0,2,noite,9,false,3,16,56.91508,0,1645,0.478703,1
0,3,3,0,0,3,tarde,4,false,1,4,22.889664,1147,0,0.192521,1
0,1,0,0,0,13,madrugada,2,false,2,2,9.254246,3,31,0.077922,1
0,1,1,0,0,18,noite,11,false,10,11,51.286828,398,5,0.431709,1
0,1,1,0,0,18,noite,11,false,10,11,51.286828,398,5,0.431845,1
0,1,0,0,0,15,tarde,1,false,1,1,4.68442,11,0,0.039444,1
0,2,0,0,0,13,tarde,1,false,1,1,4.697134,13,0,0.039538,1
0,6,1,0,0,14,tarde,2,false,1,1,4.802941,0,164,0.040429,1
0,1,1,0,0,10,tarde,1,false,0,1,4.651554,0,93,0.039151,1
0,2,0,0,0,2,tarde,2,false,2,2,18.33905,0,10,0.154354,1
0,3,0,0,0,13,tarde,3,false,3,3,4.54898,27,0,0.038303,1
0,3,0,0,0,13,tarde,3,false,3,3,4.54898,28,0,0.038287,1
0,2,1,0,0,6,manha,3,false,2,2,0,0,369,0,1
0,4,0,0,1,4,madrugada,1,false,1,0,12.534758,0,0,0.105502,1
0,1,1,0,0,11,noite,2,false,1,2,9.061083,104,182,0.076265,1
0,1,0,0,0,2,noite,2,false,2,2,9.496939,0,6,0.079933,1
0,7,0,0,0,4,tarde,1,false,1,1,4.808968,0,112,0.040493,1
0,2,0,0,0,22,tarde,4,false,4,4,18.505834,38,33,0.155823,1
0,2,1,0,0,7,tarde,2,false,1,2,9.245232,50,53,0.077847,1
0,2,1,0,0,7,tarde,2,false,1,2,9.245232,50,53,0.077847,1
0,1,0,0,0,28,noite,1,false,1,1,4.578384,6,0,0.038551,1
0,7,2,1,0,8,noite,4,false,1,2,4.825682,0,625,0.040634,1
0,1,0,0,0,6,tarde,1,false,1,1,4.234738,5,0,0.035658,1
0,1,0,0,0,6,tarde,1,false,1,1,4.234738,5,0,0.035657,1
0,3,0,0,0,12,tarde,9,false,9,9,38.564091,63,0,0.32472,1
0,1,0,0,0,10,tarde,1,false,1,1,4.134663,0,13,0.034815,1
0,9,0,0,0,19,tarde,5,false,5,5,18.304244,32,391,0.154127,1
0,9,2,0,0,9,noite,5,false,3,4,4.749356,0,2027,0.03999,1
0,8,0,0,0,10,noite,3,false,3,3,22.810274,43,45,0.192066,1
0,1,0,0,0,5,tarde,2,false,2,2,9.537624,0,23,0.080308,1
0,5,0,0,0,9,tarde,1,false,1,1,9.56983,0,74,0.080579,1
0,6,1,1,0,11,tarde,37,false,35,36,237.093788,467,0,1.996357,0
0,4,0,0,0,17,tarde,1,false,1,1,4.886305,0,124,0.041143,1
0,1,0,0,0,6,tarde,1,false,1,1,4.695091,0,52,0.039533,1
0,6,0,0,0,7,tarde,1,false,1,1,4.695283,0,62,0.039535,1
0,4,0,0,0,24,madrugada,2,false,2,2,4.576697,5,31,0.038536,1
0,5,3,3,3,2,tarde,79,false,73,75,396.43308,1208,0,3.338044,1
0,1,0,0,0,9,noite,1,false,1,1,4.82555,0,4,0.040647,1
0,1,0,0,0,14,noite,2,false,2,2,8.727909,48,0,0.073518,1
0,1,0,0,0,20,noite,1,false,1,1,4.58681,0,607,0.038636,1
0,1,1,0,0,6,noite,6,false,5,6,27.743522,56,180,0.233693,1
0,2,0,0,0,12,tarde,1,false,1,1,9.012962,0,4,0.075919,1
0,1,0,0,0,7,tarde,1,false,1,1,4.796931,0,2,0.040405,1
0,1,0,0,0,5,tarde,4,false,4,4,0,16,2,0,1
0,4,0,0,0,10,madrugada,6,false,6,6,22.731669,37,7,0.191471,1
0,1,0,0,0,3,madrugada,136,false,136,136,613.824776,104,102,5.170307,0
0,2,0,0,1,6,noite,5,false,5,4,0,18,0,0,1
0,2,0,0,1,6,noite,2,false,2,1,0,1,0,0,1
0,2,0,0,1,6,noite,4,false,4,3,0,104,0,0,1
0,2,0,0,0,20,noite,1,false,1,1,4.65788,0,160,0.039264,1
0,1,0,0,0,4,noite,3,false,3,3,14.074765,0,23,0.118645,1
0,3,0,0,0,6,noite,3,false,3,3,13.331835,90,0,0.112382,1
0,2,0,0,0,15,noite,1,false,1,1,4.64249,0,163,0.039134,1
0,1,0,0,0,26,noite,1,false,1,1,4.625583,0,121,0.038992,1
0,3,0,0,0,34,tarde,2,false,2,2,14.180427,0,412,0.119535,1
0,1,0,0,1,6,tarde,6,false,6,5,0,12,0,0,1
0,1,0,0,1,5,tarde,2,false,2,1,0,2,0,0,1
0,1,0,0,1,7,tarde,2,false,2,1,8.961991,1,0,0.075519,1
0,1,0,0,1,6,manha,2,false,2,1,0,2,0,0,1
0,2,0,0,1,12,manha,6,false,6,5,0,10,0,0,1
0,1,0,0,1,8,manha,2,false,2,1,0,2,0,0,1
0,1,0,1,1,5,manha,1,false,0,0,0,0,0,0,1
0,4,3,1,1,4,noite,9,false,5,5,33.491228,99,0,0.282217,1
0,1,0,0,0,22,noite,3,false,3,3,13.628826,0,3,0.114845,1
0,12,0,0,0,25,noite,3,false,3,3,53.381614,23,598,0.449825,1
0,2,0,0,0,2,noite,3,false,3,3,28.724933,0,92,0.242054,1
0,1,0,0,0,15,tarde,1,false,1,1,0,0,25,0,1
0,1,0,0,0,7,tarde,1,false,1,1,4.639836,0,5,0.049684,1
0,1,0,0,0,10,tarde,2,false,2,2,8.059925,4,0,0.086307,1
0,2,0,0,0,6,madrugada,11,false,11,11,52.516557,141,33,0.442896,1
0,1,0,0,0,9,noite,3,false,3,3,13.318152,48,0,0.112319,1
0,1,1,1,0,5,tarde,2,false,0,2,4.692533,0,356,0.039575,1
0,2,0,0,0,5,tarde,4,false,4,4,22.715852,24,75,0.243244,1
0,6,0,0,0,5,tarde,3,false,3,3,22.314985,9,115,0.188194,1
0,9,0,0,0,29,tarde,2,true,2,2,8.950826,8,177,0.075487,1
0,2,0,0,1,51,tarde,2,false,2,1,8.310432,4,0,0.070167,1
0,1,0,0,1,6,tarde,1,false,1,0,4.103097,0,0,0.034643,1
0,1,0,0,0,10,tarde,1,false,1,1,4.696281,1,0,0.039652,1
0,1,0,0,1,29,tarde,2,false,2,1,8.194334,22,0,0.069186,1
0,2,0,0,0,8,tarde,2,false,2,2,8.066333,164,0,0.086375,1
0,2,0,0,0,6,tarde,2,false,2,2,8.042399,163,0,0.067904,1
0,5,1,0,0,10,tarde,8,false,7,7,45.126321,149,284,0.381041,1
0,3,0,0,1,6,tarde,3,false,3,2,0,139,0,0,1
0,1,0,0,0,7,tarde,1,false,1,1,3.976492,18,0,0.042581,1
0,1,0,0,0,6,madrugada,3,false,3,3,14.179747,27,27,0.151838,1
0,2,0,0,0,4,madrugada,3,false,3,3,23.081399,42,151,0.194895,1
0,1,0,0,0,6,noite,3,false,3,3,14.273047,27,21,0.120519,1
0,2,0,0,3,4,noite,5,false,5,2,21.937777,0,58,0.185238,1
0,1,1,0,0,36,noite,1,true,0,1,4.480118,0,166,0.037829,1
0,3,0,0,0,4,tarde,1,false,1,1,0,0,53,0,1
0,1,0,0,0,4,noite,1,false,1,1,4.838248,0,16,0.040937,1
0,2,0,0,0,11,tarde,3,false,3,3,13.614135,1,15,0.115241,1
0,1,0,0,0,8,tarde,1,false,1,1,4.350669,3,0,0.036828,1
0,1,0,0,0,13,tarde,1,false,1,1,4.883579,0,41,0.041339,1
0,1,0,0,0,4,madrugada,1,false,1,1,4.510252,0,6,0.038242,1
0,1,0,0,0,7,madrugada,2,false,2,2,8.88116,2,59,0.076437,1
0,10,6,2,0,16,noite,11,false,3,8,33.510734,0,726,0.288414,1
0,1,1,0,0,9,noite,22,false,21,22,96.884368,661,59,0.833847,1
0,1,0,0,0,7,tarde,1,false,1,1,5.017166,0,33,0.043181,1
0,1,0,0,0,4,tarde,1,false,1,1,4.903301,0,38,0.042201,0
0,1,0,0,0,4,tarde,1,false,1,1,4.821333,0,6,0.041495,1
0,1,0,0,0,3,tarde,1,false,1,1,4.697642,0,90,0.040431,1
0,3,0,0,0,6,tarde,1,false,1,1,13.774946,0,25,0.118555,1
0,1,0,0,0,6,tarde,3,false,3,3,13.344286,14,4,0.114849,1
0,1,0,0,0,22,manha,8,false,8,8,35.949899,119,213,0.309403,1
0,1,0,0,0,24,manha,1,false,1,1,4.129569,17,0,0.035541,1
0,1,0,0,0,4,madrugada,3,false,3,3,14.316682,0,24,0.123217,1
0,2,2,0,0,18,noite,7,false,5,7,33.464166,140,35,0.288384,1
0,3,2,0,0,47,noite,23,false,21,23,109.351085,824,49,0.942354,1
0,1,0,0,0,22,tarde,22,false,22,22,99.981579,191,19,0.861618,1
0,1,0,0,0,6,tarde,1,false,1,1,4.700982,0,5,0.040512,1
0,1,0,0,0,12,tarde,2,false,2,2,0,14,1,0,1
0,1,0,0,0,7,tarde,6,false,6,6,26.780908,51,0,0.230792,1
0,3,3,0,0,22,tarde,18,false,15,18,84.998286,704,33,0.732496,1
0,2,0,0,0,8,tarde,1,false,1,1,4.51869,0,65,0.038892,1
0,1,0,0,0,15,tarde,2,false,2,2,9.562076,74,1,0.0823,1
0,1,0,0,0,15,tarde,2,false,2,2,0,45,1,0,1
0,1,0,0,0,13,tarde,2,false,2,2,8.98222,45,0,0.077309,1
0,1,0,0,0,6,madrugada,2,false,2,2,9.196301,21,0,0.098475,1
0,1,0,0,0,6,madrugada,2,false,2,2,9.25766,19,0,0.07968,1
0,1,0,0,0,124,noite,1,false,1,1,4.459318,35,0,0.038381,1
0,1,0,0,0,8,noite,8,false,8,8,35.53156,64,98,0.380478,1
0,1,0,0,0,23,noite,1,false,1,1,3.721955,2,0,0.032035,1
0,9,1,0,0,2,noite,3,false,2,2,9.064173,0,670,0.078015,1
0,1,0,0,0,7,noite,1,false,1,1,4.76742,0,79,0.041033,1
0,8,0,0,0,6,tarde,9,false,9,9,58.905411,155,332,0.507001,1
0,11,0,0,0,18,tarde,3,false,3,3,24.028553,0,343,0.206815,1
0,3,1,0,1,67,tarde,45,false,44,44,247.638371,0,261,2.132219,1
0,2,0,0,2,2,tarde,2,false,2,0,9.173557,0,0,0.078986,1
0,2,0,0,1,2,tarde,1,false,1,0,4.594958,0,0,0.049204,1
0,3,0,4,0,2,tarde,6,false,2,6,4.472487,0,375,0.038509,1
0,1,0,0,0,33,tarde,1,false,1,1,4.784567,0,8,0.041196,1
0,1,0,0,0,17,tarde,1,false,1,1,4.679485,33,0,0.040291,1
0,1,0,0,0,7,noite,1,false,1,1,4.519955,10,0,0.0484,1
0,9,1,0,0,4,noite,3,false,2,2,4.260863,0,505,0.036687,1
0,9,0,0,0,3,noite,7,false,7,7,60.358774,0,295,0.519698,1
0,1,0,0,0,3,tarde,2,false,2,2,9.542617,26,66,0.102184,1
0,1,0,0,0,2,tarde,2,false,2,2,9.449227,26,54,0.08136,1
0,1,0,0,0,5,tarde,1,false,1,1,4.859197,0,99,0.041839,1
0,39,20,4,0,55,tarde,58,false,34,41,1046.222477,6,6076,9.041315,0
0,1,0,0,0,6,tarde,6,false,6,6,27.349598,46,131,0.236352,1
0,1,0,0,0,11,tarde,1,false,1,1,4.505838,11,0,0.038939,1
0,8,7,0,4,5,tarde,16,false,9,8,132.84298,994,0,1.148007,1
