@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,10,11,12,1,9,16,17,8,14,18,15,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute description_length numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute created_at_week_day {terca-feira,domingo,sexta-feira,segunda-feira,sabado,quinta-Feira,quarta-feira}
@attribute files_deleted numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
0,tarde,94,0,0,0,sabado,0,0,0,0,0,0,0,0,1
1,tarde,155,2,2,2,sabado,0,0,8.905004,0,0,0.255276,89,12,1
7,noite,11,1,3,1,sexta-feira,1,193,18.780885,1,1,0.538408,0,6,1
52,noite,108,15,15,12,quinta-Feira,0,327,186.853116,0,0,5.356618,1281,150,1
7,noite,54,6,6,3,quarta-feira,0,66,62.924184,0,0,1.806154,43,128,1
3,manha,41,2,2,2,terca-feira,0,0,9.282106,0,0,0.26643,32,10,1
2,manha,34,2,2,2,terca-feira,0,4,4.455033,0,0,0.127876,5,6,1
8,madrugada,49,4,7,4,terca-feira,0,190,22.050139,3,0,0.632921,633,20,0
3,madrugada,55,10,10,1,terca-feira,0,0,58.286388,0,0,1.673037,19,89,1
9,tarde,29,1,1,1,domingo,0,0,4.51409,0,0,0.129583,59,9,1
2,manha,40,1,1,1,domingo,0,104,4.944387,0,0,0.141935,0,4,1
3,manha,51,3,3,2,sabado,0,5,4.313802,0,0,0.123833,61,26,1
3,madrugada,35,2,2,2,quinta-Feira,0,37,8.717561,0,0,0.250248,4,41,1
61,noite,109,18,18,14,segunda-feira,0,435,238.495238,0,0,6.846764,630,123,1
38,tarde,24,13,13,12,domingo,0,231,62.511932,0,0,1.794584,1498,174,1
3,tarde,54,1,1,1,domingo,0,0,8.773642,0,0,0.251873,49,53,1
27,noite,31,17,18,14,sabado,0,56,198.042534,1,0,5.685389,634,110,1
0,tarde,31,0,0,0,sabado,0,0,0,0,0,0,0,0,1
1,madrugada,32,1,1,0,sabado,0,0,4.501791,0,0,0.12922,0,18,1
7,noite,21,3,3,2,sexta-feira,0,276,27.344962,0,0,0.785015,348,94,1
4,manha,51,1,1,0,sexta-feira,0,0,8.958615,0,0,0.260237,0,15,1
1,madrugada,23,28,28,28,segunda-feira,0,34,117.455503,0,0,3.411863,573,149,1
16,madrugada,9,3,3,3,sabado,0,163,9.17612,0,0,0.26655,135,29,0
51,madrugada,89,8,8,5,sexta-feira,0,594,70.15574,0,0,2.037899,2140,43,1
2,manha,63,2,2,2,quinta-Feira,0,33,8.031958,0,0,0.233314,15,35,1
2,noite,9,1,1,1,quarta-feira,0,5,8.862729,0,0,0.257444,0,44,1
2,noite,9,1,1,1,quarta-feira,0,2,8.653478,0,0,0.251366,0,44,1
5,madrugada,69,2,2,2,quarta-feira,0,33,4.672081,0,0,0.135714,37,19,1
1,noite,173,4,4,4,segunda-feira,0,0,13.817152,0,0,0.401356,261,14,1
10,noite,137,6,6,6,sabado,0,8,8.882838,0,0,0.258015,225,13,1
4,madrugada,43,5,5,4,sabado,0,4,33.842972,0,0,0.983019,280,16,1
49,madrugada,50,201,202,189,quinta-Feira,0,1111,91.69321,1,1,2.663363,2378,122,1
10,tarde,125,7,7,5,terca-feira,0,53,8.626095,0,0,0.250551,317,13,1
5,madrugada,35,5,5,5,terca-feira,0,56,22.166702,0,0,0.643862,167,46,1
1,tarde,61,3,3,4,segunda-feira,0,0,9.328003,0,0,0.270937,145,21,0
5,tarde,45,3,3,3,segunda-feira,0,85,13.019958,0,0,0.378173,0,47,1
1,tarde,40,1,1,0,segunda-feira,0,0,0,0,0,0,0,0,1
180,tarde,46,27,41,24,segunda-feira,2,3585,552.211149,12,0,16.039328,8084,48,1
2,manha,19,2,2,1,segunda-feira,0,0,9.557993,0,1,0.277618,2,10,1
26,noite,9,6,8,6,domingo,1,756,90.016688,1,0,2.614574,81,70,1
7,manha,48,3,3,2,domingo,0,54,26.320286,0,0,0.769712,85,31,1
1,madrugada,17,1,1,1,domingo,0,2,4.721646,0,0,0.13808,0,6,1
1,noite,27,2,2,2,sabado,0,14,8.93669,0,0,0.261345,8,25,1
5,noite,111,2,2,2,sexta-feira,0,19,4.300743,0,0,0.125786,53,15,1
1,noite,44,1,1,1,quarta-feira,0,0,4.536068,0,0,0.13267,49,5,1
2,tarde,33,1,1,1,quarta-feira,0,0,4.344406,0,0,0.127065,20,4,1
2,tarde,127,2,2,2,quarta-feira,0,50,8.67808,0,0,0.253816,0,37,0
6,noite,197,2,2,2,terca-feira,0,49,17.861992,0,0,0.523782,123,10,1
1,manha,28,1,1,0,terca-feira,0,0,4.772793,0,0,0.139956,0,6,1
13,madrugada,57,2,2,2,terca-feira,0,169,4.531253,0,0,0.132873,112,8,1
2,madrugada,12,1,1,0,terca-feira,0,0,4.457524,0,1,0.130711,0,5,1
8,noite,59,6,6,4,domingo,0,24,9.287763,0,0,0.272352,354,8,1
1,noite,51,1,1,1,domingo,0,0,4.14141,0,0,0.122121,2,28,1
74,noite,33,16,22,15,domingo,2,4993,475.160056,4,0,13.933513,169,140,1
16,noite,66,10,14,6,sabado,0,83,13.949609,4,0,0.411344,1375,22,1
1,madrugada,63,1,1,1,sabado,0,0,4.265961,0,0,0.125793,6,7,1
3,noite,306,2,2,2,sexta-feira,0,0,17.998476,0,0,0.530731,113,119,0
1,noite,95,1,1,1,sexta-feira,0,0,4.199094,0,0,0.123985,19,6,1
11,tarde,165,4,9,0,sexta-feira,2,0,34.245411,3,2,1.011148,0,9,1
64,madrugada,58,16,20,15,sexta-feira,0,4232,403.249754,4,0,11.90656,143,141,1
17,madrugada,176,3,10,8,sexta-feira,0,0,35.880792,7,0,1.052158,1890,22,0
1,madrugada,84,1,1,0,quinta-Feira,0,0,4.667872,0,0,0.138401,0,4,0
36,tarde,69,10,10,9,quarta-feira,0,282,17.173867,0,0,0.509202,1050,62,1
7,manha,70,2,2,2,quarta-feira,0,51,36.838135,0,0,1.092244,164,21,0
7,noite,121,3,4,2,terca-feira,0,0,9.440796,1,0,0.279916,192,0,1
5,tarde,81,3,3,2,segunda-feira,0,28,9.268076,0,0,0.27517,64,36,1
153,noite,178,18,21,13,domingo,0,1558,77.120616,3,0,2.289767,3500,33,1
1,noite,10,8,8,6,quinta-Feira,0,10,36.065091,0,0,1.079774,34,91,1
62,noite,65,53,55,42,quinta-Feira,1,344,433.999798,1,6,12.993777,826,439,0
1,noite,47,3,3,1,quinta-Feira,0,0,13.734845,0,1,0.411216,3,13,1
34,noite,79,15,19,11,quinta-Feira,0,161,54.619545,4,0,1.637601,299,98,1
3,tarde,28,1,1,0,quinta-Feira,0,0,4.480438,0,0,0.134332,0,7,1
3,tarde,28,2,2,1,quinta-Feira,0,0,14.830253,0,0,0.44464,4,17,1
2,tarde,41,1,1,1,quinta-Feira,0,0,4.599329,0,0,0.137897,2,1,1
1,manha,22,1,1,1,quinta-Feira,0,0,4.959225,0,0,0.148688,4,7,1
2,madrugada,11,7,8,7,quinta-Feira,0,5,17.583714,1,0,0.527195,13,70,1
1,tarde,29,1,1,1,quarta-feira,0,0,4.540313,0,0,0.136128,14,7,1
4,manha,21,5,5,5,terca-feira,0,26,0,0,0,0,3,0,1
3,noite,95,2,2,2,segunda-feira,0,5,13.216503,0,0,0.396858,62,34,0
1,noite,33,1,1,1,segunda-feira,0,0,3.59727,0,0,0.108017,2,36,1
2,noite,34,2,2,2,segunda-feira,0,0,7.562097,0,0,0.22707,148,41,0
2,tarde,31,1,1,1,segunda-feira,0,0,4.172907,0,0,0.125302,238,7,0
1,noite,51,2,2,2,sabado,0,15,8.65257,0,0,0.259811,28,7,1
8,noite,44,6,7,4,sexta-feira,1,13,13.434016,0,1,0.402775,799,6,1
5,noite,29,2,2,2,sexta-feira,0,34,9.087673,0,0,0.272465,136,35,0
0,noite,54,0,0,0,quinta-Feira,0,0,0,0,0,0,0,0,1
2,noite,40,1,1,1,quinta-Feira,0,0,4.355275,0,0,0.13058,7,38,1
11,tarde,31,6,6,3,quarta-feira,0,80,125.373724,0,0,3.775016,288,118,1
1,noite,33,1,1,1,terca-feira,0,0,4.380376,0,0,0.131896,127,3,0
2,noite,24,2,2,2,terca-feira,0,0,4.52953,0,0,0.136387,131,37,0
2,manha,42,1,1,0,terca-feira,0,0,4.486856,0,0,0.135102,0,8,1
2,madrugada,114,2,5,4,terca-feira,0,0,13.853793,3,0,0.417147,152,19,1
19,noite,366,2,2,2,segunda-feira,0,311,17.555062,0,0,0.528594,765,50,0
2,noite,18,1,1,1,segunda-feira,0,0,4.147184,0,0,0.124874,6,13,1
3,noite,17,1,1,0,segunda-feira,0,0,4.771661,0,0,0.143678,0,2,1
1,noite,14,1,1,1,sabado,0,0,4.467497,0,0,0.135044,19,33,1
3,noite,60,3,3,3,sabado,0,98,13.464298,0,0,0.407001,0,91,1
4,tarde,15,13,13,11,sabado,0,92,76.401528,0,0,2.309488,251,83,0
13,tarde,87,12,12,12,sabado,0,251,35.70518,0,0,1.079307,77,32,1
2,noite,87,1,1,1,sexta-feira,0,0,4.17628,0,0,0.126242,199,35,0
11,noite,90,2,2,2,sexta-feira,0,52,14.166745,0,0,0.428236,48,36,1
1,noite,9,8,8,6,sexta-feira,0,10,34.785541,0,0,1.051506,106,97,1
2,tarde,23,1,1,0,sexta-feira,0,0,9.82181,0,0,0.296895,0,9,0
1,tarde,8,2,2,2,sexta-feira,0,11,8.507613,0,0,0.257169,56,6,1
4,tarde,54,9,9,8,sexta-feira,0,48,38.524769,0,0,1.1568,43,227,1
1,tarde,14,0,12,12,sexta-feira,0,0,57.427572,12,0,1.73593,3880,0,0
1,noite,13,2,2,2,quinta-Feira,0,12,8.999024,0,0,0.272025,24,44,1
5,noite,73,15,15,15,quinta-Feira,0,144,25.927213,0,0,0.778505,79,78,1
11,madrugada,163,8,8,8,quinta-Feira,0,394,80.956431,0,0,2.447279,278,94,0
11,tarde,142,2,2,2,quarta-feira,0,126,42.453372,0,0,1.283357,129,30,1
7,manha,53,4,4,3,quarta-feira,0,58,39.260662,0,0,1.186843,183,47,0
8,noite,24,2,2,1,terca-feira,0,0,4.689249,0,0,0.141756,19,0,1
3,noite,26,2,2,2,terca-feira,0,132,4.060889,0,0,0.122761,6,26,1
1,tarde,30,1,1,1,terca-feira,0,0,4.421553,0,0,0.133664,11,10,0
1,tarde,22,1,1,1,terca-feira,0,0,4.067234,0,0,0.122953,3,13,1
3,tarde,33,2,2,1,segunda-feira,0,0,14.162243,0,0,0.428125,30,6,1
1,madrugada,24,2,2,2,segunda-feira,0,0,4.529857,0,0,0.136938,2,0,0
18,noite,135,6,6,3,domingo,0,63,97.605363,0,0,2.950605,220,154,1
95,noite,164,16,20,15,domingo,0,484,107.615579,4,0,3.23142,2563,58,1
5,noite,66,4,4,4,sabado,0,23,12.368283,0,0,0.373893,32,12,1
6,tarde,95,3,5,3,sabado,1,0,4.878986,1,0,0.147485,243,0,1
5,noite,57,3,3,2,sexta-feira,0,43,8.272939,0,0,0.250057,82,30,0
1,tarde,11,2,2,1,sexta-feira,0,0,9.455403,0,0,0.285798,18,5,1
23,noite,76,6,6,3,quinta-Feira,0,162,46.210206,0,0,1.385458,531,104,1
1,noite,21,1,1,1,quarta-feira,0,0,4.525362,0,0,0.136792,4,4,0
1,noite,16,9,9,9,quarta-feira,0,0,39.84568,0,0,1.204449,59,100,1
1,tarde,5,1,1,0,quarta-feira,0,0,4.566457,0,0,0.138034,0,3,1
7,noite,112,7,7,6,terca-feira,0,0,9.220157,0,0,0.278705,363,17,1
1,noite,8,1,1,0,terca-feira,0,0,4.677037,0,0,0.140789,0,3,0
1,noite,10,1,1,1,terca-feira,0,0,4.318946,0,0,0.130009,8,11,1
1,tarde,48,39,39,39,terca-feira,0,0,51.373469,0,0,1.546451,420,297,1
1,manha,4,1,1,0,terca-feira,0,0,4.428266,0,0,0.133858,0,7,1
2,tarde,14,3,3,3,segunda-feira,0,27,3.917123,0,0,0.118407,36,10,1
17,tarde,14,3,3,2,segunda-feira,0,0,25.386703,0,1,0.767391,10,35,0
23,manha,36,12,14,10,domingo,0,18,4.674667,2,0,0.141306,577,0,1
1,noite,37,6,6,6,terca-feira,0,28,22.684258,0,0,0.683792,29,35,1
3,tarde,83,2,2,2,terca-feira,0,28,13.566711,0,0,0.408965,15,21,1
3,manha,19,2,2,2,domingo,0,59,8.701434,0,0,0.262304,25,28,1
1,noite,6,1,1,0,sexta-feira,0,0,4.480373,0,0,0.135437,0,8,1
3,noite,43,3,3,3,quinta-Feira,0,0,9.406302,0,0,0.284343,36,12,1
0,noite,37,0,0,0,terca-feira,0,0,0,0,0,0,0,0,1
5,noite,21,2,2,2,terca-feira,0,101,3.97722,0,0,0.12023,77,10,1
3,tarde,45,3,3,3,terca-feira,0,18,9.112492,0,0,0.275468,51,22,1
21,manha,68,4,6,6,terca-feira,2,163,13.36724,0,0,0.402936,177,18,1
2,tarde,75,1,1,1,segunda-feira,0,0,0,0,0,0,24,0,1
9,madrugada,36,2,2,2,segunda-feira,0,225,21.499686,0,0,0.650846,0,29,1
1,noite,11,2,2,2,domingo,0,15,0,0,0,0,9,0,1
5,noite,22,8,8,6,domingo,0,58,0,0,0,0,280,0,1
1,noite,22,0,1,0,sabado,0,0,0,1,1,0,0,0,1
2,noite,37,3,3,3,sabado,0,17,13.452311,0,0,0.405518,26,28,0
2,manha,33,2,2,2,sabado,0,19,0,0,0,0,10,0,1
3,manha,71,4,4,2,quinta-Feira,0,24,13.229207,0,0,0.401018,36,24,1
4,tarde,24,3,3,3,quarta-feira,0,17,8.872293,0,0,0.26895,35,5,1
66,madrugada,58,13,23,9,quarta-feira,2,164,0,8,1,0,1050,0,1
2,noite,42,2,2,2,terca-feira,0,0,0,0,0,0,36,0,1
2,noite,89,9,9,9,terca-feira,0,20,0,0,0,0,74,0,1
1,tarde,21,1,1,1,terca-feira,0,0,0,0,0,0,15,0,1
8,noite,45,14,14,12,segunda-feira,0,16,0,0,0,0,357,0,1
27,noite,143,11,12,7,domingo,0,45,9.063267,1,0,0.274736,1218,71,0
2,noite,64,3,3,2,sabado,0,2,0,0,0,0,30,0,1
1,manha,20,2,2,2,sabado,0,14,0,0,0,0,33,0,1
2,noite,22,3,3,3,sexta-feira,0,93,0,0,0,0,2,0,1
8,noite,101,16,18,17,quarta-feira,1,54,68.768457,1,0,2.10754,411,38,0
5,tarde,66,4,4,4,quarta-feira,0,34,0,0,0,0,112,0,1
474,noite,51,24,40,24,domingo,2,2956,390.952468,14,0,11.981734,22876,281,1
21,noite,72,23,23,16,sexta-feira,0,168,22.950348,0,0,0.70337,491,19,1
19,noite,113,9,12,7,quinta-Feira,1,117,13.333941,2,0,0.406354,342,6,1
63,tarde,232,21,25,16,quarta-feira,0,4052,92.065942,4,1,2.809771,100,10,1
4,tarde,39,3,3,2,quarta-feira,0,0,4.497592,0,0,0.137263,141,27,1
18,manha,67,5,7,5,quarta-feira,0,184,17.727564,2,0,0.541031,718,121,0
5,manha,4,1,2,2,quarta-feira,0,0,0,1,0,0,262,0,1
22,noite,38,5,7,5,terca-feira,1,754,26.661525,1,0,0.813688,52,34,1
26,tarde,95,8,19,1,segunda-feira,2,0,8.880188,9,10,0.271019,1,8,1
2,noite,42,6,6,6,domingo,0,9,0,0,0,0,186,0,1
3,tarde,44,1,1,1,sabado,0,0,0,0,0,0,65,0,1
0,tarde,24,0,0,0,sabado,0,0,0,0,0,0,0,0,1
1,tarde,77,1,1,1,sexta-feira,0,0,0,0,0,0,2,0,0
20,manha,250,3,3,3,sexta-feira,0,64,4.678921,0,0,0.143631,295,6,1
0,noite,47,0,0,0,quinta-Feira,0,0,0,0,0,0,0,0,1
5,manha,26,2,2,2,quinta-Feira,0,0,0,0,0,0,892,0,1
4,madrugada,57,10,10,10,quinta-Feira,0,55,35.863969,0,0,1.100941,610,36,1
6,noite,71,2,2,2,quarta-feira,0,13,0,0,0,0,66,0,1
1,noite,25,1,1,1,terca-feira,0,0,4.567882,0,0,0.140226,2,6,1
1,noite,118,1,1,1,segunda-feira,0,0,4.17628,0,0,0.128205,199,76,0
3,manha,32,2,2,2,domingo,0,27,9.150249,0,0,0.280899,27,5,1
2,tarde,47,8,15,11,sabado,7,37,0,0,0,0,289,0,0
6,noite,32,2,2,2,sexta-feira,0,95,0,0,0,0,134,0,1
2,noite,102,0,0,0,sexta-feira,0,0,0,0,0,0,0,0,1
20,madrugada,15,9,13,9,sexta-feira,1,99,0,3,0,0,588,0,1
4,noite,12,3,3,3,quinta-Feira,0,8,0,0,0,0,41,0,0
3,noite,12,3,3,3,quinta-Feira,0,8,0,0,0,0,367,0,0
2,noite,159,1,1,1,quinta-Feira,0,0,0,0,0,0,344,0,0
8,manha,83,3,3,3,quinta-Feira,0,40,0,0,0,0,282,0,1
3,noite,48,2,2,2,quarta-feira,0,14,0,0,0,0,84,0,1
3,noite,20,1,1,1,segunda-feira,0,0,0,0,0,0,12,0,1
1,noite,19,1,1,1,segunda-feira,0,0,0,0,0,0,2,0,1
6,noite,64,2,2,2,domingo,0,0,0,0,0,0,117,0,1
1,tarde,13,2,2,2,domingo,0,9,0,0,0,0,3,0,1
2,tarde,74,2,2,2,domingo,0,2,0,0,0,0,39,0,1
11,tarde,79,8,8,8,domingo,0,109,54.490994,0,0,1.674739,401,60,1
2,tarde,16,2,2,2,domingo,0,0,0,0,0,0,15,0,1
1,tarde,57,1,1,1,domingo,0,0,0,0,0,0,8,0,1
1,noite,29,2,5,5,sabado,0,0,0,3,0,0,2322,0,0
13,tarde,7,35,35,34,sabado,0,4,0,0,0,0,287,0,1
1,tarde,137,1,1,1,sabado,0,0,0,0,0,0,4,0,1
4,madrugada,25,9,9,8,sabado,0,40,14.182391,0,0,0.435859,104,40,1
14,noite,44,4,4,3,quinta-Feira,0,102,35.573292,0,0,1.093256,1022,37,1
4,noite,163,2,2,2,quinta-Feira,0,21,0,0,0,0,43,0,1
2,noite,156,2,2,2,quinta-Feira,0,0,0,0,0,0,311,0,0
9,manha,25,2,2,2,quinta-Feira,0,13,0,0,0,0,60,0,1
5,noite,30,1,1,1,quarta-feira,0,107,4.196782,0,0,0.128975,0,36,1
2,noite,15,8,8,8,segunda-feira,0,52,0,0,0,0,86,0,0
1,tarde,9,2,2,0,segunda-feira,0,0,0,0,0,0,0,0,1
1,tarde,15,1,1,0,segunda-feira,0,0,0,0,1,0,0,0,1
18,tarde,46,0,0,0,segunda-feira,0,0,0,0,0,0,0,0,1
1,tarde,26,1,1,0,segunda-feira,0,0,0,0,1,0,0,0,1
4,manha,15,2,2,2,segunda-feira,0,26,0,0,0,0,0,0,1
1,noite,57,1,1,1,domingo,0,37,0,0,0,0,0,0,1
3,noite,7,2,2,2,domingo,0,0,0,0,0,0,64,0,1
3,noite,19,6,6,6,domingo,0,59,0,0,0,0,34,0,1
2,tarde,94,3,3,2,domingo,0,40,0,0,0,0,76,0,0
60,tarde,49,16,16,13,sabado,0,356,95.256973,0,0,2.927485,1620,65,1
28,tarde,81,8,11,7,sabado,0,56,22.476077,3,0,0.690746,691,35,0
2,madrugada,44,1,1,1,sabado,0,0,0,0,0,0,4,0,1
13,tarde,45,2,2,2,sexta-feira,0,47,4.279983,0,0,0.131535,90,3,0
1,noite,4,1,1,1,quinta-Feira,0,0,0,0,0,0,110,0,0
1,noite,5,1,1,1,quinta-Feira,0,0,0,0,0,0,110,0,0
1,noite,5,1,1,1,quinta-Feira,0,0,0,0,0,0,110,0,0
5,noite,24,24,24,24,quarta-feira,0,0,0,0,0,0,285,0,1
2,noite,12,3,3,3,quarta-feira,0,0,0,0,0,0,49,0,1
1,noite,15,1,1,1,quarta-feira,0,0,0,0,0,0,12,0,0
1,tarde,41,1,1,1,terca-feira,0,0,0,0,0,0,5,0,1
1,tarde,46,2,2,2,terca-feira,0,5,0,0,0,0,4,0,1
3,tarde,27,1,1,0,segunda-feira,0,0,0,0,1,0,0,0,1
9,tarde,16,4,4,4,domingo,0,39,4.542401,0,0,0.139431,430,26,1
5,noite,25,3,3,2,sabado,0,34,0,0,0,0,35,0,1
2,tarde,51,2,2,2,sabado,0,17,4.568507,0,0,0.140233,24,5,1
10,tarde,50,7,7,7,sabado,0,29,67.508381,0,0,2.072202,220,13,1
6,tarde,21,4,4,2,quinta-Feira,0,4,0,0,0,0,23,0,1
7,noite,61,7,7,5,quarta-feira,0,207,39.915659,0,0,1.225208,138,11,1
13,madrugada,111,4,4,3,quarta-feira,0,360,0,0,0,0,263,0,1
4,madrugada,18,4,4,2,terca-feira,0,32,0,0,0,0,95,0,1
22,manha,78,9,9,9,domingo,0,50,4.375285,0,0,0.134299,300,7,1
9,madrugada,22,5,5,4,domingo,0,5,0,0,0,0,81,0,1
4,madrugada,22,4,4,3,domingo,0,5,0,0,0,0,86,0,1
3,tarde,55,3,3,3,sexta-feira,0,49,0,0,0,0,7,0,1
4,madrugada,5,1,1,1,sexta-feira,0,0,0,0,0,0,50,0,1
37,noite,117,9,13,11,quinta-Feira,0,50,0,4,0,0,2433,0,0
4,manha,13,3,4,4,quinta-Feira,0,10,17.328846,1,0,0.531904,208,23,1
2,madrugada,7,13,13,12,quinta-Feira,0,42,0,0,0,0,94,0,1
1,tarde,4,1,1,1,quarta-feira,0,0,0,0,0,0,2,0,1
11,manha,54,3,3,3,quarta-feira,0,0,31.055004,0,0,0.953224,363,18,1
27,noite,27,20,20,20,terca-feira,0,339,211.973238,0,0,6.506457,612,49,1
15,noite,66,5,6,5,quinta-Feira,0,103,34.234569,1,0,1.062945,397,31,0
9,noite,113,3,3,2,quinta-Feira,0,32,0,0,0,0,48,0,1
57,madrugada,152,11,17,11,quinta-Feira,0,589,17.103308,6,0,0.531039,2067,44,0
1,tarde,44,1,2,0,quarta-feira,1,0,0,0,0,0,0,0,1
21,tarde,95,9,9,7,sexta-feira,0,14,0,0,0,0,9039,0,0
3,tarde,85,2,3,2,quinta-Feira,0,583,9.263914,1,0,0.288012,335,16,0
16,manha,84,6,6,4,quinta-Feira,0,65,58.560491,0,0,1.820625,844,18,1
16,tarde,140,2,3,1,quarta-feira,0,0,0,1,1,0,329,0,1
4,madrugada,105,3,3,2,quarta-feira,0,0,0,0,0,0,35,0,0
5,tarde,54,2,2,2,terca-feira,0,70,0,0,0,0,0,0,0
1,tarde,128,1,1,1,segunda-feira,0,0,0,0,0,0,8,0,1
2,manha,16,1,1,0,segunda-feira,0,0,0,0,0,0,0,0,1
1,tarde,37,2,2,2,sabado,0,33,0,0,0,0,37,0,1
3,tarde,45,8,8,8,sabado,0,0,0,0,0,0,275,0,1
1,noite,28,1,1,1,sexta-feira,0,6,0,0,0,0,0,0,1
2,tarde,9,1,1,1,quinta-Feira,0,0,0,0,0,0,5,0,1
1,manha,23,3,3,3,quarta-feira,0,0,0,0,0,0,8,0,1
4,madrugada,89,2,2,2,quarta-feira,0,94,0,0,0,0,4,0,1
15,madrugada,69,7,69,57,quarta-feira,2,1584,294.457679,60,1,8.90209,6428,140,0
1,noite,41,0,0,0,segunda-feira,0,0,0,0,0,0,0,0,1
5,noite,12,2,2,2,segunda-feira,0,38,0,0,0,0,151,0,1
1,tarde,14,1,1,1,segunda-feira,0,0,0,0,0,0,2,0,1
3,noite,40,1,1,0,domingo,0,0,0,0,0,0,0,0,1
1,tarde,45,1,1,0,sexta-feira,0,0,4.777182,0,1,0.144424,0,0,1
1,madrugada,19,1,1,1,quinta-Feira,0,0,0,0,0,0,2,0,1
1,noite,11,1,1,1,quarta-feira,0,0,0,0,0,0,4,0,1
1,tarde,129,7,7,5,quarta-feira,0,40,27.566183,0,0,0.83338,346,71,0
47,tarde,114,12,13,11,quarta-feira,0,408,48.467524,1,0,1.465268,4931,46,1
1,madrugada,17,1,1,1,quarta-feira,0,0,0,0,0,0,6,0,1
1,madrugada,13,2,2,2,quarta-feira,0,10,0,0,0,0,4,0,1
4,noite,14,4,4,2,sabado,0,39,0,0,0,0,16,0,1
5,tarde,63,3,3,2,quinta-Feira,0,18,0,0,0,0,12,0,1
1,manha,115,1,1,1,quarta-feira,0,8,0,0,0,0,0,0,1
1,tarde,25,1,1,1,segunda-feira,0,0,4.380913,0,0,0.133036,90,7,1
1,tarde,20,2,2,2,segunda-feira,0,14,0,0,0,0,10,0,1
38,manha,51,9,11,7,segunda-feira,1,98,94.302506,1,0,2.863699,557,15,1
38,tarde,189,13,15,10,sexta-feira,0,352,22.859219,2,0,0.693129,1238,15,1
3,tarde,34,2,2,2,quinta-Feira,0,24,4.731433,0,0,0.14368,1,8,1
2,noite,35,4,4,4,quarta-feira,0,8,0,0,0,0,35,0,0
1,noite,46,1,1,1,quinta-Feira,0,0,0,0,0,0,71,0,0
4,tarde,27,1,1,1,quinta-Feira,0,0,0,0,0,0,70,0,1
8,tarde,99,4,4,4,quarta-feira,0,54,4.067313,0,0,0.123686,121,8,1
1,tarde,36,6,30,27,quarta-feira,24,0,0,0,1,0,91,0,1
37,tarde,64,3,4,3,domingo,0,202,0,1,0,0,1711,0,0
22,noite,151,12,18,9,sexta-feira,0,169,36.117682,6,1,1.096791,2214,84,1
1,noite,16,2,2,2,quarta-feira,0,1,0,0,0,0,6,0,1
1,noite,15,8,8,8,quarta-feira,0,12,0,0,0,0,58,0,1
2,tarde,127,0,5,5,quarta-feira,0,167,4.407136,5,0,0.134018,169,0,0
3,tarde,37,3,3,3,domingo,0,23,0,0,0,0,69,0,1
13,manha,30,9,16,12,sabado,0,24,18.371597,7,0,0.570418,1642,47,1
3,noite,77,4,4,2,quinta-Feira,0,0,0,0,0,0,192,0,1
27,noite,94,30,31,30,quinta-Feira,0,394,0,1,0,0,340,0,1
1,tarde,34,1,1,1,quinta-Feira,0,0,0,0,0,0,8,0,1
31,tarde,65,7,16,11,quarta-feira,4,921,8.820697,5,0,0.267136,1324,12,1
2,tarde,20,2,2,2,terca-feira,0,13,0,0,0,0,24,0,1
3,tarde,17,2,2,1,segunda-feira,0,0,0,0,0,0,20,0,1
1,tarde,11,2,2,0,segunda-feira,0,0,0,0,0,0,0,0,1
2,madrugada,143,2,2,2,segunda-feira,0,27,0,0,0,0,32,0,1
3,noite,16,3,3,3,domingo,0,8,0,0,0,0,65,0,0
4,noite,99,2,3,3,sabado,0,0,0,1,0,0,181,0,0
1,noite,94,1,1,1,sabado,0,0,0,0,0,0,6,0,1
