@relation 'pulp-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,10,6,12,2,11,15,17,18,16,5,8,9,14,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute description_length numeric
@attribute src_files numeric
@attribute created_at_day_turn {noite,madrugada,tarde,manha}
@attribute files_changed numeric
@attribute src_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute test_churn numeric
@attribute intra_branch {false,true}
@attribute files_added numeric
@attribute files_deleted numeric
@attribute other_files numeric
@attribute status {0,1}

@data
false,1,1,6,0,noite,3,0,5.150397,0.087139,0,false,1,1,3,0
false,3,12,7,0,noite,12,0,90.499805,1.612619,0,false,0,0,0,1
false,1,1,17,0,noite,1,0,4.891299,0.087158,0,false,0,0,0,1
false,1,1,17,0,noite,1,0,4.891299,0.087161,0,false,0,0,0,1
false,1,1,5,1,noite,1,2,4.873388,0.082453,0,false,0,0,0,1
false,1,1,38,1,madrugada,1,4,4.866597,0.082457,0,false,0,0,0,1
false,8,9,10,8,noite,11,623,261.664598,4.433528,219,false,2,0,1,1
false,1,2,13,2,noite,2,2,8.15605,0.138364,7,false,0,0,0,1
false,2,6,20,7,noite,7,455,62.36723,1.059419,575,false,1,0,0,1
false,2,1,15,1,tarde,1,8,9.084227,0.154299,0,false,0,0,0,1
false,3,3,21,3,tarde,3,16,17.553234,0.298147,34,false,0,0,0,0
false,2,1,21,1,tarde,1,16,8.473969,0.143933,0,false,0,0,0,1
false,2,3,46,2,madrugada,6,68,52.471804,0.88999,0,false,3,0,3,1
false,1,2,7,1,madrugada,2,2,9.135975,0.15487,0,false,0,0,0,1
false,1,5,5,5,noite,5,73,24.18844,0.410035,4,false,0,0,0,1
false,1,1,5,0,noite,1,0,4.43338,0.078999,0,false,0,0,0,1
false,1,1,33,1,noite,1,9,4.591747,0.077834,0,false,0,0,0,1
false,2,17,21,14,tarde,17,178,149.386358,2.535942,28,false,0,0,0,1
false,1,2,8,2,noite,2,4,9.458031,0.160557,8,false,0,0,0,1
false,2,2,18,2,noite,2,4,17.45654,0.296337,2,false,0,0,0,1
false,1,1,7,1,noite,1,10,4.962795,0.088433,0,false,0,0,0,1
false,1,2,33,2,tarde,2,51,9.067933,0.161583,0,false,0,0,0,1
false,4,6,13,12,noite,12,1482,181.524528,3.08151,2384,false,6,0,0,0
false,2,1,12,0,tarde,2,0,16.443146,0.279591,0,false,1,0,0,1
false,3,1,123,1,madrugada,1,20,13.216765,0.235513,0,false,0,0,0,1
false,1,4,5,4,noite,4,114,18.265233,0.310118,3,false,0,0,0,1
false,2,4,53,4,noite,4,124,36.747637,0.623924,56,false,0,0,0,1
false,1,1,6,1,noite,1,3,5.27087,0.089492,0,false,0,0,0,1
false,2,9,16,6,noite,9,76,49.269718,0.836531,8,false,0,0,1,1
false,1,2,44,1,noite,2,16,9.380081,0.15926,0,false,0,0,0,1
false,1,1,4,0,tarde,1,0,4.133133,0.07023,0,false,0,0,0,1
false,1,3,9,5,madrugada,5,85,24.264196,0.412577,112,false,2,0,0,1
false,1,3,9,5,madrugada,5,85,24.264196,0.412296,112,false,2,0,0,1
false,1,3,2,3,noite,3,9,13.027494,0.221363,1,false,0,0,0,1
false,2,1,8,1,noite,2,22,18.850461,0.320241,0,false,1,0,0,1
false,1,2,26,2,noite,2,25,9.523097,0.161783,0,false,0,0,0,1
false,1,2,8,1,noite,2,2,9.738331,0.166335,0,false,0,0,0,1
false,1,1,18,0,noite,1,0,4.609458,0.082135,0,false,0,0,1,1
false,1,3,66,7,noite,11,21,45.223165,0.773118,22,false,8,0,6,1
false,1,2,4,2,noite,2,0,9.24112,0.157842,15,false,0,0,0,1
false,1,4,2,4,noite,4,109,18.816743,0.321398,4,false,0,0,0,1
false,1,1,56,1,tarde,1,8,4.66652,0.083151,0,false,0,0,0,1
false,1,1,56,1,tarde,1,8,4.66652,0.079706,0,false,0,0,0,1
false,5,2,10,2,noite,2,71,35.622089,0.634758,0,false,0,0,0,0
false,1,0,4,0,noite,1,0,4.032218,0.072144,0,false,1,0,0,1
false,2,1,7,1,noite,1,28,10.453824,0.178981,0,false,0,0,0,1
false,1,2,43,2,madrugada,2,5,9.509124,0.169565,11,false,0,0,0,1
false,1,2,2,2,tarde,2,87,9.141446,0.156059,1,false,0,0,0,1
false,1,7,2,7,tarde,7,0,35.13127,0.599748,119,false,0,0,0,1
false,3,6,97,11,noite,7,6,82.655184,1.415193,108,false,0,1,2,1
false,2,5,28,8,noite,6,368,53.759745,0.920472,16,false,1,0,0,1
false,2,2,9,1,noite,2,6,18.429619,0.328635,0,false,0,0,1,1
false,1,2,49,0,noite,3,0,14.218007,0.253753,0,false,1,0,3,1
false,1,5,116,6,manha,7,68,27.069275,0.461894,736,false,1,1,1,1
false,3,2,7,2,madrugada,3,108,36.670719,0.625728,0,false,1,0,0,1
false,1,1,24,1,noite,1,2,4.634447,0.079416,0,false,0,0,0,1
false,1,2,24,0,noite,2,0,9.889827,0.168753,0,false,0,0,2,1
false,2,4,28,1,noite,4,4,27.944866,0.478862,0,false,0,0,2,1
false,2,2,27,0,noite,2,0,19.710855,0.336332,0,false,0,0,2,0
false,1,16,5,15,noite,16,32,75.472786,1.287836,0,false,0,0,1,1
false,5,20,118,257,noite,29,805,428.78442,7.201918,3175,false,7,2,4,1
false,1,4,34,4,madrugada,4,20,17.467768,0.311748,76,false,0,0,0,1
false,1,1,39,0,noite,1,0,3.890759,0.069681,0,false,0,0,0,1
false,2,1,5,1,noite,1,4,8.348382,0.148995,0,false,0,0,0,1
false,1,1,9,0,tarde,1,0,4.525784,0.081054,0,false,0,0,0,1
false,1,1,10,0,noite,1,0,4.541719,0.081339,0,false,0,0,0,1
false,1,1,28,0,noite,1,0,4.529684,0.081124,0,false,0,0,0,1
false,1,1,11,0,noite,1,0,4.282779,0.076624,0,false,0,0,0,1
false,1,1,11,0,noite,1,0,4.282779,0.076702,0,false,0,0,0,0
false,1,10,66,10,noite,12,68,55.986646,0.943756,131,false,2,0,0,1
false,5,6,3,7,noite,7,199,72.784167,1.226908,293,false,1,0,0,1
false,1,1,20,1,noite,1,0,4.752852,0.080021,3,false,0,0,0,1
false,2,8,9,9,noite,9,187,73.115959,1.232501,299,false,1,0,0,1
false,1,1,10,0,noite,1,0,5.117017,0.091548,0,false,0,0,0,1
false,16,42,6,76,noite,75,29437,3235.290861,54.535381,32083,false,3,30,6,1
false,3,3,5,3,tarde,3,415,41.484827,0.699286,631,false,0,0,0,1
false,1,6,15,4,tarde,6,4,27.980667,0.471647,25,false,0,0,0,0
false,1,1,12,0,manha,1,0,4.417058,0.079107,0,false,0,0,0,1
false,3,2,31,2,manha,2,16,27.334026,0.460747,38,false,0,0,0,1
false,1,1,14,0,manha,1,0,4.53031,0.081135,0,false,0,0,0,1
false,2,2,8,1,noite,2,14,14.962862,0.252217,0,false,0,0,0,1
false,5,2,44,0,noite,2,0,43.011114,0.725007,0,false,0,0,1,1
false,3,2,57,0,tarde,2,0,27.439216,0.490914,0,false,0,0,0,1
false,2,15,96,12,noite,15,315,141.126195,2.36785,276,false,0,0,0,1
false,3,30,7,36,noite,36,1469,415.266469,6.967358,842,false,0,6,0,1
false,3,3,36,2,madrugada,3,29,43.504178,0.728705,0,false,0,0,0,1
false,1,18,6,18,noite,18,0,87.046904,1.458056,736,false,0,0,0,1
false,4,4,8,4,noite,4,213,67.531826,1.133052,267,false,0,0,0,1
false,1,3,8,3,noite,3,52,13.508054,0.226263,65,false,0,0,0,0
false,1,1,8,1,noite,1,0,3.573336,0.059954,1,false,0,0,0,1
false,2,1,7,0,noite,1,0,9.964412,0.167183,0,false,0,0,1,1
false,1,1,4,1,noite,1,0,4.731253,0.084438,5,false,0,0,0,1
false,1,2,8,2,noite,2,2,7.995116,0.143866,2,false,0,0,0,1
false,1,2,8,2,noite,2,2,7.995116,0.143866,2,false,0,0,0,1
false,1,4,8,4,tarde,4,74,18.35149,0.307904,106,false,0,0,0,1
false,2,1,10,2,manha,2,15,13.314139,0.237819,35,false,1,0,0,1
false,1,8,2,8,noite,8,203,38.702093,0.648275,38,false,0,0,0,1
false,1,2,80,0,noite,4,0,19.359512,0.34611,0,false,2,0,4,1
false,4,3,13,3,tarde,3,142,54.196106,0.909966,335,false,0,0,0,1
false,1,2,40,0,tarde,4,0,19.359512,0.346072,0,false,2,0,4,0
false,4,15,6,14,noite,15,2337,272.336365,4.572595,1943,false,0,0,0,1
false,2,2,14,2,noite,3,46,18.764734,0.33544,4,false,0,1,1,1
false,1,1,19,0,noite,1,0,4.608919,0.082387,0,false,0,0,0,1
false,1,1,9,2,madrugada,3,152,13.960678,0.234409,0,false,2,0,1,1
false,1,13,1,13,noite,13,514,59.471431,0.998566,291,false,0,0,0,0
false,4,6,66,2,tarde,7,7,111.466819,1.875704,0,false,1,0,5,1
false,5,7,9,7,tarde,7,319,143.840233,2.420466,636,false,0,0,0,1
false,3,3,6,0,noite,3,0,32.947598,0.554427,0,false,0,0,0,1
false,4,3,6,4,noite,4,268,75.14308,1.266175,216,false,1,0,0,1
false,1,1,8,0,noite,1,0,4.435496,0.079287,0,false,0,0,0,1
false,3,1,4,0,madrugada,1,0,4.75569,0.085011,0,false,0,0,0,0
false,1,4,57,1,noite,4,3,19.773559,0.333186,0,false,0,0,3,1
false,1,5,15,5,noite,5,19,22.559338,0.380126,21,false,0,0,0,1
false,1,2,68,2,noite,2,23,9.942926,0.177755,57,false,0,0,0,1
false,1,2,20,2,noite,2,3,9.351232,0.15757,12,false,0,0,0,1
false,2,1,7,0,noite,1,0,9.213969,0.164705,0,false,0,0,0,1
false,2,2,8,2,tarde,2,4,13.921944,0.234586,8,false,0,0,0,1
false,1,2,31,2,madrugada,2,7,9.03163,0.161445,12,false,0,0,0,1
false,1,2,8,2,madrugada,2,7,9.03163,0.161463,12,true,0,0,0,1
false,1,1,22,0,noite,1,0,4.304707,0.076949,0,false,0,0,0,1
false,5,2,6,2,noite,2,62,36.863638,0.61925,180,false,0,0,0,1
false,6,28,18,29,noite,30,1202,626.523367,10.52462,4116,false,2,0,0,1
false,2,4,8,7,noite,7,303,47.234367,0.796541,294,false,2,1,0,1
false,2,4,11,0,madrugada,5,0,45.852527,0.820332,0,false,1,0,0,1
false,6,5,63,8,noite,11,1290,214.594102,3.607695,1324,false,4,2,0,1
false,2,3,63,6,noite,9,427,63.703643,1.070968,420,true,4,2,0,1
false,2,2,9,2,noite,2,6,13.876768,0.234012,12,false,0,0,0,1
true,1,1,22,0,noite,1,0,4.304707,0.077095,0,false,0,0,0,1
false,2,2,33,7,noite,7,141,13.460017,0.226089,278,false,0,5,0,1
false,3,9,97,8,madrugada,12,333,88.977372,1.495862,383,false,2,1,0,1
false,2,3,17,3,noite,3,32,28.392005,0.508007,64,false,0,0,0,1
false,1,1,29,0,noite,1,0,4.530503,0.081139,0,false,0,0,0,1
false,1,7,45,6,noite,7,23,31.529295,0.530062,25,false,0,0,1,1
false,2,8,23,8,noite,8,90,63.048742,1.128107,72,false,0,0,0,1
false,1,3,12,3,noite,3,10,13.00099,0.218563,0,false,0,0,0,1
false,1,2,17,2,tarde,2,7,9.03163,0.1616,12,false,0,0,0,1
false,1,2,35,2,tarde,2,7,9.03163,0.15184,12,false,0,0,0,1
false,1,3,128,2,manha,3,2,14.432826,0.258232,34,false,0,0,1,1
false,1,0,6,0,noite,1,0,5.007089,0.090098,0,false,1,0,0,1
false,1,1,9,0,noite,1,0,4.685662,0.083836,0,false,0,0,1,1
false,2,7,12,7,tarde,7,56,65.018613,1.093027,210,false,0,0,0,1
false,1,1,29,0,noite,1,0,4.432243,0.079302,0,false,0,0,0,1
false,3,1,5,0,tarde,1,0,13.738458,0.230957,0,false,0,0,0,1
false,1,1,13,0,tarde,1,0,4.914666,0.08262,0,false,0,0,1,1
false,1,2,45,2,tarde,2,4,9.07828,0.152494,55,false,0,0,0,0
false,1,1,4,0,tarde,2,0,4.794527,0.080537,0,false,0,1,0,1
false,3,8,8,5,tarde,8,72,80.355632,1.437612,0,false,0,0,0,1
false,1,3,8,0,tarde,3,0,12.540621,0.210654,0,false,0,0,0,0
false,1,10,13,1,noite,10,16,49.078597,0.879008,0,false,0,0,0,1
false,1,1,15,0,noite,1,0,4.577806,0.076899,0,false,0,0,0,1
false,5,6,30,6,noite,6,389,129.354809,2.172934,552,false,0,0,0,1
false,1,2,13,2,noite,3,22,12.889256,0.216804,19,false,1,0,0,1
false,1,1,14,1,noite,1,8,4.601267,0.077396,0,false,0,0,0,1
false,2,2,83,2,noite,2,14,17.50134,0.313144,6,false,0,0,0,1
false,1,1,23,0,noite,1,0,5.135785,0.086519,0,false,0,0,1,1
false,3,2,141,0,madrugada,2,0,5.277005,0.088896,0,false,0,0,1,1
false,2,1,7,0,noite,1,0,9.051352,0.152478,0,false,0,0,0,1
false,1,0,5,0,noite,1,0,4.88609,0.082378,0,false,1,0,1,1
false,2,1,22,0,noite,1,0,9.713158,0.16376,0,false,0,0,0,0
false,2,1,22,0,madrugada,1,0,10.080737,0.180548,0,false,0,0,0,1
false,3,22,95,25,noite,26,1086,325.483575,5.48759,1892,false,2,2,1,1
false,9,8,16,11,noite,14,9918,245.808488,4.144283,16875,false,4,2,0,1
false,2,1,11,0,noite,1,0,9.184032,0.164487,0,false,0,0,0,1
false,2,2,7,0,madrugada,2,0,13.761652,0.24763,0,false,0,0,0,0
false,2,2,77,1,noite,2,58,18.875348,0.337741,0,false,0,0,1,1
false,4,6,4,6,noite,7,569,68.858968,1.160937,842,false,0,1,0,1
false,1,1,7,1,noite,1,3,4.342366,0.073211,0,false,0,0,0,1
true,1,2,35,7,madrugada,7,137,9.122523,0.153713,274,false,0,5,0,1
false,2,1,14,1,noite,1,17,9.452497,0.159273,0,false,0,0,0,1
false,2,1,5,1,noite,1,11,10.24111,0.172562,0,false,0,0,0,1
false,1,6,19,8,noite,8,183,32.789089,0.552493,83,false,1,1,0,1
false,1,2,28,2,madrugada,2,2,8.784277,0.148014,2,false,0,0,0,1
false,3,4,3,7,noite,8,132,40.831371,0.688004,250,false,2,2,0,1
false,1,1,49,1,madrugada,1,2,4.749036,0.080141,0,false,0,0,0,0
false,2,1,7,0,noite,1,0,9.133761,0.163833,0,false,0,0,0,1
false,1,1,11,0,noite,1,0,5.169468,0.092725,0,false,0,0,0,1
false,4,18,88,17,noite,21,609,60.255539,1.080807,823,false,3,0,1,1
false,14,11,21,10,tarde,13,15562,553.505422,9.339057,22655,false,2,0,0,1
false,3,5,14,8,noite,8,622,96.253924,1.624051,1077,false,2,1,0,1
false,2,11,57,12,noite,14,554,0,0,712,false,3,0,1,0
false,1,1,8,0,noite,1,0,5.1276,0.091978,0,false,0,0,0,1
false,1,1,9,0,noite,1,0,4.563935,0.081867,0,false,0,0,0,1
false,4,2,11,0,noite,2,0,29.455272,0.527875,0,false,0,0,1,1
false,1,2,2,2,noite,2,14,9.630128,0.162482,1,false,0,0,0,1
false,1,1,4,1,noite,1,5,4.525212,0.07635,0,false,0,0,0,1
false,1,5,2,5,noite,5,60,24.150617,0.407475,79,false,0,0,0,1
false,2,2,12,0,tarde,4,0,9.115296,0.163355,0,true,1,1,4,1
false,1,1,6,0,tarde,1,0,4.720972,0.08495,0,false,0,0,0,0
false,1,1,9,0,madrugada,1,0,4.607219,0.082643,0,false,0,0,0,0
false,1,1,9,0,madrugada,1,0,4.607219,0.082903,0,false,0,0,0,0
false,1,1,6,0,tarde,1,0,3.784822,0.067891,0,false,0,0,1,1
false,1,1,34,0,madrugada,1,0,4.626181,0.082983,0,false,0,0,0,1
false,2,1,7,0,madrugada,1,0,9.252363,0.165967,0,false,0,0,0,0
false,1,1,8,0,madrugada,1,0,4.693692,0.084194,0,false,0,0,0,0
false,2,2,29,0,madrugada,4,0,9.320684,0.16689,0,true,1,1,4,1
false,2,2,51,2,madrugada,2,28,17.679569,0.298036,20,false,0,0,0,1
false,2,2,68,2,noite,2,28,17.681392,0.298067,20,false,0,0,0,0
false,2,1,9,0,noite,1,0,4.577791,0.082044,0,false,0,0,0,1
false,1,1,21,1,tarde,2,615,4.019178,0.072032,0,false,0,1,1,1
false,1,19,2,19,manha,19,231,86.259493,1.451556,93,false,0,0,0,1
false,1,6,9,5,tarde,6,34,25.932982,0.464334,0,false,0,0,0,1
false,2,2,172,2,madrugada,2,142,8.958349,0.160398,325,false,0,0,0,1
false,1,1,10,0,madrugada,1,0,5.072448,0.085356,0,false,0,0,1,1
false,1,3,2,3,madrugada,3,20,14.108434,0.237407,18,false,0,0,0,1
false,5,13,273,5,noite,13,124,40.68623,0.684639,78,false,0,0,3,1
false,1,1,2,1,noite,1,189,4.420822,0.07439,0,false,0,0,0,1
false,1,6,12,5,noite,6,34,25.932982,0.464767,0,false,0,0,0,1
false,1,3,2,3,madrugada,3,24,13.597231,0.228799,6,false,0,0,0,1
false,1,2,65,2,noite,2,16,9.163994,0.154202,0,false,0,0,0,1
false,2,2,16,2,noite,2,12,17.189324,0.289243,22,false,0,0,0,1
false,1,5,10,5,noite,5,67,22.696249,0.406361,28,false,0,0,0,1
false,1,2,55,0,madrugada,2,0,8.245464,0.147629,0,false,0,0,2,1
false,3,9,26,1,madrugada,9,12,131.602433,2.214449,0,false,0,0,8,1
false,1,3,2,3,noite,3,86,13.934697,0.234476,44,false,0,0,0,1
false,2,2,19,1,noite,2,4,17.326875,0.310521,0,false,0,0,0,1
false,1,1,11,0,noite,1,0,4.893697,0.087702,0,false,0,0,0,1
false,1,1,30,1,madrugada,1,4,4.914014,0.082687,0,false,0,0,0,1
false,1,1,8,0,noite,1,0,4.64571,0.083596,0,false,0,0,0,1
false,1,2,17,2,noite,2,34,9.461973,0.169571,18,false,0,0,0,1
false,2,1,18,0,noite,1,0,9.625921,0.172345,0,false,0,0,0,1
false,1,1,26,1,madrugada,1,2,4.597735,0.077367,0,false,0,0,0,1
false,3,3,8,0,madrugada,3,0,42.896079,0.771883,0,false,0,0,0,1
false,1,9,2,9,madrugada,9,297,42.267418,0.712367,510,false,0,0,0,1
false,1,1,10,0,noite,1,0,4.841357,0.086684,0,false,0,0,1,1
false,1,1,6,1,noite,1,5,4.632391,0.078325,0,false,0,0,0,1
false,1,2,2,2,noite,2,3,8.239304,0.139328,2,false,0,0,0,1
false,1,4,2,4,noite,4,198,18.118382,0.306385,7,false,0,0,0,1
false,1,1,24,0,noite,2,0,9.592876,0.162352,0,false,1,0,2,1
false,1,4,2,4,noite,4,42,19.269335,0.326118,6,false,0,0,0,1
false,7,4,106,6,madrugada,6,2588,112.199347,1.89892,3908,false,2,0,0,1
false,2,2,30,0,noite,4,0,9.13519,0.163721,0,true,1,1,4,1
false,2,2,3,3,noite,3,0,9.300568,0.157403,60,false,1,0,0,1
false,2,2,4,0,noite,4,0,9.129817,0.163625,0,true,1,1,4,1
false,2,2,2,0,noite,4,0,9.129817,0.15476,0,true,1,1,4,1
false,1,1,43,1,madrugada,1,0,5.074261,0.086014,13,false,0,0,0,1
false,1,1,19,0,madrugada,1,0,5.05122,0.085532,0,false,0,0,1,1
false,2,1,3,2,madrugada,1,0,4.836573,0.081897,77,false,0,0,0,1
false,2,9,38,7,noite,9,39,83.850442,1.501574,0,false,0,0,2,1
false,3,6,6,5,madrugada,8,63,58.319595,0.986488,115,false,2,0,0,1
false,1,1,40,1,noite,1,2,4.499023,0.076013,0,false,0,0,0,1
false,2,4,49,8,noite,6,0,18.9968,0.320959,214,false,2,0,0,1
false,1,1,11,1,noite,1,3,4.202254,0.070999,0,true,0,0,0,1
false,2,1,15,1,noite,1,10,8.734562,0.147574,0,false,0,0,0,1
false,4,19,10,19,noite,19,34,197.575608,3.338123,526,false,0,0,0,1
false,3,11,130,12,manha,12,0,109.890472,1.856646,1205,false,0,1,0,1
false,1,1,23,1,madrugada,1,3,4.202254,0.070999,0,false,0,0,0,1
false,3,10,40,6,madrugada,12,281,164.675399,2.78226,409,false,2,0,0,1
false,1,4,26,4,madrugada,6,35,27.857418,0.470663,198,false,2,0,0,1
false,1,14,6,13,noite,14,26,65.86377,1.179473,0,false,0,0,1,1
false,4,14,229,15,madrugada,15,296,249.441112,4.211389,634,false,0,1,0,1
false,1,1,7,0,madrugada,1,0,4.695578,0.079277,0,false,0,0,0,1
false,1,1,26,0,madrugada,1,0,4.285368,0.076741,0,false,0,0,1,1
false,2,1,31,0,noite,1,0,8.570736,0.144702,0,false,0,0,1,1
false,1,1,2,10,noite,3,0,4.926023,0.083159,626,false,1,1,0,1
false,17,11,3,14,tarde,14,3807,520.801195,8.791971,3786,false,2,1,0,1
false,2,1,5,0,noite,1,0,9.017007,0.152139,0,false,0,0,0,1
false,1,0,2,1,noite,0,0,0,0,25,false,0,0,0,1
false,4,2,22,0,madrugada,4,0,9.089126,0.162893,0,true,1,1,4,1
false,1,1,14,1,noite,1,15,4.453763,0.075373,0,false,0,0,0,1
false,5,3,4,7,noite,7,678,73.894468,1.250551,728,false,2,2,0,1
false,1,0,2,1,noite,0,0,0,0,49,false,0,0,0,1
false,1,0,7,0,noite,1,0,0,0,0,false,0,1,0,1
false,1,0,5,0,noite,1,0,3.961929,0.071046,0,false,1,0,0,1
false,1,2,24,2,madrugada,2,5,8.786377,0.15725,3,false,0,0,0,1
false,4,3,8,6,noite,6,784,54.761867,0.926765,696,false,2,1,0,1
false,3,1,9,1,manha,1,0,4.742344,0.080257,76,false,0,0,0,1
false,1,0,2,6,manha,1,0,0,0,154,false,1,0,0,1
false,2,1,4,2,manha,2,0,9.467567,0.160205,285,false,0,1,0,1
false,7,6,11,7,madrugada,8,654,105.833023,1.790846,1329,false,2,0,0,1
false,1,2,2,14,madrugada,6,0,14.558307,0.246347,1973,false,3,1,0,1
false,1,1,2,0,madrugada,1,0,4.701035,0.084302,0,false,0,0,1,1
false,2,3,4,2,noite,5,19,23.967965,0.429083,0,false,0,2,3,1
false,6,10,8,10,noite,10,699,145.90586,2.465043,867,false,0,0,0,1
false,1,1,11,0,noite,1,0,3.529852,0.063194,0,false,0,0,0,1
false,1,1,12,1,noite,1,2,4.47022,0.075525,0,false,0,0,0,1
false,2,2,2,0,noite,4,0,9.300244,0.1665,0,true,1,1,4,1
false,3,2,5,2,tarde,2,24,27.409975,0.463103,39,false,0,0,0,1
false,1,2,12,1,madrugada,2,1,9.835846,0.176086,0,false,0,0,1,1
false,3,1,6,0,madrugada,1,0,14.371379,0.25729,0,false,0,0,0,1
false,1,1,27,0,noite,1,0,4.575769,0.081919,0,false,0,0,0,1
false,3,2,26,2,noite,2,4,13.552859,0.228953,4,false,0,0,0,1
false,2,5,13,3,tarde,5,46,48.186302,0.862671,104,false,0,0,0,1
false,1,0,4,1,noite,0,0,0,0,59,false,0,0,0,1
false,2,2,26,2,noite,2,4,18.302133,0.32766,300,true,0,0,0,1
false,1,0,4,2,madrugada,1,0,0,0,15,false,1,0,0,1
false,1,2,13,2,noite,2,13,9.613399,0.172257,15,false,0,0,0,0
false,1,0,4,2,noite,0,0,0,0,38,false,0,0,0,1
false,2,2,9,2,madrugada,2,17,17.35267,0.310319,24,false,0,0,0,1
false,1,2,9,2,madrugada,2,10,8.680787,0.145966,12,false,0,0,0,0
false,1,1,14,1,noite,1,2,4.594584,0.077269,0,false,0,0,0,1
false,1,0,4,1,noite,0,0,0,0,19,false,0,0,0,1
false,2,3,11,1,madrugada,4,56,33.989504,0.609037,0,false,1,0,1,1
false,1,1,9,0,noite,1,0,4.734508,0.084835,0,false,0,0,0,1
false,1,1,9,0,noite,1,0,4.734508,0.083454,0,false,0,0,0,1
false,1,2,8,2,noite,2,20,8.951692,0.1604,28,false,0,0,0,1
false,1,0,4,1,noite,0,0,0,0,30,false,0,0,0,1
true,3,2,9,2,tarde,2,60,26.855077,0.479814,84,false,0,0,0,1
false,1,6,19,11,manha,11,655,27.798649,0.48956,769,false,0,5,0,1
false,1,1,39,0,madrugada,2,0,4.832458,0.086511,0,false,0,1,2,1
false,1,0,4,1,noite,0,0,0,0,23,false,0,0,0,1
false,1,1,22,1,noite,1,4,3.947327,0.070528,0,false,0,0,0,1
false,1,7,5,7,noite,7,16,29.298217,0.515982,8,false,0,0,0,1
false,7,4,3,7,tarde,7,1559,108.789125,1.915928,1998,false,2,1,0,1
false,1,0,4,4,madrugada,2,0,0,0,43,false,2,0,0,1
false,1,2,11,4,noite,4,102,18.484679,0.325538,171,false,2,0,0,0
false,67,23,22,36,noite,57,2267,566.482513,10.13387,2643,false,28,6,3,1
false,3,7,14,7,noite,7,158,32.655672,0.575106,214,false,0,0,0,1
false,64,23,100,36,noite,57,2211,505.959897,9.051174,2573,true,28,6,3,1
false,1,4,6,4,noite,4,62,18.700995,0.329349,99,false,0,0,0,1
false,1,1,6,1,tarde,1,0,4.691033,0.082615,80,false,0,0,0,1
false,1,2,8,2,madrugada,2,0,9.329711,0.164308,110,false,0,0,0,1
false,1,7,28,7,madrugada,7,105,33.459693,0.599015,105,false,0,0,0,1
false,2,4,3,7,noite,8,99,23.556137,0.413497,103,false,0,4,0,1
false,250,165,6,138,noite,177,2505,1219.337484,21.400803,1593,true,11,1,24,1
false,1,0,4,1,noite,0,0,0,0,41,false,0,0,0,1
false,1,1,28,0,noite,1,0,4.501392,0.080587,0,false,0,0,1,1
false,3,5,38,4,madrugada,5,158,22.874648,0.409516,236,false,0,0,1,1
false,2,2,12,2,noite,2,22,5.094957,0.091033,0,false,0,0,0,0
false,1,0,4,3,noite,2,0,0,0,29,false,2,0,0,1
false,2,1,8,0,noite,1,0,8.951031,0.160247,0,false,0,0,1,1
false,7,4,26,4,tarde,4,1745,75.028583,1.318992,2523,false,0,0,0,1
false,3,1,57,1,tarde,1,28,13.571225,0.242479,0,false,0,0,0,1
false,2,0,4,2,noite,1,0,0,0,103,false,1,0,0,1
false,5,2,9,4,noite,4,886,68.164263,1.198318,815,false,2,0,0,1
false,2,1,44,0,tarde,1,0,4.487261,0.080273,0,false,0,0,1,0
false,2,4,7,4,madrugada,4,26,26.867824,0.481001,66,false,0,0,0,1
false,2,2,6,0,noite,2,0,14.204412,0.254299,0,true,0,0,2,1
false,2,2,6,0,noite,2,0,14.188703,0.254013,0,true,0,0,2,1
false,1,0,4,1,noite,0,0,0,0,81,false,0,0,0,1
false,4,2,8,2,noite,2,0,22.277136,0.398025,70,false,0,0,0,0
false,1,1,8,1,tarde,1,0,4.171623,0.073455,2,false,0,0,0,1
false,1,0,7,0,madrugada,2,0,7.925157,0.141763,0,false,2,0,0,1
