@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quinta-Feira,domingo,quarta-feira}
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {false,true}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {buchgr,normanmaurer,maxwindiff,Scottmitch,mm-binary,vietj,daschl,trustin,windie,kerumai,qiangjinjiu,johnou,CodingFabian,jamel,cnapagoda,guidomedina,Spikhalskiy,nmittler,rtimush,mosesn,blucas,Karry,jchambers,jiafu1115,travishaagen,alkemist,liuzhengyang,lovesea42,huguesb,ejona86,houdejun214,MediumOne,slandelle,ifesdjeen,yetisno,ferrybig,cdancy,NiteshKant,earthling,jza70,louxiu,technocoreai,xkr47,Apache9,zsxwing,skyao,hepin1989,eantaev,rayh176,PierreCoquentin,lukehutch,pieteradejong,jakubjanecek,Underbalanced,louiscryan,sbtourist,develar,ninja-,slachiewicz,loolooyyyy,merlimat,zhangshun2014,hgl888,rdicroce,jroper,jenskordowski,Adam-,silvaran,mubarak,serioussam,fratboy,sverkera,kvr000,mrb-twx,tomasol,vargarob,eincs,myArea51,sja,chrisprobst,grgvineet,rkapsi,yawkat,ioanbsu,djchen,wangzhiheng,sunng87,darabos,FeiWongReed,tomaszc,flozano,glennleidy,JungMinu,hamzaxx,syucream,0mok,woshilaiceshide,atellwu,mikkokar,jedesah,andyHa,clebertsuconic,ruslansennov,rovarga,robinst,idelpivnitskiy,fredericBregier,jestan,Alwayswithme,lime62,ThomasLau,benevans,jingene,d-t-w,garretwu,leogomes,ddossot,pdalpra,wouterhund,luciferous,robertpanzer,tbocek,opinali,jpinner,danbev,casidiablo,lhkzh,yhleeus,ngocdaothanh,mcraveiro,andreipet,sammychen105,elad-yosifon,adriancole,reflection,gariev,dittos,wf2030,beckje01,MichaelScofield,zcourts,ysammy,Pyrolistical,grahamedgecombe,fbarberamzn,heinousjay,timboudreau,jongyeol,jakobbuchgraber,naude-r,gitter-badger,afredlyj,amuniz,g-eorge,Matthias247,CruzBishop,jverce,bk1te,thobbs,pat2013,lw346,profer,bigrasjf,bfritz,youngero,dkocher,kichik,marekjelen,ylgrgyq,plucury,mikereedell,schulzp,zhuguowei01,WillemJiang,zw1127,onlychoice,Scottmitch1,notz,kangjunwei,nitsanw,gaol,xmxsuperstar,michaelklishin,perfectid,houyanjun,alepar,fboucher38,philbaxter,Lekanich,belliottsmith,dns,54k,j3h,jiangzezhou1989,dhanaraj0,WhiteTrashLord,jjYBdx4IL,ctron,jkeys089,mkrueger92,mousom,dragonsinth,tblongjia,died103times,anilsaldhana,tea-dragon,xhumanoid,CoNDoRip,itzg,jbertram,bucjac,aaronriekenberg,PhantomJin,m0wfo,nisihara562,JatinderSingh,andrewgaul,cmcmaugh,xfrag,vschafer,swankjesse,stIncMale,sskachkov,MiddleBen,mleventi,veebs,chenxiuheng,wgallagher,milenkovicm,igstan,arianitu,koen-serry,danielnorberg,BabyDuncan,smiera,nikolajovanovic,craigday,d4r7hk3rm17,mkjellman,lospejos,darionyaphet,okapies,planerist,ANorwell,velmurugan-0186,mhgrove,gsoltis,quickwango,aledale,goaway,radimch,sofent,jwils,matlach,tsingxu,mbakkar,ssilverman,kxbmap,golovnin,alainw,TonyRice,diginori,menacher,irelandKen,razvan-jurca,shreyharia,Andrei-Pozolotin,ryanobjc,siteware,michielbaird,andrewcox,georgecao,Melon1017,infynyxx,adamv,mauricio,hgschmie,haremyak,EugenDueck,lucky,kryptonics411,mcaserta,justinsb,cloudaloe,md-5,carrot-garden,gamlerhart,ming13,matterkkila,barkbay,broach,jeje,glynnm,anathan,stefanmk,bartex80,macer1,arya,matzew,tsuna,jaens,mheath,dantran,coltnz,ytfei,ankurcha,alex-berger,obergner,AtKaaZ,losipiuk,sprsquish,illicitonion,jfallows,jamestyrrell,izstas,gbehrmann,tianjiaguo66,94c3,spullara,mattiasrosberg,boldt,echarles,jabley,trask,cgbystrom,jrask,zhen9ao,transistorize,palmerabollo,rshelley,chavdar,mariusaeriksen,valodzka,motlin,jeffgriffith,evnm,coderunner,pfisterer,nibin,reines,fbarber,danbim,aperepel,waywardmonkeys,Rogiel,iainmcgin,wg,antlen}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {false,true}
@attribute watcher_project {false,true}
@attribute req_follows_integrator {true,false}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
terca-feira,noite,false,false,false,49,1,0,0,1,1,1,0,0,0,11,4.855572,0.061954,1,1,0.001149,0,1,1223,0.47915,0.082759,121422,331.29087,13.588971,35.883118,3581,27,1512,47,travis,daschl,22,0.272727,102,1,2267,false,false,false,false,3,14,0,0,3,1,0,0
segunda-feira,tarde,false,false,true,64,3,2,0,0,2,2,0,0,1353,741,30.791487,0.426639,0,0,0,0,2,1222,0.478723,0.083529,112028,293.033884,12.416539,31.286821,3575,27,1511,51,travis,trustin,51,0.686275,533,12,1826,true,true,false,false,112,387,40,144,301,25,2,1
quinta-Feira,madrugada,false,false,false,58,1,0,0,1,1,1,0,0,10,0,4.46526,0.062115,2,2,0.002326,0,9,1221,0.478296,0.081395,110955,294.497769,12.518589,31.571358,3562,27,1506,61,travis,beckje01,0,0,49,49,1732,false,false,true,false,0,0,0,0,3,0,1,1
terca-feira,madrugada,false,false,true,98,1,1,0,5,6,6,0,0,212,0,27.877013,0.498197,14,10,0.00681,1,2,1212,0.476898,0.091941,89128,290.469886,12.420339,31.830626,3553,27,1504,60,travis,normanmaurer,213,0.492958,453,12,1530,true,true,false,false,88,423,81,539,242,15,0,1
sexta-feira,noite,false,false,true,39,1,1,0,3,4,4,0,0,35,96,18.392727,0.32951,0,0,0,0,6,1204,0.475083,0.09009,88491,292.25571,12.475845,31.958052,3545,27,1501,68,travis,normanmaurer,205,0.482927,453,12,1527,true,true,true,false,92,412,61,539,255,15,0,0
sexta-feira,tarde,false,false,false,103,52,1,0,13,14,13,0,0,1643,1488,106.115801,1.478968,8,4,0.00226,0,31,1203,0.474647,0.090395,110318,295.962581,12.56368,31.672075,3545,27,1501,64,travis,danbev,29,0.37931,31,8,1533,true,true,false,false,6,49,14,12,83,0,0,1
sexta-feira,tarde,false,false,true,121,2,2,0,9,11,10,0,1,2105,20,102.283317,1.832429,15,9,0.00113,0,8,1202,0.47421,0.090395,88491,292.25571,12.475845,31.958052,3545,27,1501,65,travis,normanmaurer,204,0.480392,453,12,1527,true,true,false,false,92,410,60,538,255,15,1,1
sexta-feira,tarde,false,false,true,100,1,0,0,1,1,1,0,0,26,0,4.390953,0.078665,0,0,0,0,2,1201,0.474604,0.09545,88491,292.25571,12.475845,31.958052,3545,27,1501,59,travis,normanmaurer,203,0.482759,453,12,1527,true,true,false,false,92,409,59,538,256,15,0,0
sexta-feira,tarde,false,false,true,111,3,0,0,10,10,10,0,0,616,0,36.964709,0.662231,2,2,0,0,11,1200,0.474167,0.09545,88491,292.25571,12.475845,31.958052,3545,27,1501,62,travis,normanmaurer,202,0.480198,453,12,1527,true,true,false,false,92,406,58,538,256,15,0,1
sexta-feira,tarde,false,false,true,76,1,0,0,1,1,1,0,0,42,0,4.674605,0.083747,5,5,0.005549,0,2,1198,0.474124,0.09545,88491,292.25571,12.475845,31.958052,3544,27,1501,59,travis,normanmaurer,200,0.48,453,12,1527,true,true,false,false,92,403,56,538,256,15,0,1
sexta-feira,tarde,false,false,true,58,1,0,0,2,2,2,0,0,3,10,9.425901,0.168867,1,1,0.00111,0,1,1196,0.47408,0.09545,88491,292.25571,12.475845,31.958052,3544,27,1501,59,travis,normanmaurer,198,0.479798,453,12,1527,true,true,false,false,92,402,54,538,256,15,4394,1
sexta-feira,tarde,false,false,true,101,8,0,0,8,8,8,0,0,360,683,54.694111,0.979858,3,2,0,0,17,1195,0.474477,0.09545,88491,292.25571,12.475845,31.958052,3544,27,1501,63,travis,normanmaurer,197,0.482234,453,12,1527,true,true,false,false,92,401,53,538,256,15,0,0
sexta-feira,tarde,false,false,true,41,6,3,0,4,7,7,0,0,1681,543,168.513548,3.018959,4,3,0.00111,0,7,1194,0.474037,0.09545,88491,292.25571,12.475845,31.958052,3544,27,1501,60,travis,normanmaurer,196,0.479592,453,12,1527,true,true,false,false,92,400,52,538,256,15,0,1
sexta-feira,tarde,false,false,true,106,1,0,0,2,2,2,0,0,4,16,8.905137,0.159538,2,1,0.00111,0,2,1192,0.473993,0.09545,88491,292.25571,12.475845,31.958052,3544,27,1501,59,travis,normanmaurer,194,0.479381,453,12,1527,true,true,false,false,92,397,50,538,256,15,1,1
quarta-feira,madrugada,false,false,false,32,1,0,0,1,1,0,0,1,0,0,4.870288,0.067878,7,7,0.007659,0,0,1191,0.473552,0.102845,110318,296.007904,12.56368,31.672075,3537,27,1498,48,travis,Scottmitch,65,0.107692,36,9,556,true,true,false,false,88,912,99,757,131,46,-1,1
terca-feira,noite,false,false,false,58,2,0,0,1,1,0,0,1,0,0,9.135161,0.117342,8,8,0.008724,0,2,1190,0.47395,0.104689,118966,333.986181,13.76864,36.287679,3534,27,1498,49,travis,Scottmitch,64,0.109375,36,9,556,true,true,false,false,88,908,97,762,129,46,0,0
terca-feira,manha,false,false,false,54,2,0,0,2,2,2,0,0,26,0,18.204287,0.419594,0,0,0,0,4,1189,0.474348,0.109544,62277,241.790709,11.946626,29.850507,3533,27,1498,49,unknown,MichaelScofield,0,0,7,6,1215,true,true,false,false,1,0,0,0,2,0,46,0
segunda-feira,noite,false,false,false,57,2,0,0,6,6,6,0,0,120,0,52.770454,0.677843,7,4,0.003215,0,1,1188,0.474747,0.116827,118942,333.296901,13.754603,36.278186,3533,26,1497,64,travis,Scottmitch,63,0.111111,36,9,555,true,true,true,false,88,914,96,779,126,46,0,0
segunda-feira,noite,false,false,false,8,3,0,0,2,2,2,0,0,4,16,18.655563,0.239633,1,1,0.001074,0,5,1187,0.475147,0.117078,118942,333.296901,13.754603,36.278186,3533,26,1497,49,travis,zcourts,4,0.25,35,92,1360,true,true,false,false,3,4,0,0,4,0,3,0
domingo,tarde,false,false,false,18,2,0,0,2,2,2,0,0,4,18,17.573391,0.225873,6,5,0.005371,0,3,1186,0.475548,0.119227,118277,340.784768,13.831937,36.482156,3525,25,1496,49,travis,leogomes,3,0.666667,17,32,2039,true,false,false,false,0,0,0,0,3,0,1,0
domingo,tarde,false,false,true,163,1,1,0,2,3,43,0,2,20,0,13.622287,0.175089,3,2,0,0,2,1185,0.475949,0.119612,118277,340.784768,13.831937,36.482156,3525,24,1496,48,travis,trustin,50,0.7,533,12,1811,true,true,false,false,108,344,32,118,320,25,3,0
sexta-feira,noite,false,false,false,79,1,0,0,1,1,1,0,0,0,2,4.587748,0.058966,4,4,0.004357,0,2,1184,0.476351,0.123094,118277,340.429669,13.831937,36.499066,3520,24,1494,48,travis,Scottmitch,62,0.112903,36,9,552,true,true,false,false,91,954,98,908,129,46,1,0
sexta-feira,noite,false,false,false,76,2,0,0,1,1,1,0,0,0,4,8.15309,0.104792,10,10,0.010905,0,3,1183,0.476754,0.123228,118277,340.429669,13.831937,36.499066,3520,24,1494,48,travis,Scottmitch,61,0.114754,36,9,552,true,true,false,false,91,953,97,908,128,46,0,0
sexta-feira,noite,false,true,false,88,3,1,0,4,5,5,0,0,53,435,47.46322,0.610429,3,3,0,0,7,1182,0.477157,0.122137,118237,340.299568,13.819701,36.494498,3520,24,1494,57,travis,ysammy,3,0,0,5,1242,true,false,false,false,4,8,3,1,14,0,0,0
sexta-feira,noite,false,false,false,27,2,0,0,1,1,1,0,0,4,0,8.864848,0.114012,1,1,0.001091,0,1,1181,0.477561,0.122137,118237,340.299568,13.819701,36.494498,3520,24,1494,48,travis,ysammy,2,0,0,5,1242,true,false,true,false,4,8,2,1,14,0,2,0
sexta-feira,noite,false,false,false,230,12,16,0,6,22,20,0,0,6356,5045,235.451874,3.285967,1,1,0,0,19,1180,0.477966,0.122673,109588,302.560499,12.61087,31.846553,3520,24,1494,59,travis,slandelle,1,0,111,4,1277,true,true,false,false,4,10,0,0,2,0,2,0
sexta-feira,tarde,false,false,false,42,2,0,0,1,1,1,0,0,10,0,10.213487,0.131357,9,9,0.009879,0,7,1179,0.478372,0.122942,118237,340.299568,13.819701,36.494498,3519,23,1494,47,travis,Scottmitch,60,0.116667,36,9,552,true,true,false,false,91,950,96,908,129,46,2,0
sexta-feira,tarde,false,false,false,54,2,24,0,0,24,24,0,0,4066,438,230.455245,4.135783,0,0,0,0,10,1178,0.478778,0.123212,87759,300.573161,12.545722,32.190431,3519,23,1494,74,travis,ngocdaothanh,11,0.818182,210,73,2405,true,true,false,false,3,8,0,0,1,0,0,0
quinta-Feira,manha,false,false,false,46,1,0,0,13,13,13,0,0,70,13,57.075231,0.734063,29,13,0.005741,0,2,1177,0.479184,0.121699,118159,338.696164,13.794971,36.374715,3511,22,1493,49,travis,Scottmitch,59,0.118644,36,9,551,true,true,false,false,90,948,96,896,125,46,204,0
quarta-feira,manha,false,false,true,187,1,0,0,3,3,3,0,0,557,0,14.535636,0.260848,2,2,0,0,3,1176,0.478741,0.126568,87638,298.272439,12.551633,32.086538,3506,22,1492,61,travis,normanmaurer,193,0.476684,453,12,1518,true,true,true,false,87,352,45,556,246,13,0,1
quarta-feira,manha,false,false,true,79,1,0,0,4,4,4,0,0,3,26,16.39158,0.294154,0,0,0,0,2,1175,0.479149,0.126568,87638,298.272439,12.551633,32.086538,3506,22,1492,49,travis,normanmaurer,192,0.479167,453,12,1518,true,true,false,false,87,351,44,556,246,13,0,0
quarta-feira,madrugada,false,false,true,118,1,0,0,3,3,3,0,0,132,0,13.975244,0.250792,2,2,0,0,2,1174,0.479557,0.127563,87638,298.272439,12.551633,32.086538,3505,22,1491,52,travis,normanmaurer,191,0.481675,453,12,1517,true,true,false,false,87,350,43,556,246,13,0,0
quarta-feira,madrugada,false,false,true,126,1,0,0,4,4,4,0,0,76,0,18.53891,0.332689,2,2,0,0,1,1173,0.479113,0.127563,87638,298.272439,12.551633,32.086538,3505,22,1491,49,travis,normanmaurer,190,0.478947,453,12,1517,true,true,false,false,87,348,42,556,246,13,0,1
terca-feira,noite,false,false,false,25,1,0,0,1,1,1,0,0,2,0,4.52464,0.081197,1,1,0.001139,0,2,1172,0.479522,0.126424,87636,298.279246,12.551919,32.08727,3505,22,1491,46,travis,Scottmitch,58,0.12069,36,9,549,true,true,false,false,88,958,96,922,134,46,0,0
terca-feira,manha,false,false,false,29,1,0,0,24,24,23,0,1,371,260,111.713454,1.436757,45,13,0.007059,0,31,1171,0.479932,0.131765,118109,338.145273,13.809278,36.27158,3503,22,1491,47,travis,Scottmitch,57,0.122807,36,9,549,true,true,false,false,87,955,95,921,133,46,1,0
terca-feira,madrugada,false,false,false,67,1,0,0,6,6,6,0,0,25,93,27.486454,0.353506,31,17,0.011806,0,10,1170,0.480342,0.131051,118109,338.145273,13.809278,36.27158,3503,22,1490,47,travis,Scottmitch,56,125,36,9,548,true,true,false,false,87,955,95,921,130,46,0,0
domingo,tarde,false,false,false,79,1,0,0,1,1,1,0,0,4,0,3.987838,0.071563,0,0,0,0,2,1169,0.480753,0.144099,87636,298.279246,12.551919,32.08727,3496,22,1489,47,travis,fredericBregier,78,0.576923,12,1,1487,true,true,false,false,7,158,26,104,44,2,449,0
domingo,tarde,false,false,false,73,1,0,0,1,1,1,0,0,4,0,3.987838,0.091916,0,0,0,0,1,1168,0.481164,0.143392,62277,241.790709,11.946626,29.850507,3496,22,1489,46,unknown,fredericBregier,77,0.584416,12,1,1487,true,true,false,false,7,158,25,104,41,2,452,0
sexta-feira,noite,false,false,false,70,6,3,4,22,29,26,0,0,1073,510,14.007739,0.180035,0,0,0,0,31,1167,0.481577,0.144654,118178,337.854761,13.801215,36.250402,3495,22,1487,48,travis,nmittler,48,125,33,3,315,true,false,false,false,26,297,45,411,82,12,1,0
sexta-feira,tarde,false,false,true,153,2,0,0,2,2,2,0,0,184,77,8.421757,0.151126,0,0,0,2,3,1166,0.481132,0.144304,87605,297.403116,12.522116,32.007306,3494,22,1487,48,travis,trustin,49,0.693878,532,12,1802,true,true,false,false,95,292,27,109,271,22,5,1
segunda-feira,noite,false,false,false,65,1,0,0,2,2,2,0,0,2,0,8.968635,0.115623,1,1,0.001266,1,5,1164,0.481959,0.148101,117753,337.902219,13.800073,36.185915,3478,21,1483,49,travis,ysammy,1,0,0,5,1231,true,false,true,false,3,3,1,1,6,0,1,0
domingo,manha,false,false,false,110,2,0,0,13,13,13,0,0,585,234,60.747691,0.783618,36,14,0.01,0,40,1163,0.482373,0.15,117730,336.957445,13.785781,36.192984,3474,22,1482,52,travis,Scottmitch,55,0.127273,36,9,540,true,true,false,false,87,954,98,842,139,46,0,0
sexta-feira,noite,false,false,false,9,3,0,0,1,1,1,0,0,31,0,4.852885,0.0626,0,0,0,0,1,1162,0.482788,0.157248,117730,336.957445,13.785781,36.192984,3468,22,1480,50,travis,Pyrolistical,1,0,9,15,1487,false,true,false,false,2,3,1,0,0,0,0,0
quarta-feira,noite,false,false,false,100,1,0,0,1,1,1,0,0,2,0,4.319364,0.055718,7,7,0.008403,0,2,1160,0.483621,0.166867,117730,336.957445,13.785781,36.192984,3458,22,1478,48,travis,grahamedgecombe,0,0,144,130,1704,false,true,false,false,0,0,0,0,3,2,2,0
terca-feira,madrugada,false,false,false,43,1,0,0,1,1,1,0,0,7,0,5.026419,0.064839,2,2,0.002296,0,1,1159,0.484038,0.185993,117737,336.937411,13.784961,36.190832,3443,22,1476,48,travis,Scottmitch,54,0.12963,36,9,534,true,false,false,false,91,1015,101,911,146,46,0,0
segunda-feira,madrugada,false,false,false,33,1,0,0,1,1,1,0,0,2,0,4.842377,0.062465,4,4,0.004667,0,0,1158,0.484456,0.186698,117737,336.937411,13.784961,36.190832,3436,21,1476,48,travis,Scottmitch,53,0.132075,36,9,534,true,false,false,false,91,1015,98,925,144,46,-1,0
domingo,manha,false,false,false,144,2,1,0,1,2,2,0,0,10,168,8.785299,0.158461,1,1,0.001163,0,6,1157,0.484875,0.186047,87374,296.083503,12.509442,32.023256,3433,21,1475,51,travis,fbarberamzn,1,0,0,0,72,false,false,false,false,0,2,2,0,6,0,2,0
sabado,noite,false,false,false,53,1,0,0,1,1,1,0,0,2,0,4.298159,0.055412,2,2,0.002317,0,4,1156,0.485294,0.184241,117692,337.01526,13.790232,36.170683,3431,21,1474,48,travis,Scottmitch,52,0.134615,36,9,532,true,false,true,false,92,1013,96,923,143,46,0,0
sexta-feira,noite,false,false,false,79,1,0,0,2,2,2,0,0,2,6,9.171618,0.11824,10,9,0.010613,0,3,1155,0.485714,0.183962,117666,337.047235,13.793279,36.195672,3428,21,1473,48,travis,nmittler,47,0.12766,33,3,301,true,false,false,false,35,336,56,419,93,12,0,0
sexta-feira,manha,false,false,false,28,1,0,1,27,28,28,0,0,546,170,127.770559,1.647208,52,18,0.005889,0,29,1154,0.486135,0.183746,117662,337.058694,13.793748,36.196903,3424,21,1473,49,travis,Scottmitch,51,0.137255,36,9,531,true,false,false,false,90,1015,95,876,142,45,0,0
sexta-feira,madrugada,false,false,false,45,1,0,0,2,2,2,0,0,4,12,8.172487,0.105492,13,13,0.015458,0,1,1153,0.486557,0.179548,117620,337.179051,13.798674,36.209828,3424,21,1472,50,travis,Scottmitch,50,0.14,36,9,530,true,false,false,false,90,1013,94,877,135,45,0,0
sexta-feira,madrugada,false,false,false,91,1,0,0,1,1,1,0,0,14,0,3.63561,0.046929,3,3,0.003567,0,4,1152,0.486979,0.179548,117613,337.207622,13.799495,36.211983,3424,21,1472,51,travis,nmittler,46,0.130435,33,3,300,true,false,true,false,35,343,55,421,93,12,0,0
sexta-feira,madrugada,false,false,false,56,1,0,0,2,2,2,0,0,37,1,8.287905,0.106981,15,12,0.014286,0,3,1151,0.487402,0.179762,117613,337.207622,13.799495,36.211983,3424,21,1472,50,travis,Scottmitch,49,0.142857,36,9,530,true,false,false,false,90,1010,92,877,135,45,1,0
quinta-Feira,noite,false,false,false,28,1,0,0,1,1,1,0,0,2,0,4.055226,0.052345,3,3,0.00358,0,0,1150,0.487826,0.180191,117613,337.207622,13.799495,36.211983,3423,21,1472,49,travis,Scottmitch,48,0.145833,36,9,530,true,false,false,false,90,1009,90,877,133,45,-1,0
quinta-Feira,tarde,false,false,true,78,1,1,0,1,2,2,0,0,142,0,9.319187,0.130749,3,3,0.003584,0,6,1149,0.48738,0.180406,108982,299.526527,12.607587,31.785065,3422,21,1472,52,travis,trustin,48,0.6875,532,12,1787,true,true,false,false,88,268,24,107,273,12,2,1
quarta-feira,noite,false,false,false,60,1,0,0,2,2,2,0,0,26,0,9.81612,0.126687,4,3,0.003619,0,2,1148,0.487805,0.180941,117571,336.834764,13.795919,36.207908,3420,21,1471,53,travis,Scottmitch,47,0.148936,36,9,529,true,false,false,false,90,998,86,868,132,45,0,0
quarta-feira,noite,false,false,false,68,1,0,0,1,1,1,0,0,6,0,4.675044,0.060336,9,9,0.01087,0,2,1147,0.48823,0.181159,117569,336.840494,13.796154,36.208524,3420,21,1471,53,travis,nmittler,45,0.133333,33,3,299,true,false,false,false,34,341,53,421,92,12,0,0
quarta-feira,noite,false,false,false,68,1,5,0,0,5,5,0,0,384,120,24.101802,0.435049,0,0,0,0,42,1146,0.488656,0.181378,87333,296.176703,12.515315,32.061191,3420,21,1471,54,travis,sunng87,4,0.5,398,84,1712,true,true,false,false,0,18,2,14,12,0,2,0
quarta-feira,tarde,false,false,false,55,1,0,0,2,2,4,0,0,25,8,9.622068,0.124183,13,9,0.009674,0,0,1145,0.489083,0.181378,117569,336.840494,13.796154,36.208524,3419,21,1471,53,travis,Scottmitch,46,0.152174,36,9,529,true,false,false,false,88,998,84,869,131,45,-1,0
quarta-feira,madrugada,false,false,false,131,5,0,0,2,2,2,0,0,96,0,8.891758,0.114756,4,4,0.004819,0,5,1144,0.48951,0.181928,117400,336.93356,13.798978,36.175468,3415,21,1470,59,travis,heinousjay,1,0,4,0,1179,false,true,false,false,0,0,0,0,2,0,2,0
quarta-feira,madrugada,false,false,false,120,1,0,0,4,4,4,0,0,55,47,17.886811,0.230843,11,7,0.008454,0,3,1143,0.489939,0.182367,117376,336.61907,13.79328,36.165826,3415,21,1470,53,travis,nmittler,44,0.136364,33,3,298,true,false,false,false,34,337,51,415,91,12,0,0
segunda-feira,madrugada,false,false,false,274,6,18,0,31,49,32,0,2,2818,76,159.055282,2.052734,3,1,0,0,7,1142,0.490368,0.169632,117376,336.61907,13.79328,36.165826,3407,21,1468,103,travis,timboudreau,1,1,60,6,871,false,false,false,false,0,0,0,0,0,0,1,0
domingo,noite,false,false,false,102,1,0,0,1,1,1,0,0,66,0,4.279362,0.077244,0,0,0,0,2,1141,0.490798,0.169231,87319,295.72029,12.505869,32.031975,3407,21,1468,55,travis,jpinner,96,0.770833,12,0,1251,true,true,false,false,3,4,3,0,8,0,948,0
sabado,madrugada,false,false,false,81,1,0,0,13,13,14,0,0,565,286,58.157544,0.75055,32,13,0.007955,0,16,1140,0.491228,0.1625,117332,336.660076,13.789929,36.170866,3393,21,1467,56,travis,Scottmitch,45,0.155556,36,9,525,true,false,false,false,87,993,84,868,127,47,1,0
sabado,madrugada,false,true,false,24,1,0,0,1,1,1,0,0,67,0,4.328252,0.055858,2,2,0.002275,0,6,1139,0.491659,0.161547,117317,336.703121,13.791693,36.17549,3393,21,1466,56,travis,jpinner,95,0.778947,12,0,1249,true,true,false,false,3,2,2,0,8,0,544,0
sexta-feira,noite,false,false,false,24,1,0,0,1,1,1,0,0,72,0,4.235729,0.097956,0,0,0,0,3,1138,0.491213,0.16118,62188,237.650351,11.851161,29.652023,3393,21,1466,55,unknown,jpinner,94,0.776596,12,0,1249,true,true,false,false,3,1,1,0,3,0,109,1
sexta-feira,tarde,false,false,false,80,1,0,0,6,6,6,0,0,105,29,28.728791,0.40298,2,1,0,0,10,1137,0.491645,0.16041,108932,299.168288,12.595013,31.762935,3391,20,1466,56,travis,jongyeol,4,0,30,15,2259,true,true,false,false,0,2,6,0,7,0,0,0
sexta-feira,manha,false,false,false,104,1,0,0,1,1,1,0,0,266,0,4.330783,0.05589,11,11,0.012415,0,20,1136,0.492077,0.159142,117290,336.558956,13.803393,36.141189,3389,19,1466,56,travis,Scottmitch,44,0.159091,36,9,524,true,false,false,false,86,961,81,856,123,47,2,0
sexta-feira,madrugada,false,false,false,36,1,0,17,47,64,64,0,0,2356,508,212.222265,4.907875,1,1,0,0,7,1135,0.492511,0.159142,62188,237.650351,11.851161,29.652023,3388,19,1465,60,unknown,jpinner,93,0.784946,12,0,1248,false,true,false,false,3,0,0,0,1,0,0,0
quinta-Feira,noite,false,false,false,141,5,0,0,5,5,5,0,0,568,82,21.880489,0.282375,22,16,0.008949,0,26,1134,0.492945,0.155481,117230,336.082914,13.793398,36.023202,3386,19,1465,57,travis,danbev,28,0.392857,31,8,1497,true,true,false,false,1,19,11,8,17,0,1,0
quarta-feira,tarde,false,false,false,99,1,0,0,2,2,2,0,0,150,0,9.779716,0.12629,9,8,0.008959,0,38,1133,0.49338,0.154535,117193,335.531986,13.797752,36.034575,3371,19,1464,59,travis,danbev,27,0.407407,31,8,1496,true,true,false,false,0,16,10,7,15,0,18,0
