@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,17,18,23,27,28,29,30,35,36,37,38,42,48,52,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute at_mentions_comments numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute ci {travis,unknown}
@attribute requester {lucyking,imurchie,SrinivasanTarget,scottdixon,vikramvi,jlipps,guysmoilov,ahansen1,rompic,anandsadu,Jonahss,moizjv,MiteshShah,pra85,rahuljawale,aluedeke,akhillb,wuhao5,sankha93,amake,rseek,christian-bromann,some-say,dshafer,gempesaw,redshirtrob,lukeis,Footpad,michalsarna,srautiai,nicolasavenza,michaelpreston,ericwengelking,sebv,yaphatak,sofaking,arunnat,theyelllowdart,mjdetullio,bayandin,fernyb,exstan,d0lfin,icecrystal23,WKPlus,romainlouvet,xudafeng,whoward,lihuazhang,penguinho,Annnd,siriwit,paymand,hyeung-trulia,0x1mason,bootstraponline,teragoon,tarunsujit,sangeethasriniv,SBoudrias,aleks2a,qianyiliushang,robfromca,slk9,jpkrause,danail-branekov,panozzaj,macmishra,apankov1,ktronic80,jdeff,rgonalo,emakiej,DylanLacey,KazuCocoa,lbielski,arikon,shzero5,austenke,axemclion,bardh,varzan,paramadeep,edgy360,erlendfh,jamescaldwell,jsgithub1,dandoveralba,Erolstt,tonetheman,Mikrovolnovka,rickihastings,boxiong,thebeekeeper,fbai,curtissiemens,marley71,testerhome,sah,jfk-urbandaddy,prolificcoder,tokunbo,callmewa,astayleraz,pkastner,deadmoto,himukin,midopa,shyamvala,casschin,snevesbarros,NozomiIto,joe-harter,matthewdunn,vgrigoruk,landryraccoon,lxuan,mobiware,Buritica,guoyongzhen,egoldblum,stephensjlee,Javier84,deivanai,danubiusdan,pavelsmolensky,bigfei,linguinee,q-a,lbunschoten,davebassan,jasonchutko,yujie1985,thu2004,patotskiy,c0nscience,zijie0,ecomrobotics,Markm21,gong023,rectalogic,CharlesHarley,rockbot,vkmtse,elgalu,grz0,filmaj,Nefry,haveahennessy,Astro03,rossrowe,seveniruby,misttar,feelobot,twilly86,drpy,peterschwarz,monkeytest15,samaitra,approxinfinity,ritika-mish,mgmanikandan87,tylersnavely-wf,LouisStAmour,swapna-chennadi,PavithraNavaneeth,xuru,frankbp,sourishkrout,yohannesalazar,Bogger,angerborn,enricostano,tborys,TadeasKriz,kinghenry3,chrisgw,bernii,mansibarodia,elysakohrs,alimoeeny,alvillaflor,HimanshuJ,AmitKumar5,michellai,rmcloughlin,tanob,mmerrell,herzbube,rorp,mbanks411,houlianpi,umaar,maudineormsby,OniOni,Shiin,dawogfather,pradeepbishnoi,omireault,Rorosha,gaige,santiycr,satchit,jmathes,admc,bernie-mesos,brainsik}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute main_team_member {false,true}
@attribute prior_interaction_pr_events numeric
@attribute first_response numeric
@attribute status {0,1}

@data
false,3,37.428858,1.801446,0,15946,306.597266,19.127054,51.047285,travis,paymand,24,0.958333,false,10,6,1
false,1,4.517324,0.217416,0,15945,306.491063,19.128253,51.050486,travis,Jonahss,4,1,false,4,-1,1
false,4,93.101578,4.480928,0,15945,306.491063,19.128253,51.050486,travis,Jonahss,3,1,false,3,4,1
false,2,13.798275,0.665574,0,15943,306.529511,19.130653,51.05689,travis,jlipps,301,0.993355,true,238,4,1
false,9,144.870387,7.053558,0,15731,309.897654,19.388469,51.808531,travis,jlipps,300,0.993333,true,238,3,1
false,1,4.35666,0.21212,0,15731,309.897654,19.388469,51.808531,travis,Jonahss,2,1,false,2,0,1
false,3,28.328671,1.379285,1,15731,309.897654,19.388469,51.808531,travis,paymand,23,0.956522,false,9,1,1
false,4,85.235852,4.15002,9,15731,309.897654,19.388469,51.808531,travis,bootstraponline,180,0.95,true,93,3835,1
false,3,20.367912,0.991687,0,15731,309.897654,19.388469,51.808531,travis,Jonahss,1,1,false,1,11,1
false,1,4.662534,0.227242,0,15448,305.864837,19.096323,51.657172,travis,paymand,22,0.954545,false,8,-1,1
false,1,4.817765,0.234808,0,15448,305.864837,19.096323,51.657172,travis,imurchie,10,0.9,true,16,-1,1
false,2,23.546291,1.147597,0,15448,305.864837,19.096323,51.657172,travis,sebv,14,0.928571,true,16,459,1
false,1,8.805254,0.369849,0,26011,181.577025,11.341356,30.679328,travis,imurchie,9,0.888889,true,14,-1,1
false,1,4.88109,0.205439,0,26010,181.584006,11.341792,30.680507,travis,bootstraponline,179,0.949721,true,105,-1,1
false,1,4.584452,0.192961,0,26008,181.290372,11.342664,30.682867,travis,bootstraponline,178,0.955056,true,102,-1,0
false,1,14.272322,0.600726,0,26008,181.290372,11.342664,30.682867,travis,jlipps,299,0.993311,true,271,-1,1
false,1,19.12142,0.804832,0,25827,182.560886,11.422155,30.897898,travis,imurchie,8,875,true,12,5,1
false,2,13.742776,0.577265,0,26011,181.653916,11.341356,30.679328,travis,sebv,13,0.923077,true,15,53,1
false,1,28.72429,1.209033,6,25781,181.761763,11.403747,30.759086,travis,jlipps,298,0.993289,true,266,25,1
false,1,27.228098,1.146127,0,25777,181.828762,11.405517,30.763859,travis,jlipps,297,0.993266,true,263,-1,1
false,1,14.701539,0.61884,0,25781,181.800551,11.403747,30.759086,travis,imurchie,7,0.857143,true,10,4,1
false,21,263.837006,11.105839,1,25781,181.800551,11.403747,30.759086,travis,jlipps,296,0.993243,true,262,1406,1
false,1,4.495715,0.189242,0,25776,181.835816,11.405959,30.765053,travis,bigfei,0,0,false,0,-1,1
false,3,14.329689,0.603193,0,25777,181.828762,11.405517,30.763859,travis,rgonalo,1,1,false,1,353,1
false,1,0,0,0,25776,181.835816,11.405959,30.765053,travis,guoyongzhen,0,0,false,0,0,0
false,7,62.684677,2.638633,4,25776,181.835816,11.405959,30.765053,travis,bootstraponline,177,0.954802,true,112,105,1
true,2,4.676084,0.19683,0,25773,181.507779,11.368486,30.691033,travis,bootstraponline,176,0.954545,true,111,194,1
false,1,9.381971,0.394914,0,25773,181.507779,11.368486,30.691033,travis,imurchie,5,1,true,8,101,1
false,1,9.624529,0.405154,0,25765,181.137202,11.372016,30.66175,travis,jlipps,295,0.99322,true,276,1,1
false,3,42.461639,1.787449,0,25760,181.055901,11.374224,30.667702,travis,midopa,4,1,true,9,3,1
false,2,19.121034,0.804912,0,25760,180.978261,11.374224,30.667702,travis,jlipps,294,0.993197,true,276,34,1
false,2,76.264821,3.210418,0,25760,180.978261,11.374224,30.667702,travis,sebv,12,0.916667,false,14,2083,1
false,1,37.117858,1.562513,0,25740,180.924631,11.383061,30.691531,travis,imurchie,4,1,true,5,27,1
false,1,14.005935,0.589592,0,25729,181.001982,11.387928,30.704652,travis,bootstraponline,175,0.954286,true,122,9,1
false,1,17.822514,0.750248,0,25710,181.135745,11.396344,30.727343,travis,midopa,3,1,false,4,0,1
false,1,4.60281,0.19376,0,25739,180.93166,11.383504,30.692723,travis,midopa,2,1,false,3,498,1
false,1,19.013151,0.800385,0,25690,181.276761,11.405216,30.751265,travis,imurchie,3,1,false,3,-1,1
false,1,4.645921,0.195576,0,25690,181.276761,11.405216,30.751265,travis,stephensjlee,0,0,false,0,-1,1
false,2,9.552106,0.405181,1,25689,181.283818,11.40566,30.752462,travis,paymand,21,0.952381,false,6,72,1
false,2,43.290144,1.836282,0,25689,181.283818,11.40566,30.752462,travis,bootstraponline,174,0.954023,true,119,-1,1
false,6,14.210129,0.602764,0,25683,181.326169,11.408325,30.759646,travis,midopa,1,1,false,2,16,1
false,1,4.740965,0.201102,0,25655,181.524069,11.420776,30.793218,travis,midopa,0,0,false,0,2,1
false,1,9.791967,0.415355,0,25655,181.524069,11.420776,30.793218,travis,snevesbarros,23,1,false,5,-1,1
false,3,51.114896,2.168188,0,25655,181.524069,11.420776,30.793218,travis,bootstraponline,173,0.953757,true,126,574,1
false,2,22.889713,0.970934,1,25655,181.524069,11.420776,30.793218,travis,linguinee,0,0,false,0,76,1
false,2,18.999184,0.805892,0,25655,181.524069,11.420776,30.793218,travis,bootstraponline,172,0.953488,true,125,53,1
false,1,9.497496,0.402857,0,25655,181.524069,11.420776,30.793218,travis,q-a,0,0,false,0,-1,0
false,1,4.867661,0.206471,0,25650,181.559454,11.423002,30.79922,travis,jlipps,293,0.993174,true,285,1,1
false,2,102.985777,4.472791,0,25609,171.424109,11.402241,31.356164,travis,sebv,11,0.909091,false,13,33,1
false,1,4.55943,0.198021,0,25609,171.424109,11.402241,31.356164,travis,sebv,10,0.9,false,12,268,1
false,1,4.907986,0.213159,0,25609,171.424109,11.402241,31.356164,travis,lbunschoten,0,0,false,0,-1,1
false,5,23.874733,1.036907,0,25609,171.424109,11.402241,31.356164,travis,imurchie,2,1,false,2,1044,1
false,1,4.472364,0.19424,0,25608,171.430803,11.402687,31.357388,travis,jlipps,292,0.993151,true,277,-1,1
false,2,9.504162,0.412831,1,25592,171.537981,11.409816,31.376993,travis,bootstraponline,171,0.953216,true,130,36,1
false,1,240.035331,10.426387,1,25592,171.537981,11.409816,31.376993,travis,sebv,9,0.888889,false,11,670,1
false,9,20.005822,0.868991,0,25592,171.537981,11.409816,31.376993,travis,davebassan,0,0,false,0,3023,1
false,1,4.347115,0.188825,0,25592,171.537981,11.409816,31.376993,travis,jasonchutko,1,1,true,1,-1,1
false,2,4.439379,0.192833,0,25592,171.537981,11.409816,31.376993,travis,paymand,20,0.95,false,6,-1,1
false,10,61.687931,2.679528,0,25576,171.645292,11.416953,31.396622,travis,imurchie,1,1,false,1,2,1
false,2,9.270773,0.402693,0,25576,171.645292,11.416953,31.396622,travis,jlipps,291,0.993127,true,293,30,1
false,2,23.816589,1.034541,0,25537,171.86827,11.473548,31.562047,travis,jlipps,290,0.993103,true,295,122,1
false,1,4.578031,0.198859,0,25531,171.90866,11.476245,31.569465,travis,jlipps,289,0.99308,true,294,-1,1
false,1,4.812444,0.209044,0,25532,171.901927,11.475795,31.568228,travis,imurchie,0,0,false,0,-1,1
false,16,2458.842607,106.807758,5,25532,171.901927,11.475795,31.568228,travis,sebv,8,875,false,10,54,1
false,4,426.900079,18.543782,0,25532,171.901927,11.475795,31.568228,travis,sebv,7,1,false,8,-1,0
false,6,18.631097,0.809302,0,25532,171.901927,11.475795,31.568228,travis,yujie1985,0,0,false,0,453,0
false,1,14.011719,0.608645,0,25532,171.666928,11.397462,31.489895,travis,jlipps,288,0.993056,true,297,33,1
false,2,28.685463,1.318434,0,25292,170.923612,11.387,31.551479,travis,jlipps,287,0.993031,true,290,7,1
false,1,4.434533,0.20382,0,25296,170.896584,11.385199,31.54649,travis,thu2004,4,0.5,false,4,2,1
false,4,28.981946,1.3351,0,25130,171.229606,11.38082,31.595702,travis,jlipps,286,0.993007,true,285,188,1
false,5,17.502727,0.806289,0,25128,171.243235,11.381726,31.598217,travis,bootstraponline,170,0.952941,true,145,7,1
false,1,9.692369,0.447505,0,25112,169.361262,11.309334,31.538707,travis,jlipps,285,0.992982,true,282,1,1
false,2,4.434533,0.204746,0,25112,169.361262,11.309334,31.538707,travis,thu2004,3,0.666667,false,2,133,0
false,2,51.469043,2.376372,0,25112,169.361262,11.309334,31.538707,travis,paymand,19,0.947368,false,8,271,1
false,1,4.596703,0.212234,0,25112,169.361262,11.309334,31.538707,travis,rgonalo,0,0,false,0,423,1
false,3,13.043394,0.602225,1,25109,169.381497,11.310685,31.542475,travis,jasonchutko,0,0,false,0,18,1
false,10,372.291755,17.188884,1,25109,168.425664,11.310685,31.223864,travis,mobiware,6,0.833333,true,6,428,1
false,5,22.655801,1.046026,0,25088,168.566645,11.320153,31.25,travis,dandoveralba,6,0.666667,true,3,0,1
false,1,4.83716,0.223333,2,25088,168.566645,11.320153,31.25,travis,jlipps,284,0.992958,true,290,2,1
false,1,4.648263,0.214612,0,25088,168.566645,11.320153,31.25,travis,sebv,6,1,false,7,-1,1
false,3,55.034788,2.540965,0,25062,168.741521,11.331897,31.28242,travis,mobiware,5,0.8,true,5,21,1
false,1,9.046303,0.417669,0,25059,168.761722,11.333254,31.286165,travis,thu2004,2,0.5,false,2,-1,1
false,1,4.783582,0.220858,0,25059,168.761722,11.333254,31.286165,travis,jlipps,283,0.992933,true,281,4,1
true,17,460.151723,21.245313,0,25056,168.781928,11.33461,31.289911,travis,mobiware,4,1,true,4,3,0
false,1,14.024803,0.647529,0,25055,168.788665,11.335063,31.291159,travis,mobiware,3,1,true,3,-1,1
false,1,4.593799,0.212097,0,25055,168.788665,11.335063,31.291159,travis,sebv,5,1,false,6,-1,1
false,1,4.497322,0.207643,0,25055,168.788665,11.335063,31.291159,travis,patotskiy,1,0,false,1,-1,1
false,1,4.851468,0.223995,0,25055,168.788665,11.335063,31.291159,travis,jlipps,282,0.992908,true,278,-1,1
false,1,4.824311,0.222742,0,25042,168.876288,11.340947,31.307404,travis,jlipps,281,0.992883,true,277,4,1
false,1,23.55844,1.087707,2,25024,168.997762,11.349105,31.329923,travis,c0nscience,0,0,false,0,133,1
false,1,4.841568,0.223538,0,25024,168.997762,11.349105,31.329923,travis,zijie0,2,0.5,false,1,-1,1
false,1,4.497322,0.207644,0,25024,168.997762,11.349105,31.329923,travis,patotskiy,0,0,false,0,543,0
true,1,4.610164,0.212854,1,25024,168.997762,11.349105,31.329923,travis,ecomrobotics,7,0.571429,false,10,33,0
false,2,28.397143,1.311117,0,25022,168.491727,11.310047,31.132603,travis,jlipps,280,0.992857,true,275,4,1
false,1,4.968245,0.230629,0,25019,218.833686,11.391343,56.397138,travis,jlipps,279,0.996416,true,271,-1,0
false,35,722.94243,33.5594,4,25019,218.833686,11.391343,56.397138,travis,sebv,4,1,false,5,3,1
false,265,1508.0774,70.005813,3,25019,218.833686,11.391343,56.397138,travis,zijie0,1,1,false,0,350,0
false,1,4.810862,0.223323,0,25018,218.842433,11.391798,56.399392,travis,Markm21,0,0,false,0,-1,1
false,1,4.377923,0.203226,0,25018,218.842433,11.391798,56.399392,travis,gong023,0,0,false,0,-1,0
false,1,9.521397,0.441989,0,25018,218.842433,11.391798,56.399392,travis,rectalogic,0,0,false,0,-1,1
false,1,4.542404,0.21086,0,24992,219.070102,11.403649,56.458067,travis,jlipps,278,0.996403,true,269,-1,1
false,2,8.277876,0.384262,0,24992,219.070102,11.403649,56.458067,travis,paymand,18,0.944444,false,9,-1,1
false,1,18.787561,0.872123,0,24992,218.830026,11.363636,56.378041,travis,dandoveralba,5,0.6,true,2,-1,1
false,1,4.4301,0.205646,2,24992,218.830026,11.363636,56.378041,travis,dandoveralba,4,0.75,true,1,8,0
true,8,18.238916,0.846655,2,24992,218.830026,11.363636,56.378041,travis,mobiware,2,1,true,2,26,1
true,2,13.827081,0.641856,1,24992,218.830026,11.363636,56.378041,travis,mobiware,1,1,true,1,17,1
false,1,4.609281,0.213964,0,24992,218.830026,11.363636,56.378041,travis,CharlesHarley,0,0,false,0,28,1
false,2,19.323361,0.896998,0,24976,218.970211,11.370916,56.414158,travis,jlipps,277,0.99639,true,270,-1,1
false,1,9.706522,0.450584,0,24968,218.760013,11.334508,56.392182,travis,jlipps,276,0.996377,true,269,-1,1
false,1,4.899702,0.227977,0,24936,218.238691,11.308951,56.063523,travis,jlipps,275,1,true,266,-1,0
false,3,18.787887,0.874175,0,24936,218.238691,11.308951,56.063523,travis,jlipps,274,1,true,265,25,1
false,1,23.164401,1.077808,0,24926,218.326246,11.313488,56.086015,travis,penguinho,51,0.980392,true,34,-1,1
false,1,4.328634,0.201405,0,24925,218.335005,11.313942,56.088265,travis,jlipps,273,1,true,262,-1,1
false,2,22.640169,1.05341,0,24914,218.31099,11.318937,56.113029,travis,jlipps,272,1,true,261,26,1
false,1,4.682853,0.217883,0,24914,218.31099,11.318937,56.113029,travis,sebv,3,1,false,4,14,1
false,1,33.922581,1.587775,0,24914,218.31099,11.318937,56.113029,travis,testerhome,0,0,false,0,-1,1
false,1,4.720614,0.220956,0,24914,218.31099,11.318937,56.113029,travis,rockbot,13,0.923077,true,8,-1,1
false,1,9.251281,0.43391,0,24897,218.460055,11.326666,56.151344,travis,bootstraponline,169,0.952663,true,158,-1,1
false,5,59.202834,2.760155,0,24832,219.031894,11.356314,56.298325,travis,sebv,2,1,false,3,551,1
false,1,4.809931,0.224249,0,24832,219.031894,11.356314,56.298325,travis,vkmtse,0,0,false,0,-1,1
false,2,4.560136,0.212603,0,24832,219.031894,11.356314,56.298325,travis,sebv,1,1,false,2,617,1
false,10,133.02996,6.202123,0,24832,219.031894,11.356314,56.298325,travis,sebv,0,0,false,0,1279,1
false,1,4.800472,0.223808,2,24832,219.031894,11.356314,56.298325,travis,boxiong,3,1,false,2,796,1
false,1,4.742916,0.221124,0,24832,219.031894,11.356314,56.298325,travis,bootstraponline,168,0.952381,true,159,-1,1
false,2,23.5082,1.095999,0,24832,219.031894,11.356314,56.298325,travis,bootstraponline,167,0.952096,true,158,-1,1
false,1,9.251281,0.431313,1,24832,219.031894,11.356314,56.298325,travis,bootstraponline,166,0.951807,true,157,-1,1
false,2,24.19647,1.128088,0,24832,219.031894,11.356314,56.298325,travis,rockbot,12,0.916667,true,7,908,1
false,1,4.74076,0.221024,0,24832,219.031894,11.356314,56.298325,travis,rockbot,11,0.909091,true,4,22,1
false,1,4.730367,0.22054,0,24856,218.820406,11.345349,56.243965,travis,rockbot,10,0.9,true,3,-1,1
false,1,4.535161,0.211439,0,24856,218.820406,11.345349,56.243965,travis,Jonahss,0,0,false,0,-1,1
false,1,13.738841,0.640534,0,24850,218.873239,11.348089,56.257545,travis,jlipps,271,1,true,267,7,1
false,10,123.300765,5.748674,1,24742,220.071134,11.397623,56.503112,travis,jlipps,270,1,true,264,49,1
false,1,4.846172,0.225953,0,24742,220.071134,11.397623,56.503112,travis,elgalu,1,1,false,1,1,1
false,1,4.537954,0.211582,0,24743,220.06224,11.397163,56.500829,travis,elgalu,0,0,false,0,-1,1
false,1,9.16696,0.427409,0,24743,220.06224,11.397163,56.500829,travis,rockbot,9,0.888889,true,2,8,1
false,3,36.932604,1.722055,0,24685,221.267977,11.383431,56.471541,travis,jlipps,269,1,true,261,79,1
false,2,27.811291,1.296756,0,24685,221.267977,11.383431,56.471541,travis,rockbot,8,875,true,1,3,1
false,2,8.972072,0.416531,0,24644,226.26197,11.645837,57.701672,travis,bootstraponline,165,0.951515,true,159,20,1
false,2,19.051312,0.884463,0,24644,226.26197,11.645837,57.701672,travis,jlipps,268,1,true,256,4,1
false,5,22.964427,1.066117,2,24644,226.26197,11.645837,57.701672,travis,grz0,0,0,true,0,0,1
false,2,9.321013,0.432725,0,24644,226.26197,11.645837,57.701672,travis,jlipps,267,1,true,253,3,1
false,2,18.710847,0.868646,0,24644,226.26197,11.645837,57.701672,travis,rockbot,7,0.857143,true,0,16,1
false,2,9.665437,0.448715,0,24643,226.271152,11.646309,57.704013,travis,filmaj,9,1,true,8,-1,1
false,2,9.714016,0.450957,0,24568,226.961902,11.681863,57.880169,travis,penguinho,50,0.98,true,57,-1,1
false,6,28.492471,1.322717,0,24568,226.961902,11.681863,57.880169,travis,penguinho,49,0.979592,true,57,69,1
false,3,19.992391,0.928097,0,24568,226.961902,11.681863,57.880169,travis,DylanLacey,9,1,false,1,-1,1
false,1,9.021691,0.418805,0,24575,226.897253,11.678535,57.863683,travis,jlipps,266,1,true,252,-1,1
false,1,4.748155,0.220419,0,24567,226.97114,11.682338,57.882525,travis,jlipps,265,1,true,258,-1,1
false,1,4.766665,0.221278,0,24567,226.97114,11.682338,57.882525,travis,Nefry,0,0,false,0,-1,1
false,2,28.687732,1.334765,0,24516,227.443302,11.706641,58.002937,travis,jlipps,264,1,true,253,10,1
false,1,4.853293,0.225807,0,24507,225.037744,11.506916,57.289754,travis,bootstraponline,164,0.95122,true,165,-1,1
false,1,13.810322,0.642547,0,24507,225.037744,11.506916,57.289754,travis,jlipps,263,1,true,248,2,1
false,1,9.17999,0.427114,0,24505,225.056111,11.507856,57.29443,travis,haveahennessy,3,1,false,0,3,1
false,1,4.274626,0.198884,0,24505,225.056111,11.507856,57.29443,travis,mobiware,0,0,true,0,181,1
false,1,9.459634,0.440128,0,24603,224.159655,11.462017,57.066211,travis,jlipps,262,1,true,245,-1,1
false,1,4.884612,0.227263,0,24585,224.323775,11.470409,57.107993,travis,jlipps,261,1,true,242,-1,1
false,1,23.129935,1.07615,0,24569,224.46986,11.477879,57.145183,travis,jlipps,260,1,true,241,1,1
false,1,27.892296,1.297724,0,24546,224.680192,11.488634,57.198729,travis,jlipps,259,1,true,238,8,1
false,1,4.471856,0.208059,0,24545,224.689346,11.489102,57.201059,travis,bootstraponline,163,0.95092,true,175,-1,1
false,1,4.811946,0.223882,0,24545,224.689346,11.489102,57.201059,travis,jlipps,258,1,true,245,-1,1
false,1,9.171836,0.426723,0,24542,224.064868,11.44976,57.004319,travis,jlipps,257,1,true,247,-1,1
false,1,23.573045,1.096738,0,24532,224.319256,11.454427,57.109082,travis,jlipps,256,1,true,257,31,1
false,1,4.588049,0.213461,0,24532,224.808414,11.49519,57.353661,travis,bootstraponline,162,0.950617,true,175,-1,1
false,2,23.455616,1.091292,0,24508,224.620532,11.465644,57.165007,travis,jlipps,255,1,true,254,9,1
false,1,0,0,0,24489,224.794806,11.47454,57.209359,travis,bootstraponline,161,0.950311,true,189,527,1
false,3,4.840531,0.225746,0,24307,226.477969,11.560456,57.637718,travis,penguinho,48,0.979167,true,60,-1,1
false,1,14.101952,0.657684,0,24255,226.963513,11.58524,57.761286,travis,penguinho,47,0.978723,true,57,-1,1
false,1,19.501258,0.909573,0,24167,227.789962,11.627426,57.971614,travis,penguinho,46,0.978261,true,54,-1,1
false,1,4.558787,0.21263,1,24167,227.789962,11.627426,57.971614,travis,paymand,17,0.941176,false,16,185,1
false,1,5.012999,0.23382,0,24147,227.978631,11.637056,58.01963,travis,Astro03,0,0,true,0,-1,1
false,1,9.156931,0.427104,0,24140,228.044739,11.640431,58.036454,travis,ecomrobotics,6,0.666667,false,8,116,0
false,1,4.693427,0.218914,0,24140,228.044739,11.640431,58.036454,travis,fbai,0,0,false,0,-1,1
false,1,4.77523,0.22273,0,24140,228.044739,11.640431,58.036454,travis,jlipps,254,1,true,271,-1,1
false,1,29.166793,1.377189,0,23883,229.954361,11.72382,58.53536,travis,jlipps,253,1,true,266,-1,1
false,1,4.347001,0.205255,0,23883,229.954361,11.72382,58.53536,travis,curtissiemens,3,1,false,4,-1,1
false,1,9.286589,0.438489,0,23873,230.050685,11.728731,58.559879,travis,penguinho,45,0.977778,true,49,-1,1
false,2,9.353763,0.441658,0,23851,230.262882,11.73955,58.613895,travis,jlipps,252,1,true,261,6,1
false,1,4.40748,0.208108,0,23851,230.262882,11.73955,58.613895,travis,curtissiemens,2,1,false,3,-1,1
false,5,111.467257,5.263162,0,23850,230.272537,11.740042,58.616352,travis,penguinho,44,0.977273,true,48,1312,1
false,1,4.795836,0.226446,0,23850,230.272537,11.740042,58.616352,travis,penguinho,43,0.976744,true,47,1142,1
false,1,4.640973,0.219136,0,23827,230.536786,11.751374,58.714903,travis,bootstraponline,160,0.95,true,209,-1,1
false,1,19.409723,0.916493,0,23812,229.968083,11.674786,58.499916,travis,jlipps,251,1,true,258,6,1
false,1,9.354051,0.441682,0,23809,229.99706,11.676257,58.507287,travis,jlipps,250,1,true,255,0,1
false,3,69.105243,3.26303,0,23763,229.97938,11.656777,58.494298,travis,jlipps,249,1,true,254,1,1
false,1,14.609235,0.689821,0,23712,229.208839,11.639676,58.409244,travis,jlipps,248,1,true,255,4,1
false,1,9.566286,0.451708,0,23710,228.93294,11.598482,58.329819,travis,jlipps,247,1,true,252,2,1
false,1,4.395979,0.207572,0,23709,228.942596,11.598971,58.332279,travis,prolificcoder,7,0.285714,false,3,-1,1
false,2,9.382826,0.443044,0,23698,229.048865,11.604355,58.359355,travis,jlipps,246,1,true,247,8,1
false,1,4.705634,0.222193,0,23698,229.048865,11.604355,58.359355,travis,jlipps,245,1,true,245,1,1
false,3,21.61937,1.020818,0,23695,228.740241,11.605824,58.282338,travis,jlipps,244,1,true,246,-1,1
false,1,4.189717,0.197828,1,23695,228.740241,11.605824,58.282338,travis,bootstraponline,159,0.949686,true,212,-1,1
false,2,23.485706,1.108919,0,23698,228.373702,11.604355,58.27496,travis,jlipps,243,1,true,241,9,1
false,3,28.053626,1.324602,0,23698,228.373702,11.604355,58.27496,travis,penguinho,42,0.97619,true,43,0,1
false,1,18.079327,0.853581,0,23632,228.842248,11.636764,58.395396,travis,rossrowe,5,0.8,false,0,117,1
false,2,14.125171,0.666893,0,23632,228.842248,11.636764,58.395396,travis,jlipps,242,1,true,235,-1,1
false,1,4.692915,0.2234,0,23632,228.842248,11.636764,58.395396,travis,jlipps,241,1,true,234,-1,1
false,2,4.515995,0.215912,2,23620,227.900085,11.642676,58.425064,travis,bootstraponline,158,0.949367,true,211,73,1
false,2,45.237998,2.162851,1,23620,227.900085,11.642676,58.425064,travis,seveniruby,1,0,false,2,17,1
false,1,4.818341,0.230367,0,23620,227.900085,11.642676,58.425064,travis,penguinho,41,0.97561,true,40,-1,1
false,1,9.194925,0.439614,0,23620,227.900085,11.642676,58.425064,travis,penguinho,40,975,true,39,1086,1
false,7,92.790261,4.436349,0,23620,227.900085,11.642676,58.425064,travis,seveniruby,0,0,false,0,-1,0
false,7,108.499915,5.187435,0,23620,227.900085,11.642676,58.425064,travis,penguinho,39,0.974359,true,38,9,1
false,7,4.384955,0.20965,0,23595,228.141555,11.655012,58.486968,travis,prolificcoder,6,0.333333,false,1,1,0
false,13,157.331337,7.522203,0,23595,228.141555,11.655012,58.486968,travis,jlipps,240,1,true,233,81,1
false,3,9.407111,0.449765,0,23595,228.141555,11.655012,58.486968,travis,curtissiemens,1,1,false,2,856,1
false,1,4.498945,0.215095,0,23538,228.694027,11.683236,58.628601,travis,jlipps,239,1,true,238,-1,1
false,3,42.239156,2.019461,1,23538,228.694027,11.683236,58.628601,travis,snevesbarros,22,1,false,12,370,1
false,1,4.648528,0.222247,0,23538,228.694027,11.683236,58.628601,travis,jlipps,238,1,true,240,11,1
false,4,111.739929,5.342304,0,23538,228.694027,11.683236,58.628601,travis,paymand,16,0.9375,false,17,8,1
false,1,4.848473,0.231806,0,23538,228.694027,11.683236,58.628601,travis,snevesbarros,21,1,false,13,-1,1
false,1,8.763822,0.418976,0,23524,228.830131,11.690189,58.663493,travis,jlipps,237,1,true,240,-1,1
