@relation 'marathon-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,30,34,36,38,53'

@attribute forward_links {false,true}
@attribute asserts_per_kloc numeric
@attribute workload numeric
@attribute requester {aquamatthias,kolloch,AlexanderWeber,pierlo-upitup,meichstedt,gkleiman,ltrabuco,fr0stbyte,xiaoqge,sascala,vitan,pierrecdn,prsekar,timoreimann,alenkacz,joerg84,janisz,knesenko,philipnrmn,lloesche,jgarcia-mesosphere,jimenez,ssk2,leemunroe,tgermain,Poltergeist,jlamillan,cmluciano,guenter,wendigo,bayendor,rji,justingood,medzin,jdubs,asridharan,brndnmtthws,kermitas,meln1k,carlanton,ljharb,cgbaker,avthart,andygrunwald,mrajashree,aldipower,pgkelley4,hayderimran7,heichblatt,ReadmeCritic,earldouglas,discordianfish,alon-argus,mwasn,pbnsilva,tobilg,ConnorDoyle,titilambert,zemanel,orlandohohmeier,matsluni,surdy,tamarrow,felixb,sledigabel,rboyer,X-Cray,okuryu,sielaq,ss75710541,EvanKrall,hangyan,flosell,first-it-consulting,bobrik,MrMarvin,cmaloney,manojlds,brockoffdev,lusid,vivekjuneja,sepiroth887,drewrobb,Sodki,cameronpickham,anshulverma,rncry,IanSaunders,LeePorte,MikeMichel,rickfast,ranxxerox,woegjiub,Kosta-Github,syogesh,arthurbarr,artemharutyunyan,quamilek,tfrench,pchojnacki,spacejam,Way,hansbogert,hekaldama,sttts,cinsk,hellertime,mhausenblas,drexin,sanjana-bhat,krystiannowak,pradeepchhetri,shoenig,hyper-carrot,aeife,eigenvariable,swartzrock,waffle-iron,mlunoe,dominichamon,wzyboy,wouterkwakernaak,jrandall,michiroth,sdwr98,nevins-b,jsancio,ywahl,freshmatrix,lfergon,rcorral,gambol99,kozyraki,everpeace,lingmann,cloudify,abhay-agarwal,millerjam,c089,iven,kensipe,gomes,codemomentum,solarkennedy,samccone,roybos,ksmth,kmcgrath,jhspaybar,gphat,crackcomm,mikljohansson,phildougherty,tdooner,BenWhitehead,alex3305,iangelov,maselvaraj,branden,mbabineau,rhopman,potto007,lukaswelte,lucciano,stem,rasputnik,gregory90,bgentry,ssorallen,michaeljin,fillorkill,adamdecaf,florianleibert,fuziontech,bspaans,sumkincpp,adgaudio,crosbymichael,rthomas,olix0r,elingg,silas,dmitriy-kiriyenko,jbDalido,chengweiv5,yemyat89,nelsou,D-Roch,activars,jplock,cbuben,wingchen,hgschmie,solidsnack,asher,marc-barry,MiLk,casualjim,mattstep,ian-kent,rbpark,johanatan,rloomba,mohitsoni,nguyenvanthan,rkatti,pyronicide,davidhoyt,benmccann,BrianHicks,mrdmnd,curzonj,tpetr,russellcardullo,hsaputra}
@attribute requester_succ_rate numeric
@attribute status {0,1}

@data
false,37.883504,26,sttts,0.8,1
false,37.883504,25,drexin,0.941176,1
false,38.33837,42,sttts,0.791667,1
false,38.33837,27,guenter,0.821429,1
false,38.33837,26,ConnorDoyle,0.966667,1
false,38.33837,26,ConnorDoyle,0.966387,1
false,38.176895,25,sttts,0.782609,1
false,38.088361,48,drexin,0.955224,0
false,38.088361,37,iven,1,1
false,38.088361,26,drexin,0.954545,1
false,38.088361,36,sttts,0.818182,0
false,38.069463,24,mlunoe,0.904762,1
false,38.034651,30,drexin,0.953846,1
false,38.034651,26,sttts,0.809524,1
false,38.034651,25,sttts,0.8,1
false,38.034651,26,sttts,0.789474,1
false,38.034651,24,sttts,0.777778,1
false,38.034651,26,mlunoe,0.9,1
false,38.034651,24,mlunoe,0.894737,1
false,38.034651,24,ConnorDoyle,0.966102,1
false,38.034651,23,aldipower,0.5,1
false,37.543432,24,drexin,0.953125,1
false,37.543432,23,drexin,0.952381,1
false,37.543432,26,drexin,0.951613,1
false,37.34103,25,sttts,0.764706,1
false,37.34103,25,drexin,0.95082,1
false,37.319495,27,sttts,0.75,1
false,37.319495,26,ConnorDoyle,0.965812,1
false,37.319495,25,codemomentum,0,1
false,37.274368,26,drexin,0.95,1
false,37.274368,26,drexin,0.949153,1
false,37.274368,26,mlunoe,0.888889,1
true,37.274368,37,aldipower,0.6,0
false,37.329959,24,lloesche,0.666667,1
false,37.329959,26,drexin,0.948276,1
false,37.274368,30,mlunoe,0.882353,1
false,36.452889,31,solarkennedy,0,1
false,36.361984,33,samccone,1,0
false,36.361984,31,ConnorDoyle,0.965517,1
false,36.361984,30,ConnorDoyle,0.965217,1
false,36.361984,31,mlunoe,0.9375,0
false,36.274376,31,sttts,0.733333,1
false,36.274376,28,sttts,0.714286,1
false,36.274376,31,sttts,0.692308,1
false,36.266837,27,samccone,0,1
false,36.266837,30,ConnorDoyle,0.964912,1
false,36.266837,30,roybos,0,1
false,36.266837,34,aldipower,0.5,1
false,36.266837,29,aldipower,0.333333,1
false,36.266837,39,nevins-b,0,1
false,36.222981,29,drexin,0.964912,0
false,36.079894,31,sttts,0.666667,1
false,36.079894,31,aldipower,0,1
false,36.034396,30,sttts,0.636364,1
false,36.034396,56,ksmth,0,0
false,36.034396,33,drexin,0.964286,1
false,36.034396,32,kmcgrath,0,1
false,36.034396,31,sttts,0.6,1
false,36.034396,24,sttts,0.666667,0
false,35.468743,32,ConnorDoyle,0.964602,1
false,35.432892,49,jhspaybar,1,0
false,35.432892,41,bobrik,0,1
false,33.360678,27,ConnorDoyle,0.964286,1
true,33.360678,38,sttts,0.75,0
false,33.360678,29,sttts,0.714286,1
false,33.360678,28,sttts,0.666667,1
false,33.360678,28,sttts,0.6,1
false,33.360678,27,gphat,1,1
false,33.360678,47,sttts,0.5,1
true,33.360678,32,iven,1,1
false,33.360678,43,sttts,0.666667,0
false,33.360678,23,sttts,1,0
false,33.360678,30,sttts,1,1
false,33.360678,27,sttts,0,1
false,32.508093,18,ConnorDoyle,0.963964,1
false,32.508093,26,crackcomm,0,1
true,32.508093,39,ConnorDoyle,0.963636,1
false,32.508093,18,mikljohansson,0,1
false,32.514023,15,ConnorDoyle,0.963303,1
true,32.514023,29,pradeepchhetri,0,0
false,32.514023,15,phildougherty,0,1
false,32.514023,14,tdooner,0,1
false,32.514023,15,ConnorDoyle,0.962963,1
false,32.425776,16,ConnorDoyle,0.962617,1
false,32.425776,18,drexin,0.963636,1
false,31.904697,21,iven,1,1
false,31.904697,21,ConnorDoyle,0.962264,1
false,31.904697,20,ConnorDoyle,0.961905,1
false,31.904697,20,ConnorDoyle,0.961538,1
false,31.904697,17,drexin,0.962963,1
false,31.904697,16,BenWhitehead,1,1
false,32.034316,15,ConnorDoyle,0.961165,1
false,31.896906,17,guenter,0.814815,1
false,31.896906,18,drexin,0.962264,1
false,31.896906,18,drexin,0.961538,1
false,31.896906,18,ConnorDoyle,0.960784,1
false,31.896906,18,ConnorDoyle,0.960396,1
false,30.90427,40,alex3305,0,0
false,31.118979,19,drexin,0.960784,1
false,30.902291,20,ConnorDoyle,0.96,1
false,30.434783,21,drexin,0.959184,1
false,30.434783,36,aldipower,0,0
false,30.434783,36,aldipower,0,0
false,30.434783,20,iangelov,0,1
false,30.312953,19,maselvaraj,0,1
false,30.312953,19,lloesche,0.5,1
false,30.312953,23,branden,0,1
false,30.312953,18,drexin,0.958333,1
false,29.988304,18,drexin,0.957447,1
false,30.020458,20,ConnorDoyle,0.959596,1
false,30.020458,20,mbabineau,1,1
false,34.227683,35,nevins-b,0,0
false,30.020458,19,drexin,0.956522,1
false,29.896858,19,ConnorDoyle,0.959184,1
false,29.896858,17,drexin,0.977273,1
false,29.856423,15,drexin,0.976744,1
false,29.550321,16,ConnorDoyle,0.958763,1
false,29.550321,15,drexin,0.97619,1
false,29.550321,15,rhopman,0,1
false,29.550321,15,ConnorDoyle,0.958333,1
false,29.550321,15,ConnorDoyle,0.957895,1
false,29.407566,15,ConnorDoyle,0.957447,1
false,29.411765,16,drexin,0.97561,1
false,29.407566,15,drexin,975,1
false,29.411765,20,gkleiman,0,1
false,29.43558,20,drexin,1,0
false,29.515713,12,drexin,1,1
false,29.515713,12,ConnorDoyle,0.967391,1
false,29.517123,12,ConnorDoyle,0.967033,1
false,29.517123,12,drexin,1,1
false,29.517123,11,potto007,0,1
false,29.536873,12,ConnorDoyle,0.966667,1
false,29.403355,13,lukaswelte,0,1
false,29.403355,12,ConnorDoyle,0.966292,1
false,28.820503,12,ConnorDoyle,0.965909,1
false,28.820503,19,lucciano,0,0
false,28.820503,21,iven,1,1
false,28.820503,12,ConnorDoyle,0.965517,1
false,28.665458,13,ConnorDoyle,0.965116,1
false,28.665458,13,drexin,1,1
false,28.665458,12,stem,0,1
false,28.665458,11,drexin,1,1
false,28.691459,11,ConnorDoyle,0.964706,1
false,28.773878,11,ConnorDoyle,0.964286,1
false,28.643962,11,ConnorDoyle,0.963855,1
false,29.159352,12,rasputnik,0,1
false,29.159352,11,ConnorDoyle,0.963415,1
false,29.167886,11,ConnorDoyle,0.962963,1
false,29.167886,11,ConnorDoyle,0.9625,1
false,29.167886,11,iven,1,1
false,30.479559,12,ConnorDoyle,0.962025,1
false,30.479559,13,mlunoe,0.933333,1
false,30.479559,11,ConnorDoyle,0.961538,1
false,30.479559,11,ConnorDoyle,0.961039,1
false,30.479559,11,gregory90,0,1
false,34.020377,13,ConnorDoyle,0.960526,1
false,34.020377,12,ConnorDoyle,0.96,1
false,34.020377,11,ConnorDoyle,0.959459,1
false,33.790115,11,drexin,1,1
false,33.465949,13,drexin,1,1
false,33.313817,14,ConnorDoyle,0.958904,1
false,33.317719,13,ConnorDoyle,0.958333,1
false,33.317719,13,ConnorDoyle,0.957746,1
false,33.266956,13,drexin,1,1
false,33.266956,13,drexin,1,1
false,33.266956,13,iven,1,1
false,33.315737,12,ssk2,1,1
false,33.315737,15,bgentry,0,1
false,33.315737,14,ssorallen,0.949153,1
false,33.315737,15,ConnorDoyle,0.957143,1
false,33.026114,18,ssorallen,0.948276,1
false,33.026114,17,ssorallen,0.947368,1
false,33.026114,16,drexin,1,1
false,33.051499,17,ConnorDoyle,0.956522,1
false,32.941037,18,drexin,1,1
false,32.941037,17,drexin,1,1
false,32.941037,18,drexin,1,1
false,32.542453,17,ConnorDoyle,0.955882,1
false,32.542453,15,lloesche,0,1
false,34.221722,16,lloesche,0,0
false,34.221722,17,drexin,1,1
false,34.223863,16,ConnorDoyle,0.955224,1
false,34.223863,15,drexin,1,1
false,34.223863,14,ConnorDoyle,0.954545,1
false,34.223863,15,iven,1,1
false,34.223863,13,michaeljin,0,1
false,34.191246,18,drexin,1,1
false,34.191246,14,ConnorDoyle,0.953846,1
false,34.227683,15,fillorkill,0,1
false,34.227683,15,adamdecaf,0,1
false,34.227683,15,ssk2,1,1
false,34.227683,14,ConnorDoyle,0.953125,1
false,34.227683,14,florianleibert,1,1
false,34.227683,14,BenWhitehead,1,1
false,34.227683,14,ConnorDoyle,0.952381,1
false,34.227683,16,ssorallen,0.946429,1
false,34.227683,14,BenWhitehead,1,1
false,34.223863,15,iven,0,1
false,34.227683,15,ssk2,1,1
false,34.227683,13,ConnorDoyle,0.951613,1
false,34.227683,14,fuziontech,0,1
false,34.227683,13,aquamatthias,0.909091,1
false,34.227683,13,mlunoe,0.928571,1
false,34.219103,12,ConnorDoyle,0.95082,1
false,34.219103,12,ssorallen,0.945455,1
false,34.219103,12,ConnorDoyle,0.95,1
false,34.206741,13,ssorallen,0.944444,1
false,34.226004,17,ConnorDoyle,0.949153,1
false,34.226004,15,ssorallen,0.943396,1
false,34.226004,14,bspaans,0,1
false,34.226004,14,ConnorDoyle,0.948276,1
false,34.226004,15,ConnorDoyle,0.947368,1
false,34.226004,14,ConnorDoyle,0.946429,1
false,34.226004,13,ConnorDoyle,0.945455,1
false,34.206741,12,aquamatthias,0.9,1
false,34.206741,14,ConnorDoyle,0.944444,1
false,34.219581,15,ssk2,1,1
false,34.23243,17,ConnorDoyle,0.943396,1
false,34.23243,17,ssorallen,0.942308,1
false,34.23243,16,ssorallen,0.941176,1
false,34.219581,18,mlunoe,0.923077,1
false,34.236715,16,ssorallen,0.94,1
false,34.23243,19,aquamatthias,0.888889,1
false,34.236715,18,mlunoe,0.916667,1
false,34.236715,17,ssorallen,0.938776,1
false,34.236715,17,ssorallen,0.9375,1
false,34.236715,16,ssorallen,0.93617,1
false,34.236715,15,aquamatthias,875,1
false,34.236715,17,ConnorDoyle,0.942308,1
false,34.615871,15,sumkincpp,0,1
false,34.615871,14,ssorallen,0.934783,1
false,34.609301,15,drexin,1,1
false,34.609301,15,drexin,1,1
false,34.609301,14,ConnorDoyle,0.941176,1
false,34.609301,15,ConnorDoyle,0.96,0
false,34.596376,15,BenWhitehead,1,1
false,34.596376,15,drexin,1,1
false,34.596376,15,ConnorDoyle,0.959184,1
false,34.57683,16,drexin,1,1
false,34.57683,16,aquamatthias,0.857143,1
false,34.57683,16,drexin,1,1
false,34.57683,15,ConnorDoyle,0.958333,1
false,32.708796,16,ConnorDoyle,0.957447,1
false,32.708796,15,ConnorDoyle,0.956522,1
false,32.708796,15,BenWhitehead,1,1
false,32.708796,16,ConnorDoyle,0.955556,1
false,32.708796,15,BenWhitehead,1,1
true,32.708796,15,BenWhitehead,1,1
false,32.708796,16,ConnorDoyle,0.954545,1
false,32.708796,16,drexin,1,1
false,32.708796,16,ConnorDoyle,0.953488,1
false,32.708796,16,ConnorDoyle,0.952381,1
false,32.708796,15,ssorallen,0.933333,1
false,32.708796,16,adgaudio,0,1
false,32.708796,17,ssorallen,0.931818,1
false,34.57683,17,drexin,1,1
false,32.708796,16,ConnorDoyle,0.95122,1
false,32.270384,18,crosbymichael,0,1
false,32.270384,15,ConnorDoyle,0.95,1
false,32.270384,16,ssorallen,0.930233,1
false,32.272438,17,mlunoe,1,0
false,32.280657,11,everpeace,0.666667,1
false,32.290937,11,mlunoe,1,1
false,32.290937,10,ssorallen,0.928571,1
false,32.290937,10,ConnorDoyle,0.948718,1
false,32.290937,15,drexin,1,1
false,32.290937,10,rthomas,0,1
false,32.290937,9,ssorallen,0.926829,1
false,32.290937,9,mlunoe,1,1
false,32.290937,16,brndnmtthws,0.666667,0
false,32.15946,8,olix0r,0,1
false,32.204579,8,ConnorDoyle,0.947368,1
false,30.252101,9,elingg,0,1
false,30.267753,9,ConnorDoyle,0.945946,1
false,30.318735,9,ConnorDoyle,0.944444,1
false,30.334457,9,ConnorDoyle,0.942857,1
false,30.334457,9,ssorallen,925,1
false,30.334457,9,ConnorDoyle,0.941176,1
false,29.304498,13,silas,0,1
false,29.304498,12,ConnorDoyle,0.939394,1
false,29.304498,11,guenter,0.807692,1
false,29.114332,12,ConnorDoyle,0.9375,1
false,30.248277,12,drexin,1,1
false,29.903666,15,ConnorDoyle,0.935484,1
false,20.038606,15,ConnorDoyle,0.933333,1
false,20.038606,13,brndnmtthws,0.642857,1
false,20.038606,14,dmitriy-kiriyenko,0,0
false,20.038606,15,jbDalido,0,1
false,20.038606,14,mbabineau,1,1
false,28.479312,15,aquamatthias,1,0
false,20.038606,13,chengweiv5,0,1
false,20.038606,15,ConnorDoyle,0.931034,1
false,20.011015,13,ConnorDoyle,0.928571,1
false,20.011015,13,yemyat89,0,1
false,20.068656,14,drexin,1,1
false,20.029401,14,nelsou,0,1
false,20.029401,13,kensipe,0,1
false,20.075513,14,ConnorDoyle,0.925926,1
false,20.075513,15,ssk2,1,1
true,20.152303,16,ConnorDoyle,0.923077,1
false,20.152303,19,guenter,0.8,1
false,20.152303,15,D-Roch,0,1
false,20.152303,15,activars,0,1
false,20.152303,19,ssk2,1,1
false,20.152303,15,ConnorDoyle,0.92,1
false,20.152303,14,ssorallen,0.923077,1
false,20.152303,14,ssorallen,0.921053,1
false,20.152303,15,jplock,0,1
false,20.152303,14,cbuben,0,1
true,20.152303,19,ConnorDoyle,0.916667,1
false,20.152303,14,ConnorDoyle,0.913043,1
true,20.152303,14,ConnorDoyle,0.909091,1
false,20.152303,16,mlunoe,1,1
false,20.152303,12,ssorallen,0.918919,1
false,20.14482,14,ConnorDoyle,0.904762,1
false,20.14482,14,ssk2,1,1
false,20.14482,13,ssorallen,0.916667,1
false,20.14482,13,ssorallen,0.914286,1
false,20.169161,17,mlunoe,1,1
false,20.169161,13,ssk2,0,1
false,20.169161,12,ssorallen,0.911765,1
true,20.169161,15,wingchen,0,0
false,20.169161,11,ssorallen,0.909091,1
false,20.169161,11,ssorallen,0.90625,1
false,20.169161,12,ssorallen,0.903226,1
false,20.169161,12,mlunoe,1,1
false,20.169161,12,mlunoe,1,1
false,20.169161,11,mlunoe,1,1
false,20.169161,12,mbabineau,1,1
false,22.312585,11,drexin,1,1
false,20.99686,11,guenter,0.791667,1
false,20.99686,11,hgschmie,0,1
false,21.200713,13,guenter,0.782609,1
false,21.215426,13,aquamatthias,1,1
false,21.215426,13,mlunoe,1,1
false,21.215426,13,ssorallen,0.9,1
false,21.215426,11,ssorallen,0.896552,1
false,21.215426,11,ssorallen,0.928571,0
false,21.215426,12,ssorallen,1,0
false,21.215426,12,ssorallen,1,1
false,21.215426,11,solidsnack,875,1
false,21.200713,11,ConnorDoyle,0.9,1
false,21.200713,10,mlunoe,1,1
false,21.200713,11,ssorallen,1,1
false,21.200713,10,mlunoe,0,1
false,21.200713,10,ssorallen,1,1
false,21.173444,10,guenter,0.772727,1
false,21.159796,9,guenter,0.761905,1
false,21.159796,15,drexin,1,1
false,21.321533,8,ssorallen,1,1
false,21.13027,8,asher,0,1
false,21.13027,9,drexin,1,1
false,21.13027,13,drexin,1,1
false,15.251196,8,guenter,0.789474,1
false,15.251196,7,guenter,0.777778,1
false,15.251196,7,guenter,0.823529,0
false,15.27861,6,ConnorDoyle,0.894737,1
false,15.185879,7,marc-barry,0.833333,1
false,15.175404,7,guenter,0.866667,1
false,15.112604,5,drexin,1,1
true,15.112604,9,marc-barry,1,0
false,15.112604,7,MiLk,0,1
false,15.112604,20,casualjim,0,0
false,15.112604,8,drexin,1,1
false,15.112604,5,ssorallen,1,1
false,15.112604,6,ssorallen,1,1
false,14.204828,7,ssorallen,1,1
false,14.204828,7,marc-barry,1,1
false,14.204828,6,drexin,1,1
false,14.202006,7,marc-barry,1,1
false,14.202006,6,marc-barry,1,1
false,14.202006,6,mbabineau,0,1
false,14.202006,5,drexin,1,1
false,14.202006,7,marc-barry,1,1
false,12.867105,10,aquamatthias,1,1
false,12.867105,10,drexin,1,1
false,12.867105,10,drexin,1,1
false,12.867105,7,jhspaybar,0,1
false,12.854031,9,guenter,0.928571,0
false,12.854031,8,drexin,1,1
false,12.854031,6,marc-barry,0,1
false,11.580902,8,drexin,1,1
false,11.580902,8,aquamatthias,1,1
false,11.74255,8,drexin,1,1
false,11.721774,9,drexin,0,1
false,11.580902,6,aquamatthias,1,1
false,11.74255,5,aquamatthias,1,1
false,11.74255,4,aquamatthias,0,1
false,11.445356,4,mattstep,0,1
false,11.74255,4,ssorallen,1,1
false,11.73475,4,ConnorDoyle,0.888889,1
false,11.73475,6,MiLk,0,0
false,11.73475,14,ian-kent,0,0
false,11.779224,2,BenWhitehead,0,1
false,11.811024,3,ssorallen,1,1
false,11.586052,3,guenter,0.923077,1
false,11.482607,3,ssorallen,1,1
false,11.482607,3,ConnorDoyle,0.9375,1
false,11.919349,2,ConnorDoyle,0.933333,1
false,12.85347,3,gphat,1,1
true,13.615913,4,ConnorDoyle,1,0
false,12.973102,4,rbpark,0,1
false,12.973102,4,guenter,1,0
false,12.973102,3,ConnorDoyle,1,1
false,12.725975,2,ssorallen,1,1
false,12.760883,3,guenter,1,1
false,12.759361,3,lingmann,1,1
false,12.759361,9,johanatan,1,0
false,12.759361,3,johanatan,1,1
false,12.759361,2,johanatan,1,1
false,12.760883,0,johanatan,0,1
false,12.124407,0,ConnorDoyle,1,1
false,12.124407,0,guenter,1,1
false,12.120348,1,ConnorDoyle,1,1
false,12.03266,2,gphat,0,1
true,12.03266,3,everpeace,0.5,1
false,12.03266,1,ConnorDoyle,1,1
false,11.56482,1,guenter,1,1
false,11.56482,0,rloomba,0,1
false,11.56482,0,ssorallen,1,1
true,11.56482,0,ConnorDoyle,1,1
false,11.52041,0,ConnorDoyle,1,1
false,11.548332,0,ConnorDoyle,1,1
false,11.548332,0,ssorallen,1,1
false,11.548332,1,ssorallen,1,1
false,12.14757,3,lingmann,1,1
false,12.14757,3,solidsnack,0.857143,1
false,12.14757,2,solidsnack,0.833333,1
false,12.149393,2,mohitsoni,0,1
false,12.153038,1,ConnorDoyle,1,1
false,12.153038,2,ConnorDoyle,1,1
false,13.03718,1,ConnorDoyle,1,1
false,12.31003,1,solidsnack,0.8,1
false,13.041378,2,ssorallen,1,1
false,13.041378,2,ssorallen,1,1
false,13.611158,1,ConnorDoyle,1,1
false,13.611158,1,ConnorDoyle,1,1
false,13.288478,2,ConnorDoyle,1,1
false,14.423077,1,ssorallen,1,1
false,14.066952,5,solidsnack,0.75,1
false,14.081996,6,solidsnack,0.666667,1
false,14.081996,5,brndnmtthws,0.692308,0
false,14.081996,4,nguyenvanthan,0,1
false,13.691508,4,ConnorDoyle,0,1
false,14.081996,4,solidsnack,0.5,1
false,14.081996,3,ssorallen,1,1
false,14.081996,5,rkatti,1,0
false,14.081996,2,rkatti,0,1
false,14.081996,2,ssorallen,1,1
false,14.092044,2,guenter,1,1
false,14.092044,2,pyronicide,1,1
false,14.092044,2,pyronicide,0,1
false,14.097074,2,ssorallen,1,1
false,14.097074,2,davidhoyt,1,1
false,14.097074,3,benmccann,1,1
false,14.097074,3,benmccann,0,1
false,14.208633,3,BrianHicks,0,1
false,14.208633,3,brndnmtthws,0.75,0
false,13.623978,3,guenter,1,1
false,13.623978,3,mrdmnd,0,1
false,13.623978,3,lingmann,0,1
false,13.623978,3,brndnmtthws,0.727273,1
false,13.623978,3,solidsnack,1,0
false,13.686131,2,guenter,1,1
false,13.30838,2,brndnmtthws,0.8,0
false,13.322231,2,brndnmtthws,0.777778,1
false,13.322231,2,brndnmtthws,0.75,1
false,13.5918,4,guenter,1,1
false,13.5918,4,guenter,1,1
false,12.315271,3,florianleibert,0,1
false,12.45189,3,guenter,1,1
false,12.502842,3,brndnmtthws,0.714286,1
false,12.502842,3,ssorallen,1,1
false,12.693284,3,guenter,1,1
false,12.693284,3,davidhoyt,0,1
false,12.693284,3,ssorallen,1,1
false,12.693284,3,ssorallen,1,1
false,12.687428,3,brndnmtthws,0.666667,1
true,12.687428,2,brndnmtthws,0.6,1
false,9.747041,3,ssorallen,1,1
false,9.749304,3,brndnmtthws,0.5,1
false,9.749304,3,ssorallen,1,1
false,9.749304,2,brndnmtthws,0.333333,1
false,9.749304,3,brndnmtthws,0,1
false,9.762901,3,brndnmtthws,0,0
false,9.78109,2,curzonj,0,1
false,9.896324,3,guenter,1,1
false,5.095851,4,solidsnack,0,1
false,5.095851,4,guenter,0,1
true,5.095851,2,tpetr,1,0
false,9.762901,2,brndnmtthws,0,0
false,4.365753,5,everpeace,1,0
false,3.401361,2,russellcardullo,0,1
false,3.401361,2,tpetr,0,1
false,3.485188,1,ssorallen,0,1
false,3.523786,1,hsaputra,0,1
true,3.523786,2,everpeace,0,1
