@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,18,27,36,38,39,41,49,53'

@attribute doc_files numeric
@attribute entropy_diff numeric
@attribute sloc numeric
@attribute requester {buchgr,normanmaurer,maxwindiff,Scottmitch,mm-binary,vietj,daschl,trustin,windie,kerumai,qiangjinjiu,johnou,CodingFabian,jamel,cnapagoda,guidomedina,Spikhalskiy,nmittler,rtimush,mosesn,blucas,Karry,jchambers,jiafu1115,travishaagen,alkemist,liuzhengyang,lovesea42,huguesb,ejona86,houdejun214,MediumOne,slandelle,ifesdjeen,yetisno,ferrybig,cdancy,NiteshKant,earthling,jza70,louxiu,technocoreai,xkr47,Apache9,zsxwing,skyao,hepin1989,eantaev,rayh176,PierreCoquentin,lukehutch,pieteradejong,jakubjanecek,Underbalanced,louiscryan,sbtourist,develar,ninja-,slachiewicz,loolooyyyy,merlimat,zhangshun2014,hgl888,rdicroce,jroper,jenskordowski,Adam-,silvaran,mubarak,serioussam,fratboy,sverkera,kvr000,mrb-twx,tomasol,vargarob,eincs,myArea51,sja,chrisprobst,grgvineet,rkapsi,yawkat,ioanbsu,djchen,wangzhiheng,sunng87,darabos,FeiWongReed,tomaszc,flozano,glennleidy,JungMinu,hamzaxx,syucream,0mok,woshilaiceshide,atellwu,mikkokar,jedesah,andyHa,clebertsuconic,ruslansennov,rovarga,robinst,idelpivnitskiy,fredericBregier,jestan,Alwayswithme,lime62,ThomasLau,benevans,jingene,d-t-w,garretwu,leogomes,ddossot,pdalpra,wouterhund,luciferous,robertpanzer,tbocek,opinali,jpinner,danbev,casidiablo,lhkzh,yhleeus,ngocdaothanh,mcraveiro,andreipet,sammychen105,elad-yosifon,adriancole,reflection,gariev,dittos,wf2030,beckje01,MichaelScofield,zcourts,ysammy,Pyrolistical,grahamedgecombe,fbarberamzn,heinousjay,timboudreau,jongyeol,jakobbuchgraber,naude-r,gitter-badger,afredlyj,amuniz,g-eorge,Matthias247,CruzBishop,jverce,bk1te,thobbs,pat2013,lw346,profer,bigrasjf,bfritz,youngero,dkocher,kichik,marekjelen,ylgrgyq,plucury,mikereedell,schulzp,zhuguowei01,WillemJiang,zw1127,onlychoice,Scottmitch1,notz,kangjunwei,nitsanw,gaol,xmxsuperstar,michaelklishin,perfectid,houyanjun,alepar,fboucher38,philbaxter,Lekanich,belliottsmith,dns,54k,j3h,jiangzezhou1989,dhanaraj0,WhiteTrashLord,jjYBdx4IL,ctron,jkeys089,mkrueger92,mousom,dragonsinth,tblongjia,died103times,anilsaldhana,tea-dragon,xhumanoid,CoNDoRip,itzg,jbertram,bucjac,aaronriekenberg,PhantomJin,m0wfo,nisihara562,JatinderSingh,andrewgaul,cmcmaugh,xfrag,vschafer,swankjesse,stIncMale,sskachkov,MiddleBen,mleventi,veebs,chenxiuheng,wgallagher,milenkovicm,igstan,arianitu,koen-serry,danielnorberg,BabyDuncan,smiera,nikolajovanovic,craigday,d4r7hk3rm17,mkjellman,lospejos,darionyaphet,okapies,planerist,ANorwell,velmurugan-0186,mhgrove,gsoltis,quickwango,aledale,goaway,radimch,sofent,jwils,matlach,tsingxu,mbakkar,ssilverman,kxbmap,golovnin,alainw,TonyRice,diginori,menacher,irelandKen,razvan-jurca,shreyharia,Andrei-Pozolotin,ryanobjc,siteware,michielbaird,andrewcox,georgecao,Melon1017,infynyxx,adamv,mauricio,hgschmie,haremyak,EugenDueck,lucky,kryptonics411,mcaserta,justinsb,cloudaloe,md-5,carrot-garden,gamlerhart,ming13,matterkkila,barkbay,broach,jeje,glynnm,anathan,stefanmk,bartex80,macer1,arya,matzew,tsuna,jaens,mheath,dantran,coltnz,ytfei,ankurcha,alex-berger,obergner,AtKaaZ,losipiuk,sprsquish,illicitonion,jfallows,jamestyrrell,izstas,gbehrmann,tianjiaguo66,94c3,spullara,mattiasrosberg,boldt,echarles,jabley,trask,cgbystrom,jrask,zhen9ao,transistorize,palmerabollo,rshelley,chavdar,mariusaeriksen,valodzka,motlin,jeffgriffith,evnm,coderunner,pfisterer,nibin,reines,fbarber,danbim,aperepel,waywardmonkeys,Rogiel,iainmcgin,wg,antlen}
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute requester_age numeric
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
0,0.170326,116204,Scottmitch,0.2,36,501,603,0
0,0.245624,116204,trustin,0.695652,527,1758,196,1
0,1.199345,116197,Scottmitch,0.206897,36,500,601,0
0,0.251028,114204,danbev,0.526316,31,1474,0,0
0,0.063571,114203,Scottmitch,0.214286,36,499,599,0
0,0.053599,114207,nmittler,0.153846,33,269,310,0
0,0.111914,114203,nmittler,0.157895,33,269,310,0
0,0,114175,CruzBishop,0.595745,16,1331,0,0
0,0.230863,114175,idelpivnitskiy,0.35,1,573,10,0
0,2.992976,85520,sunng87,0.666667,395,1679,0,0
0,0.723474,114036,nmittler,0.162162,33,265,287,0
0,0.116337,114036,nmittler,0.166667,33,265,281,0
0,1.888805,85518,fredericBregier,0.623188,12,1435,20,0
0,0.062975,112352,jverce,0,0,394,0,1
0,0.903277,61911,fredericBregier,0.632353,12,1434,20,0
0,0.165463,112352,fredericBregier,0.641791,12,1434,20,0
0,0.433573,103006,fredericBregier,0.636364,12,1434,20,1
0,1.149177,85518,fredericBregier,0.646154,12,1434,20,0
0,0.369236,114175,bk1te,0.461538,2,1047,1,0
0,0.12189,111156,Scottmitch,0.222222,36,489,530,0
0,0.060793,111156,thobbs,0,102,1527,0,0
0,0.217001,101818,jongyeol,0,30,2224,0,0
0,0.074263,101818,jongyeol,0,30,2224,0,0
0,0.067259,111156,jongyeol,0,30,2224,0,0
0,0.373515,111156,nmittler,0.171429,33,258,281,0
0,0.059793,111156,nmittler,0.176471,33,258,281,0
0,0.058876,111157,Scottmitch,0.230769,36,488,530,0
0,0.117295,111152,nmittler,0.181818,33,258,281,0
3,72.392427,111052,pat2013,0,1,364,0,0
0,0.195486,111052,lw346,0.454545,10,896,0,0
0,0.737653,111052,nmittler,0.1875,33,257,265,0
0,0.196524,111052,jongyeol,0,30,2222,0,0
0,5.753497,101818,g-eorge,0,13,1454,0,0
0,0.149398,85108,Scottmitch,0.24,36,485,511,0
0,0.121778,111052,Matthias247,0,7,273,1,0
0,0.186205,111052,Matthias247,0,7,273,1,0
0,3.230418,61911,fredericBregier,0.65625,12,1424,20,0
0,0.311625,111052,nmittler,0.193548,33,253,267,0
0,0.050847,111052,Scottmitch,0.25,36,483,505,0
0,25.621115,111052,Scottmitch,0.26087,36,482,505,0
0,0.060497,111052,Matthias247,0,7,270,1,0
0,0.060972,111051,nmittler,0.2,33,252,267,0
0,0.185054,111051,nmittler,0.206897,33,251,267,0
0,0.063194,111051,Scottmitch,0.272727,36,481,502,0
0,0.293069,111051,Matthias247,0,7,268,1,0
0,0.706494,111051,Matthias247,0,7,268,0,0
0,0,111051,nmittler,0.214286,33,250,267,0
0,0.199622,111047,Scottmitch,0.285714,36,478,469,0
0,1.24901,85102,fredericBregier,0.666667,12,1418,13,0
0,2.729833,111066,nmittler,0.222222,33,246,238,0
0,0.117586,111066,Matthias247,0,7,263,0,0
0,0.601628,111066,Matthias247,0,7,263,0,0
0,3.341844,111067,Scottmitch,0.3,36,473,396,0
0,0.06227,111074,Scottmitch,0.315789,36,471,396,0
0,0.409788,85103,fredericBregier,0.677419,12,1411,13,0
0,0.371166,110750,nmittler,0.192308,33,241,204,1
0,0.246169,85090,fredericBregier,0.688525,12,1409,13,0
0,0.203395,61909,fredericBregier,0.7,12,1409,13,0
0,0.060243,110738,nmittler,0.2,33,238,204,0
0,15.522605,101797,trustin,0.688889,524,1725,180,1
0,0.083056,85086,hepin1989,0.272727,65,1390,0,0
0,0.098928,61909,hepin1989,0.3,65,1390,0,0
0,0.066325,101797,hepin1989,0.333333,65,1390,0,0
0,0.060539,110734,hepin1989,375,65,1390,0,0
0,35.067639,110734,Scottmitch,0.277778,36,467,372,1
0,0.311517,110734,Scottmitch,0.235294,36,466,372,1
0,0.057452,110240,profer,0,2,1167,0,0
0,0.402141,110240,Scottmitch,0.25,36,464,332,0
0,0.059015,110240,idelpivnitskiy,0.368421,1,539,23,0
0,0.064478,110133,jakobbuchgraber,375,2,961,84,0
0,0.637686,110129,Scottmitch,0.266667,36,463,202,0
0,2.021009,110240,nmittler,0.208333,33,232,130,0
0,0.085737,85086,fbarberamzn,0,0,0,0,0
0,0.129015,110240,Scottmitch,0.285714,36,461,202,0
0,0.093358,85082,bigrasjf,0,0,409,0,0
0,0.061957,109737,Scottmitch,0.307692,36,459,200,0
0,0.061712,109737,bfritz,0,10,1986,0,1
0,0.059509,109737,Scottmitch,0.25,36,459,165,1
0,0,109731,jakobbuchgraber,0.333333,2,955,84,1
0,0.064204,109737,jakobbuchgraber,0.285714,2,955,84,1
0,1.803509,109731,jakobbuchgraber,0.230769,2,955,84,1
0,0.061056,109555,Scottmitch,0.272727,35,456,160,0
0,1.353138,109868,Scottmitch,0.3,35,456,160,0
0,0.090739,84900,normanmaurer,0.481481,441,1424,605,0
0,0,109555,Scottmitch,0.222222,35,455,155,1
0,0.088093,58680,normanmaurer,0.478723,441,1422,624,1
0,0.120831,109510,nmittler,0.217391,32,223,145,0
0,0.44415,85086,normanmaurer,0.475936,441,1421,638,1
0,0.313328,110133,Scottmitch,125,35,453,144,1
0,1.301059,84900,normanmaurer,0.478495,441,1420,649,0
0,0,109737,Scottmitch,0.142857,35,452,143,0
2,44.9191,109510,youngero,0,0,7,0,0
0,0.278237,101690,normanmaurer,0.481081,441,1419,649,0
0,0.053196,109510,jakobbuchgraber,0.25,2,947,79,0
0,0.058543,110133,dkocher,0,3,1971,0,0
0,0,109507,kichik,0,5,1038,0,0
0,0.06511,109315,jakobbuchgraber,0.272727,2,944,72,0
0,0.13139,109302,nmittler,0.227273,32,216,145,0
0,0,109315,Scottmitch,0.166667,35,445,116,0
0,4.482577,101690,marekjelen,0,64,1741,0,1
0,1.375517,101501,marekjelen,0,64,1741,0,0
0,0.081085,85086,normanmaurer,0.483696,440,1413,599,0
0,0.061562,109099,Scottmitch,0.2,35,444,114,0
0,1.003091,109302,nmittler,0.238095,32,214,134,0
0,1.067554,109099,Scottmitch,0.25,35,444,74,0
0,0.132507,109073,nmittler,0.25,32,213,121,0
0,0.130366,108887,jakobbuchgraber,0.3,2,940,63,0
0,1.794731,101797,trustin,0.704545,520,1700,200,0
0,0.945145,108856,nmittler,0.277778,32,209,91,0
0,0.88716,108850,nmittler,0.294118,32,209,82,0
0,0.311486,108767,Scottmitch,0.333333,35,439,44,0
0,0,108766,ylgrgyq,0,2,1046,0,0
0,0,108766,ylgrgyq,0,2,1046,0,0
0,1.951211,108758,idelpivnitskiy,0.333333,1,512,23,1
0,0.182804,108758,plucury,1,9,1724,3,0
0,0.641795,84793,normanmaurer,0.486339,439,1405,552,0
0,6.249865,108758,jakobbuchgraber,0.333333,2,933,47,0
0,0.062126,108497,Scottmitch,0.5,35,436,31,0
0,0.079044,84790,normanmaurer,0.489011,439,1404,500,0
0,0,108494,ylgrgyq,0,2,1043,0,0
0,0.453628,108494,idelpivnitskiy,0.352941,1,510,22,0
0,0.126629,101394,fredericBregier,0.711864,12,1375,9,0
0,0.252748,108494,jakobbuchgraber,375,2,931,43,0
0,7.352149,108494,nmittler,0.3125,31,203,57,0
0,0,61871,fredericBregier,0.724138,12,1373,9,0
0,0,84794,fredericBregier,0.719298,12,1373,9,1
0,0.583054,99423,plucury,1,9,1718,3,1
0,3.820825,106265,jakobbuchgraber,0.285714,2,927,43,1
0,1.857388,84330,bk1te,0.363636,2,985,0,1
2,102.62412,84330,bk1te,0.4,2,985,0,0
0,0.403347,104646,idelpivnitskiy,0.3125,1,504,22,1
0,0.674673,84337,normanmaurer,0.486188,439,1397,496,1
0,0.381116,104084,jpinner,0.793478,11,1153,0,0
0,1.790826,84337,normanmaurer,0.488889,439,1394,495,0
0,0.837301,61557,fredericBregier,0.714286,12,1364,9,1
0,0.078048,84337,mikereedell,0,14,2073,0,1
0,0.855794,98180,normanmaurer,0.49162,439,1392,492,0
0,0.349621,98180,plucury,0,9,1711,0,1
0,0.060245,104079,idelpivnitskiy,0.266667,1,498,20,1
0,2.081357,104079,idelpivnitskiy,0.214286,1,498,20,1
0,3.923495,84159,trustin,0.697674,519,1679,131,1
0,0.199153,103996,jakobbuchgraber,0.333333,2,919,8,0
0,0.328685,84118,normanmaurer,0.488764,438,1390,643,1
0,0.965366,103899,schulzp,0,3,2264,0,0
0,3.318779,103899,Scottmitch,0,35,419,0,1
0,0.335979,84107,fredericBregier,0.709091,12,1359,1,1
0,0.281597,97995,fredericBregier,0.703704,12,1359,1,1
0,0.091543,61600,jpinner,0.802198,11,1142,0,0
0,0.072546,83888,normanmaurer,0.491525,438,1385,646,0
0,0.063578,103867,zhuguowei01,0,0,22,0,0
0,1.727357,83894,normanmaurer,0.488636,438,1383,646,1
0,1.580689,103859,idelpivnitskiy,0.153846,1,488,18,1
0,0.508364,83899,normanmaurer,0.485714,437,1379,653,1
0,0.067438,103779,WillemJiang,0,84,1597,0,0
0,0.973263,103629,nmittler,0.333333,30,180,189,0
0,0.270438,103629,idelpivnitskiy,0.083333,1,485,18,1
0,0.141562,103629,idelpivnitskiy,0.090909,1,485,18,0
0,0.584505,97722,normanmaurer,0.482759,437,1378,681,1
3,81.943805,103629,zw1127,0,3,378,0,0
0,0.064303,103629,onlychoice,0,53,1119,0,0
0,0.726978,103629,Scottmitch1,0,0,71,0,0
0,0.13481,103622,nmittler,0.357143,30,179,189,0
0,5.107455,103622,jakobbuchgraber,0.4,2,906,6,0
0,0.142225,103622,idelpivnitskiy,0.1,1,484,18,0
0,0.688641,103622,timboudreau,0,60,754,0,1
0,0.105788,61584,jpinner,0.811111,11,1133,0,0
0,0.067448,103642,jpinner,0.808989,11,1133,0,1
0,4.288929,103642,jakobbuchgraber,0.25,2,904,6,1
0,0.293598,97715,Adam-,0,14,1492,0,0
0,0.777838,83896,normanmaurer,0.485549,437,1375,665,0
0,0.134214,103666,opinali,0,14,585,0,0
0,0.184982,103666,idelpivnitskiy,0.111111,1,481,15,0
0,0.068752,103666,idelpivnitskiy,125,1,481,15,0
0,0.742376,103666,idelpivnitskiy,0.142857,1,481,15,0
0,1.790303,103666,idelpivnitskiy,0.166667,1,481,12,0
0,0.537491,103666,idelpivnitskiy,0.2,1,481,12,0
0,0.080562,83804,notz,0,6,1205,0,0
0,0.246342,83804,normanmaurer,0.488372,437,1370,707,0
0,8.705415,83772,normanmaurer,0.491228,437,1370,710,0
0,0.640317,100745,idelpivnitskiy,0.25,1,476,11,0
3,82.959679,100731,kangjunwei,0,0,462,0,0
0,0.065154,99813,blucas,1,1,784,0,0
0,0.836658,99813,normanmaurer,0.494118,435,1362,723,0
0,5.261199,99813,nmittler,0.384615,29,164,186,0
0,0.354492,99813,idelpivnitskiy,0.333333,1,468,9,0
0,0.351643,99813,nitsanw,0,120,611,0,0
0,0.291996,99813,danbev,0.555556,31,1365,4,0
0,0.764371,99734,trustin,0.690476,513,1648,169,1
0,0.066721,99552,danbev,0.588235,31,1363,4,0
0,0.657621,99672,normanmaurer,0.494048,434,1357,722,1
0,0.108565,58680,gaol,0,8,1279,0,1
0,0.085998,83546,xmxsuperstar,0,10,1048,0,0
0,0.17498,83546,heinousjay,0,3,1036,0,0
0,0.069749,99622,michaelklishin,0,757,2312,0,0
0,0.071374,99804,onlychoice,0,53,1094,0,0
2,76.410095,99804,perfectid,0,0,398,0,0
0,0.781948,99804,idelpivnitskiy,0.5,1,458,6,0
0,0.06599,99804,Scottmitch1,0,0,45,0,0
0,0.083047,83692,normanmaurer,0.5,433,1351,683,0
3,48.460444,99795,normanmaurer,0.50303,433,1351,683,0
0,0.107557,61584,houyanjun,0,0,440,0,0
0,0.065096,99428,onlychoice,0,53,1091,0,0
0,0.14433,99432,alepar,1,12,1544,0,0
0,0.254003,83314,normanmaurer,0.5,433,1348,619,1
0,0.164673,96595,nitsanw,0,120,597,0,0
0,0.284663,96595,normanmaurer,0.496933,433,1345,618,1
0,1.328614,96281,nmittler,0.333333,29,145,193,1
0,3.41538,82950,trustin,0.682927,510,1631,170,1
0,0.839325,96287,idelpivnitskiy,0,1,448,2,1
0,0.228127,90744,normanmaurer,0.493827,433,1341,588,1
0,1.478355,96287,fboucher38,0,0,377,0,0
0,1.263542,82950,normanmaurer,0.496894,433,1340,577,0
2,73.632589,95961,normanmaurer,0.49375,433,1340,577,1
0,0.073109,94923,philbaxter,0,0,0,0,0
0,0.827782,94850,nmittler,0.272727,29,139,176,1
0,2.500482,82820,Lekanich,0.25,1,330,0,0
0,0.096285,61546,normanmaurer,0.496855,433,1336,570,0
0,1.603603,94850,nmittler,0.2,29,137,174,1
0,15.706987,82753,normanmaurer,0.5,433,1335,567,0
0,6.975967,88408,trustin,0.7,508,1623,187,0
0,1.468598,82753,belliottsmith,1,9,300,1,0
0,0.101413,61504,fredericBregier,0.716981,11,1305,4,0
2,20.232436,82746,Lekanich,0.333333,1,327,0,0
0,0.285229,61504,fredericBregier,0.730769,11,1305,4,0
3,105.718823,82746,Lekanich,0.5,1,327,0,0
0,0.17455,82746,fredericBregier,0.745098,11,1305,4,0
2,21.403555,82746,Lekanich,1,1,327,0,0
0,0.457211,93791,normanmaurer,0.496815,431,1332,550,1
0,0.761,93708,fredericBregier,0.76,11,1303,4,0
0,0.075587,82718,normanmaurer,0.49359,431,1330,540,1
0,4.397723,93708,nmittler,0.222222,29,132,160,0
0,4.088672,93607,trustin,0.692308,507,1619,174,1
0,0.072449,93607,dns,0,5,2014,0,0
0,0.082241,88248,dns,0,5,2014,0,0
0,4.084559,92692,trustin,0.684211,507,1618,172,1
0,0.149442,92692,daschl,0.285714,99,2058,1,0
0,0.386296,92692,normanmaurer,0.496774,431,1329,512,0
0,0.087294,82389,normanmaurer,0.493506,431,1328,511,1
0,1.061485,92528,trustin,0.702703,507,1617,169,0
0,1.526742,92528,normanmaurer,0.496732,431,1327,513,0
0,4.853921,92528,idelpivnitskiy,0,1,434,0,0
0,0.06196,92497,54k,0,3,482,0,0
0,0.300493,92497,trustin,0.694444,506,1613,165,1
0,0.113739,61492,jpinner,0.818182,11,1074,0,0
0,0.083518,87837,fredericBregier,0.755102,11,1288,4,1
0,0.073834,93379,j3h,0,8,1562,0,0
0,111.692626,61908,jiangzezhou1989,0,19,869,0,1
0,10.218274,82704,belliottsmith,0,9,279,0,1
0,0.08149,85803,normanmaurer,0.5,428,1309,458,0
0,6.37078,61268,trustin,0.685714,503,1597,176,1
0,3.375971,90423,nmittler,125,28,109,143,1
0,0.241705,85731,normanmaurer,0.496689,428,1307,445,1
0,0.06321,90423,dhanaraj0,0,1,823,0,0
0,0.448208,61268,trustin,0.676471,502,1596,176,1
0,0.386598,90311,nmittler,0,28,105,143,1
0,0.944645,90267,nmittler,0,28,104,143,0
0,0.081238,90267,WhiteTrashLord,0,0,0,0,0
0,0.397088,90201,nmittler,0,28,104,143,0
0,11.076134,90201,jakobbuchgraber,0.5,2,830,5,0
0,0.315714,90090,danbev,625,31,1306,1,0
0,0.410851,60006,jpinner,0.827586,10,1055,0,0
0,0.288189,90065,jpinner,0.837209,10,1055,0,0
0,0.069367,90065,jpinner,0.847059,10,1055,0,0
0,0.069139,90065,jpinner,0.857143,10,1055,0,0
0,0.353799,80717,sunng87,1,380,1513,0,0
0,0.135804,90065,trustin,0.71875,500,1585,175,0
0,0.296879,90081,fredericBregier,0.770833,11,1267,5,0
0,0.225547,90081,trustin,0.709677,500,1584,175,1
0,0.17393,80744,normanmaurer,0.503356,428,1294,298,0
0,0.226342,59954,jjYBdx4IL,0,1,1255,0,0
0,0.076588,80735,normanmaurer,0.506757,426,1289,302,0
0,0.155243,90068,danbev,0.666667,31,1295,1,0
0,0.076648,90022,normanmaurer,0.510204,426,1289,301,0
2,63.466352,90021,Lekanich,0,1,282,0,1
0,0.084043,80739,ctron,0,33,1531,0,0
0,0.92732,80739,jkeys089,0,2,722,0,1
0,5.669298,90074,normanmaurer,0.506849,426,1286,239,1
0,0.172766,80733,normanmaurer,0.503448,425,1284,239,1
0,0.295522,90026,mkrueger92,0,0,4,0,0
0,6.758072,90035,mousom,0,0,575,0,1
0,0.459425,80644,normanmaurer,0.506944,425,1281,205,0
0,0.547379,89960,dragonsinth,0,5,652,0,0
0,0.054026,80462,tblongjia,0,0,183,0,0
0,0.72179,89735,dragonsinth,0,5,651,0,0
0,0.930663,84346,normanmaurer,0.51049,424,1279,194,0
0,0.206375,59720,fredericBregier,0.787234,11,1250,1,0
0,4.400497,88635,daschl,0.3,96,2007,2,0
0,0.154708,88635,died103times,0,0,0,0,0
0,5.225045,59720,jpinner,0.8875,10,1033,0,1
0,0.736278,79523,normanmaurer,0.514085,423,1275,177,0
0,0.923388,88383,nmittler,0,28,75,8,0
0,0.09,79448,normanmaurer,0.521429,422,1273,170,0
0,1.598634,87851,nmittler,0,28,73,8,0
0,0.07523,84075,normanmaurer,0.52518,422,1270,168,0
0,1.36902,87454,nmittler,0,28,71,0,0
0,0.253384,83546,anilsaldhana,0,24,1334,0,0
0,0.425932,83498,danbev,0.714286,31,1269,1,0
0,0.144439,83502,tea-dragon,0,7,580,0,1
0,7.229373,83502,nmittler,0,28,62,0,0
0,0.084572,79317,xhumanoid,0,4,1118,0,0
0,0.501483,83502,daschl,0.315789,96,1986,3,0
0,0.078919,83504,danbev,0.692308,31,1262,1,1
0,0.256576,83648,CoNDoRip,0,0,363,0,0
0,0.085768,83414,blucas,1,1,675,0,1
0,0.345079,82947,danbev,0.666667,31,1257,1,1
0,0.079567,82956,jakobbuchgraber,0,2,779,0,1
0,0.114121,59720,fredericBregier,0.804348,11,1220,1,0
0,0.258851,78821,normanmaurer,0.521739,421,1247,146,1
0,0.16432,82939,itzg,0,5,938,0,1
0,0.157365,83095,fredericBregier,0.822222,11,1218,1,0
0,0.169752,78821,fredericBregier,0.818182,11,1218,1,1
0,0.207001,59716,fredericBregier,0.813953,11,1218,1,1
2,71.266087,82939,fredericBregier,0.809524,11,1218,1,1
2,77.886805,82939,fredericBregier,0.804878,11,1218,1,1
0,0.244051,82939,fredericBregier,825,11,1218,1,0
0,0.240206,82939,itzg,0,5,938,0,0
0,0.081331,78795,normanmaurer,0.525547,418,1246,140,0
0,0.10838,58589,jbertram,0,11,784,0,0
0,0.08836,78717,normanmaurer,0.522059,418,1243,133,1
0,0.179763,78717,bucjac,0.6,2,772,3,0
0,0.878787,78717,normanmaurer,0.525926,418,1243,133,0
0,2.740088,82608,normanmaurer,0.529851,418,1243,133,0
0,0.414329,78718,aaronriekenberg,1,1,933,0,0
2,72.768771,82598,PhantomJin,0,0,0,0,1
0,0.155282,78718,ddossot,0,96,1656,0,0
0,0.086035,82595,m0wfo,1,38,2126,2,0
0,0.072515,82595,nisihara562,0,0,1247,0,0
0,3.621084,82595,bucjac,0.75,2,766,0,0
0,0.518705,82621,bucjac,0.666667,2,765,0,1
0,4.057457,78703,normanmaurer,0.526316,417,1236,104,1
0,0.174735,78703,JatinderSingh,0,0,657,0,0
0,0.079107,82492,bucjac,1,2,764,0,0
0,0.166183,82478,ngocdaothanh,0.8,194,2118,0,1
0,0.17872,78575,ngocdaothanh,0.888889,194,2118,0,0
0,0.167557,82648,ngocdaothanh,1,194,2118,0,0
0,1.512753,78575,normanmaurer,0.530303,416,1233,105,0
0,1.503629,82478,daschl,0.333333,94,1962,3,0
0,0.064099,82478,andrewgaul,0,52,991,0,0
0,1.120123,82478,bucjac,1,2,761,0,1
0,2.47242,82248,bucjac,0,2,761,0,1
0,1.073859,78344,normanmaurer,0.526718,416,1231,106,1
0,0.084172,82174,cmcmaugh,0,0,639,0,1
0,0.896775,78327,normanmaurer,0.530769,416,1227,106,0
0,0.336236,81876,daschl,375,94,1955,3,0
0,0.590976,81821,jpinner,0.886076,10,980,2,1
0,0.650568,59694,jpinner,0.884615,10,980,2,1
0,2.429635,81997,normanmaurer,0.534884,414,1223,110,0
0,0.363491,78322,normanmaurer,0.53125,414,1222,110,1
0,0,76736,normanmaurer,0.527559,413,1218,108,1
0,0.17892,80203,daschl,0.333333,93,1946,3,1
0,0.082849,76642,normanmaurer,0.52381,413,1217,108,1
0,0.226866,76584,normanmaurer,528,413,1216,107,0
0,1.020381,80124,xfrag,0,4,1033,0,1
0,0.101939,59689,fredericBregier,0.820513,11,1185,2,1
0,0.090035,76569,normanmaurer,0.532258,413,1212,100,0
0,0.346437,76569,normanmaurer,0.536585,413,1212,100,0
2,79.015559,80125,normanmaurer,0.532787,413,1212,100,1
0,0.083959,80127,m0wfo,0,38,2099,0,1
0,0.087402,80127,danbev,0.727273,31,1218,1,0
0,0.073293,80127,xfrag,0,4,1031,0,0
0,0.427324,80127,danbev,0.8,31,1218,1,0
0,0.157044,80078,trustin,0.7,489,1500,70,1
0,0.162363,79804,vschafer,0,27,758,0,0
0,0.337211,79471,vschafer,0,27,754,0,0
0,0,79471,swankjesse,0,983,1585,0,1
0,0.266351,75865,normanmaurer,0.528926,412,1205,85,1
0,0.234424,79462,stIncMale,0,1,29,0,0
0,12.1901,79462,sskachkov,0,1,148,0,1
0,1.559044,75860,leogomes,0.5,17,1720,6,1
0,0.344433,76026,normanmaurer,525,412,1201,64,1
2,79.958385,78777,normanmaurer,0.521008,412,1201,64,1
0,0.085567,78777,MiddleBen,0,1,0,0,1
0,0.261707,78770,mleventi,0,11,2022,0,0
0,0.651104,78761,leogomes,0,17,1714,0,1
0,1.007022,76007,normanmaurer,0.525424,410,1197,49,0
0,0.092064,59677,fredericBregier,0.815789,11,1169,11,1
0,0.079852,76007,fredericBregier,0.810811,11,1169,11,1
0,0.074649,78761,fredericBregier,0.805556,11,1169,11,1
0,0.096128,59673,fredericBregier,0.8,11,1166,11,1
0,0.083318,75839,fredericBregier,0.794118,11,1166,11,1
0,0.076968,78593,fredericBregier,0.787879,11,1166,11,1
0,0.09234,78560,earthling,0,0,999,0,0
0,0.088746,78544,slandelle,0,97,947,0,0
0,0.500775,78544,daschl,0.357143,93,1919,4,0
0,0.658515,78263,veebs,0.891304,29,1247,0,0
0,0.267869,75472,normanmaurer,0.529915,410,1188,46,0
0,0.188662,78220,daschl,0.384615,93,1917,3,0
0,0.095853,78220,daschl,0.416667,93,1917,3,0
0,0.181055,78214,veebs,0.888889,29,1245,0,1
0,0.443382,78194,veebs,0.909091,29,1245,0,0
0,0.350603,78183,veebs,0.930233,29,1244,0,0
