@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea6/a6+0-Nstatus-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a6/a6+0 -N status-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first'

@attribute conflict {false}
@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute num_comments numeric
@attribute num_participants numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute commits_on_files_touched numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute team_size numeric
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute status {0,1}

@data
false,false,2,19,4,3,190,40,64,0.272984,51124,525.506611,66,86,0.872093,1
false,false,2,6,3,2,22,0,17,0.272984,51124,525.506611,66,85,0.870588,1
false,false,1,1,2,1,11,0,2,0.274011,51124,525.506611,66,84,0.869048,1
false,false,1,0,0,1,2,0,15,0.274011,51124,525.506611,66,3,0.666667,1
false,false,3,27,3,1,69,0,9,0.282123,51124,525.506611,66,4,0.25,0
false,false,7,29,4,2,78,100,2,0.281513,51128,525.465498,66,0,0,0
false,false,2,7,2,1,51,0,5,0.281907,51128,525.465498,66,4,0.5,1
false,false,2,30,6,2,12,56,13,0.288703,51128,525.309028,66,3,0.666667,0
false,false,1,1,2,1,0,0,5,0.288703,51128,525.309028,66,2,0.5,1
false,false,2,24,5,3,32,13,11,0.30163,51128,525.309028,65,2,0.5,1
false,false,1,1,2,1,2,0,3,0.306579,51128,525.309028,65,0,0,1
false,false,1,2,1,2,4,0,13,0.311432,51128,525.309028,66,8,625,1
false,false,1,2,1,1,6,0,16,0.315858,51137,525.216575,66,0,0,1
false,false,1,0,5,1,0,0,1,0.31242,51137,525.216575,66,83,0.86747,1
false,false,1,2,2,0,0,0,0,0.318124,51136,524.953066,67,0,0,0
false,false,3,8,3,2,2,29,13,0.315924,51136,524.953066,67,1,0,1
false,false,1,1,1,1,4,0,0,0.316391,51136,524.953066,67,1,1,1
false,false,1,2,1,1,0,0,0,0.32254,51137,524.942801,68,0,0,1
false,false,1,4,2,2,266,0,17,0.324755,51136,524.953066,68,0,0,0
false,false,3,9,3,2,5,8,1,0.321993,51136,524.953066,68,0,0,1
false,false,6,58,4,2,331,81,7,0.321993,51136,524.953066,68,0,0,1
false,false,1,0,0,2,20,17,8,0.325272,51135,528.718099,69,141,0.865248,1
false,false,1,0,0,1,2,0,1,0.324519,51135,528.718099,69,2,0,0
false,false,2,13,3,1,56,0,2,0.340621,51135,528.718099,71,32,625,1
false,false,1,1,2,1,11,0,2,0.341407,51137,528.697421,71,82,0.865854,1
false,false,1,2,1,2,2,0,3,0.342197,51134,528.376423,71,4,0.75,1
false,false,1,2,1,1,0,0,1,0.341801,51134,528.376423,72,0,0,1
false,false,3,7,3,2,4,15,0,0.341801,51134,528.376423,72,52,0.865385,1
false,false,54,0,0,109,1266,513,390,0.342956,51134,528.376423,72,0,0,0
false,false,3,1,1,1,0,0,1,0.343353,51134,528.376423,72,3,0.666667,1
false,false,1,1,1,2,2,0,9,0.343714,51134,528.376423,72,1,1,1
false,false,1,2,1,1,13,0,0,0.343714,51134,528.376423,72,0,0,0
false,false,5,8,3,2,285,0,9,0.343678,51134,528.376423,72,23,0.913043,1
false,false,1,0,0,1,0,0,7,0.344749,51134,528.376423,72,140,0.864286,1
false,false,1,2,1,1,0,0,9,0.345143,51134,528.376423,72,139,0.863309,1
false,false,1,2,3,1,2,0,0,0.346682,51133,528.386756,72,0,0,1
false,false,1,2,1,1,5,0,2,0.347777,51133,528.386756,72,0,0,1
false,false,1,1,1,2,4,0,16,0.347777,51133,528.386756,72,10,0.8,1
